ticker,last_price,bid_price,ask_price,SELL_UOTB-D,BUY_ANON,SELL_LETH-T2,BUY_LETH-D,SELL_ANON,BUY_UOTB-P,BUY_UOTB-D,SELL_LETH-D,SELL_UOTB-T1,SELL_UOTB-P,SELL_LETH-P,SELL_BABS-P,BUY_LETH-P,tick,timestamp
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,30,2026-02-04 17:37:46.840822
ELEC-F,100.0,0.0,100.0,,,10.0,0,0,0,0,0,0,0,0,0,0,30,2026-02-04 17:37:46.840822
NG,2.14,2.12,2.16,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,31,2026-02-04 17:37:47.889924
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,31,2026-02-04 17:37:47.889924
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,31,2026-02-04 17:37:47.889924
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,31,2026-02-04 17:37:47.889924
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,31,2026-02-04 17:37:47.889924
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,31,2026-02-04 17:37:47.889924
ELEC-F,100.0,0.0,100.0,,,10.0,0,0,0,0,0,0,0,0,0,0,31,2026-02-04 17:37:47.889924
NG,2.13,2.11,2.15,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,32,2026-02-04 17:37:48.486369
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,32,2026-02-04 17:37:48.486369
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,32,2026-02-04 17:37:48.486369
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,32,2026-02-04 17:37:48.486369
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,32,2026-02-04 17:37:48.486369
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,32,2026-02-04 17:37:48.486369
ELEC-F,100.0,0.0,100.0,,,10.0,0,0,0,0,0,0,0,0,0,0,32,2026-02-04 17:37:48.486369
NG,2.14,2.12,2.16,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,33,2026-02-04 17:37:49.655220
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,33,2026-02-04 17:37:49.655220
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,33,2026-02-04 17:37:49.655220
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,33,2026-02-04 17:37:49.655220
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,33,2026-02-04 17:37:49.655220
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,33,2026-02-04 17:37:49.655220
ELEC-F,100.0,0.0,100.0,,,10.0,0,0,0,0,0,0,0,0,0,0,33,2026-02-04 17:37:49.655220
NG,2.13,2.11,2.15,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,34,2026-02-04 17:37:50.702334
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,34,2026-02-04 17:37:50.702334
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,34,2026-02-04 17:37:50.702334
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,34,2026-02-04 17:37:50.702334
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,34,2026-02-04 17:37:50.702334
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,34,2026-02-04 17:37:50.702334
ELEC-F,100.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,34,2026-02-04 17:37:50.702334
NG,2.13,2.11,2.15,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,35,2026-02-04 17:37:51.759036
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,35,2026-02-04 17:37:51.759036
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,35,2026-02-04 17:37:51.759036
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,35,2026-02-04 17:37:51.759036
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,35,2026-02-04 17:37:51.759036
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,35,2026-02-04 17:37:51.759036
ELEC-F,100.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,35,2026-02-04 17:37:51.759036
NG,2.13,2.11,2.15,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,36,2026-02-04 17:37:52.796111
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,36,2026-02-04 17:37:52.796111
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,36,2026-02-04 17:37:52.796111
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,36,2026-02-04 17:37:52.796111
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,36,2026-02-04 17:37:52.796111
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,36,2026-02-04 17:37:52.796111
ELEC-F,100.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,36,2026-02-04 17:37:52.796111
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,37,2026-02-04 17:37:53.831946
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,37,2026-02-04 17:37:53.831946
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,37,2026-02-04 17:37:53.831946
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,37,2026-02-04 17:37:53.831946
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,37,2026-02-04 17:37:53.831946
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,37,2026-02-04 17:37:53.831946
ELEC-F,100.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,37,2026-02-04 17:37:53.831946
NG,2.13,2.11,2.15,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,38,2026-02-04 17:37:54.868703
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,38,2026-02-04 17:37:54.868703
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,38,2026-02-04 17:37:54.868703
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,38,2026-02-04 17:37:54.868703
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,38,2026-02-04 17:37:54.868703
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,38,2026-02-04 17:37:54.868703
ELEC-F,100.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,38,2026-02-04 17:37:54.868703
NG,2.12,2.1,2.14,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,39,2026-02-04 17:37:55.919122
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,39,2026-02-04 17:37:55.919122
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,39,2026-02-04 17:37:55.919122
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,39,2026-02-04 17:37:55.919122
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,39,2026-02-04 17:37:55.919122
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,39,2026-02-04 17:37:55.919122
ELEC-F,100.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,39,2026-02-04 17:37:55.919122
NG,2.13,2.11,2.15,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,40,2026-02-04 17:37:56.519556
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,40,2026-02-04 17:37:56.519556
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,40,2026-02-04 17:37:56.519556
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,40,2026-02-04 17:37:56.519556
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,40,2026-02-04 17:37:56.519556
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,40,2026-02-04 17:37:56.519556
ELEC-F,100.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,40,2026-02-04 17:37:56.519556
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,41,2026-02-04 17:37:57.648472
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,41,2026-02-04 17:37:57.648472
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,41,2026-02-04 17:37:57.648472
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,41,2026-02-04 17:37:57.648472
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,41,2026-02-04 17:37:57.648472
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,41,2026-02-04 17:37:57.648472
ELEC-F,100.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,41,2026-02-04 17:37:57.648472
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,42,2026-02-04 17:37:58.687470
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,42,2026-02-04 17:37:58.687470
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,42,2026-02-04 17:37:58.687470
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,42,2026-02-04 17:37:58.687470
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,42,2026-02-04 17:37:58.687470
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,42,2026-02-04 17:37:58.687470
ELEC-F,100.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,42,2026-02-04 17:37:58.687470
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,43,2026-02-04 17:37:59.738565
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,43,2026-02-04 17:37:59.738565
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,43,2026-02-04 17:37:59.738565
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,43,2026-02-04 17:37:59.738565
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,43,2026-02-04 17:37:59.738565
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,43,2026-02-04 17:37:59.738565
ELEC-F,100.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,43,2026-02-04 17:37:59.738565
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,44,2026-02-04 17:38:00.846348
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,44,2026-02-04 17:38:00.846348
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,44,2026-02-04 17:38:00.846348
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,44,2026-02-04 17:38:00.846348
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,44,2026-02-04 17:38:00.846348
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,44,2026-02-04 17:38:00.846348
ELEC-F,100.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,44,2026-02-04 17:38:00.846348
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,45,2026-02-04 17:38:01.913424
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,45,2026-02-04 17:38:01.913424
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,45,2026-02-04 17:38:01.913424
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,45,2026-02-04 17:38:01.913424
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,45,2026-02-04 17:38:01.913424
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,45,2026-02-04 17:38:01.913424
ELEC-F,100.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,45,2026-02-04 17:38:01.913424
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,46,2026-02-04 17:38:02.953186
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,46,2026-02-04 17:38:02.953186
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,46,2026-02-04 17:38:02.953186
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,46,2026-02-04 17:38:02.953186
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,46,2026-02-04 17:38:02.953186
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,46,2026-02-04 17:38:02.953186
ELEC-F,100.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,46,2026-02-04 17:38:02.953186
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,47,2026-02-04 17:38:03.995666
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,47,2026-02-04 17:38:03.995666
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,47,2026-02-04 17:38:03.995666
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,47,2026-02-04 17:38:03.995666
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,47,2026-02-04 17:38:03.995666
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,47,2026-02-04 17:38:03.995666
ELEC-F,100.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,47,2026-02-04 17:38:03.995666
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,48,2026-02-04 17:38:04.579124
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,48,2026-02-04 17:38:04.579124
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,48,2026-02-04 17:38:04.579124
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,48,2026-02-04 17:38:04.579124
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,48,2026-02-04 17:38:04.579124
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,48,2026-02-04 17:38:04.579124
ELEC-F,100.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,48,2026-02-04 17:38:04.579124
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,49,2026-02-04 17:38:05.726920
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,49,2026-02-04 17:38:05.726920
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,49,2026-02-04 17:38:05.726920
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,49,2026-02-04 17:38:05.726920
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,49,2026-02-04 17:38:05.726920
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,49,2026-02-04 17:38:05.726920
ELEC-F,100.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,49,2026-02-04 17:38:05.726920
NG,2.15,2.13,2.17,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,50,2026-02-04 17:38:06.783326
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,50,2026-02-04 17:38:06.783326
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,50,2026-02-04 17:38:06.783326
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,50,2026-02-04 17:38:06.783326
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,50,2026-02-04 17:38:06.783326
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,50,2026-02-04 17:38:06.783326
ELEC-F,100.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,50,2026-02-04 17:38:06.783326
NG,2.15,2.13,2.17,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,51,2026-02-04 17:38:07.828887
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,51,2026-02-04 17:38:07.828887
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,51,2026-02-04 17:38:07.828887
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,51,2026-02-04 17:38:07.828887
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,51,2026-02-04 17:38:07.828887
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,51,2026-02-04 17:38:07.828887
ELEC-F,100.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,51,2026-02-04 17:38:07.828887
NG,2.15,2.13,2.17,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,52,2026-02-04 17:38:08.876487
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,52,2026-02-04 17:38:08.876487
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,52,2026-02-04 17:38:08.876487
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,52,2026-02-04 17:38:08.876487
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,52,2026-02-04 17:38:08.876487
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,52,2026-02-04 17:38:08.876487
ELEC-F,100.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,52,2026-02-04 17:38:08.876487
NG,2.15,2.13,2.17,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,53,2026-02-04 17:38:09.906614
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,53,2026-02-04 17:38:09.906614
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,53,2026-02-04 17:38:09.906614
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,53,2026-02-04 17:38:09.906614
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,53,2026-02-04 17:38:09.906614
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,53,2026-02-04 17:38:09.906614
ELEC-F,100.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,53,2026-02-04 17:38:09.906614
NG,2.15,2.13,2.17,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,54,2026-02-04 17:38:10.945225
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,54,2026-02-04 17:38:10.945225
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,54,2026-02-04 17:38:10.945225
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,54,2026-02-04 17:38:10.945225
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,54,2026-02-04 17:38:10.945225
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,54,2026-02-04 17:38:10.945225
ELEC-F,100.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,54,2026-02-04 17:38:10.945225
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,55,2026-02-04 17:38:12.000757
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,55,2026-02-04 17:38:12.000757
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,55,2026-02-04 17:38:12.000757
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,55,2026-02-04 17:38:12.000757
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,55,2026-02-04 17:38:12.000757
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,55,2026-02-04 17:38:12.000757
ELEC-F,100.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,55,2026-02-04 17:38:12.000757
NG,2.15,2.13,2.17,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,56,2026-02-04 17:38:13.037333
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,56,2026-02-04 17:38:13.037333
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,56,2026-02-04 17:38:13.037333
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,56,2026-02-04 17:38:13.037333
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,56,2026-02-04 17:38:13.037333
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,56,2026-02-04 17:38:13.037333
ELEC-F,100.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,56,2026-02-04 17:38:13.037333
NG,2.15,2.13,2.17,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,57,2026-02-04 17:38:13.720369
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,57,2026-02-04 17:38:13.720369
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,57,2026-02-04 17:38:13.720369
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,57,2026-02-04 17:38:13.720369
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,57,2026-02-04 17:38:13.720369
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,57,2026-02-04 17:38:13.720369
ELEC-F,100.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,57,2026-02-04 17:38:13.720369
NG,2.15,2.13,2.17,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,58,2026-02-04 17:38:14.780782
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,58,2026-02-04 17:38:14.780782
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,58,2026-02-04 17:38:14.780782
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,58,2026-02-04 17:38:14.780782
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,58,2026-02-04 17:38:14.780782
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,58,2026-02-04 17:38:14.780782
ELEC-F,100.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,58,2026-02-04 17:38:14.780782
NG,2.15,2.13,2.17,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,59,2026-02-04 17:38:15.832427
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,59,2026-02-04 17:38:15.832427
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,59,2026-02-04 17:38:15.832427
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,59,2026-02-04 17:38:15.832427
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,59,2026-02-04 17:38:15.832427
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,59,2026-02-04 17:38:15.832427
ELEC-F,100.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,59,2026-02-04 17:38:15.832427
NG,2.15,2.13,2.17,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,60,2026-02-04 17:38:16.877082
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,60,2026-02-04 17:38:16.877082
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,60,2026-02-04 17:38:16.877082
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,60,2026-02-04 17:38:16.877082
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,60,2026-02-04 17:38:16.877082
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,60,2026-02-04 17:38:16.877082
ELEC-F,100.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,60,2026-02-04 17:38:16.877082
NG,2.16,2.14,2.18,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,61,2026-02-04 17:38:17.941497
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,61,2026-02-04 17:38:17.941497
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,61,2026-02-04 17:38:17.941497
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,61,2026-02-04 17:38:17.941497
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,61,2026-02-04 17:38:17.941497
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,61,2026-02-04 17:38:17.941497
ELEC-F,100.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,61,2026-02-04 17:38:17.941497
NG,2.14,2.12,2.16,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,62,2026-02-04 17:38:19.023327
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,62,2026-02-04 17:38:19.023327
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,62,2026-02-04 17:38:19.023327
