ticker,last_price,bid_price,ask_price,BUY_CITY-P,BUY_ANON,SELL_CITY-P,SELL_ANON,BUY_CITY-D,BUY_DUBL-T1,SELL_DUBL-T1,SELL_CITY-T1,BUY_CHUL-P,BUY_CITY-T1,SELL_CITY-D,SELL_LAVL-D,SELL_CITY-T2,tick,timestamp
ELEC-day3,19.58,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,57,2026-02-03 09:28:47.130009
ELEC-day4,20.77,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,57,2026-02-03 09:28:47.130009
ELEC-day5,0.0,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,57,2026-02-03 09:28:47.130009
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,57,2026-02-03 09:28:47.130009
ELEC-F,16.0,12.0,0.0,,,60.0,0,0,0,0,0,0,0,0,0,0,0,0,57,2026-02-03 09:28:47.130009
NG,2.02,2.0,2.04,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,58,2026-02-03 09:28:48.171125
ELEC-day2,20.01,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,58,2026-02-03 09:28:48.171125
ELEC-day3,19.58,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,58,2026-02-03 09:28:48.171125
ELEC-day4,20.77,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,58,2026-02-03 09:28:48.171125
ELEC-day5,0.0,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,58,2026-02-03 09:28:48.171125
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,58,2026-02-03 09:28:48.171125
ELEC-F,16.0,12.0,0.0,,,60.0,0,0,0,0,0,0,0,0,0,0,0,0,58,2026-02-03 09:28:48.171125
NG,2.01,1.99,2.03,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,59,2026-02-03 09:28:49.210322
ELEC-day2,20.01,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,59,2026-02-03 09:28:49.210322
ELEC-day3,19.58,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,59,2026-02-03 09:28:49.210322
ELEC-day4,20.77,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,59,2026-02-03 09:28:49.210322
ELEC-day5,0.0,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,59,2026-02-03 09:28:49.210322
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,59,2026-02-03 09:28:49.210322
ELEC-F,16.0,12.0,0.0,,,60.0,0,0,0,0,0,0,0,0,0,0,0,0,59,2026-02-03 09:28:49.210322
NG,2.02,2.0,2.04,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,60,2026-02-03 09:28:50.246880
ELEC-day2,20.01,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,60,2026-02-03 09:28:50.246880
ELEC-day3,19.58,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,60,2026-02-03 09:28:50.246880
ELEC-day4,20.77,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,60,2026-02-03 09:28:50.246880
ELEC-day5,0.0,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,60,2026-02-03 09:28:50.246880
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,60,2026-02-03 09:28:50.246880
ELEC-F,16.0,12.0,0.0,,,60.0,0,0,0,0,0,0,0,0,0,0,0,0,60,2026-02-03 09:28:50.246880
NG,2.02,2.0,2.04,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,61,2026-02-03 09:28:51.282702
ELEC-day2,20.01,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,61,2026-02-03 09:28:51.282702
ELEC-day3,19.58,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,61,2026-02-03 09:28:51.282702
ELEC-day4,20.77,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,61,2026-02-03 09:28:51.282702
ELEC-day5,0.0,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,61,2026-02-03 09:28:51.282702
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,61,2026-02-03 09:28:51.282702
ELEC-F,16.0,12.0,0.0,,,60.0,0,0,0,0,0,0,0,0,0,0,0,0,61,2026-02-03 09:28:51.282702
NG,2.01,1.99,2.03,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,62,2026-02-03 09:28:52.320177
ELEC-day2,20.01,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,62,2026-02-03 09:28:52.320177
ELEC-day3,19.58,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,62,2026-02-03 09:28:52.320177
ELEC-day4,20.77,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,62,2026-02-03 09:28:52.320177
ELEC-day5,0.0,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,62,2026-02-03 09:28:52.320177
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,62,2026-02-03 09:28:52.320177
ELEC-F,16.0,12.0,0.0,,,60.0,0,0,0,0,0,0,0,0,0,0,0,0,62,2026-02-03 09:28:52.320177
NG,2.02,2.0,2.04,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,63,2026-02-03 09:28:53.359905
ELEC-day2,20.01,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,63,2026-02-03 09:28:53.359905
ELEC-day3,19.58,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,63,2026-02-03 09:28:53.359905
ELEC-day4,20.77,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,63,2026-02-03 09:28:53.359905
ELEC-day5,0.0,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,63,2026-02-03 09:28:53.359905
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,63,2026-02-03 09:28:53.359905
ELEC-F,16.0,12.0,0.0,,,60.0,0,0,0,0,0,0,0,0,0,0,0,0,63,2026-02-03 09:28:53.359905
NG,2.02,2.0,2.04,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,64,2026-02-03 09:28:54.455113
ELEC-day2,20.01,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,64,2026-02-03 09:28:54.455113
ELEC-day3,19.58,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,64,2026-02-03 09:28:54.455113
ELEC-day4,20.77,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,64,2026-02-03 09:28:54.455113
ELEC-day5,0.0,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,64,2026-02-03 09:28:54.455113
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,64,2026-02-03 09:28:54.455113
ELEC-F,16.0,12.0,0.0,,,60.0,0,0,0,0,0,0,0,0,0,0,0,0,64,2026-02-03 09:28:54.455113
NG,2.02,2.0,2.04,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,65,2026-02-03 09:28:54.997620
ELEC-day2,20.01,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,65,2026-02-03 09:28:54.997620
ELEC-day3,19.58,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,65,2026-02-03 09:28:54.997620
ELEC-day4,20.77,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,65,2026-02-03 09:28:54.997620
ELEC-day5,0.0,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,65,2026-02-03 09:28:54.997620
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,65,2026-02-03 09:28:54.997620
ELEC-F,16.0,12.0,0.0,,,60.0,0,0,0,0,0,0,0,0,0,0,0,0,65,2026-02-03 09:28:54.997620
NG,2.01,1.99,2.03,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,66,2026-02-03 09:28:56.078446
ELEC-day2,20.01,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,66,2026-02-03 09:28:56.078446
ELEC-day3,19.58,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,66,2026-02-03 09:28:56.078446
ELEC-day4,20.77,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,66,2026-02-03 09:28:56.078446
ELEC-day5,0.0,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,66,2026-02-03 09:28:56.078446
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,66,2026-02-03 09:28:56.078446
ELEC-F,16.0,12.0,0.0,,,60.0,0,0,0,0,0,0,0,0,0,0,0,0,66,2026-02-03 09:28:56.078446
NG,2.01,1.99,2.03,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,67,2026-02-03 09:28:57.110539
ELEC-day2,20.01,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,67,2026-02-03 09:28:57.110539
ELEC-day3,19.58,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,67,2026-02-03 09:28:57.110539
ELEC-day4,20.77,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,67,2026-02-03 09:28:57.110539
ELEC-day5,0.0,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,67,2026-02-03 09:28:57.110539
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,67,2026-02-03 09:28:57.110539
ELEC-F,16.0,12.0,0.0,,,60.0,0,0,0,0,0,0,0,0,0,0,0,0,67,2026-02-03 09:28:57.110539
NG,2.02,2.0,2.04,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,68,2026-02-03 09:28:58.151686
ELEC-day2,20.01,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,68,2026-02-03 09:28:58.151686
ELEC-day3,19.58,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,68,2026-02-03 09:28:58.151686
ELEC-day4,20.77,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,68,2026-02-03 09:28:58.151686
ELEC-day5,0.0,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,68,2026-02-03 09:28:58.151686
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,68,2026-02-03 09:28:58.151686
ELEC-F,16.0,12.0,0.0,,,60.0,0,0,0,0,0,0,0,0,0,0,0,0,68,2026-02-03 09:28:58.151686
NG,2.02,2.0,2.04,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,69,2026-02-03 09:28:59.185950
ELEC-day2,20.01,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,69,2026-02-03 09:28:59.185950
ELEC-day3,19.58,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,69,2026-02-03 09:28:59.185950
ELEC-day4,20.77,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,69,2026-02-03 09:28:59.185950
ELEC-day5,0.0,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,69,2026-02-03 09:28:59.185950
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,69,2026-02-03 09:28:59.185950
ELEC-F,16.0,12.0,0.0,,,60.0,0,0,0,0,0,0,0,0,0,0,0,0,69,2026-02-03 09:28:59.185950
NG,2.02,2.0,2.04,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,70,2026-02-03 09:29:00.221091
ELEC-day2,20.01,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,70,2026-02-03 09:29:00.221091
ELEC-day3,19.58,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,70,2026-02-03 09:29:00.221091
ELEC-day4,20.77,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,70,2026-02-03 09:29:00.221091
ELEC-day5,0.0,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,70,2026-02-03 09:29:00.221091
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,70,2026-02-03 09:29:00.221091
ELEC-F,16.0,12.0,0.0,,,60.0,0,0,0,0,0,0,0,0,0,0,0,0,70,2026-02-03 09:29:00.221091
NG,2.02,2.0,2.04,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,71,2026-02-03 09:29:01.256029
ELEC-day2,20.01,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,71,2026-02-03 09:29:01.256029
ELEC-day3,19.58,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,71,2026-02-03 09:29:01.256029
ELEC-day4,20.77,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,71,2026-02-03 09:29:01.256029
ELEC-day5,0.0,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,71,2026-02-03 09:29:01.256029
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,71,2026-02-03 09:29:01.256029
ELEC-F,16.0,12.0,0.0,,,60.0,0,0,0,0,0,0,0,0,0,0,0,0,71,2026-02-03 09:29:01.256029
NG,2.02,2.0,2.04,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,72,2026-02-03 09:29:02.298505
ELEC-day2,20.01,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,72,2026-02-03 09:29:02.298505
ELEC-day3,19.58,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,72,2026-02-03 09:29:02.298505
ELEC-day4,20.77,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,72,2026-02-03 09:29:02.298505
ELEC-day5,0.0,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,72,2026-02-03 09:29:02.298505
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,72,2026-02-03 09:29:02.298505
ELEC-F,16.0,12.0,0.0,,,60.0,0,0,0,0,0,0,0,0,0,0,0,0,72,2026-02-03 09:29:02.298505
NG,2.02,2.0,2.04,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,73,2026-02-03 09:29:03.354252
ELEC-day2,20.01,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,73,2026-02-03 09:29:03.354252
ELEC-day3,19.58,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,73,2026-02-03 09:29:03.354252
ELEC-day4,20.77,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,73,2026-02-03 09:29:03.354252
ELEC-day5,0.0,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,73,2026-02-03 09:29:03.354252
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,73,2026-02-03 09:29:03.354252
ELEC-F,16.0,12.0,0.0,,,60.0,0,0,0,0,0,0,0,0,0,0,0,0,73,2026-02-03 09:29:03.354252
NG,2.01,1.99,2.03,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,74,2026-02-03 09:29:04.391637
ELEC-day2,20.01,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,74,2026-02-03 09:29:04.391637
ELEC-day3,19.58,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,74,2026-02-03 09:29:04.391637
ELEC-day4,20.77,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,74,2026-02-03 09:29:04.391637
ELEC-day5,0.0,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,74,2026-02-03 09:29:04.391637
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,74,2026-02-03 09:29:04.391637
ELEC-F,16.0,12.0,0.0,,,60.0,0,0,0,0,0,0,0,0,0,0,0,0,74,2026-02-03 09:29:04.391637
NG,2.01,1.99,2.03,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,75,2026-02-03 09:29:05.444723
ELEC-day2,20.01,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,75,2026-02-03 09:29:05.444723
ELEC-day3,19.58,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,75,2026-02-03 09:29:05.444723
ELEC-day4,20.77,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,75,2026-02-03 09:29:05.444723
ELEC-day5,0.0,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,75,2026-02-03 09:29:05.444723
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,75,2026-02-03 09:29:05.444723
ELEC-F,16.0,12.0,0.0,,,60.0,0,0,0,0,0,0,0,0,0,0,0,0,75,2026-02-03 09:29:05.444723
NG,2.01,1.99,2.03,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,76,2026-02-03 09:29:06.548682
ELEC-day2,20.01,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,76,2026-02-03 09:29:06.548682
ELEC-day3,19.58,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,76,2026-02-03 09:29:06.548682
ELEC-day4,20.77,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,76,2026-02-03 09:29:06.548682
ELEC-day5,0.0,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,76,2026-02-03 09:29:06.548682
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,76,2026-02-03 09:29:06.548682
ELEC-F,16.0,12.0,0.0,,,60.0,0,0,0,0,0,0,0,0,0,0,0,0,76,2026-02-03 09:29:06.548682
NG,2.02,2.0,2.04,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,77,2026-02-03 09:29:07.130198
ELEC-day2,20.01,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,77,2026-02-03 09:29:07.130198
ELEC-day3,19.58,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,77,2026-02-03 09:29:07.130198
ELEC-day4,20.77,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,77,2026-02-03 09:29:07.130198
ELEC-day5,0.0,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,77,2026-02-03 09:29:07.130198
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,77,2026-02-03 09:29:07.130198
ELEC-F,16.0,12.0,0.0,,,60.0,0,0,0,0,0,0,0,0,0,0,0,0,77,2026-02-03 09:29:07.130198
NG,2.01,1.99,2.03,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,78,2026-02-03 09:29:08.169870
ELEC-day2,20.01,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,78,2026-02-03 09:29:08.169870
ELEC-day3,19.58,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,78,2026-02-03 09:29:08.169870
ELEC-day4,20.77,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,78,2026-02-03 09:29:08.169870
ELEC-day5,0.0,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,78,2026-02-03 09:29:08.169870
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,78,2026-02-03 09:29:08.169870
ELEC-F,16.0,12.0,0.0,,,60.0,0,0,0,0,0,0,0,0,0,0,0,0,78,2026-02-03 09:29:08.169870
NG,2.02,2.0,2.04,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,79,2026-02-03 09:29:09.210707
ELEC-day2,20.01,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,79,2026-02-03 09:29:09.210707
ELEC-day3,19.58,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,79,2026-02-03 09:29:09.210707
ELEC-day4,20.77,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,79,2026-02-03 09:29:09.210707
ELEC-day5,0.0,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,79,2026-02-03 09:29:09.210707
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,79,2026-02-03 09:29:09.210707
ELEC-F,16.0,12.0,0.0,,,60.0,0,0,0,0,0,0,0,0,0,0,0,0,79,2026-02-03 09:29:09.210707
NG,2.02,2.0,2.04,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,80,2026-02-03 09:29:10.250214
ELEC-day2,20.01,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,80,2026-02-03 09:29:10.250214
ELEC-day3,19.58,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,80,2026-02-03 09:29:10.250214
ELEC-day4,20.77,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,80,2026-02-03 09:29:10.250214
ELEC-day5,0.0,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,80,2026-02-03 09:29:10.250214
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,80,2026-02-03 09:29:10.250214
ELEC-F,16.0,12.0,0.0,,,60.0,0,0,0,0,0,0,0,0,0,0,0,0,80,2026-02-03 09:29:10.250214
NG,2.02,2.0,2.04,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,81,2026-02-03 09:29:11.302829
ELEC-day2,20.01,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,81,2026-02-03 09:29:11.302829
ELEC-day3,19.58,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,81,2026-02-03 09:29:11.302829
ELEC-day4,20.77,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,81,2026-02-03 09:29:11.302829
ELEC-day5,0.0,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,81,2026-02-03 09:29:11.302829
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,81,2026-02-03 09:29:11.302829
ELEC-F,16.0,12.0,0.0,,,60.0,0,0,0,0,0,0,0,0,0,0,0,0,81,2026-02-03 09:29:11.302829
NG,2.02,2.0,2.04,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,82,2026-02-03 09:29:12.344801
ELEC-day2,20.01,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,82,2026-02-03 09:29:12.344801
ELEC-day3,19.58,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,82,2026-02-03 09:29:12.344801
ELEC-day4,20.77,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,82,2026-02-03 09:29:12.344801
ELEC-day5,0.0,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,82,2026-02-03 09:29:12.344801
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,82,2026-02-03 09:29:12.344801
ELEC-F,16.0,12.0,0.0,,,60.0,0,0,0,0,0,0,0,0,0,0,0,0,82,2026-02-03 09:29:12.344801
NG,2.02,2.0,2.04,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,83,2026-02-03 09:29:13.413437
ELEC-day2,20.01,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,83,2026-02-03 09:29:13.413437
ELEC-day3,19.58,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,83,2026-02-03 09:29:13.413437
ELEC-day4,20.77,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,83,2026-02-03 09:29:13.413437
ELEC-day5,0.0,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,83,2026-02-03 09:29:13.413437
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,83,2026-02-03 09:29:13.413437
ELEC-F,16.0,12.0,0.0,,,60.0,0,0,0,0,0,0,0,0,0,0,0,0,83,2026-02-03 09:29:13.413437
NG,2.02,2.0,2.04,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,84,2026-02-03 09:29:14.082758
ELEC-day2,20.01,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,84,2026-02-03 09:29:14.082758
ELEC-day3,19.58,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,84,2026-02-03 09:29:14.082758
ELEC-day4,20.77,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,84,2026-02-03 09:29:14.082758
ELEC-day5,0.0,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,84,2026-02-03 09:29:14.082758
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,84,2026-02-03 09:29:14.082758
ELEC-F,16.0,12.0,0.0,,,60.0,0,0,0,0,0,0,0,0,0,0,0,0,84,2026-02-03 09:29:14.082758
NG,2.02,2.0,2.04,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,85,2026-02-03 09:29:15.241646
ELEC-day2,20.01,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,85,2026-02-03 09:29:15.241646
ELEC-day3,19.58,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,85,2026-02-03 09:29:15.241646
ELEC-day4,20.77,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,85,2026-02-03 09:29:15.241646
ELEC-day5,0.0,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,85,2026-02-03 09:29:15.241646
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,85,2026-02-03 09:29:15.241646
ELEC-F,16.0,12.0,0.0,,,60.0,0,0,0,0,0,0,0,0,0,0,0,0,85,2026-02-03 09:29:15.241646
NG,2.01,1.99,2.03,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,86,2026-02-03 09:29:16.296221
ELEC-day2,20.01,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,86,2026-02-03 09:29:16.296221
ELEC-day3,19.58,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,86,2026-02-03 09:29:16.296221
ELEC-day4,20.77,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,86,2026-02-03 09:29:16.296221
ELEC-day5,0.0,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,86,2026-02-03 09:29:16.296221
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,86,2026-02-03 09:29:16.296221
