ticker,last_price,bid_price,ask_price,SELL_LETH-T2,SELL_LETH-T1,SELL_LETH-D,SELL_UOTB-T1,SELL_BABS-T1,SELL_LETH-P,SELL_BABS-P,SELL_UOTB-D,BUY_ANON,BUY_LETH-D,SELL_ANON,BUY_UOTB-P,BUY_UOTB-D,SELL_UOTB-P,BUY_LETH-P,tick,timestamp
ELEC-F,0.0,0.0,65.0,,,20.0,0,0,0,0,0,0,0,0,0,0,0,0,28,2026-02-04 17:54:20.473683
NG,2.16,2.14,2.18,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,29,2026-02-04 17:54:21.521894
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,29,2026-02-04 17:54:21.521894
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,29,2026-02-04 17:54:21.521894
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,29,2026-02-04 17:54:21.521894
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,29,2026-02-04 17:54:21.521894
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,29,2026-02-04 17:54:21.521894
ELEC-F,0.0,0.0,65.0,,,20.0,0,0,0,0,0,0,0,0,0,0,0,0,29,2026-02-04 17:54:21.521894
NG,2.16,2.14,2.18,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,30,2026-02-04 17:54:22.574078
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,30,2026-02-04 17:54:22.574078
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,30,2026-02-04 17:54:22.574078
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,30,2026-02-04 17:54:22.574078
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,30,2026-02-04 17:54:22.574078
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,30,2026-02-04 17:54:22.574078
ELEC-F,0.0,0.0,65.0,,,20.0,0,0,0,0,0,0,0,0,0,0,0,0,30,2026-02-04 17:54:22.574078
NG,2.17,2.15,2.19,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,31,2026-02-04 17:54:23.691368
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,31,2026-02-04 17:54:23.691368
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,31,2026-02-04 17:54:23.691368
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,31,2026-02-04 17:54:23.691368
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,31,2026-02-04 17:54:23.691368
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,31,2026-02-04 17:54:23.691368
ELEC-F,0.0,0.0,65.0,,,20.0,0,0,0,0,0,0,0,0,0,0,0,0,31,2026-02-04 17:54:23.691368
NG,2.17,2.15,2.19,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,32,2026-02-04 17:54:24.335536
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,32,2026-02-04 17:54:24.335536
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,32,2026-02-04 17:54:24.335536
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,32,2026-02-04 17:54:24.335536
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,32,2026-02-04 17:54:24.335536
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,32,2026-02-04 17:54:24.335536
ELEC-F,0.0,0.0,65.0,,,20.0,0,0,0,0,0,0,0,0,0,0,0,0,32,2026-02-04 17:54:24.335536
NG,2.16,2.14,2.18,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,33,2026-02-04 17:54:25.400505
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,33,2026-02-04 17:54:25.400505
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,33,2026-02-04 17:54:25.400505
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,33,2026-02-04 17:54:25.400505
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,33,2026-02-04 17:54:25.400505
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,33,2026-02-04 17:54:25.400505
ELEC-F,0.0,0.0,65.0,,,20.0,0,0,0,0,0,0,0,0,0,0,0,0,33,2026-02-04 17:54:25.400505
NG,2.16,2.14,2.18,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,34,2026-02-04 17:54:26.448366
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,34,2026-02-04 17:54:26.448366
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,34,2026-02-04 17:54:26.448366
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,34,2026-02-04 17:54:26.448366
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,34,2026-02-04 17:54:26.448366
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,34,2026-02-04 17:54:26.448366
ELEC-F,0.0,0.0,65.0,,,20.0,0,0,0,0,0,0,0,0,0,0,0,0,34,2026-02-04 17:54:26.448366
NG,2.16,2.14,2.18,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,35,2026-02-04 17:54:27.496153
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,35,2026-02-04 17:54:27.496153
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,35,2026-02-04 17:54:27.496153
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,35,2026-02-04 17:54:27.496153
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,35,2026-02-04 17:54:27.496153
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,35,2026-02-04 17:54:27.496153
ELEC-F,0.0,0.0,65.0,,,20.0,0,0,0,0,0,0,0,0,0,0,0,0,35,2026-02-04 17:54:27.496153
NG,2.17,2.15,2.19,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,36,2026-02-04 17:54:28.543564
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,36,2026-02-04 17:54:28.543564
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,36,2026-02-04 17:54:28.543564
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,36,2026-02-04 17:54:28.543564
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,36,2026-02-04 17:54:28.543564
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,36,2026-02-04 17:54:28.543564
ELEC-F,0.0,0.0,65.0,,,20.0,0,0,0,0,0,0,0,0,0,0,0,0,36,2026-02-04 17:54:28.543564
NG,2.17,2.15,2.19,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,37,2026-02-04 17:54:29.588286
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,37,2026-02-04 17:54:29.588286
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,37,2026-02-04 17:54:29.588286
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,37,2026-02-04 17:54:29.588286
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,37,2026-02-04 17:54:29.588286
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,37,2026-02-04 17:54:29.588286
ELEC-F,0.0,0.0,65.0,,,20.0,0,0,0,0,0,0,0,0,0,0,0,0,37,2026-02-04 17:54:29.588286
NG,2.18,2.16,2.2,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,38,2026-02-04 17:54:30.624416
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,38,2026-02-04 17:54:30.624416
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,38,2026-02-04 17:54:30.624416
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,38,2026-02-04 17:54:30.624416
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,38,2026-02-04 17:54:30.624416
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,38,2026-02-04 17:54:30.624416
ELEC-F,0.0,0.0,65.0,,,20.0,0,0,0,0,0,0,0,0,0,0,0,0,38,2026-02-04 17:54:30.624416
NG,2.17,2.15,2.19,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,39,2026-02-04 17:54:31.226929
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,39,2026-02-04 17:54:31.226929
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,39,2026-02-04 17:54:31.226929
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,39,2026-02-04 17:54:31.226929
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,39,2026-02-04 17:54:31.226929
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,39,2026-02-04 17:54:31.226929
ELEC-F,0.0,0.0,65.0,,,20.0,0,0,0,0,0,0,0,0,0,0,0,0,39,2026-02-04 17:54:31.226929
NG,2.17,2.15,2.19,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,40,2026-02-04 17:54:32.375405
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,40,2026-02-04 17:54:32.375405
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,40,2026-02-04 17:54:32.375405
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,40,2026-02-04 17:54:32.375405
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,40,2026-02-04 17:54:32.375405
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,40,2026-02-04 17:54:32.375405
ELEC-F,0.0,0.0,65.0,,,20.0,0,0,0,0,0,0,0,0,0,0,0,0,40,2026-02-04 17:54:32.375405
NG,2.16,2.14,2.18,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,41,2026-02-04 17:54:33.424447
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,41,2026-02-04 17:54:33.424447
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,41,2026-02-04 17:54:33.424447
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,41,2026-02-04 17:54:33.424447
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,41,2026-02-04 17:54:33.424447
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,41,2026-02-04 17:54:33.424447
ELEC-F,0.0,0.0,65.0,,,20.0,0,0,0,0,0,0,0,0,0,0,0,0,41,2026-02-04 17:54:33.424447
NG,2.15,2.13,2.17,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,42,2026-02-04 17:54:34.454785
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,42,2026-02-04 17:54:34.454785
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,42,2026-02-04 17:54:34.454785
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,42,2026-02-04 17:54:34.454785
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,42,2026-02-04 17:54:34.454785
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,42,2026-02-04 17:54:34.454785
ELEC-F,0.0,0.0,65.0,,,20.0,0,0,0,0,0,0,0,0,0,0,0,0,42,2026-02-04 17:54:34.454785
NG,2.14,2.12,2.16,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,43,2026-02-04 17:54:35.497252
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,43,2026-02-04 17:54:35.497252
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,43,2026-02-04 17:54:35.497252
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,43,2026-02-04 17:54:35.497252
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,43,2026-02-04 17:54:35.497252
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,43,2026-02-04 17:54:35.497252
ELEC-F,0.0,0.0,65.0,,,20.0,0,0,0,0,0,0,0,0,0,0,0,0,43,2026-02-04 17:54:35.497252
NG,2.14,2.12,2.16,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,44,2026-02-04 17:54:36.561729
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,44,2026-02-04 17:54:36.561729
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,44,2026-02-04 17:54:36.561729
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,44,2026-02-04 17:54:36.561729
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,44,2026-02-04 17:54:36.561729
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,44,2026-02-04 17:54:36.561729
ELEC-F,0.0,0.0,65.0,,,20.0,0,0,0,0,0,0,0,0,0,0,0,0,44,2026-02-04 17:54:36.561729
NG,2.14,2.12,2.16,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,45,2026-02-04 17:54:37.613885
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,45,2026-02-04 17:54:37.613885
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,45,2026-02-04 17:54:37.613885
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,45,2026-02-04 17:54:37.613885
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,45,2026-02-04 17:54:37.613885
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,45,2026-02-04 17:54:37.613885
ELEC-F,0.0,0.0,65.0,,,20.0,0,0,0,0,0,0,0,0,0,0,0,0,45,2026-02-04 17:54:37.613885
NG,2.13,2.11,2.15,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,46,2026-02-04 17:54:38.666914
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,46,2026-02-04 17:54:38.666914
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,46,2026-02-04 17:54:38.666914
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,46,2026-02-04 17:54:38.666914
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,46,2026-02-04 17:54:38.666914
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,46,2026-02-04 17:54:38.666914
ELEC-F,0.0,0.0,65.0,,,20.0,0,0,0,0,0,0,0,0,0,0,0,0,46,2026-02-04 17:54:38.666914
NG,2.13,2.11,2.15,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,47,2026-02-04 17:54:39.268327
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,47,2026-02-04 17:54:39.268327
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,47,2026-02-04 17:54:39.268327
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,47,2026-02-04 17:54:39.268327
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,47,2026-02-04 17:54:39.268327
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,47,2026-02-04 17:54:39.268327
ELEC-F,0.0,0.0,65.0,,,20.0,0,0,0,0,0,0,0,0,0,0,0,0,47,2026-02-04 17:54:39.268327
NG,2.12,2.1,2.14,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,48,2026-02-04 17:54:40.437142
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,48,2026-02-04 17:54:40.437142
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,48,2026-02-04 17:54:40.437142
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,48,2026-02-04 17:54:40.437142
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,48,2026-02-04 17:54:40.437142
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,48,2026-02-04 17:54:40.437142
ELEC-F,0.0,0.0,65.0,,,20.0,0,0,0,0,0,0,0,0,0,0,0,0,48,2026-02-04 17:54:40.437142
NG,2.13,2.11,2.15,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,49,2026-02-04 17:54:41.499570
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,49,2026-02-04 17:54:41.499570
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,49,2026-02-04 17:54:41.499570
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,49,2026-02-04 17:54:41.499570
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,49,2026-02-04 17:54:41.499570
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,49,2026-02-04 17:54:41.499570
ELEC-F,0.0,0.0,65.0,,,20.0,0,0,0,0,0,0,0,0,0,0,0,0,49,2026-02-04 17:54:41.499570
NG,2.13,2.11,2.15,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,50,2026-02-04 17:54:42.545261
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,50,2026-02-04 17:54:42.545261
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,50,2026-02-04 17:54:42.545261
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,50,2026-02-04 17:54:42.545261
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,50,2026-02-04 17:54:42.545261
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,50,2026-02-04 17:54:42.545261
ELEC-F,0.0,0.0,65.0,,,20.0,0,0,0,0,0,0,0,0,0,0,0,0,50,2026-02-04 17:54:42.545261
NG,2.14,2.12,2.16,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,51,2026-02-04 17:54:43.590286
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,51,2026-02-04 17:54:43.590286
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,51,2026-02-04 17:54:43.590286
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,51,2026-02-04 17:54:43.590286
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,51,2026-02-04 17:54:43.590286
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,51,2026-02-04 17:54:43.590286
ELEC-F,0.0,0.0,65.0,,,20.0,0,0,0,0,0,0,0,0,0,0,0,0,51,2026-02-04 17:54:43.590286
NG,2.15,2.13,2.17,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,52,2026-02-04 17:54:44.635427
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,52,2026-02-04 17:54:44.635427
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,52,2026-02-04 17:54:44.635427
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,52,2026-02-04 17:54:44.635427
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,52,2026-02-04 17:54:44.635427
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,52,2026-02-04 17:54:44.635427
ELEC-F,0.0,0.0,65.0,,,20.0,0,0,0,0,0,0,0,0,0,0,0,0,52,2026-02-04 17:54:44.635427
NG,2.15,2.13,2.17,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,53,2026-02-04 17:54:45.682965
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,53,2026-02-04 17:54:45.682965
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,53,2026-02-04 17:54:45.682965
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,53,2026-02-04 17:54:45.682965
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,53,2026-02-04 17:54:45.682965
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,53,2026-02-04 17:54:45.682965
ELEC-F,0.0,0.0,65.0,,,20.0,0,0,0,0,0,0,0,0,0,0,0,0,53,2026-02-04 17:54:45.682965
NG,2.15,2.13,2.17,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,54,2026-02-04 17:54:46.727033
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,54,2026-02-04 17:54:46.727033
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,54,2026-02-04 17:54:46.727033
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,54,2026-02-04 17:54:46.727033
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,54,2026-02-04 17:54:46.727033
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,54,2026-02-04 17:54:46.727033
ELEC-F,0.0,0.0,65.0,,,20.0,0,0,0,0,0,0,0,0,0,0,0,0,54,2026-02-04 17:54:46.727033
NG,2.16,2.14,2.18,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,55,2026-02-04 17:54:47.327789
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,55,2026-02-04 17:54:47.327789
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,55,2026-02-04 17:54:47.327789
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,55,2026-02-04 17:54:47.327789
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,55,2026-02-04 17:54:47.327789
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,55,2026-02-04 17:54:47.327789
ELEC-F,0.0,0.0,65.0,,,20.0,0,0,0,0,0,0,0,0,0,0,0,0,55,2026-02-04 17:54:47.327789
NG,2.17,2.15,2.19,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,56,2026-02-04 17:54:48.460998
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,56,2026-02-04 17:54:48.460998
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,56,2026-02-04 17:54:48.460998
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,56,2026-02-04 17:54:48.460998
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,56,2026-02-04 17:54:48.460998
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,56,2026-02-04 17:54:48.460998
ELEC-F,0.0,0.0,65.0,,,20.0,0,0,0,0,0,0,0,0,0,0,0,0,56,2026-02-04 17:54:48.460998
NG,2.18,2.16,2.2,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,57,2026-02-04 17:54:49.512298
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,57,2026-02-04 17:54:49.512298
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,57,2026-02-04 17:54:49.512298
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,57,2026-02-04 17:54:49.512298
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,57,2026-02-04 17:54:49.512298
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,57,2026-02-04 17:54:49.512298
ELEC-F,0.0,0.0,65.0,,,20.0,0,0,0,0,0,0,0,0,0,0,0,0,57,2026-02-04 17:54:49.512298
NG,2.18,2.16,2.2,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,58,2026-02-04 17:54:50.560067
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,58,2026-02-04 17:54:50.560067
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,58,2026-02-04 17:54:50.560067
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,58,2026-02-04 17:54:50.560067
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,58,2026-02-04 17:54:50.560067
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,58,2026-02-04 17:54:50.560067
