ticker,last_price,bid_price,ask_price,SELL_CITY-T1,SELL_CITY-D,SELL_CITY-P,BUY_CITY-P,SELL_CITY-T2,SELL_ANON,BUY_ANON,BUY_CITY-T1,BUY_CITY-D,tick,timestamp
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,69,2026-02-03 00:12:10.206569
ELEC-day5,0.0,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,69,2026-02-03 00:12:10.206569
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,69,2026-02-03 00:12:10.206569
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,69,2026-02-03 00:12:10.206569
NG,2.05,2.03,2.07,800000.0,800000.0,0,0,0,0,0,0,0,70,2026-02-03 00:12:11.240073
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,70,2026-02-03 00:12:11.240073
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,70,2026-02-03 00:12:11.240073
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,70,2026-02-03 00:12:11.240073
ELEC-day5,0.0,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,70,2026-02-03 00:12:11.240073
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,70,2026-02-03 00:12:11.240073
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,70,2026-02-03 00:12:11.240073
NG,2.05,2.03,2.07,800000.0,800000.0,0,0,0,0,0,0,0,71,2026-02-03 00:12:12.271760
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,71,2026-02-03 00:12:12.271760
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,71,2026-02-03 00:12:12.271760
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,71,2026-02-03 00:12:12.271760
ELEC-day5,0.0,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,71,2026-02-03 00:12:12.271760
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,71,2026-02-03 00:12:12.271760
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,71,2026-02-03 00:12:12.271760
NG,2.04,2.02,2.06,800000.0,800000.0,0,0,0,0,0,0,0,72,2026-02-03 00:12:13.300057
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,72,2026-02-03 00:12:13.300057
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,72,2026-02-03 00:12:13.300057
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,72,2026-02-03 00:12:13.300057
ELEC-day5,0.0,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,72,2026-02-03 00:12:13.300057
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,72,2026-02-03 00:12:13.300057
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,72,2026-02-03 00:12:13.300057
NG,2.04,2.02,2.06,800000.0,800000.0,0,0,0,0,0,0,0,73,2026-02-03 00:12:14.332500
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,73,2026-02-03 00:12:14.332500
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,73,2026-02-03 00:12:14.332500
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,73,2026-02-03 00:12:14.332500
ELEC-day5,0.0,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,73,2026-02-03 00:12:14.332500
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,73,2026-02-03 00:12:14.332500
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,73,2026-02-03 00:12:14.332500
NG,2.04,2.02,2.06,800000.0,800000.0,0,0,0,0,0,0,0,74,2026-02-03 00:12:15.453584
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,74,2026-02-03 00:12:15.453584
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,74,2026-02-03 00:12:15.453584
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,74,2026-02-03 00:12:15.453584
ELEC-day5,0.0,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,74,2026-02-03 00:12:15.453584
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,74,2026-02-03 00:12:15.453584
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,74,2026-02-03 00:12:15.453584
NG,2.05,2.03,2.07,800000.0,800000.0,0,0,0,0,0,0,0,75,2026-02-03 00:12:16.018139
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,75,2026-02-03 00:12:16.018139
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,75,2026-02-03 00:12:16.018139
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,75,2026-02-03 00:12:16.018139
ELEC-day5,0.0,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,75,2026-02-03 00:12:16.018139
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,75,2026-02-03 00:12:16.018139
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,75,2026-02-03 00:12:16.018139
NG,2.06,2.04,2.08,800000.0,800000.0,0,0,0,0,0,0,0,76,2026-02-03 00:12:17.050212
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,76,2026-02-03 00:12:17.050212
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,76,2026-02-03 00:12:17.050212
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,76,2026-02-03 00:12:17.050212
ELEC-day5,0.0,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,76,2026-02-03 00:12:17.050212
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,76,2026-02-03 00:12:17.050212
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,76,2026-02-03 00:12:17.050212
NG,2.06,2.04,2.08,800000.0,800000.0,0,0,0,0,0,0,0,77,2026-02-03 00:12:18.082418
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,77,2026-02-03 00:12:18.082418
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,77,2026-02-03 00:12:18.082418
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,77,2026-02-03 00:12:18.082418
ELEC-day5,0.0,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,77,2026-02-03 00:12:18.082418
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,77,2026-02-03 00:12:18.082418
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,77,2026-02-03 00:12:18.082418
NG,2.06,2.04,2.08,800000.0,800000.0,0,0,0,0,0,0,0,78,2026-02-03 00:12:19.124129
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,78,2026-02-03 00:12:19.124129
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,78,2026-02-03 00:12:19.124129
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,78,2026-02-03 00:12:19.124129
ELEC-day5,0.0,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,78,2026-02-03 00:12:19.124129
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,78,2026-02-03 00:12:19.124129
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,78,2026-02-03 00:12:19.124129
NG,2.07,2.05,2.09,800000.0,800000.0,0,0,0,0,0,0,0,79,2026-02-03 00:12:20.164990
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,79,2026-02-03 00:12:20.164990
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,79,2026-02-03 00:12:20.164990
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,79,2026-02-03 00:12:20.164990
ELEC-day5,0.0,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,79,2026-02-03 00:12:20.164990
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,79,2026-02-03 00:12:20.164990
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,79,2026-02-03 00:12:20.164990
NG,2.08,2.06,2.1,800000.0,800000.0,0,0,0,0,0,0,0,80,2026-02-03 00:12:21.191475
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,80,2026-02-03 00:12:21.191475
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,80,2026-02-03 00:12:21.191475
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,80,2026-02-03 00:12:21.191475
ELEC-day5,0.0,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,80,2026-02-03 00:12:21.191475
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,80,2026-02-03 00:12:21.191475
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,80,2026-02-03 00:12:21.191475
NG,2.08,2.06,2.1,800000.0,800000.0,0,0,0,0,0,0,0,81,2026-02-03 00:12:22.222635
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,81,2026-02-03 00:12:22.222635
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,81,2026-02-03 00:12:22.222635
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,81,2026-02-03 00:12:22.222635
ELEC-day5,0.0,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,81,2026-02-03 00:12:22.222635
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,81,2026-02-03 00:12:22.222635
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,81,2026-02-03 00:12:22.222635
NG,2.07,2.05,2.09,800000.0,800000.0,0,0,0,0,0,0,0,82,2026-02-03 00:12:23.255750
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,82,2026-02-03 00:12:23.255750
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,82,2026-02-03 00:12:23.255750
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,82,2026-02-03 00:12:23.255750
ELEC-day5,0.0,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,82,2026-02-03 00:12:23.255750
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,82,2026-02-03 00:12:23.255750
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,82,2026-02-03 00:12:23.255750
NG,2.05,2.03,2.07,800000.0,800000.0,0,0,0,0,0,0,0,83,2026-02-03 00:12:24.285745
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,83,2026-02-03 00:12:24.285745
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,83,2026-02-03 00:12:24.285745
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,83,2026-02-03 00:12:24.285745
ELEC-day5,0.0,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,83,2026-02-03 00:12:24.285745
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,83,2026-02-03 00:12:24.285745
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,83,2026-02-03 00:12:24.285745
NG,2.06,2.04,2.08,800000.0,800000.0,0,0,0,0,0,0,0,84,2026-02-03 00:12:25.318795
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,84,2026-02-03 00:12:25.318795
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,84,2026-02-03 00:12:25.318795
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,84,2026-02-03 00:12:25.318795
ELEC-day5,0.0,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,84,2026-02-03 00:12:25.318795
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,84,2026-02-03 00:12:25.318795
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,84,2026-02-03 00:12:25.318795
NG,2.05,2.03,2.07,800000.0,800000.0,0,0,0,0,0,0,0,85,2026-02-03 00:12:26.350943
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,85,2026-02-03 00:12:26.350943
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,85,2026-02-03 00:12:26.350943
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,85,2026-02-03 00:12:26.350943
ELEC-day5,0.0,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,85,2026-02-03 00:12:26.350943
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,85,2026-02-03 00:12:26.350943
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,85,2026-02-03 00:12:26.350943
NG,2.06,2.04,2.08,800000.0,800000.0,0,0,0,0,0,0,0,86,2026-02-03 00:12:27.376958
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,86,2026-02-03 00:12:27.376958
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,86,2026-02-03 00:12:27.376958
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,86,2026-02-03 00:12:27.376958
ELEC-day5,0.0,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,86,2026-02-03 00:12:27.376958
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,86,2026-02-03 00:12:27.376958
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,86,2026-02-03 00:12:27.376958
NG,2.06,2.04,2.08,800000.0,800000.0,0,0,0,0,0,0,0,87,2026-02-03 00:12:28.413586
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,87,2026-02-03 00:12:28.413586
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,87,2026-02-03 00:12:28.413586
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,87,2026-02-03 00:12:28.413586
ELEC-day5,0.0,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,87,2026-02-03 00:12:28.413586
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,87,2026-02-03 00:12:28.413586
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,87,2026-02-03 00:12:28.413586
NG,2.08,2.06,2.1,800000.0,800000.0,0,0,0,0,0,0,0,88,2026-02-03 00:12:29.478395
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,88,2026-02-03 00:12:29.478395
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,88,2026-02-03 00:12:29.478395
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,88,2026-02-03 00:12:29.478395
ELEC-day5,0.0,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,88,2026-02-03 00:12:29.478395
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,88,2026-02-03 00:12:29.478395
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,88,2026-02-03 00:12:29.478395
NG,2.08,2.06,2.1,800000.0,800000.0,0,0,0,0,0,0,0,89,2026-02-03 00:12:30.015009
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,89,2026-02-03 00:12:30.015009
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,89,2026-02-03 00:12:30.015009
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,89,2026-02-03 00:12:30.015009
ELEC-day5,0.0,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,89,2026-02-03 00:12:30.015009
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,89,2026-02-03 00:12:30.015009
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,89,2026-02-03 00:12:30.015009
NG,2.07,2.05,2.09,800000.0,800000.0,0,0,0,0,0,0,0,90,2026-02-03 00:12:31.134585,25.0,5.0,89.0,,SUNLIGHT Forecast for DAY 6,The weather forecasts call for between 12 and 15 hours of sunlight tomorrow.
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,90,2026-02-03 00:12:31.134585,,,,,,
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,90,2026-02-03 00:12:31.134585,,,,,,
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,90,2026-02-03 00:12:31.134585,,,,,,
ELEC-day5,0.0,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,90,2026-02-03 00:12:31.134585,,,,,,
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,90,2026-02-03 00:12:31.134585,,,,,,
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,90,2026-02-03 00:12:31.134585,,,,,,
NG,2.08,2.06,2.1,800000.0,800000.0,0,0,0,0,0,0,0,91,2026-02-03 00:12:32.182349
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,91,2026-02-03 00:12:32.182349
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,91,2026-02-03 00:12:32.182349
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,91,2026-02-03 00:12:32.182349
ELEC-day5,0.0,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,91,2026-02-03 00:12:32.182349
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,91,2026-02-03 00:12:32.182349
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,91,2026-02-03 00:12:32.182349
NG,2.09,2.07,2.11,800000.0,800000.0,0,0,0,0,0,0,0,92,2026-02-03 00:12:33.214422
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,92,2026-02-03 00:12:33.214422
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,92,2026-02-03 00:12:33.214422
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,92,2026-02-03 00:12:33.214422
ELEC-day5,0.0,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,92,2026-02-03 00:12:33.214422
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,92,2026-02-03 00:12:33.214422
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,92,2026-02-03 00:12:33.214422
NG,2.09,2.07,2.11,800000.0,800000.0,0,0,0,0,0,0,0,93,2026-02-03 00:12:34.254807
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,93,2026-02-03 00:12:34.254807
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,93,2026-02-03 00:12:34.254807
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,93,2026-02-03 00:12:34.254807
ELEC-day5,0.0,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,93,2026-02-03 00:12:34.254807
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,93,2026-02-03 00:12:34.254807
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,93,2026-02-03 00:12:34.254807
NG,2.09,2.07,2.11,800000.0,800000.0,0,0,0,0,0,0,0,94,2026-02-03 00:12:35.301621
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,94,2026-02-03 00:12:35.301621
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,94,2026-02-03 00:12:35.301621
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,94,2026-02-03 00:12:35.301621
ELEC-day5,0.0,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,94,2026-02-03 00:12:35.301621
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,94,2026-02-03 00:12:35.301621
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,94,2026-02-03 00:12:35.301621
NG,2.09,2.07,2.11,800000.0,800000.0,0,0,0,0,0,0,0,95,2026-02-03 00:12:36.338818
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,95,2026-02-03 00:12:36.338818
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,95,2026-02-03 00:12:36.338818
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,95,2026-02-03 00:12:36.338818
ELEC-day5,0.0,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,95,2026-02-03 00:12:36.338818
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,95,2026-02-03 00:12:36.338818
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,95,2026-02-03 00:12:36.338818
NG,2.09,2.07,2.11,800000.0,800000.0,0,0,0,0,0,0,0,96,2026-02-03 00:12:37.381366
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,96,2026-02-03 00:12:37.381366
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,96,2026-02-03 00:12:37.381366
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,96,2026-02-03 00:12:37.381366
ELEC-day5,0.0,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,96,2026-02-03 00:12:37.381366
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,96,2026-02-03 00:12:37.381366
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,96,2026-02-03 00:12:37.381366
NG,2.09,2.07,2.11,800000.0,800000.0,0,0,0,0,0,0,0,97,2026-02-03 00:12:38.435004
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,97,2026-02-03 00:12:38.435004
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,97,2026-02-03 00:12:38.435004
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,97,2026-02-03 00:12:38.435004
ELEC-day5,0.0,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,97,2026-02-03 00:12:38.435004
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,97,2026-02-03 00:12:38.435004
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,97,2026-02-03 00:12:38.435004
NG,2.09,2.07,2.11,800000.0,800000.0,0,0,0,0,0,0,0,98,2026-02-03 00:12:39.034940
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,98,2026-02-03 00:12:39.034940
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,98,2026-02-03 00:12:39.034940
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,98,2026-02-03 00:12:39.034940
ELEC-day5,0.0,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,98,2026-02-03 00:12:39.034940
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,98,2026-02-03 00:12:39.034940
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,98,2026-02-03 00:12:39.034940
NG,2.09,2.07,2.11,800000.0,800000.0,0,0,0,0,0,0,0,99,2026-02-03 00:12:40.210084
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,99,2026-02-03 00:12:40.210084
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,99,2026-02-03 00:12:40.210084
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,99,2026-02-03 00:12:40.210084
ELEC-day5,0.0,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,99,2026-02-03 00:12:40.210084
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,99,2026-02-03 00:12:40.210084
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,99,2026-02-03 00:12:40.210084
NG,2.09,2.07,2.11,800000.0,800000.0,0,0,0,0,0,0,0,100,2026-02-03 00:12:41.235698
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,100,2026-02-03 00:12:41.235698
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,100,2026-02-03 00:12:41.235698
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,100,2026-02-03 00:12:41.235698
ELEC-day5,0.0,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,100,2026-02-03 00:12:41.235698
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,100,2026-02-03 00:12:41.235698
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,100,2026-02-03 00:12:41.235698
NG,2.1,2.08,2.12,800000.0,800000.0,0,0,0,0,0,0,0,101,2026-02-03 00:12:42.263450
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,101,2026-02-03 00:12:42.263450
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,101,2026-02-03 00:12:42.263450
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,101,2026-02-03 00:12:42.263450
ELEC-day5,0.0,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,101,2026-02-03 00:12:42.263450
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,101,2026-02-03 00:12:42.263450
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,101,2026-02-03 00:12:42.263450
NG,2.1,2.08,2.12,800000.0,800000.0,0,0,0,0,0,0,0,102,2026-02-03 00:12:43.299224
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,102,2026-02-03 00:12:43.299224
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,102,2026-02-03 00:12:43.299224
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,102,2026-02-03 00:12:43.299224
ELEC-day5,0.0,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,102,2026-02-03 00:12:43.299224
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,102,2026-02-03 00:12:43.299224
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,102,2026-02-03 00:12:43.299224
NG,2.11,2.09,2.13,800000.0,800000.0,0,0,0,0,0,0,0,103,2026-02-03 00:12:44.326920
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,103,2026-02-03 00:12:44.326920
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,103,2026-02-03 00:12:44.326920
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,103,2026-02-03 00:12:44.326920
ELEC-day5,0.0,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,103,2026-02-03 00:12:44.326920
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,103,2026-02-03 00:12:44.326920
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,103,2026-02-03 00:12:44.326920
NG,2.1,2.08,2.12,800000.0,800000.0,0,0,0,0,0,0,0,104,2026-02-03 00:12:45.359088
ELEC-day2,19.15,0.0,0.0,,,0,0,0,0,0,0,0,104,2026-02-03 00:12:45.359088
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,104,2026-02-03 00:12:45.359088
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,104,2026-02-03 00:12:45.359088
ELEC-day5,0.0,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,104,2026-02-03 00:12:45.359088
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,104,2026-02-03 00:12:45.359088
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,104,2026-02-03 00:12:45.359088
