ticker,last_price,bid_price,ask_price,SELL_CITY-D,SELL_UOTB-D,SELL_ANON,BUY_ANON,SELL_LAVL-D,BUY_CITY-T1,SELL_CITY-T1,BUY_UOTB-D,SELL_CITY-P,BUY_CITY-P,SELL_CITY-T2,SELL_DUBL-T1,BUY_DUBL-T1,BUY_CHUL-P,BUY_CITY-D,tick,timestamp
NG,2.31,2.29,2.33,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,2026-02-03 09:36:07.026615
ELEC-day2,20.77,20.76,0.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,55,2026-02-03 09:36:07.026615
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,55,2026-02-03 09:36:07.026615
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,55,2026-02-03 09:36:07.026615
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,55,2026-02-03 09:36:07.026615
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,55,2026-02-03 09:36:07.026615
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,55,2026-02-03 09:36:07.026615
NG,2.31,2.29,2.33,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,2026-02-03 09:36:08.070572
ELEC-day2,20.77,20.76,0.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,56,2026-02-03 09:36:08.070572
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,56,2026-02-03 09:36:08.070572
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,56,2026-02-03 09:36:08.070572
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,56,2026-02-03 09:36:08.070572
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,56,2026-02-03 09:36:08.070572
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,56,2026-02-03 09:36:08.070572
NG,2.32,2.3,2.34,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,2026-02-03 09:36:09.113717
ELEC-day2,20.77,20.76,0.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,57,2026-02-03 09:36:09.113717
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,57,2026-02-03 09:36:09.113717
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,57,2026-02-03 09:36:09.113717
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,57,2026-02-03 09:36:09.113717
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,57,2026-02-03 09:36:09.113717
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,57,2026-02-03 09:36:09.113717
NG,2.31,2.29,2.33,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,2026-02-03 09:36:10.151932
ELEC-day2,20.77,20.76,0.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,58,2026-02-03 09:36:10.151932
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,58,2026-02-03 09:36:10.151932
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,58,2026-02-03 09:36:10.151932
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,58,2026-02-03 09:36:10.151932
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,58,2026-02-03 09:36:10.151932
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,58,2026-02-03 09:36:10.151932
NG,2.31,2.29,2.33,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,2026-02-03 09:36:11.185551
ELEC-day2,20.77,20.76,0.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,59,2026-02-03 09:36:11.185551
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,59,2026-02-03 09:36:11.185551
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,59,2026-02-03 09:36:11.185551
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,59,2026-02-03 09:36:11.185551
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,59,2026-02-03 09:36:11.185551
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,59,2026-02-03 09:36:11.185551
NG,2.31,2.29,2.33,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,2026-02-03 09:36:12.217564
ELEC-day2,20.77,20.76,0.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,60,2026-02-03 09:36:12.217564
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,60,2026-02-03 09:36:12.217564
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,60,2026-02-03 09:36:12.217564
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,60,2026-02-03 09:36:12.217564
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,60,2026-02-03 09:36:12.217564
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,60,2026-02-03 09:36:12.217564
NG,2.3,2.28,2.32,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,2026-02-03 09:36:13.259524
ELEC-day2,20.77,20.76,0.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,61,2026-02-03 09:36:13.259524
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,61,2026-02-03 09:36:13.259524
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,61,2026-02-03 09:36:13.259524
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,61,2026-02-03 09:36:13.259524
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,61,2026-02-03 09:36:13.259524
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,61,2026-02-03 09:36:13.259524
NG,2.3,2.28,2.32,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,2026-02-03 09:36:14.306427
ELEC-day2,20.77,20.76,0.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,62,2026-02-03 09:36:14.306427
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,62,2026-02-03 09:36:14.306427
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,62,2026-02-03 09:36:14.306427
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,62,2026-02-03 09:36:14.306427
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,62,2026-02-03 09:36:14.306427
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,62,2026-02-03 09:36:14.306427
NG,2.3,2.28,2.32,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,2026-02-03 09:36:15.436698
ELEC-day2,20.77,20.76,0.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,63,2026-02-03 09:36:15.436698
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,63,2026-02-03 09:36:15.436698
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,63,2026-02-03 09:36:15.436698
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,63,2026-02-03 09:36:15.436698
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,63,2026-02-03 09:36:15.436698
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,63,2026-02-03 09:36:15.436698
NG,2.31,2.29,2.33,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,2026-02-03 09:36:15.976705
ELEC-day2,20.77,20.76,0.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,64,2026-02-03 09:36:15.976705
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,64,2026-02-03 09:36:15.976705
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,64,2026-02-03 09:36:15.976705
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,64,2026-02-03 09:36:15.976705
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,64,2026-02-03 09:36:15.976705
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,64,2026-02-03 09:36:15.976705
NG,2.3,2.28,2.32,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,2026-02-03 09:36:17.083031
ELEC-day2,20.77,20.76,0.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,65,2026-02-03 09:36:17.083031
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,65,2026-02-03 09:36:17.083031
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,65,2026-02-03 09:36:17.083031
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,65,2026-02-03 09:36:17.083031
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,65,2026-02-03 09:36:17.083031
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,65,2026-02-03 09:36:17.083031
NG,2.31,2.29,2.33,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,2026-02-03 09:36:18.127207
ELEC-day2,20.77,20.76,0.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,66,2026-02-03 09:36:18.127207
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,66,2026-02-03 09:36:18.127207
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,66,2026-02-03 09:36:18.127207
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,66,2026-02-03 09:36:18.127207
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,66,2026-02-03 09:36:18.127207
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,66,2026-02-03 09:36:18.127207
NG,2.31,2.29,2.33,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,2026-02-03 09:36:19.167325
ELEC-day2,20.77,20.76,0.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,67,2026-02-03 09:36:19.167325
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,67,2026-02-03 09:36:19.167325
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,67,2026-02-03 09:36:19.167325
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,67,2026-02-03 09:36:19.167325
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,67,2026-02-03 09:36:19.167325
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,67,2026-02-03 09:36:19.167325
NG,2.32,2.3,2.34,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,2026-02-03 09:36:20.206911
ELEC-day2,20.77,20.76,0.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,68,2026-02-03 09:36:20.206911
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,68,2026-02-03 09:36:20.206911
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,68,2026-02-03 09:36:20.206911
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,68,2026-02-03 09:36:20.206911
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,68,2026-02-03 09:36:20.206911
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,68,2026-02-03 09:36:20.206911
NG,2.31,2.29,2.33,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,2026-02-03 09:36:21.268199
ELEC-day2,20.77,20.76,0.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,69,2026-02-03 09:36:21.268199
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,69,2026-02-03 09:36:21.268199
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,69,2026-02-03 09:36:21.268199
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,69,2026-02-03 09:36:21.268199
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,69,2026-02-03 09:36:21.268199
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,69,2026-02-03 09:36:21.268199
NG,2.31,2.29,2.33,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,2026-02-03 09:36:22.307717
ELEC-day2,20.77,20.76,0.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,70,2026-02-03 09:36:22.307717
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,70,2026-02-03 09:36:22.307717
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,70,2026-02-03 09:36:22.307717
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,70,2026-02-03 09:36:22.307717
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,70,2026-02-03 09:36:22.307717
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,70,2026-02-03 09:36:22.307717
NG,2.32,2.3,2.34,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,2026-02-03 09:36:23.349665
ELEC-day2,20.77,20.76,0.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,71,2026-02-03 09:36:23.349665
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,71,2026-02-03 09:36:23.349665
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,71,2026-02-03 09:36:23.349665
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,71,2026-02-03 09:36:23.349665
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,71,2026-02-03 09:36:23.349665
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,71,2026-02-03 09:36:23.349665
NG,2.33,2.31,2.35,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,2026-02-03 09:36:23.945626
ELEC-day2,20.77,20.76,0.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,72,2026-02-03 09:36:23.945626
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,72,2026-02-03 09:36:23.945626
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,72,2026-02-03 09:36:23.945626
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,72,2026-02-03 09:36:23.945626
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,72,2026-02-03 09:36:23.945626
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,72,2026-02-03 09:36:23.945626
NG,2.34,2.32,2.36,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,2026-02-03 09:36:25.075432
ELEC-day2,20.77,20.76,0.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,73,2026-02-03 09:36:25.075432
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,73,2026-02-03 09:36:25.075432
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,73,2026-02-03 09:36:25.075432
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,73,2026-02-03 09:36:25.075432
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,73,2026-02-03 09:36:25.075432
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,73,2026-02-03 09:36:25.075432
NG,2.36,2.34,2.38,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,2026-02-03 09:36:26.116765
ELEC-day2,20.77,20.76,0.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,74,2026-02-03 09:36:26.116765
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,74,2026-02-03 09:36:26.116765
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,74,2026-02-03 09:36:26.116765
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,74,2026-02-03 09:36:26.116765
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,74,2026-02-03 09:36:26.116765
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,74,2026-02-03 09:36:26.116765
NG,2.35,2.33,2.37,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,2026-02-03 09:36:27.160041
ELEC-day2,20.77,20.76,0.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,75,2026-02-03 09:36:27.160041
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,75,2026-02-03 09:36:27.160041
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,75,2026-02-03 09:36:27.160041
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,75,2026-02-03 09:36:27.160041
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,75,2026-02-03 09:36:27.160041
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,75,2026-02-03 09:36:27.160041
NG,2.36,2.34,2.38,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,2026-02-03 09:36:28.199505
ELEC-day2,20.77,20.76,0.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,76,2026-02-03 09:36:28.199505
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,76,2026-02-03 09:36:28.199505
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,76,2026-02-03 09:36:28.199505
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,76,2026-02-03 09:36:28.199505
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,76,2026-02-03 09:36:28.199505
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,76,2026-02-03 09:36:28.199505
NG,2.36,2.34,2.38,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,2026-02-03 09:36:29.236698
ELEC-day2,20.77,20.76,0.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,77,2026-02-03 09:36:29.236698
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,77,2026-02-03 09:36:29.236698
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,77,2026-02-03 09:36:29.236698
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,77,2026-02-03 09:36:29.236698
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,77,2026-02-03 09:36:29.236698
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,77,2026-02-03 09:36:29.236698
NG,2.36,2.34,2.38,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,2026-02-03 09:36:30.276162
ELEC-day2,20.77,20.76,0.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,78,2026-02-03 09:36:30.276162
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,78,2026-02-03 09:36:30.276162
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,78,2026-02-03 09:36:30.276162
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,78,2026-02-03 09:36:30.276162
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,78,2026-02-03 09:36:30.276162
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,78,2026-02-03 09:36:30.276162
NG,2.35,2.33,2.37,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,2026-02-03 09:36:31.311824
ELEC-day2,20.77,20.76,0.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,79,2026-02-03 09:36:31.311824
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,79,2026-02-03 09:36:31.311824
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,79,2026-02-03 09:36:31.311824
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,79,2026-02-03 09:36:31.311824
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,79,2026-02-03 09:36:31.311824
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,79,2026-02-03 09:36:31.311824
NG,2.36,2.34,2.38,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2026-02-03 09:36:32.349630
ELEC-day2,20.77,20.76,0.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2026-02-03 09:36:32.349630
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2026-02-03 09:36:32.349630
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2026-02-03 09:36:32.349630
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2026-02-03 09:36:32.349630
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2026-02-03 09:36:32.349630
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2026-02-03 09:36:32.349630
NG,2.37,2.35,2.39,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,2026-02-03 09:36:33.388951
ELEC-day2,20.77,20.76,0.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,81,2026-02-03 09:36:33.388951
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,81,2026-02-03 09:36:33.388951
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,81,2026-02-03 09:36:33.388951
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,81,2026-02-03 09:36:33.388951
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,81,2026-02-03 09:36:33.388951
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,81,2026-02-03 09:36:33.388951
NG,2.36,2.34,2.38,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,2026-02-03 09:36:34.009109
ELEC-day2,20.77,20.76,0.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,82,2026-02-03 09:36:34.009109
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,82,2026-02-03 09:36:34.009109
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,82,2026-02-03 09:36:34.009109
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,82,2026-02-03 09:36:34.009109
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,82,2026-02-03 09:36:34.009109
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,82,2026-02-03 09:36:34.009109
NG,2.36,2.34,2.38,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,2026-02-03 09:36:35.173715
ELEC-day2,20.77,20.76,0.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,83,2026-02-03 09:36:35.173715
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,83,2026-02-03 09:36:35.173715
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,83,2026-02-03 09:36:35.173715
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,83,2026-02-03 09:36:35.173715
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,83,2026-02-03 09:36:35.173715
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,83,2026-02-03 09:36:35.173715
NG,2.36,2.34,2.38,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,2026-02-03 09:36:36.223361
ELEC-day2,20.77,20.76,0.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,84,2026-02-03 09:36:36.223361
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,84,2026-02-03 09:36:36.223361
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,84,2026-02-03 09:36:36.223361
