ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,SELL_GIOT-2,BUY_GIOT-2,tick,timestamp
RITC,10.67,10.64,10.67,196500.0,153300.0,0,0,432,2026-02-02 23:06:49.843123
COMP,25.97,25.93,25.97,131200.0,135600.0,0,0,432,2026-02-02 23:06:49.843123
RITC,10.67,10.68,10.7,195700.0,145700.0,0,0,433,2026-02-02 23:06:50.876668
COMP,25.97,25.93,25.97,131200.0,133900.0,0,0,433,2026-02-02 23:06:50.876668
RITC,10.72,10.71,10.72,193200.0,126300.0,0,0,434,2026-02-02 23:06:51.901795
COMP,25.97,25.93,25.97,131200.0,135200.0,0,0,434,2026-02-02 23:06:51.901795
RITC,10.73,10.71,10.73,195200.0,118800.0,0,0,435,2026-02-02 23:06:52.938302
COMP,25.97,25.93,25.94,131200.0,135800.0,0,0,435,2026-02-02 23:06:52.938302
RITC,10.75,10.74,10.75,193100.0,108800.0,0,0,436,2026-02-02 23:06:53.964073
COMP,25.97,25.93,25.94,132900.0,135800.0,0,0,436,2026-02-02 23:06:53.964073
RITC,10.76,10.74,10.76,192100.0,98100.0,0,0,437,2026-02-02 23:06:54.986811
COMP,25.97,25.93,25.94,132900.0,135500.0,0,0,437,2026-02-02 23:06:54.986811
RITC,10.76,10.76,10.77,191000.0,96500.0,0,0,438,2026-02-02 23:06:56.022207
COMP,25.97,25.93,25.94,132900.0,135800.0,0,0,438,2026-02-02 23:06:56.022207
RITC,10.77,10.76,10.77,191000.0,96500.0,0,0,439,2026-02-02 23:06:57.056643
COMP,25.92,25.92,25.94,134600.0,135800.0,0,0,439,2026-02-02 23:06:57.056643
RITC,10.77,10.78,10.81,187700.0,92800.0,0,0,440,2026-02-02 23:06:58.094155
COMP,25.92,25.92,25.94,134600.0,137800.0,0,0,440,2026-02-02 23:06:58.094155
RITC,10.77,10.8,10.81,188500.0,92800.0,0,0,441,2026-02-02 23:06:59.130818
COMP,25.92,25.92,25.95,138200.0,136200.0,0,0,441,2026-02-02 23:06:59.130818
RITC,10.81,10.83,10.84,189000.0,90100.0,0,0,442,2026-02-02 23:07:00.161753
COMP,25.91,25.91,25.95,139700.0,136200.0,0,0,442,2026-02-02 23:07:00.161753
RITC,10.84,10.83,10.84,188500.0,90100.0,0,0,443,2026-02-02 23:07:01.192841
COMP,25.96,25.91,25.96,140900.0,135300.0,0,0,443,2026-02-02 23:07:01.192841
RITC,10.87,10.84,10.87,187200.0,86600.0,0,0,444,2026-02-02 23:07:02.225601
COMP,25.96,25.94,25.96,141500.0,135300.0,0,0,444,2026-02-02 23:07:02.225601
RITC,10.91,10.86,10.91,186900.0,86200.0,0,0,445,2026-02-02 23:07:03.280557
COMP,25.96,25.94,25.96,141500.0,135300.0,0,0,445,2026-02-02 23:07:03.280557
RITC,10.91,10.88,10.91,186800.0,86200.0,0,0,446,2026-02-02 23:07:04.310488
COMP,25.97,25.94,25.97,141500.0,134000.0,0,0,446,2026-02-02 23:07:04.310488
RITC,10.93,10.88,10.92,184900.0,84400.0,0,0,447,2026-02-02 23:07:05.340559
COMP,25.97,25.94,25.97,141500.0,134700.0,0,0,447,2026-02-02 23:07:05.340559
RITC,10.93,10.88,10.93,187600.0,85000.0,0,0,448,2026-02-02 23:07:06.376751
COMP,25.97,25.94,25.97,141500.0,136100.0,0,0,448,2026-02-02 23:07:06.376751
RITC,10.93,10.93,10.95,181500.0,85800.0,0,0,449,2026-02-02 23:07:07.400381
COMP,25.97,25.94,25.97,140300.0,136100.0,0,0,449,2026-02-02 23:07:07.400381
RITC,10.93,10.93,10.95,182800.0,85800.0,0,0,450,2026-02-02 23:07:07.930880
COMP,25.97,25.94,25.97,140300.0,136500.0,0,0,450,2026-02-02 23:07:07.930880
RITC,10.95,10.98,11.0,184700.0,85600.0,0,0,451,2026-02-02 23:07:08.955207
COMP,25.97,25.94,25.97,140300.0,137400.0,0,0,451,2026-02-02 23:07:08.955207
RITC,11.02,11.0,11.02,184400.0,83600.0,0,0,452,2026-02-02 23:07:09.990861
COMP,25.94,25.94,25.97,140300.0,137400.0,0,0,452,2026-02-02 23:07:09.990861
RITC,11.02,11.0,11.02,184400.0,81800.0,0,0,453,2026-02-02 23:07:11.023987
COMP,25.91,25.91,25.93,140700.0,137300.0,0,0,453,2026-02-02 23:07:11.023987
RITC,11.02,11.0,11.02,184400.0,91200.0,0,0,454,2026-02-02 23:07:12.068142
COMP,25.91,25.92,25.93,139700.0,138200.0,0,0,454,2026-02-02 23:07:12.068142
RITC,11.02,11.02,11.03,182700.0,82200.0,0,0,455,2026-02-02 23:07:13.094900
COMP,25.93,25.93,25.95,138700.0,138400.0,0,0,455,2026-02-02 23:07:13.094900
RITC,11.03,11.02,11.03,181800.0,82900.0,0,0,456,2026-02-02 23:07:14.140
COMP,25.93,25.93,25.95,136400.0,137700.0,0,0,456,2026-02-02 23:07:14.140
RITC,11.03,11.01,11.03,183600.0,82900.0,0,0,457,2026-02-02 23:07:15.182486
COMP,25.93,25.93,25.95,136400.0,137700.0,0,0,457,2026-02-02 23:07:15.182486
RITC,11.03,11.01,11.03,184500.0,91400.0,0,0,458,2026-02-02 23:07:16.213904
COMP,25.93,25.92,25.93,137400.0,138400.0,0,0,458,2026-02-02 23:07:16.213904
RITC,11.0,11.0,11.03,185400.0,99600.0,0,0,459,2026-02-02 23:07:17.237792
COMP,25.93,25.92,25.93,137400.0,136500.0,0,0,459,2026-02-02 23:07:17.237792
RITC,11.0,11.0,11.02,185900.0,108700.0,0,0,460,2026-02-02 23:07:18.267279
COMP,25.91,25.91,25.93,138800.0,136500.0,0,0,460,2026-02-02 23:07:18.267279
RITC,11.0,11.0,11.02,185900.0,128000.0,0,0,461,2026-02-02 23:07:19.293022
COMP,25.91,25.91,25.93,136700.0,136500.0,0,0,461,2026-02-02 23:07:19.293022
RITC,10.98,10.98,11.02,184000.0,138400.0,0,0,462,2026-02-02 23:07:20.319877
COMP,25.91,25.91,25.93,134900.0,136500.0,0,0,462,2026-02-02 23:07:20.319877
RITC,10.98,10.98,11.0,184000.0,154400.0,0,0,463,2026-02-02 23:07:21.351544
COMP,25.95,25.94,25.95,134400.0,137200.0,0,0,463,2026-02-02 23:07:21.351544
RITC,11.0,11.0,11.02,184700.0,154500.0,0,0,464,2026-02-02 23:07:22.376410
COMP,25.94,25.91,25.94,134900.0,134400.0,0,0,464,2026-02-02 23:07:22.376410
RITC,11.0,11.0,11.02,185200.0,164300.0,0,0,465,2026-02-02 23:07:23.406858
COMP,25.91,25.91,25.94,136100.0,134400.0,0,0,465,2026-02-02 23:07:23.406858
RITC,11.02,11.0,11.02,185200.0,155200.0,0,0,466,2026-02-02 23:07:24.442992
COMP,25.91,25.91,25.94,135000.0,134400.0,0,0,466,2026-02-02 23:07:24.442992
RITC,11.02,11.0,11.02,185200.0,144800.0,0,0,467,2026-02-02 23:07:24.969880
COMP,25.91,25.91,25.94,135000.0,133600.0,0,0,467,2026-02-02 23:07:24.969880
RITC,11.02,11.0,11.02,185600.0,136500.0,0,0,468,2026-02-02 23:07:25.996692
COMP,25.95,25.91,25.95,135000.0,135000.0,0,0,468,2026-02-02 23:07:25.996692
RITC,11.03,11.02,11.03,188300.0,119300.0,0,0,469,2026-02-02 23:07:27.039696
COMP,25.95,25.94,25.95,134500.0,135000.0,0,0,469,2026-02-02 23:07:27.039696
RITC,11.03,11.02,11.03,185500.0,111100.0,0,0,470,2026-02-02 23:07:28.089491
COMP,25.95,25.94,25.95,134500.0,134000.0,0,0,470,2026-02-02 23:07:28.089491
RITC,11.03,11.02,11.03,184900.0,100300.0,0,0,471,2026-02-02 23:07:29.118417
COMP,25.94,25.94,25.95,134500.0,134000.0,0,0,471,2026-02-02 23:07:29.118417
RITC,11.03,11.02,11.03,185300.0,100300.0,0,0,472,2026-02-02 23:07:30.140905
COMP,25.94,25.91,25.93,135800.0,133400.0,0,0,472,2026-02-02 23:07:30.140905
RITC,11.04,11.06,11.07,185300.0,83300.0,0,0,473,2026-02-02 23:07:31.168335
COMP,25.9,25.9,25.93,139200.0,133400.0,0,0,473,2026-02-02 23:07:31.168335
RITC,11.04,11.06,11.07,187700.0,83300.0,0,0,474,2026-02-02 23:07:32.201153
COMP,25.9,25.91,25.93,139500.0,134700.0,0,0,474,2026-02-02 23:07:32.201153
RITC,11.04,11.06,11.07,187700.0,101700.0,0,0,475,2026-02-02 23:07:33.225632
COMP,25.9,25.91,25.93,139100.0,134700.0,0,0,475,2026-02-02 23:07:33.225632
RITC,11.06,11.06,11.07,186700.0,109200.0,0,0,476,2026-02-02 23:07:34.251638
COMP,25.93,25.91,25.93,139100.0,134700.0,0,0,476,2026-02-02 23:07:34.251638
RITC,11.08,11.06,11.08,186700.0,92100.0,0,0,477,2026-02-02 23:07:35.279535
COMP,25.93,25.91,25.93,139100.0,134700.0,0,0,477,2026-02-02 23:07:35.279535
RITC,11.08,11.06,11.08,188000.0,102000.0,0,0,478,2026-02-02 23:07:36.311044
COMP,25.95,25.91,25.95,139100.0,137800.0,0,0,478,2026-02-02 23:07:36.311044
RITC,11.06,11.06,11.08,185000.0,102000.0,0,0,479,2026-02-02 23:07:37.340630
COMP,25.95,25.94,25.95,136300.0,137800.0,0,0,479,2026-02-02 23:07:37.340630
RITC,11.06,11.04,11.06,184100.0,111800.0,0,0,480,2026-02-02 23:07:38.368425
COMP,25.96,25.94,25.96,136300.0,137100.0,0,0,480,2026-02-02 23:07:38.368425
RITC,11.06,11.04,11.06,184100.0,121100.0,0,0,481,2026-02-02 23:07:39.406402
COMP,25.97,25.94,25.97,136300.0,141000.0,0,0,481,2026-02-02 23:07:39.406402
RITC,11.06,11.04,11.06,184100.0,120800.0,0,0,482,2026-02-02 23:07:40.437408
COMP,25.97,25.94,25.97,138700.0,139900.0,0,0,482,2026-02-02 23:07:40.437408
RITC,11.02,11.02,11.04,185300.0,130500.0,0,0,483,2026-02-02 23:07:41.473427
COMP,25.97,25.94,25.97,139300.0,139900.0,0,0,483,2026-02-02 23:07:41.473427
RITC,11.02,11.02,11.04,182900.0,130500.0,0,0,484,2026-02-02 23:07:42.502172
COMP,25.98,25.94,25.98,139500.0,139300.0,0,0,484,2026-02-02 23:07:42.502172
RITC,11.02,11.02,11.04,182900.0,147400.0,0,0,485,2026-02-02 23:07:43.527241
COMP,25.98,25.94,25.98,139500.0,139600.0,0,0,485,2026-02-02 23:07:43.527241
RITC,11.01,11.01,11.04,183600.0,158200.0,0,0,486,2026-02-02 23:07:44.554649
COMP,25.98,25.94,25.98,140700.0,139600.0,0,0,486,2026-02-02 23:07:44.554649
RITC,11.01,11.0,11.01,186400.0,167300.0,0,0,487,2026-02-02 23:07:45.075618
COMP,25.99,25.94,25.99,140700.0,139800.0,0,0,487,2026-02-02 23:07:45.075618
RITC,10.98,10.98,11.0,185200.0,174800.0,0,0,488,2026-02-02 23:07:46.099594
COMP,25.99,25.95,25.99,138300.0,139800.0,0,0,488,2026-02-02 23:07:46.099594
RITC,10.98,10.98,11.0,184300.0,175500.0,0,0,489,2026-02-02 23:07:47.131584
COMP,25.99,25.98,25.99,139900.0,137700.0,0,0,489,2026-02-02 23:07:47.131584
RITC,10.98,10.99,11.0,182300.0,175500.0,0,0,490,2026-02-02 23:07:48.219821
COMP,25.99,25.98,25.99,140200.0,137700.0,0,0,490,2026-02-02 23:07:48.219821
RITC,11.0,10.99,11.0,184800.0,176000.0,0,0,491,2026-02-02 23:07:49.246812
COMP,25.99,25.98,25.99,139100.0,137700.0,0,0,491,2026-02-02 23:07:49.246812
RITC,10.98,10.98,11.01,184400.0,167300.0,0,0,492,2026-02-02 23:07:50.276063
COMP,25.99,25.98,25.99,137400.0,137700.0,0,0,492,2026-02-02 23:07:50.276063
RITC,10.98,10.98,10.99,184400.0,178700.0,0,0,493,2026-02-02 23:07:51.299538
COMP,25.99,25.98,25.99,137700.0,137700.0,0,0,493,2026-02-02 23:07:51.299538
RITC,10.98,10.98,10.99,184400.0,181200.0,0,0,494,2026-02-02 23:07:52.330592
COMP,25.99,25.98,25.99,137700.0,137700.0,0,0,494,2026-02-02 23:07:52.330592
RITC,10.99,10.98,10.99,184400.0,181600.0,0,0,495,2026-02-02 23:07:53.356409
COMP,25.99,25.98,25.99,137700.0,136800.0,0,0,495,2026-02-02 23:07:53.356409
RITC,10.99,10.98,10.99,184400.0,179200.0,0,0,496,2026-02-02 23:07:54.381178
COMP,25.99,25.98,25.99,138300.0,136800.0,0,0,496,2026-02-02 23:07:54.381178
RITC,10.97,10.97,10.99,185300.0,179200.0,0,0,497,2026-02-02 23:07:55.406350
COMP,26.0,25.98,26.0,137900.0,134900.0,0,0,497,2026-02-02 23:07:55.406350
RITC,11.08,10.95,10.97,183300.0,181400.0,0,0,498,2026-02-02 23:07:56.435919
COMP,26.01,25.98,26.01,137900.0,138100.0,0,0,498,2026-02-02 23:07:56.435919
RITC,10.99,10.99,11.0,172900.0,10000.0,178300.0,0,499,2026-02-02 23:07:57.465869
COMP,26.01,25.98,26.01,137900.0,,137200.0,0,499,2026-02-02 23:07:57.465869
RITC,11.0,10.99,11.0,172900.0,10000.0,175900.0,0,500,2026-02-02 23:07:58.517939
COMP,26.02,25.98,26.02,137900.0,,136600.0,0,500,2026-02-02 23:07:58.517939
RITC,11.0,10.99,11.0,182400.0,178800.0,0,0,501,2026-02-02 23:07:59.600375
COMP,26.02,25.98,26.02,137900.0,136100.0,0,0,501,2026-02-02 23:07:59.600375
RITC,11.03,10.99,11.02,182400.0,181000.0,0,0,502,2026-02-02 23:08:00.636852
COMP,26.03,25.98,26.03,137900.0,134800.0,0,0,502,2026-02-02 23:08:00.636852
RITC,11.02,10.99,11.0,182400.0,183200.0,0,0,503,2026-02-02 23:08:01.162262
COMP,26.03,25.98,26.03,137900.0,134800.0,0,0,503,2026-02-02 23:08:01.162262
RITC,10.95,10.93,10.95,184200.0,167900.0,0,0,504,2026-02-02 23:08:02.196054
COMP,26.03,25.98,26.03,137900.0,134300.0,0,0,504,2026-02-02 23:08:02.196054
RITC,10.93,10.93,10.95,176600.0,2000.0,167900.0,0,505,2026-02-02 23:08:03.230339
COMP,26.03,25.98,26.03,137900.0,,134700.0,0,505,2026-02-02 23:08:03.230339
RITC,10.92,10.89,10.92,183500.0,176500.0,0,0,506,2026-02-02 23:08:04.274541
COMP,26.03,25.99,26.03,136900.0,134900.0,0,0,506,2026-02-02 23:08:04.274541
RITC,10.89,10.89,10.92,183500.0,179000.0,0,0,507,2026-02-02 23:08:05.306828
COMP,26.04,25.99,26.04,135300.0,136400.0,0,0,507,2026-02-02 23:08:05.306828
RITC,10.88,10.9,10.92,182500.0,179000.0,0,0,508,2026-02-02 23:08:06.339850
COMP,26.04,25.99,26.04,135900.0,136400.0,0,0,508,2026-02-02 23:08:06.339850
RITC,10.92,10.92,10.93,180600.0,177900.0,0,0,509,2026-02-02 23:08:07.360997
COMP,26.04,25.99,26.04,135900.0,137900.0,0,0,509,2026-02-02 23:08:07.360997
RITC,10.92,10.91,10.92,180800.0,179000.0,0,0,510,2026-02-02 23:08:08.391193
COMP,26.04,25.99,26.04,135000.0,137900.0,0,0,510,2026-02-02 23:08:08.391193
RITC,10.91,10.91,10.92,180800.0,177400.0,0,0,511,2026-02-02 23:08:09.414495
COMP,26.05,26.03,26.05,133100.0,137000.0,0,0,511,2026-02-02 23:08:09.414495
RITC,10.91,10.9,10.91,180900.0,177300.0,0,0,512,2026-02-02 23:08:10.440481
COMP,26.05,26.03,26.05,134900.0,137000.0,0,0,512,2026-02-02 23:08:10.440481
RITC,10.9,10.9,10.92,180900.0,177000.0,0,0,513,2026-02-02 23:08:11.476556
COMP,26.05,26.03,26.05,137100.0,137000.0,0,0,513,2026-02-02 23:08:11.476556
RITC,10.89,10.91,10.92,182200.0,177000.0,0,0,514,2026-02-02 23:08:12.503391
COMP,26.05,26.03,26.05,137100.0,138000.0,0,0,514,2026-02-02 23:08:12.503391
RITC,10.91,10.88,10.9,180600.0,181600.0,0,0,515,2026-02-02 23:08:13.531166
COMP,26.05,26.03,26.05,137100.0,138000.0,0,0,515,2026-02-02 23:08:13.531166
RITC,10.88,10.88,10.9,180500.0,181600.0,0,0,516,2026-02-02 23:08:14.554539
COMP,26.05,26.03,26.05,137100.0,136800.0,0,0,516,2026-02-02 23:08:14.554539
RITC,10.88,10.87,10.88,179600.0,183400.0,0,0,517,2026-02-02 23:08:15.576200
COMP,26.06,26.03,26.06,137100.0,136500.0,0,0,517,2026-02-02 23:08:15.576200
RITC,10.87,10.86,10.87,180600.0,183000.0,0,0,518,2026-02-02 23:08:16.602256
COMP,26.06,26.03,26.06,137100.0,136500.0,0,0,518,2026-02-02 23:08:16.602256
RITC,10.86,10.84,10.85,182500.0,185900.0,0,0,519,2026-02-02 23:08:17.623721
COMP,26.06,26.05,26.06,136600.0,136500.0,0,0,519,2026-02-02 23:08:17.623721
RITC,10.85,10.85,10.87,182300.0,185900.0,0,0,520,2026-02-02 23:08:18.647716
COMP,26.06,26.05,26.06,132800.0,136500.0,0,0,520,2026-02-02 23:08:18.647716
RITC,10.84,10.84,10.86,182500.0,186500.0,0,0,521,2026-02-02 23:08:19.672669
COMP,26.06,26.05,26.06,132200.0,136500.0,0,0,521,2026-02-02 23:08:19.672669
RITC,10.84,10.84,10.86,183200.0,186500.0,0,0,522,2026-02-02 23:08:20.695906
COMP,26.06,26.05,26.06,132100.0,134700.0,0,0,522,2026-02-02 23:08:20.695906
RITC,10.84,10.84,10.86,183200.0,183900.0,0,0,523,2026-02-02 23:08:21.715548
COMP,26.06,26.05,26.06,131900.0,134700.0,0,0,523,2026-02-02 23:08:21.715548
RITC,10.82,10.82,10.86,185600.0,183900.0,0,0,524,2026-02-02 23:08:22.740148
COMP,26.06,26.05,26.06,132800.0,134700.0,0,0,524,2026-02-02 23:08:22.740148
RITC,10.81,10.8,10.81,185600.0,185300.0,0,0,525,2026-02-02 23:08:23.764944
COMP,26.06,26.05,26.06,133700.0,134700.0,0,0,525,2026-02-02 23:08:23.764944
RITC,10.81,10.8,10.81,185600.0,186400.0,0,0,526,2026-02-02 23:08:24.784290
COMP,26.06,26.05,26.06,135100.0,133800.0,0,0,526,2026-02-02 23:08:24.784290
RITC,10.81,10.8,10.81,185600.0,182700.0,0,0,527,2026-02-02 23:08:25.301510
COMP,26.06,26.05,26.06,135100.0,133600.0,0,0,527,2026-02-02 23:08:25.301510
RITC,10.81,10.8,10.81,185500.0,181100.0,0,0,528,2026-02-02 23:08:26.320034
COMP,26.06,26.05,26.06,135100.0,133600.0,0,0,528,2026-02-02 23:08:26.320034
RITC,10.81,10.8,10.81,185500.0,182400.0,0,0,529,2026-02-02 23:08:27.347463
COMP,26.06,26.05,26.06,135100.0,133600.0,0,0,529,2026-02-02 23:08:27.347463
RITC,10.79,10.79,10.81,185500.0,183100.0,0,0,530,2026-02-02 23:08:28.378169
COMP,26.06,26.05,26.06,137000.0,133600.0,0,0,530,2026-02-02 23:08:28.378169
RITC,10.79,10.79,10.8,185500.0,182500.0,0,0,531,2026-02-02 23:08:29.406514
COMP,26.07,26.05,26.07,137000.0,133100.0,0,0,531,2026-02-02 23:08:29.406514
RITC,10.78,10.78,10.79,184200.0,182200.0,0,0,532,2026-02-02 23:08:30.427374
COMP,26.07,26.05,26.07,135800.0,133100.0,0,0,532,2026-02-02 23:08:30.427374
RITC,10.77,10.77,10.78,185400.0,180700.0,0,0,533,2026-02-02 23:08:31.448750
COMP,26.07,26.05,26.07,135500.0,133100.0,0,0,533,2026-02-02 23:08:31.448750
RITC,10.76,10.76,10.78,186800.0,180700.0,0,0,534,2026-02-02 23:08:32.472901
COMP,26.08,26.05,26.08,133500.0,131500.0,0,0,534,2026-02-02 23:08:32.472901
RITC,10.76,10.76,10.78,186800.0,183300.0,0,0,535,2026-02-02 23:08:33.492270
COMP,26.08,26.05,26.08,134900.0,131500.0,0,0,535,2026-02-02 23:08:33.492270
RITC,10.76,10.76,10.77,186800.0,184900.0,0,0,536,2026-02-02 23:08:34.513947
COMP,26.08,26.05,26.08,134900.0,130800.0,0,0,536,2026-02-02 23:08:34.513947
RITC,10.75,10.75,10.77,188500.0,182900.0,0,0,537,2026-02-02 23:08:35.539476
COMP,26.08,26.05,26.08,134900.0,130600.0,0,0,537,2026-02-02 23:08:35.539476
RITC,10.75,10.75,10.77,191200.0,182200.0,0,0,538,2026-02-02 23:08:36.559556
COMP,26.08,26.05,26.08,134900.0,130600.0,0,0,538,2026-02-02 23:08:36.559556
RITC,10.73,10.73,10.77,192500.0,182500.0,0,0,539,2026-02-02 23:08:37.584314
COMP,26.05,26.05,26.08,136800.0,130600.0,0,0,539,2026-02-02 23:08:37.584314
RITC,10.72,10.72,10.77,193200.0,185500.0,0,0,540,2026-02-02 23:08:38.605861
COMP,26.09,26.05,26.09,136800.0,130900.0,0,0,540,2026-02-02 23:08:38.605861
RITC,10.71,10.71,10.74,192300.0,183900.0,0,0,541,2026-02-02 23:08:39.628654
COMP,26.05,26.05,26.09,134400.0,130600.0,0,0,541,2026-02-02 23:08:39.628654
RITC,10.7,10.7,10.74,194200.0,183900.0,0,0,542,2026-02-02 23:08:40.654465
COMP,26.09,26.05,26.09,134400.0,128600.0,0,0,542,2026-02-02 23:08:40.654465
RITC,10.77,10.7,10.72,194200.0,186100.0,0,0,543,2026-02-02 23:08:41.681312
COMP,26.09,26.05,26.09,132700.0,128600.0,0,0,543,2026-02-02 23:08:41.681312
RITC,10.68,10.68,10.72,194000.0,184900.0,0,0,544,2026-02-02 23:08:42.710037
COMP,26.05,26.07,26.09,133300.0,128600.0,0,0,544,2026-02-02 23:08:42.710037
RITC,10.68,10.69,10.72,190800.0,183000.0,0,0,545,2026-02-02 23:08:43.731310
COMP,26.07,26.07,26.09,134800.0,128600.0,0,0,545,2026-02-02 23:08:43.731310
RITC,10.68,10.71,10.72,190500.0,183000.0,0,0,546,2026-02-02 23:08:44.754453
COMP,26.12,26.07,26.12,134800.0,128300.0,0,0,546,2026-02-02 23:08:44.754453
RITC,10.71,10.71,10.72,190500.0,183000.0,0,0,547,2026-02-02 23:08:45.778210
COMP,26.12,26.07,26.09,134800.0,128800.0,0,0,547,2026-02-02 23:08:45.778210
RITC,10.69,10.68,10.69,191000.0,181900.0,0,0,548,2026-02-02 23:08:46.799462
COMP,26.12,26.07,26.09,134800.0,128900.0,0,0,548,2026-02-02 23:08:46.799462
RITC,10.67,10.67,10.69,193900.0,181900.0,0,0,549,2026-02-02 23:08:47.820147
COMP,26.12,26.07,26.09,134800.0,129000.0,0,0,549,2026-02-02 23:08:47.820147
RITC,10.67,10.64,10.67,196500.0,182700.0,0,0,550,2026-02-02 23:08:48.842868
COMP,26.09,26.07,26.09,134800.0,129000.0,0,0,550,2026-02-02 23:08:48.842868
RITC,10.7,10.67,10.7,196700.0,181900.0,0,0,551,2026-02-02 23:08:49.865336
COMP,26.09,26.07,26.09,134800.0,128000.0,0,0,551,2026-02-02 23:08:49.865336
RITC,10.7,10.67,10.69,196700.0,181400.0,0,0,552,2026-02-02 23:08:50.889403
COMP,26.09,26.07,26.09,134800.0,127600.0,0,0,552,2026-02-02 23:08:50.889403
RITC,10.64,10.64,10.69,196500.0,181400.0,0,0,553,2026-02-02 23:08:51.916320
COMP,26.09,26.07,26.09,134800.0,127200.0,0,0,553,2026-02-02 23:08:51.916320
RITC,10.62,10.62,10.63,193800.0,182200.0,0,0,554,2026-02-02 23:08:52.938833
COMP,26.09,26.07,26.09,134800.0,126800.0,0,0,554,2026-02-02 23:08:52.938833
RITC,10.62,10.62,10.63,193800.0,183500.0,0,0,555,2026-02-02 23:08:53.958863
COMP,26.09,26.07,26.09,134800.0,127000.0,0,0,555,2026-02-02 23:08:53.958863
RITC,10.62,10.62,10.63,193800.0,184100.0,0,0,556,2026-02-02 23:08:54.483340
COMP,26.05,26.05,26.09,132600.0,127000.0,0,0,556,2026-02-02 23:08:54.483340
RITC,10.62,10.62,10.63,193800.0,181400.0,0,0,557,2026-02-02 23:08:55.503459
COMP,26.05,26.05,26.09,132600.0,128900.0,0,0,557,2026-02-02 23:08:55.503459
RITC,10.62,10.62,10.63,191900.0,181400.0,0,0,558,2026-02-02 23:08:56.529629
COMP,26.05,26.05,26.06,132600.0,129000.0,0,0,558,2026-02-02 23:08:56.529629
RITC,10.63,10.62,10.63,191900.0,179600.0,0,0,559,2026-02-02 23:08:57.550837
COMP,26.03,26.03,26.06,132900.0,129000.0,0,0,559,2026-02-02 23:08:57.550837
RITC,10.62,10.59,10.61,195500.0,180300.0,0,0,560,2026-02-02 23:08:58.572698
COMP,26.03,26.03,26.06,132700.0,129000.0,0,0,560,2026-02-02 23:08:58.572698
RITC,10.61,10.62,10.63,194100.0,180000.0,0,0,561,2026-02-02 23:08:59.595651
COMP,26.03,26.03,26.09,131900.0,128800.0,0,0,561,2026-02-02 23:08:59.595651
RITC,10.59,10.59,10.63,196500.0,180000.0,0,0,562,2026-02-02 23:09:00.618274
COMP,26.03,26.03,26.09,131900.0,129700.0,0,0,562,2026-02-02 23:09:00.618274
RITC,10.59,10.59,10.63,196500.0,177400.0,0,0,563,2026-02-02 23:09:01.638151
COMP,26.03,26.03,26.09,131500.0,129700.0,0,0,563,2026-02-02 23:09:01.638151
RITC,10.63,10.59,10.63,196500.0,178800.0,0,0,564,2026-02-02 23:09:02.663440
COMP,26.03,26.03,26.09,130900.0,129700.0,0,0,564,2026-02-02 23:09:02.663440
RITC,10.63,10.59,10.63,196500.0,179500.0,0,0,565,2026-02-02 23:09:03.684377
COMP,26.03,26.03,26.09,129700.0,129700.0,0,0,565,2026-02-02 23:09:03.684377
RITC,10.59,10.59,10.6,195800.0,179700.0,0,0,566,2026-02-02 23:09:04.710534
COMP,26.03,26.03,26.08,129700.0,129200.0,0,0,566,2026-02-02 23:09:04.710534
RITC,10.59,10.59,10.6,195800.0,181200.0,0,0,567,2026-02-02 23:09:05.736165
COMP,26.03,26.03,26.05,129700.0,132500.0,0,0,567,2026-02-02 23:09:05.736165
RITC,10.59,10.59,10.6,195800.0,179900.0,0,0,568,2026-02-02 23:09:06.757956
COMP,26.03,26.03,26.05,129700.0,132500.0,0,0,568,2026-02-02 23:09:06.757956
RITC,10.59,10.59,10.6,196200.0,179900.0,0,0,569,2026-02-02 23:09:07.781018
COMP,26.02,26.02,26.05,129200.0,134300.0,0,0,569,2026-02-02 23:09:07.781018
RITC,10.59,10.59,10.6,194700.0,179900.0,0,0,570,2026-02-02 23:09:08.803385
COMP,26.02,26.02,26.05,129200.0,133300.0,0,0,570,2026-02-02 23:09:08.803385
RITC,10.58,10.58,10.6,192800.0,183300.0,0,0,571,2026-02-02 23:09:09.827784
COMP,26.02,26.02,26.05,129200.0,134800.0,0,0,571,2026-02-02 23:09:09.827784
RITC,10.58,10.58,10.6,194000.0,183300.0,0,0,572,2026-02-02 23:09:10.851188
COMP,26.02,26.02,26.05,126700.0,134800.0,0,0,572,2026-02-02 23:09:10.851188
RITC,10.58,10.58,10.59,193500.0,183600.0,0,0,573,2026-02-02 23:09:11.874162
COMP,26.02,26.02,26.05,126700.0,136000.0,0,0,573,2026-02-02 23:09:11.874162
RITC,10.58,10.58,10.59,192800.0,183600.0,0,0,574,2026-02-02 23:09:12.894415
COMP,26.02,26.02,26.04,126700.0,137900.0,0,0,574,2026-02-02 23:09:12.894415
RITC,10.58,10.58,10.59,192800.0,182500.0,0,0,575,2026-02-02 23:09:13.924241
COMP,26.02,26.02,26.04,126700.0,139400.0,0,0,575,2026-02-02 23:09:13.924241
RITC,10.58,10.57,10.58,193100.0,181900.0,0,0,576,2026-02-02 23:09:14.949720
COMP,26.02,26.02,26.04,129600.0,139400.0,0,0,576,2026-02-02 23:09:14.949720
