ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,BUY_GIOT-1,SELL_GIOT-2,BUY_GIOT-3,BUY_GIOT-2,SELL_UEBR-1,SELL_GIOT-1,SELL_GIOT-3,tick,timestamp
COMP,23.58,23.57,23.58,114300.0,147000.0,0,0,0,0,0,0,0,0,464,2026-02-03 11:20:16.525383
RITC,10.88,10.85,10.88,192400.0,88900.0,0,0,0,0,0,0,0,0,465,2026-02-03 11:20:17.557649
COMP,23.59,23.57,23.59,122600.0,146200.0,0,0,0,0,0,0,0,0,465,2026-02-03 11:20:17.557649
RITC,10.89,10.85,10.89,192000.0,89600.0,0,0,0,0,0,0,0,0,466,2026-02-03 11:20:18.587996
COMP,23.59,23.57,23.59,131500.0,146200.0,0,0,0,0,0,0,0,0,466,2026-02-03 11:20:18.587996
RITC,10.89,10.9,10.91,187700.0,87000.0,0,0,0,0,0,0,0,0,467,2026-02-03 11:20:19.618810
COMP,23.63,23.57,23.63,131500.0,147000.0,0,0,0,0,0,0,0,0,467,2026-02-03 11:20:19.618810
RITC,10.94,10.92,10.94,186900.0,89000.0,0,0,0,0,0,0,0,0,468,2026-02-03 11:20:20.643313
COMP,23.63,23.57,23.63,140300.0,147000.0,0,0,0,0,0,0,0,0,468,2026-02-03 11:20:20.643313
RITC,10.94,10.92,10.94,183800.0,89000.0,0,0,0,0,0,0,0,0,469,2026-02-03 11:20:21.671938
COMP,23.63,23.62,23.63,148900.0,147000.0,0,0,0,0,0,0,0,0,469,2026-02-03 11:20:21.671938
RITC,10.94,10.92,10.94,181700.0,89000.0,0,0,0,0,0,0,0,0,470,2026-02-03 11:20:22.193957
COMP,23.63,23.62,23.63,146600.0,147000.0,0,0,0,0,0,0,0,0,470,2026-02-03 11:20:22.193957
RITC,10.94,10.93,10.94,179700.0,89000.0,0,0,0,0,0,0,0,0,471,2026-02-03 11:20:23.260882
COMP,23.64,23.62,23.64,146600.0,147300.0,0,0,0,0,0,0,0,0,471,2026-02-03 11:20:23.260882
RITC,10.94,10.93,10.94,179700.0,90600.0,0,0,0,0,0,0,0,0,472,2026-02-03 11:20:24.306062
COMP,23.65,23.64,23.65,148700.0,146800.0,0,0,0,0,0,0,0,0,472,2026-02-03 11:20:24.306062
RITC,10.95,10.94,10.95,179800.0,87500.0,0,0,0,0,0,0,0,0,473,2026-02-03 11:20:25.339159
COMP,23.65,23.64,23.65,148700.0,146100.0,0,0,0,0,0,0,0,0,473,2026-02-03 11:20:25.339159
RITC,10.95,10.95,10.98,178300.0,87500.0,0,0,0,0,0,0,0,0,474,2026-02-03 11:20:26.364898
COMP,23.65,23.64,23.65,149500.0,147500.0,0,0,0,0,0,0,0,0,474,2026-02-03 11:20:26.364898
RITC,10.98,10.97,10.98,180500.0,87500.0,0,0,0,0,0,0,0,0,475,2026-02-03 11:20:27.394438
COMP,23.66,23.64,23.66,148100.0,147500.0,0,0,0,0,0,0,0,0,475,2026-02-03 11:20:27.394438
RITC,10.98,10.97,10.98,180500.0,87500.0,0,0,0,0,0,0,0,0,476,2026-02-03 11:20:28.430444
COMP,23.68,23.64,23.68,148100.0,148300.0,0,0,0,0,0,0,0,0,476,2026-02-03 11:20:28.430444
RITC,10.98,10.97,10.98,180500.0,87500.0,0,0,0,0,0,0,0,0,477,2026-02-03 11:20:29.457175
COMP,23.68,23.64,23.68,148000.0,148300.0,0,0,0,0,0,0,0,0,477,2026-02-03 11:20:29.457175
RITC,10.98,10.97,10.98,183500.0,87500.0,0,0,0,0,0,0,0,0,478,2026-02-03 11:20:30.499500
COMP,23.81,23.64,23.81,148000.0,149400.0,0,0,0,0,0,0,0,0,478,2026-02-03 11:20:30.499500
RITC,10.98,11.01,11.03,179300.0,87300.0,0,0,0,0,0,0,0,0,479,2026-02-03 11:20:31.535885
COMP,23.81,23.76,23.81,145600.0,149400.0,0,0,0,0,0,0,0,0,479,2026-02-03 11:20:31.535885
RITC,11.03,11.02,11.03,179600.0,89300.0,0,0,0,0,0,0,0,0,480,2026-02-03 11:20:32.588050
COMP,23.74,23.74,23.81,146800.0,149400.0,0,0,0,0,0,0,0,0,480,2026-02-03 11:20:32.588050
RITC,11.03,11.04,11.05,180400.0,89100.0,0,0,0,0,0,0,0,0,481,2026-02-03 11:20:33.645573
COMP,23.74,23.79,23.81,150800.0,149400.0,0,0,0,0,0,0,0,0,481,2026-02-03 11:20:33.645573
RITC,11.03,11.04,11.05,180500.0,89100.0,0,0,0,0,0,0,0,0,482,2026-02-03 11:20:34.334730
COMP,23.74,23.8,23.81,150800.0,149400.0,0,0,0,0,0,0,0,0,482,2026-02-03 11:20:34.334730
RITC,11.06,11.04,11.06,180500.0,89300.0,0,0,0,0,0,0,0,0,483,2026-02-03 11:20:35.371969
COMP,23.81,23.8,23.81,151400.0,150500.0,0,0,0,0,0,0,0,0,483,2026-02-03 11:20:35.371969
RITC,11.06,11.04,11.06,183200.0,89300.0,1000.0,0,0,0,0,0,0,0,484,2026-02-03 11:20:36.409393
COMP,23.81,23.8,23.81,152600.0,150500.0,,0,0,0,0,0,0,0,484,2026-02-03 11:20:36.409393
RITC,11.08,11.04,11.08,185200.0,90300.0,0,0,0,0,0,0,0,0,485,2026-02-03 11:20:37.436448
COMP,23.81,23.8,23.81,154900.0,150500.0,0,0,0,0,0,0,0,0,485,2026-02-03 11:20:37.436448
RITC,11.08,11.07,11.08,186800.0,90300.0,0,0,0,0,0,0,0,0,486,2026-02-03 11:20:38.468291
COMP,23.81,23.8,23.81,155100.0,150500.0,0,0,0,0,0,0,0,0,486,2026-02-03 11:20:38.468291
RITC,11.08,11.08,11.1,184600.0,90700.0,0,0,0,0,0,0,0,0,487,2026-02-03 11:20:39.500112
COMP,23.81,23.84,23.85,156300.0,149700.0,0,0,0,0,0,0,0,0,487,2026-02-03 11:20:39.500112
RITC,11.1,11.11,11.12,184000.0,92800.0,0,0,0,0,0,0,0,0,488,2026-02-03 11:20:40.526514
COMP,23.85,23.84,23.85,156300.0,149700.0,0,0,0,0,0,0,0,0,488,2026-02-03 11:20:40.526514
RITC,11.12,11.16,11.17,184900.0,91200.0,0,0,0,0,0,0,0,0,489,2026-02-03 11:20:41.560197
COMP,23.85,23.84,23.85,154600.0,149700.0,0,0,0,0,0,0,0,0,489,2026-02-03 11:20:41.560197
RITC,11.11,11.09,11.11,181500.0,99600.0,1000.0,0,0,0,0,0,0,0,490,2026-02-03 11:20:42.589497
COMP,23.87,23.84,23.87,153200.0,149300.0,,0,0,0,0,0,0,0,490,2026-02-03 11:20:42.589497
RITC,11.11,11.11,11.12,184000.0,1000.0,91200.0,0,0,0,0,0,0,0,491,2026-02-03 11:20:43.620144
COMP,23.87,23.87,23.88,152500.0,,148600.0,0,0,0,0,0,0,0,491,2026-02-03 11:20:43.620144
RITC,11.17,11.11,11.12,184000.0,101600.0,0,0,0,0,0,0,0,0,492,2026-02-03 11:20:44.647659
COMP,23.87,23.87,23.88,148600.0,148600.0,0,0,0,0,0,0,0,0,492,2026-02-03 11:20:44.647659
RITC,11.12,11.11,11.12,184300.0,101600.0,0,0,0,0,0,0,0,0,493,2026-02-03 11:20:45.681087
COMP,23.87,23.87,23.88,147600.0,148600.0,0,0,0,0,0,0,0,0,493,2026-02-03 11:20:45.681087
RITC,11.12,11.16,11.17,181300.0,91200.0,0,0,0,0,0,0,0,0,494,2026-02-03 11:20:46.721323
COMP,23.87,23.87,23.88,147600.0,146700.0,0,0,0,0,0,0,0,0,494,2026-02-03 11:20:46.721323
RITC,11.12,11.16,11.17,181000.0,100500.0,10000.0,0,0,0,0,0,0,0,495,2026-02-03 11:20:47.752363
COMP,23.88,23.87,23.88,147600.0,146600.0,,0,0,0,0,0,0,0,495,2026-02-03 11:20:47.752363
RITC,11.17,11.17,11.18,181600.0,10000.0,90900.0,0,0,0,0,0,0,0,496,2026-02-03 11:20:48.777304
COMP,23.92,23.87,23.92,147600.0,,146100.0,0,0,0,0,0,0,0,496,2026-02-03 11:20:48.777304
RITC,11.17,11.17,11.18,180000.0,30000.0,90900.0,0,0,0,0,0,0,0,497,2026-02-03 11:20:49.810126
COMP,23.93,23.92,23.93,147000.0,,146300.0,0,0,0,0,0,0,0,497,2026-02-03 11:20:49.810126
RITC,11.17,11.17,11.18,179800.0,30000.0,90900.0,0,0,0,0,0,0,0,498,2026-02-03 11:20:50.354440
COMP,23.92,23.92,23.93,147000.0,,146300.0,0,0,0,0,0,0,0,498,2026-02-03 11:20:50.354440
RITC,11.17,11.17,11.18,181600.0,40000.0,99400.0,0,0,0,0,0,0,0,499,2026-02-03 11:20:51.457955
COMP,23.93,23.92,23.93,147000.0,,145200.0,0,0,0,0,0,0,0,499,2026-02-03 11:20:51.457955
RITC,11.18,11.17,11.18,181600.0,40000.0,106800.0,0,0,0,0,0,0,0,500,2026-02-03 11:20:52.487726
COMP,23.93,23.95,24.01,147600.0,,144500.0,0,0,0,0,0,0,0,500,2026-02-03 11:20:52.487726
RITC,11.18,11.17,11.18,178500.0,40000.0,115500.0,0,0,0,0,0,0,0,501,2026-02-03 11:20:53.524216
COMP,24.02,23.95,24.02,147600.0,,144600.0,0,0,0,0,0,0,0,501,2026-02-03 11:20:53.524216
RITC,11.18,11.17,11.18,178500.0,117000.0,30000.0,0,0,0,0,0,0,0,502,2026-02-03 11:20:54.561312
COMP,24.02,23.95,23.96,147600.0,142800.0,,0,0,0,0,0,0,0,502,2026-02-03 11:20:54.561312
RITC,11.18,11.17,11.18,178500.0,126400.0,30000.0,0,0,0,0,0,0,0,503,2026-02-03 11:20:55.598337
COMP,23.96,23.95,23.96,147600.0,142800.0,,0,0,0,0,0,0,0,503,2026-02-03 11:20:55.598337
RITC,11.19,11.17,11.19,178500.0,128100.0,30000.0,0,0,0,0,0,0,0,504,2026-02-03 11:20:56.646896
COMP,23.95,23.92,23.93,147000.0,142200.0,,0,0,0,0,0,0,0,504,2026-02-03 11:20:56.646896
RITC,11.19,11.17,11.19,178800.0,136900.0,30000.0,0,0,0,0,0,0,0,505,2026-02-03 11:20:57.671974
COMP,23.87,23.87,23.93,146200.0,142200.0,,0,0,0,0,0,0,0,505,2026-02-03 11:20:57.671974
RITC,11.17,11.17,11.18,179600.0,145700.0,40000.0,0,0,0,0,0,0,0,506,2026-02-03 11:20:58.703376
COMP,23.87,23.87,23.93,146600.0,142200.0,,0,0,0,0,0,0,0,506,2026-02-03 11:20:58.703376
RITC,11.18,11.17,11.18,179600.0,145100.0,40000.0,0,0,0,0,0,0,0,507,2026-02-03 11:20:59.749503
COMP,23.96,23.97,23.99,145200.0,145000.0,,0,0,0,0,0,0,0,507,2026-02-03 11:20:59.749503
RITC,11.18,11.17,11.18,179600.0,146800.0,40000.0,0,0,0,0,0,0,0,508,2026-02-03 11:21:00.855363
COMP,23.97,23.87,23.9,146600.0,144500.0,,0,0,0,0,0,0,0,508,2026-02-03 11:21:00.855363
RITC,11.18,11.17,11.18,179600.0,148500.0,40000.0,0,0,0,0,0,0,0,509,2026-02-03 11:21:01.427765
COMP,23.97,23.87,23.9,144100.0,144500.0,,0,0,0,0,0,0,0,509,2026-02-03 11:21:01.427765
RITC,11.16,11.16,11.18,182000.0,148500.0,40000.0,0,0,0,0,0,0,0,510,2026-02-03 11:21:02.486569
COMP,23.97,23.87,23.9,146500.0,144500.0,,0,0,0,0,0,0,0,510,2026-02-03 11:21:02.486569
RITC,11.14,11.15,11.17,182400.0,50000.0,141300.0,0,0,0,0,0,0,0,511,2026-02-03 11:21:03.515337
COMP,23.9,23.87,23.9,146500.0,,144500.0,0,0,0,0,0,0,0,511,2026-02-03 11:21:03.515337
RITC,11.17,11.15,11.17,182400.0,50000.0,141300.0,0,0,0,0,0,0,0,512,2026-02-03 11:21:04.545271
COMP,23.9,23.89,23.9,146500.0,,144500.0,0,0,0,0,0,0,0,512,2026-02-03 11:21:04.545271
RITC,11.17,11.17,11.18,181600.0,148500.0,40000.0,0,0,0,0,0,0,0,513,2026-02-03 11:21:05.575614
COMP,23.9,23.89,23.9,146800.0,144200.0,,0,0,0,0,0,0,0,513,2026-02-03 11:21:05.575614
RITC,11.17,11.17,11.18,179300.0,148500.0,40000.0,0,0,0,0,0,0,0,514,2026-02-03 11:21:06.622892
COMP,23.89,23.89,23.9,146800.0,144200.0,,0,0,0,0,0,0,0,514,2026-02-03 11:21:06.622892
RITC,11.18,11.17,11.18,179300.0,156600.0,0,0,0,0,0,0,0,0,515,2026-02-03 11:21:07.652500
COMP,23.89,23.89,23.9,146800.0,145000.0,0,0,0,0,0,0,0,0,515,2026-02-03 11:21:07.652500
RITC,11.18,11.17,11.18,177000.0,156600.0,0,0,0,0,0,0,0,0,516,2026-02-03 11:21:08.681404
COMP,23.89,23.87,23.88,148700.0,144000.0,0,0,0,0,0,0,0,0,516,2026-02-03 11:21:08.681404
RITC,11.18,11.17,11.18,177000.0,10000.0,136900.0,0,0,0,0,0,0,0,517,2026-02-03 11:21:09.717852
COMP,23.88,23.89,23.9,149600.0,,145000.0,0,0,0,0,0,0,0,517,2026-02-03 11:21:09.717852
RITC,11.18,11.17,11.18,175600.0,10000.0,145700.0,0,0,0,0,0,0,0,518,2026-02-03 11:21:10.758646
COMP,23.9,23.9,23.91,149900.0,,144900.0,0,0,0,0,0,0,0,518,2026-02-03 11:21:10.758646
RITC,11.18,11.17,11.18,175600.0,10000.0,162500.0,0,0,0,0,0,0,0,519,2026-02-03 11:21:11.787028
COMP,23.9,23.9,23.91,151100.0,,144900.0,0,0,0,0,0,0,0,519,2026-02-03 11:21:11.787028
RITC,11.18,11.17,11.18,177800.0,153700.0,0,0,0,0,0,0,0,0,520,2026-02-03 11:21:12.821480
COMP,23.91,23.9,23.91,152500.0,144400.0,0,0,0,0,0,0,0,0,520,2026-02-03 11:21:12.821480
RITC,11.17,11.17,11.18,180100.0,163800.0,0,0,0,0,0,0,0,0,521,2026-02-03 11:21:13.855522
COMP,23.87,23.87,23.91,149200.0,144400.0,0,0,0,0,0,0,0,0,521,2026-02-03 11:21:13.855522
RITC,11.19,11.17,11.19,178600.0,155900.0,0,0,0,0,0,0,0,0,522,2026-02-03 11:21:14.884439
COMP,23.91,23.92,23.93,149500.0,144700.0,0,0,0,0,0,0,0,0,522,2026-02-03 11:21:14.884439
RITC,11.19,11.17,11.19,178600.0,137900.0,0,0,0,0,0,0,0,0,523,2026-02-03 11:21:15.917949
COMP,23.99,23.92,23.99,149500.0,145000.0,0,0,0,0,0,0,0,0,523,2026-02-03 11:21:15.917949
RITC,11.19,11.17,11.19,176600.0,137900.0,0,0,0,0,0,0,0,0,524,2026-02-03 11:21:16.945686
COMP,24.02,23.92,24.02,149500.0,144600.0,0,0,0,0,0,0,0,0,524,2026-02-03 11:21:16.945686
RITC,11.19,11.17,11.19,176600.0,128500.0,0,0,0,0,0,0,0,0,525,2026-02-03 11:21:17.464801
COMP,24.02,23.97,24.02,148300.0,144600.0,0,0,0,0,0,0,0,0,525,2026-02-03 11:21:17.464801
RITC,11.19,11.17,11.18,176600.0,6000.0,128500.0,0,0,0,0,0,0,0,526,2026-02-03 11:21:18.488545
COMP,24.02,23.98,24.02,149100.0,,144600.0,0,0,0,0,0,0,0,526,2026-02-03 11:21:18.488545
RITC,11.19,11.17,11.19,177500.0,128500.0,0,0,0,0,0,0,0,0,527,2026-02-03 11:21:19.514294
COMP,24.02,23.98,24.02,148200.0,144600.0,0,0,0,0,0,0,0,0,527,2026-02-03 11:21:19.514294
RITC,11.17,11.17,11.19,177500.0,128500.0,0,0,0,0,0,0,0,0,528,2026-02-03 11:21:20.542131
COMP,24.02,23.98,24.02,148200.0,144600.0,0,0,0,0,0,0,0,0,528,2026-02-03 11:21:20.542131
RITC,11.19,11.17,11.19,177500.0,127800.0,0,0,0,0,0,0,0,0,529,2026-02-03 11:21:21.571162
COMP,24.02,23.98,24.02,148200.0,142300.0,0,0,0,0,0,0,0,0,529,2026-02-03 11:21:21.571162
RITC,11.19,11.17,11.19,181400.0,127800.0,0,0,0,0,0,0,0,0,530,2026-02-03 11:21:22.599190
COMP,24.02,23.98,24.02,148200.0,144000.0,0,0,0,0,0,0,0,0,530,2026-02-03 11:21:22.599190
RITC,11.19,11.18,11.19,179200.0,127800.0,0,0,0,0,0,0,0,0,531,2026-02-03 11:21:23.627061
COMP,24.02,23.98,24.02,145300.0,144000.0,0,0,0,0,0,0,0,0,531,2026-02-03 11:21:23.627061
RITC,11.19,11.18,11.19,179200.0,108900.0,0,0,0,0,0,0,0,0,532,2026-02-03 11:21:24.661987
COMP,24.03,23.98,24.03,145300.0,145600.0,0,0,0,0,0,0,0,0,532,2026-02-03 11:21:24.661987
RITC,11.19,11.18,11.19,179500.0,108900.0,0,0,0,0,0,0,0,0,533,2026-02-03 11:21:25.695057
COMP,24.03,23.98,24.03,145300.0,148300.0,0,0,0,0,0,0,0,0,533,2026-02-03 11:21:25.695057
RITC,11.2,11.2,11.22,180000.0,90500.0,0,0,0,0,0,0,0,0,534,2026-02-03 11:21:26.722410
COMP,24.03,23.98,24.03,145300.0,148300.0,0,0,0,0,0,0,0,0,534,2026-02-03 11:21:26.722410
RITC,11.2,11.21,11.22,181000.0,90500.0,0,0,0,0,0,0,0,0,535,2026-02-03 11:21:27.751660
COMP,24.03,24.02,24.03,144900.0,148300.0,0,0,0,0,0,0,0,0,535,2026-02-03 11:21:27.751660
RITC,11.23,11.21,11.23,181000.0,88000.0,0,0,0,0,0,0,0,0,536,2026-02-03 11:21:28.796067
COMP,24.04,24.02,24.04,145300.0,148000.0,0,0,0,0,0,0,0,0,536,2026-02-03 11:21:28.796067
RITC,11.27,11.21,11.25,181000.0,95700.0,0,0,0,0,0,0,0,0,537,2026-02-03 11:21:29.824749
COMP,24.04,24.02,24.04,145300.0,148000.0,0,0,0,0,0,0,0,0,537,2026-02-03 11:21:29.824749
RITC,11.25,11.23,11.25,180000.0,95700.0,0,0,0,0,0,0,0,0,538,2026-02-03 11:21:30.859068
COMP,24.04,24.02,24.04,145300.0,148000.0,0,0,0,0,0,0,0,0,538,2026-02-03 11:21:30.859068
RITC,11.25,11.26,11.27,181800.0,85100.0,0,0,0,0,0,0,0,0,539,2026-02-03 11:21:31.894662
COMP,24.04,24.02,24.04,145300.0,146200.0,0,0,0,0,0,0,0,0,539,2026-02-03 11:21:31.894662
RITC,11.25,11.26,11.27,185200.0,85100.0,0,0,0,0,0,0,0,0,540,2026-02-03 11:21:32.924196
COMP,24.05,24.02,24.05,145300.0,144600.0,0,0,0,0,0,0,0,0,540,2026-02-03 11:21:32.924196
RITC,11.27,11.27,11.28,186100.0,85000.0,0,0,0,0,0,0,0,0,541,2026-02-03 11:21:33.958245
COMP,24.07,24.02,24.07,145300.0,144300.0,0,0,0,0,0,0,0,0,541,2026-02-03 11:21:33.958245
RITC,11.28,11.27,11.28,186100.0,85000.0,0,0,0,0,0,0,0,0,542,2026-02-03 11:21:34.991444
COMP,24.1,24.02,24.1,145500.0,144800.0,0,0,0,0,0,0,0,0,542,2026-02-03 11:21:34.991444
RITC,11.28,11.27,11.28,186900.0,85000.0,0,0,0,0,0,0,0,0,543,2026-02-03 11:21:36.020196
COMP,24.1,24.04,24.1,146700.0,144800.0,0,0,0,0,0,0,0,0,543,2026-02-03 11:21:36.020196
RITC,11.28,11.27,11.28,185600.0,85000.0,0,0,0,0,0,0,0,0,544,2026-02-03 11:21:37.057623
COMP,24.1,24.04,24.1,145100.0,144800.0,0,0,0,0,0,0,0,0,544,2026-02-03 11:21:37.057623
RITC,11.28,11.28,11.29,184700.0,86400.0,0,0,0,0,0,0,0,0,545,2026-02-03 11:21:38.096937
COMP,24.11,24.04,24.11,145100.0,146300.0,0,0,0,0,0,0,0,0,545,2026-02-03 11:21:38.096937
RITC,11.28,11.28,11.29,183700.0,86400.0,0,0,0,0,0,0,0,0,546,2026-02-03 11:21:38.627495
COMP,24.11,24.05,24.11,147100.0,146300.0,0,0,0,0,0,0,0,0,546,2026-02-03 11:21:38.627495
RITC,11.29,11.28,11.29,183300.0,86400.0,0,0,0,0,0,0,0,0,547,2026-02-03 11:21:39.657562
COMP,24.11,24.1,24.11,146800.0,144600.0,0,0,0,0,0,0,0,0,547,2026-02-03 11:21:39.657562
RITC,11.29,11.29,11.3,186500.0,84300.0,0,0,0,0,0,0,0,0,548,2026-02-03 11:21:40.688656
COMP,24.11,24.1,24.11,144800.0,144600.0,0,0,0,0,0,0,0,0,548,2026-02-03 11:21:40.688656
RITC,11.3,11.3,11.32,189700.0,84200.0,0,0,0,0,0,0,0,0,549,2026-02-03 11:21:41.711827
COMP,24.11,24.1,24.11,146200.0,143500.0,0,0,0,0,0,0,0,0,549,2026-02-03 11:21:41.711827
RITC,11.3,11.3,11.32,189100.0,84200.0,0,0,0,0,0,0,0,0,550,2026-02-03 11:21:42.752609
COMP,24.13,24.1,24.13,146200.0,144200.0,0,0,0,0,0,0,0,0,550,2026-02-03 11:21:42.752609
RITC,11.32,11.35,11.37,188700.0,84600.0,0,0,0,0,0,0,0,0,551,2026-02-03 11:21:43.785444
COMP,24.13,24.12,24.13,146200.0,144000.0,0,0,0,0,0,0,0,0,551,2026-02-03 11:21:43.785444
RITC,11.37,11.35,11.37,188000.0,93800.0,0,0,0,0,0,0,0,0,552,2026-02-03 11:21:44.807758
COMP,24.16,24.16,24.17,146300.0,145300.0,0,0,0,0,0,0,0,0,552,2026-02-03 11:21:44.807758
RITC,11.37,11.37,11.38,185700.0,83900.0,0,0,0,0,0,0,0,0,553,2026-02-03 11:21:45.843602
COMP,24.16,24.16,24.17,146300.0,145300.0,0,0,0,0,0,0,0,0,553,2026-02-03 11:21:45.843602
RITC,11.37,11.37,11.38,181000.0,83900.0,0,0,0,0,0,0,0,0,554,2026-02-03 11:21:46.877556
COMP,24.16,24.16,24.17,144200.0,145300.0,0,0,0,0,0,0,0,0,554,2026-02-03 11:21:46.877556
RITC,11.37,11.37,11.38,178600.0,83900.0,0,0,0,0,0,0,0,0,555,2026-02-03 11:21:47.905886
COMP,24.16,24.16,24.17,144100.0,145300.0,0,0,0,0,0,0,0,0,555,2026-02-03 11:21:47.905886
RITC,11.37,11.37,11.38,177500.0,83900.0,0,0,0,0,0,0,0,0,556,2026-02-03 11:21:48.936360
COMP,24.16,24.16,24.17,143900.0,145300.0,0,0,0,0,0,0,0,0,556,2026-02-03 11:21:48.936360
RITC,11.38,11.37,11.38,176700.0,85000.0,0,0,0,0,0,0,0,0,557,2026-02-03 11:21:49.962974
COMP,24.17,24.16,24.17,144200.0,145300.0,0,0,0,0,0,0,0,0,557,2026-02-03 11:21:49.962974
RITC,11.38,11.37,11.38,176700.0,92700.0,0,0,0,0,0,0,0,0,558,2026-02-03 11:21:50.988180
COMP,24.17,24.16,24.17,144500.0,145300.0,0,0,0,0,0,0,0,0,558,2026-02-03 11:21:50.988180
RITC,11.4,11.41,11.46,175600.0,84500.0,0,0,0,0,0,0,0,0,559,2026-02-03 11:21:52.015704
COMP,24.26,24.17,24.26,145600.0,145100.0,0,0,0,0,0,0,0,0,559,2026-02-03 11:21:52.015704
RITC,11.37,11.37,11.4,176300.0,92600.0,0,0,0,0,0,0,0,0,560,2026-02-03 11:21:53.042103
COMP,24.26,24.19,24.26,145200.0,145100.0,0,0,0,0,0,0,0,0,560,2026-02-03 11:21:53.042103
RITC,11.4,11.4,11.43,176500.0,92700.0,0,0,0,0,0,0,0,0,561,2026-02-03 11:21:54.077469
COMP,24.26,24.21,24.26,145200.0,145100.0,0,0,0,0,0,0,0,0,561,2026-02-03 11:21:54.077469
RITC,11.4,11.37,11.39,176300.0,109300.0,0,0,0,0,0,0,0,0,562,2026-02-03 11:21:55.102546
COMP,24.19,24.22,24.26,145100.0,145100.0,0,0,0,0,0,0,0,0,562,2026-02-03 11:21:55.102546
RITC,11.4,11.37,11.38,176300.0,126900.0,0,0,0,0,0,0,0,0,563,2026-02-03 11:21:56.138919
COMP,24.19,24.22,24.26,144800.0,145100.0,0,0,0,0,0,0,0,0,563,2026-02-03 11:21:56.138919
RITC,11.25,11.37,11.38,178200.0,135300.0,0,0,0,0,0,0,0,0,564,2026-02-03 11:21:57.175760
COMP,24.28,24.22,24.28,143600.0,144800.0,0,0,0,0,0,0,0,0,564,2026-02-03 11:21:57.175760
RITC,11.25,11.37,11.38,178500.0,142800.0,0,0,0,0,0,0,0,0,565,2026-02-03 11:21:58.202492
COMP,24.28,24.22,24.28,144000.0,144800.0,0,0,0,0,0,0,0,0,565,2026-02-03 11:21:58.202492
RITC,11.37,11.37,11.38,180800.0,142800.0,0,0,0,0,0,0,0,0,566,2026-02-03 11:21:59.232250
COMP,24.3,24.22,24.3,144000.0,145200.0,0,0,0,0,0,0,0,0,566,2026-02-03 11:21:59.232250
RITC,11.39,11.37,11.39,180800.0,141800.0,0,0,0,0,0,0,0,0,567,2026-02-03 11:22:00.257842
COMP,24.3,24.3,24.34,144200.0,145700.0,0,0,0,0,0,0,0,0,567,2026-02-03 11:22:00.257842
RITC,11.39,11.37,11.39,178000.0,141800.0,0,0,0,0,0,0,0,0,568,2026-02-03 11:22:00.781930
COMP,24.34,24.3,24.35,144200.0,144700.0,0,0,0,0,0,0,0,0,568,2026-02-03 11:22:00.781930
RITC,11.39,11.37,11.39,176300.0,133600.0,0,0,0,0,0,0,0,0,569,2026-02-03 11:22:01.811170
COMP,24.36,24.3,24.36,144200.0,146300.0,0,0,0,0,0,0,0,0,569,2026-02-03 11:22:01.811170
RITC,11.37,11.37,11.39,179900.0,133600.0,0,0,0,0,0,0,0,0,570,2026-02-03 11:22:02.847111
COMP,24.36,24.32,24.36,144600.0,146300.0,0,0,0,0,0,0,0,0,570,2026-02-03 11:22:02.847111
RITC,11.36,11.36,11.38,182400.0,142000.0,0,0,0,0,0,0,0,0,571,2026-02-03 11:22:03.877780
COMP,24.36,24.33,24.36,142600.0,146300.0,0,0,0,0,0,0,0,0,571,2026-02-03 11:22:03.877780
RITC,11.36,11.36,11.38,182400.0,159900.0,0,0,0,0,0,0,0,0,572,2026-02-03 11:22:04.905923
COMP,24.37,24.33,24.37,142600.0,147200.0,0,0,0,0,0,0,0,0,572,2026-02-03 11:22:04.905923
RITC,11.36,11.36,11.37,184500.0,167800.0,0,0,0,0,0,0,0,0,573,2026-02-03 11:22:05.943241
COMP,24.37,24.33,24.37,142600.0,147200.0,0,0,0,0,0,0,0,0,573,2026-02-03 11:22:05.943241
RITC,11.35,11.35,11.37,185700.0,169500.0,0,0,0,0,0,0,0,0,574,2026-02-03 11:22:06.976133
COMP,24.37,24.33,24.37,142100.0,147500.0,0,0,0,0,0,0,0,0,574,2026-02-03 11:22:06.976133
RITC,11.31,11.31,11.36,186400.0,170300.0,0,0,0,0,0,0,0,0,575,2026-02-03 11:22:08.010790
COMP,24.37,24.33,24.37,142100.0,146800.0,0,0,0,0,0,0,0,0,575,2026-02-03 11:22:08.010790
RITC,11.29,11.29,11.3,188000.0,167900.0,0,0,0,0,0,0,0,0,576,2026-02-03 11:22:09.048040
COMP,24.37,24.37,24.39,139800.0,146800.0,0,0,0,0,0,0,0,0,576,2026-02-03 11:22:09.048040
RITC,11.28,11.28,11.29,189800.0,169300.0,0,0,0,0,0,0,0,0,577,2026-02-03 11:22:10.084201
COMP,24.33,24.36,24.39,141600.0,146800.0,0,0,0,0,0,0,0,0,577,2026-02-03 11:22:10.084201
RITC,11.28,11.28,11.29,187900.0,169300.0,0,0,0,0,0,0,0,0,578,2026-02-03 11:22:11.118653
COMP,24.33,24.37,24.39,141500.0,146800.0,0,0,0,0,0,0,0,0,578,2026-02-03 11:22:11.118653
RITC,11.28,11.27,11.28,187300.0,167300.0,0,0,0,0,0,0,0,0,579,2026-02-03 11:22:12.162440
