news_id,period,tick,ticker,headline,body,tick,timestamp,ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,BUY_LUIS-1,SELL_CHUL-2,BUY_CNCD-1,SELL_CNCD-1,BUY_COLB-1,SELL_COLB-1,SELL_LUIS-1,SELL_BOST-3
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,245,2026-02-01 11:56:41.210896,RITC,10.01,10.01,10.03,208700.0,194800.0,0,0,0,0,0,0,0,0
,,,,,,245,2026-02-01 11:56:41.210896,COMP,24.93,24.93,24.95,139600.0,141600.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,246,2026-02-01 11:56:42.242537,RITC,10.01,10.01,10.03,208700.0,194800.0,0,0,0,0,0,0,0,0
,,,,,,246,2026-02-01 11:56:42.242537,COMP,24.93,24.93,24.95,139600.0,141700.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,247,2026-02-01 11:56:43.261511,RITC,10.03,10.01,10.03,210400.0,194800.0,0,0,0,0,0,0,0,0
,,,,,,247,2026-02-01 11:56:43.261511,COMP,24.93,24.93,24.95,139600.0,140200.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,248,2026-02-01 11:56:44.276372,RITC,10.06,10.01,10.06,210400.0,191800.0,0,0,0,0,0,0,0,0
,,,,,,248,2026-02-01 11:56:44.276372,COMP,24.93,24.93,24.94,139600.0,140600.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,249,2026-02-01 11:56:45.296704,RITC,10.01,10.01,10.02,210400.0,190500.0,0,0,0,0,0,0,0,0
,,,,,,249,2026-02-01 11:56:45.296704,COMP,24.93,24.93,24.94,139000.0,139500.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,250,2026-02-01 11:56:46.326779,RITC,10.01,10.01,10.02,197900.0,1000.0,190500.0,0,0,0,0,0,0,0,0
,,,,,,250,2026-02-01 11:56:46.326779,COMP,24.93,24.93,24.94,139900.0,,139500.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,251,2026-02-01 11:56:47.366433,RITC,10.01,10.01,10.02,197500.0,1000.0,190500.0,0,0,0,0,0,0,0,0
,,,,,,251,2026-02-01 11:56:47.366433,COMP,24.93,24.93,24.94,139900.0,,139100.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,252,2026-02-01 11:56:48.406736,RITC,10.02,10.02,10.06,2000.0,185600.0,191800.0,0,0,0,0,0,0,0,0
,,,,,,252,2026-02-01 11:56:48.406736,COMP,24.94,24.93,24.94,,139900.0,138900.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,253,2026-02-01 11:56:49.440736,RITC,10.02,10.02,10.03,2000.0,184900.0,192000.0,0,0,0,0,0,0,0,0
,,,,,,253,2026-02-01 11:56:49.440736,COMP,24.93,24.93,24.94,,139700.0,138900.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,254,2026-02-01 11:56:50.469905,RITC,10.02,10.02,10.03,2000.0,184900.0,191400.0,0,0,0,0,0,0,0,0
,,,,,,254,2026-02-01 11:56:50.469905,COMP,24.93,24.93,24.94,,137800.0,138900.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,255,2026-02-01 11:56:51.486447,RITC,10.03,10.02,10.03,2000.0,188200.0,191400.0,0,0,0,0,0,0,0,0
,,,,,,255,2026-02-01 11:56:51.486447,COMP,24.95,24.93,24.95,,137800.0,138400.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,256,2026-02-01 11:56:52.502159,RITC,10.06,10.02,10.06,2000.0,189700.0,193600.0,0,0,0,0,0,0,0,0
,,,,,,256,2026-02-01 11:56:52.502159,COMP,24.92,24.92,24.95,,137000.0,139900.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,257,2026-02-01 11:56:53.529286,RITC,10.06,10.05,10.06,189600.0,2000.0,193600.0,0,0,0,0,0,0,0,0
,,,,,,257,2026-02-01 11:56:53.529286,COMP,24.92,24.92,24.95,136900.0,,139900.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,258,2026-02-01 11:56:54.542679,RITC,10.06,10.05,10.06,186900.0,2000.0,193600.0,0,0,0,0,0,0,0,0
,,,,,,258,2026-02-01 11:56:54.542679,COMP,24.92,24.92,24.95,137200.0,,139900.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,259,2026-02-01 11:56:55.571757,RITC,10.06,10.06,10.07,187400.0,2000.0,192500.0,0,0,0,0,0,0,0,0
,,,,,,259,2026-02-01 11:56:55.571757,COMP,24.92,24.92,24.95,137200.0,,138100.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,260,2026-02-01 11:56:56.593197,RITC,10.07,10.06,10.07,187400.0,2000.0,195700.0,0,0,0,0,0,0,0,0
,,,,,,260,2026-02-01 11:56:56.593197,COMP,24.9,24.9,24.92,137600.0,,140800.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,261,2026-02-01 11:56:57.611530,RITC,10.05,10.05,10.07,186900.0,2000.0,194100.0,0,0,0,0,0,0,0,0
,,,,,,261,2026-02-01 11:56:57.611530,COMP,24.9,24.9,24.92,138600.0,,140800.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,262,2026-02-01 11:56:58.643735,RITC,10.05,10.05,10.07,184200.0,2000.0,192400.0,0,0,0,0,0,0,0,0
,,,,,,262,2026-02-01 11:56:58.643735,COMP,24.9,24.89,24.9,138500.0,,141100.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,263,2026-02-01 11:56:59.661140,RITC,10.05,10.05,10.07,186300.0,2000.0,191800.0,0,0,0,0,0,0,0,0
,,,,,,263,2026-02-01 11:56:59.661140,COMP,24.89,24.89,24.9,140800.0,,141200.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,264,2026-02-01 11:57:00.680392,RITC,10.05,10.05,10.07,186300.0,2000.0,190500.0,0,0,0,0,0,0,0,0
,,,,,,264,2026-02-01 11:57:00.680392,COMP,24.89,24.89,24.9,142400.0,,140000.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,265,2026-02-01 11:57:01.704527,RITC,10.05,10.05,10.07,186300.0,2000.0,190100.0,0,0,0,0,0,0,0,0
,,,,,,265,2026-02-01 11:57:01.704527,COMP,24.89,24.89,24.9,142400.0,,140000.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,266,2026-02-01 11:57:02.732483,RITC,10.05,10.05,10.06,186300.0,2000.0,190300.0,0,0,0,0,0,0,0,0
,,,,,,266,2026-02-01 11:57:02.732483,COMP,24.89,24.89,24.9,143400.0,,140500.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,267,2026-02-01 11:57:03.752614,RITC,10.05,10.04,10.05,189800.0,2000.0,189100.0,0,0,0,0,0,0,0,0
,,,,,,267,2026-02-01 11:57:03.752614,COMP,24.89,24.89,24.9,143200.0,,140500.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,268,2026-02-01 11:57:04.778454,RITC,10.04,10.04,10.05,189800.0,2000.0,186200.0,0,0,0,0,0,0,0,0
,,,,,,268,2026-02-01 11:57:04.778454,COMP,24.88,24.88,24.9,142600.0,,140500.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,269,2026-02-01 11:57:05.810478,RITC,10.03,10.03,10.05,189400.0,2000.0,185100.0,0,0,0,0,0,0,0,0
,,,,,,269,2026-02-01 11:57:05.810478,COMP,24.88,24.88,24.9,142600.0,,139200.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,270,2026-02-01 11:57:06.826394,RITC,10.03,10.02,10.03,2000.0,189700.0,184000.0,0,0,0,0,0,0,0,0
,,,,,,270,2026-02-01 11:57:06.826394,COMP,25.05,24.88,24.89,,142600.0,138200.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,271,2026-02-01 11:57:07.854337,RITC,10.02,10.02,10.03,198400.0,1000.0,186300.0,0,0,0,0,0,0,0,0
,,,,,,271,2026-02-01 11:57:07.854337,COMP,24.89,24.88,24.89,142600.0,,141000.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,273,2026-02-01 11:57:08.877842,RITC,10.02,10.02,10.03,198400.0,1000.0,185600.0,0,0,0,0,0,0,0,0
,,,,,,273,2026-02-01 11:57:08.877842,COMP,24.9,24.88,24.9,142800.0,,140800.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,274,2026-02-01 11:57:09.893595,RITC,10.02,10.02,10.03,199300.0,1000.0,186400.0,0,0,0,0,0,0,0,0
,,,,,,274,2026-02-01 11:57:09.893595,COMP,24.9,24.88,24.89,142100.0,,141200.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,275,2026-02-01 11:57:10.918790,RITC,10.02,10.02,10.03,197900.0,1000.0,186400.0,0,0,0,0,0,0,0,0
,,,,,,275,2026-02-01 11:57:10.918790,COMP,24.88,24.88,24.89,143700.0,,141200.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,276,2026-02-01 11:57:11.936703,RITC,10.02,10.02,10.03,200000.0,1000.0,186900.0,0,0,0,0,0,0,0,0
,,,,,,276,2026-02-01 11:57:11.936703,COMP,24.9,24.88,24.9,143700.0,,142100.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,277,2026-02-01 11:57:12.965615,RITC,10.03,10.02,10.03,200000.0,1000.0,185300.0,0,0,0,0,0,0,0,0
,,,,,,277,2026-02-01 11:57:12.965615,COMP,24.91,24.87,24.91,143700.0,,142100.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,278,2026-02-01 11:57:13.986740,RITC,10.04,10.02,10.04,200000.0,1000.0,183500.0,0,0,0,0,0,0,0,0
,,,,,,278,2026-02-01 11:57:13.986740,COMP,24.91,24.87,24.91,144100.0,,142100.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,279,2026-02-01 11:57:15.006685,RITC,10.06,10.02,10.06,200400.0,1000.0,183800.0,0,0,0,0,0,0,0,0
,,,,,,279,2026-02-01 11:57:15.006685,COMP,24.86,24.86,24.89,145000.0,,142600.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,280,2026-02-01 11:57:16.026670,RITC,10.02,10.02,10.03,197300.0,1000.0,182200.0,0,0,0,0,0,0,0,0
,,,,,,280,2026-02-01 11:57:16.026670,COMP,24.92,24.86,24.92,145000.0,,141800.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,281,2026-02-01 11:57:17.048476,RITC,10.06,10.02,10.06,197300.0,1000.0,183100.0,0,0,0,0,0,0,0,0
,,,,,,281,2026-02-01 11:57:17.048476,COMP,24.92,24.86,24.92,144100.0,,141700.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,282,2026-02-01 11:57:18.077160,RITC,10.06,10.02,10.03,197300.0,1000.0,181100.0,0,0,0,0,0,0,0,0
,,,,,,282,2026-02-01 11:57:18.077160,COMP,24.85,24.85,24.92,145800.0,,141700.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,283,2026-02-01 11:57:19.108955,RITC,10.01,10.01,10.03,203900.0,181100.0,0,0,0,0,0,0,0,0,0
,,,,,,283,2026-02-01 11:57:19.108955,COMP,24.85,24.85,24.88,145800.0,141600.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,284,2026-02-01 11:57:20.136806,RITC,10.03,10.02,10.03,204200.0,181100.0,0,0,0,0,0,0,0,0,0
,,,,,,284,2026-02-01 11:57:20.136806,COMP,24.87,24.87,24.88,145000.0,141600.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,285,2026-02-01 11:57:21.166958,RITC,10.03,10.02,10.03,204200.0,183000.0,0,0,0,0,0,0,0,0,0
,,,,,,285,2026-02-01 11:57:21.166958,COMP,24.87,24.87,24.88,145000.0,142300.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,286,2026-02-01 11:57:22.181474,RITC,10.01,10.01,10.03,203900.0,183200.0,0,0,0,0,0,0,0,0,0
,,,,,,286,2026-02-01 11:57:22.181474,COMP,24.85,24.85,24.88,146900.0,142300.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,287,2026-02-01 11:57:23.204947,RITC,10.01,10.01,10.02,201900.0,184900.0,0,0,0,0,0,0,0,0,0
,,,,,,287,2026-02-01 11:57:23.204947,COMP,24.88,24.85,24.88,146900.0,141400.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,288,2026-02-01 11:57:24.228421,RITC,10.02,10.01,10.02,201900.0,184400.0,0,0,0,0,0,0,0,0,0
,,,,,,288,2026-02-01 11:57:24.228421,COMP,24.84,24.84,24.88,145900.0,141400.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,289,2026-02-01 11:57:25.245808,RITC,10.01,10.01,10.03,202600.0,184500.0,0,0,0,0,0,0,0,0,0
,,,,,,289,2026-02-01 11:57:25.245808,COMP,24.84,24.84,24.88,145900.0,142700.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,290,2026-02-01 11:57:26.276328,RITC,10.03,10.01,10.03,202600.0,184100.0,0,0,0,0,0,0,0,0,0
,,,,,,290,2026-02-01 11:57:26.276328,COMP,24.84,24.84,24.88,145900.0,142900.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,291,2026-02-01 11:57:27.294410,RITC,10.03,10.01,10.03,202600.0,183400.0,0,0,0,0,0,0,0,0,0
,,,,,,291,2026-02-01 11:57:27.294410,COMP,24.84,24.84,24.85,145900.0,142400.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,292,2026-02-01 11:57:28.323873,RITC,10.03,10.01,10.03,202600.0,186900.0,0,0,0,0,0,0,0,0,0
,,,,,,292,2026-02-01 11:57:28.323873,COMP,24.84,24.84,24.85,145900.0,141700.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,293,2026-02-01 11:57:29.343122,RITC,10.03,10.01,10.03,202600.0,186900.0,0,0,0,0,0,0,0,0,0
,,,,,,293,2026-02-01 11:57:29.343122,COMP,24.82,24.82,24.85,146900.0,141700.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,294,2026-02-01 11:57:30.359616,RITC,10.03,10.01,10.03,202600.0,185300.0,0,0,0,0,0,0,0,0,0
,,,,,,294,2026-02-01 11:57:30.359616,COMP,24.82,24.82,24.85,146900.0,141700.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,295,2026-02-01 11:57:31.394126,RITC,10.04,10.03,10.04,199600.0,182400.0,0,0,0,0,0,0,0,0,0
,,,,,,295,2026-02-01 11:57:31.394126,COMP,24.81,24.81,24.82,146000.0,142800.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,296,2026-02-01 11:57:32.429104,RITC,10.04,10.03,10.04,201100.0,182400.0,0,0,0,0,0,0,0,0,0
,,,,,,296,2026-02-01 11:57:32.429104,COMP,24.81,24.75,24.81,145000.0,143700.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,297,2026-02-01 11:57:33.444680,RITC,10.05,10.03,10.05,201100.0,183800.0,0,0,0,0,0,0,0,0,0
,,,,,,297,2026-02-01 11:57:33.444680,COMP,24.75,24.75,24.81,145800.0,143700.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,298,2026-02-01 11:57:34.471861,RITC,10.01,10.01,10.02,201800.0,182300.0,0,0,0,0,0,0,0,0,0
,,,,,,298,2026-02-01 11:57:34.471861,COMP,24.75,24.75,24.79,143900.0,145200.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,299,2026-02-01 11:57:35.514112,RITC,10.01,10.01,10.02,201800.0,184300.0,0,0,0,0,0,0,0,0,0
,,,,,,299,2026-02-01 11:57:35.514112,COMP,24.79,24.74,24.79,143900.0,145200.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,300,2026-02-01 11:57:36.529851,RITC,10.01,10.01,10.02,194200.0,1000.0,186700.0,0,0,0,0,0,0,0,0
,,,,,,300,2026-02-01 11:57:36.529851,COMP,24.79,24.74,24.77,143900.0,,144900.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,301,2026-02-01 11:57:37.546722,RITC,10.01,10.01,10.02,193800.0,1000.0,186700.0,0,0,0,0,0,0,0,0
,,,,,,301,2026-02-01 11:57:37.546722,COMP,24.79,24.74,24.77,143900.0,,142400.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,302,2026-02-01 11:57:38.567117,RITC,10.02,10.01,10.02,192900.0,1000.0,186700.0,0,0,0,0,0,0,0,0
,,,,,,302,2026-02-01 11:57:38.567117,COMP,24.72,24.72,24.79,143600.0,,144300.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,303,2026-02-01 11:57:39.594921,RITC,10.01,10.01,10.02,182300.0,2000.0,187000.0,0,0,0,0,0,0,0,0
,,,,,,303,2026-02-01 11:57:39.594921,COMP,24.72,24.72,24.79,144800.0,,144300.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,304,2026-02-01 11:57:40.615486,RITC,10.01,10.01,10.02,183400.0,2000.0,185300.0,0,0,0,0,0,0,0,0
,,,,,,304,2026-02-01 11:57:40.615486,COMP,24.72,24.72,24.79,142900.0,,144300.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,305,2026-02-01 11:57:41.646535,RITC,10.01,10.01,10.02,182500.0,2000.0,185300.0,0,0,0,0,0,0,0,0
,,,,,,305,2026-02-01 11:57:41.646535,COMP,24.72,24.72,24.79,142900.0,,144300.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,306,2026-02-01 11:57:42.662216,RITC,10.03,10.01,10.03,182500.0,2000.0,185800.0,0,0,0,0,0,0,0,0
,,,,,,306,2026-02-01 11:57:42.662216,COMP,24.71,24.71,24.72,144400.0,,141900.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,307,2026-02-01 11:57:43.691536,RITC,10.01,10.0,10.01,197900.0,1000.0,185000.0,0,0,0,0,0,0,0,0
,,,,,,307,2026-02-01 11:57:43.691536,COMP,24.71,24.71,24.72,144400.0,,144200.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,308,2026-02-01 11:57:44.711685,RITC,10.0,10.0,10.01,199200.0,1000.0,185000.0,0,0,0,0,0,0,0,0
,,,,,,308,2026-02-01 11:57:44.711685,COMP,24.68,24.68,24.72,145100.0,,145200.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,309,2026-02-01 11:57:45.727030,RITC,10.03,10.0,10.03,209400.0,185800.0,0,0,0,0,0,0,0,0,0
,,,,,,309,2026-02-01 11:57:45.727030,COMP,24.73,24.68,24.73,145100.0,146700.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,310,2026-02-01 11:57:46.747130,RITC,10.0,9.99,10.0,210100.0,185300.0,0,0,0,0,0,0,0,0,0
,,,,,,310,2026-02-01 11:57:46.747130,COMP,24.73,24.73,24.74,146100.0,144100.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,311,2026-02-01 11:57:47.779539,RITC,10.0,9.99,10.0,208100.0,185300.0,0,0,0,0,0,0,0,0,0
,,,,,,311,2026-02-01 11:57:47.779539,COMP,24.74,24.73,24.74,146100.0,144100.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,312,2026-02-01 11:57:48.807447,RITC,10.0,10.02,10.03,209900.0,185800.0,0,0,0,0,0,0,0,0,0
,,,,,,312,2026-02-01 11:57:48.807447,COMP,24.74,24.76,24.78,143900.0,144200.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,313,2026-02-01 11:57:49.828887,RITC,10.0,10.02,10.03,209900.0,184000.0,0,0,0,0,0,0,0,0,0
,,,,,,313,2026-02-01 11:57:49.828887,COMP,24.74,24.76,24.78,144100.0,144200.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,314,2026-02-01 11:57:50.845453,RITC,10.02,10.0,10.02,209900.0,184000.0,0,0,0,0,0,0,0,0,0
,,,,,,314,2026-02-01 11:57:50.845453,COMP,24.76,24.73,24.76,146300.0,145100.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,315,2026-02-01 11:57:51.859875,RITC,10.0,10.0,10.02,209900.0,184000.0,0,0,0,0,0,0,0,0,0
,,,,,,315,2026-02-01 11:57:51.859875,COMP,24.76,24.73,24.76,144000.0,145100.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,316,2026-02-01 11:57:52.896674,RITC,9.99,10.0,10.02,206500.0,184000.0,0,0,0,0,0,0,0,0,0
,,,,,,316,2026-02-01 11:57:52.896674,COMP,24.78,24.73,24.78,144000.0,144200.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,317,2026-02-01 11:57:53.935237,RITC,10.03,10.0,10.01,206500.0,183500.0,0,0,0,0,0,0,0,0,0
,,,,,,317,2026-02-01 11:57:53.935237,COMP,24.79,24.74,24.79,142100.0,143700.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,318,2026-02-01 11:57:54.962342,RITC,10.0,9.99,10.0,207900.0,185900.0,0,0,0,0,0,0,0,0,0
,,,,,,318,2026-02-01 11:57:54.962342,COMP,24.79,24.76,24.79,144000.0,143600.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,319,2026-02-01 11:57:55.988469,RITC,10.0,9.99,10.0,207700.0,185900.0,0,0,0,0,0,0,0,0,0
,,,,,,319,2026-02-01 11:57:55.988469,COMP,24.79,24.76,24.79,144100.0,143600.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,320,2026-02-01 11:57:57.011542,RITC,10.03,9.99,10.03,211100.0,185300.0,0,0,0,0,0,0,0,0,0
,,,,,,320,2026-02-01 11:57:57.011542,COMP,24.76,24.77,24.79,144000.0,143600.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,321,2026-02-01 11:57:58.032066,RITC,10.03,10.01,10.03,213000.0,184700.0,0,0,0,0,0,0,0,0,0
,,,,,,321,2026-02-01 11:57:58.032066,COMP,24.82,24.77,24.82,144000.0,142800.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,322,2026-02-01 11:57:59.062059,RITC,10.03,10.01,10.04,211600.0,183300.0,0,0,0,0,0,0,0,0,0
,,,,,,322,2026-02-01 11:57:59.062059,COMP,24.82,24.82,24.85,144000.0,142500.0,0,0,0,0,0,0,0,0,0
