news_id,period,tick,ticker,headline,body,tick,timestamp,ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,BUY_CNCD-1,BUY_COLB-1,SELL_LUIS-1,BUY_LUIS-1,BUY_CHUL-2,SELL_CHUL-2,SELL_OTWA-2,SELL_CNCD-1,BUY_DUBL-6,SELL_COLB-1,BUY_OTWA-2,SELL_BOST-3,SELL_DUBL-6
,,,,,,213,2026-02-01 12:29:38.426174,COMP,24.95,24.94,24.95,134600.0,139300.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,214,2026-02-01 12:29:39.444896,RITC,10.13,10.13,10.15,188000.0,190900.0,,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,214,2026-02-01 12:29:39.444896,COMP,24.95,24.94,24.95,133600.0,139300.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,215,2026-02-01 12:29:40.477361,RITC,10.13,10.12,10.13,189600.0,192100.0,,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,215,2026-02-01 12:29:40.477361,COMP,24.95,24.94,24.95,133600.0,139700.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,216,2026-02-01 12:29:41.504192,RITC,10.13,10.14,10.15,186900.0,190900.0,,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,216,2026-02-01 12:29:41.504192,COMP,24.95,24.94,24.95,135700.0,139700.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,217,2026-02-01 12:29:42.531949,RITC,10.15,10.15,10.17,188900.0,193400.0,,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,217,2026-02-01 12:29:42.531949,COMP,24.95,24.94,24.95,133400.0,139700.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,218,2026-02-01 12:29:43.558300,RITC,10.17,10.17,10.19,191100.0,191600.0,,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,218,2026-02-01 12:29:43.558300,COMP,24.95,24.94,24.95,132600.0,139700.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,219,2026-02-01 12:29:44.577938,RITC,10.14,10.11,10.12,188900.0,194100.0,,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,219,2026-02-01 12:29:44.577938,COMP,24.95,24.94,24.95,131000.0,139700.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,220,2026-02-01 12:29:45.613740,RITC,10.11,10.11,10.12,186900.0,194100.0,,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,220,2026-02-01 12:29:45.613740,COMP,24.95,24.94,24.95,132100.0,139700.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,221,2026-02-01 12:29:46.650297,RITC,10.11,10.11,10.15,185700.0,193500.0,,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,221,2026-02-01 12:29:46.650297,COMP,24.95,24.94,24.95,132200.0,139700.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,222,2026-02-01 12:29:47.686570,RITC,10.11,10.11,10.15,188000.0,193500.0,,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,222,2026-02-01 12:29:47.686570,COMP,24.96,24.94,24.96,132600.0,137200.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,224,2026-02-01 12:29:48.709535,RITC,10.19,10.11,10.16,188000.0,192700.0,,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,224,2026-02-01 12:29:48.709535,COMP,24.96,24.94,24.96,132200.0,137200.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,225,2026-02-01 12:29:49.737299,RITC,10.19,10.11,10.12,187900.0,195300.0,,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,225,2026-02-01 12:29:49.737299,COMP,24.96,24.94,24.96,132200.0,136700.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,226,2026-02-01 12:29:50.762591,RITC,10.19,10.11,10.12,187600.0,194300.0,,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,226,2026-02-01 12:29:50.762591,COMP,24.97,24.95,24.97,126100.0,135600.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,227,2026-02-01 12:29:51.791087,RITC,10.11,10.11,10.12,187300.0,192900.0,,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,227,2026-02-01 12:29:51.791087,COMP,24.97,24.95,24.97,126100.0,137800.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,228,2026-02-01 12:29:52.827994,RITC,10.11,10.11,10.12,189000.0,192900.0,,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,228,2026-02-01 12:29:52.827994,COMP,24.97,24.95,24.97,126100.0,137800.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,229,2026-02-01 12:29:53.860330,RITC,10.11,10.11,10.12,189000.0,193200.0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,229,2026-02-01 12:29:53.860330,COMP,24.98,24.93,24.98,138500.0,141200.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,230,2026-02-01 12:29:54.886258,RITC,10.12,10.11,10.12,191600.0,193200.0,,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,230,2026-02-01 12:29:54.886258,COMP,24.98,24.94,24.98,132200.0,141900.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,231,2026-02-01 12:29:55.912531,RITC,10.12,10.11,10.12,191600.0,193600.0,,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,231,2026-02-01 12:29:55.912531,COMP,24.98,24.95,24.98,131800.0,141900.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,232,2026-02-01 12:29:56.929006,RITC,10.13,10.11,10.13,191600.0,193400.0,,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,232,2026-02-01 12:29:56.929006,COMP,24.99,24.95,24.99,131800.0,142600.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,233,2026-02-01 12:29:57.959408,RITC,10.12,10.12,10.13,194300.0,193400.0,,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,233,2026-02-01 12:29:57.959408,COMP,24.99,24.95,24.99,133600.0,142600.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,234,2026-02-01 12:29:58.983620,RITC,10.12,10.11,10.12,191600.0,195600.0,,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,234,2026-02-01 12:29:58.983620,COMP,24.99,24.95,24.99,134800.0,142600.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,235,2026-02-01 12:30:00.011347,RITC,10.12,10.11,10.12,190200.0,195600.0,,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,235,2026-02-01 12:30:00.011347,COMP,24.99,24.95,24.99,135400.0,142600.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,236,2026-02-01 12:30:01.030408,RITC,10.12,10.11,10.12,190200.0,193300.0,,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,236,2026-02-01 12:30:01.030408,COMP,24.99,24.95,24.99,134700.0,142600.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,237,2026-02-01 12:30:02.048824,RITC,10.12,10.11,10.12,192300.0,193300.0,,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,237,2026-02-01 12:30:02.048824,COMP,24.99,24.96,24.99,127300.0,144000.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,238,2026-02-01 12:30:03.059499,RITC,10.11,10.11,10.12,192200.0,193300.0,,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,238,2026-02-01 12:30:03.059499,COMP,24.99,24.97,24.99,128900.0,144000.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,239,2026-02-01 12:30:04.066440,RITC,10.14,10.11,10.14,192200.0,196500.0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,239,2026-02-01 12:30:04.066440,COMP,25.0,24.97,25.0,143900.0,144000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,240,2026-02-01 12:30:05.086491,RITC,10.11,10.11,10.14,190900.0,196500.0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,240,2026-02-01 12:30:05.086491,COMP,25.01,25.0,25.01,143400.0,144300.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,241,2026-02-01 12:30:06.113675,RITC,10.11,10.11,10.14,190900.0,193400.0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,241,2026-02-01 12:30:06.113675,COMP,25.01,25.0,25.01,143500.0,144300.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,242,2026-02-01 12:30:07.150252,RITC,10.11,10.11,10.14,191500.0,194500.0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,242,2026-02-01 12:30:07.150252,COMP,25.01,25.0,25.01,143500.0,141800.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,243,2026-02-01 12:30:08.178017,RITC,10.12,10.11,10.14,191500.0,194500.0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,243,2026-02-01 12:30:08.178017,COMP,25.02,25.0,25.02,143500.0,140700.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,244,2026-02-01 12:30:09.205019,RITC,10.11,10.11,10.14,190600.0,194500.0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,244,2026-02-01 12:30:09.205019,COMP,25.02,25.0,25.02,143600.0,140900.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,245,2026-02-01 12:30:10.221344,RITC,10.11,10.13,10.14,192800.0,194500.0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,245,2026-02-01 12:30:10.221344,COMP,25.02,25.0,25.02,143600.0,142900.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,246,2026-02-01 12:30:11.244600,RITC,10.11,10.11,10.14,190300.0,194500.0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,246,2026-02-01 12:30:11.244600,COMP,25.02,25.0,25.02,145500.0,142900.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,247,2026-02-01 12:30:12.263982,RITC,10.11,10.11,10.12,190300.0,196400.0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,247,2026-02-01 12:30:12.263982,COMP,25.06,25.03,25.06,146100.0,143000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,248,2026-02-01 12:30:13.286520,RITC,10.11,10.11,10.12,190300.0,196400.0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,248,2026-02-01 12:30:13.286520,COMP,25.06,25.03,25.06,146100.0,141600.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,249,2026-02-01 12:30:14.299680,RITC,10.1,10.1,10.12,190400.0,196400.0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,249,2026-02-01 12:30:14.299680,COMP,25.06,25.03,25.06,143900.0,141600.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,250,2026-02-01 12:30:15.313593,RITC,10.1,10.1,10.12,191900.0,196400.0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,250,2026-02-01 12:30:15.313593,COMP,25.07,25.06,25.07,142400.0,143600.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,251,2026-02-01 12:30:16.340151,RITC,10.1,10.1,10.12,191900.0,196500.0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,251,2026-02-01 12:30:16.340151,COMP,25.07,25.06,25.07,142300.0,143600.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,252,2026-02-01 12:30:17.355710,RITC,10.12,10.1,10.12,192700.0,195300.0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,252,2026-02-01 12:30:17.355710,COMP,25.08,25.06,25.08,142300.0,143800.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,253,2026-02-01 12:30:18.385279,RITC,10.12,10.1,10.11,192300.0,195000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,253,2026-02-01 12:30:18.385279,COMP,25.09,25.06,25.09,142300.0,140400.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,254,2026-02-01 12:30:19.409156,RITC,10.11,10.1,10.11,192900.0,195000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,254,2026-02-01 12:30:19.409156,COMP,25.09,25.06,25.09,142300.0,140400.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,255,2026-02-01 12:30:20.436333,RITC,10.13,10.1,10.13,196200.0,195000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,255,2026-02-01 12:30:20.436333,COMP,25.11,25.1,25.11,141900.0,139000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,256,2026-02-01 12:30:21.460770,RITC,10.13,10.1,10.13,198500.0,195300.0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,256,2026-02-01 12:30:21.460770,COMP,25.11,25.1,25.11,141200.0,139000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,257,2026-02-01 12:30:22.483438,RITC,10.15,10.1,10.15,198900.0,174400.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,257,2026-02-01 12:30:22.483438,COMP,25.11,25.1,25.11,141600.0,139000.0,,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,258,2026-02-01 12:30:23.508592,RITC,10.1,10.12,10.15,198700.0,174400.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,258,2026-02-01 12:30:23.508592,COMP,25.11,25.1,25.11,140300.0,139000.0,,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,259,2026-02-01 12:30:24.536093,RITC,10.1,10.13,10.15,201700.0,174400.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,259,2026-02-01 12:30:24.536093,COMP,25.11,25.1,25.11,141500.0,139000.0,,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,260,2026-02-01 12:30:25.571404,RITC,10.1,10.14,10.15,202200.0,172800.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,260,2026-02-01 12:30:25.571404,COMP,25.11,25.1,25.11,141900.0,139000.0,,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,261,2026-02-01 12:30:26.595794,RITC,10.15,10.14,10.15,202200.0,171700.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,261,2026-02-01 12:30:26.595794,COMP,25.11,25.1,25.11,141900.0,137900.0,,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,262,2026-02-01 12:30:27.611295,RITC,10.16,10.15,10.16,199700.0,189800.0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,262,2026-02-01 12:30:27.611295,COMP,25.11,25.1,25.11,143800.0,137900.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,263,2026-02-01 12:30:28.641319,RITC,10.16,10.15,10.16,199700.0,154100.0,14000.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,263,2026-02-01 12:30:28.641319,COMP,25.12,25.1,25.12,141600.0,137200.0,,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,264,2026-02-01 12:30:29.676169,RITC,10.16,10.15,10.16,199900.0,156200.0,14000.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,264,2026-02-01 12:30:29.676169,COMP,25.12,25.11,25.12,143300.0,137200.0,,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,265,2026-02-01 12:30:30.696625,RITC,10.16,10.15,10.16,199900.0,158200.0,14000.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,265,2026-02-01 12:30:30.696625,COMP,25.12,25.11,25.12,139100.0,137200.0,,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,266,2026-02-01 12:30:31.716604,RITC,10.13,10.13,10.16,202300.0,158200.0,14000.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,266,2026-02-01 12:30:31.716604,COMP,25.12,25.11,25.12,139800.0,137200.0,,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,267,2026-02-01 12:30:32.736070,RITC,10.13,10.13,10.15,202300.0,157500.0,14000.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,267,2026-02-01 12:30:32.736070,COMP,25.12,25.11,25.12,139200.0,137200.0,,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,268,2026-02-01 12:30:33.756312,RITC,10.12,10.12,10.14,199900.0,2000.0,185700.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,268,2026-02-01 12:30:33.756312,COMP,25.12,25.11,25.12,139500.0,,137200.0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,269,2026-02-01 12:30:34.786823,RITC,10.12,10.12,10.13,199900.0,159000.0,14000.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,269,2026-02-01 12:30:34.786823,COMP,25.13,25.11,25.13,139500.0,138300.0,,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,270,2026-02-01 12:30:35.806255,RITC,10.13,10.1,10.13,198900.0,159000.0,14000.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,270,2026-02-01 12:30:35.806255,COMP,25.16,25.15,25.16,140600.0,137100.0,,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,271,2026-02-01 12:30:36.821294,RITC,10.1,10.1,10.13,197700.0,159000.0,14000.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,271,2026-02-01 12:30:36.821294,COMP,25.16,25.15,25.16,139000.0,137100.0,,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,272,2026-02-01 12:30:37.846391,RITC,10.1,10.1,10.11,194300.0,156200.0,14000.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,272,2026-02-01 12:30:37.846391,COMP,25.19,25.15,25.19,139000.0,136900.0,,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,273,2026-02-01 12:30:38.866616,RITC,10.1,10.1,10.11,191700.0,156200.0,14000.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,273,2026-02-01 12:30:38.866616,COMP,25.19,25.16,25.19,140500.0,137800.0,,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,274,2026-02-01 12:30:39.904010,RITC,10.1,10.1,10.11,191700.0,178600.0,4000.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,274,2026-02-01 12:30:39.904010,COMP,25.19,25.16,25.19,140500.0,137800.0,,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,275,2026-02-01 12:30:40.926638,RITC,10.1,10.1,10.11,191700.0,157100.0,14000.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,275,2026-02-01 12:30:40.926638,COMP,25.21,25.19,25.21,140400.0,137100.0,,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,276,2026-02-01 12:30:41.944303,RITC,10.1,10.1,10.11,190600.0,157100.0,14000.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,276,2026-02-01 12:30:41.944303,COMP,25.22,25.19,25.22,140400.0,136800.0,,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,277,2026-02-01 12:30:42.969050,RITC,10.1,10.1,10.11,188700.0,158000.0,14000.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,277,2026-02-01 12:30:42.969050,COMP,25.22,25.21,25.22,141200.0,136800.0,,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,279,2026-02-01 12:30:43.994216,RITC,10.09,10.09,10.11,190900.0,157100.0,14000.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,279,2026-02-01 12:30:43.994216,COMP,25.22,25.21,25.22,140800.0,136800.0,,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,280,2026-02-01 12:30:45.011633,RITC,10.09,10.09,10.1,187800.0,158800.0,14000.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,280,2026-02-01 12:30:45.011633,COMP,25.22,25.22,25.23,142200.0,135000.0,,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,281,2026-02-01 12:30:46.035079,RITC,10.08,10.08,10.1,185500.0,179300.0,4000.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,281,2026-02-01 12:30:46.035079,COMP,25.23,25.22,25.23,142600.0,135000.0,,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,282,2026-02-01 12:30:47.058927,RITC,10.08,10.08,10.1,185400.0,159700.0,14000.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,282,2026-02-01 12:30:47.058927,COMP,25.23,25.22,25.23,142600.0,135500.0,,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,283,2026-02-01 12:30:48.098120,RITC,10.06,10.06,10.08,186600.0,162100.0,14000.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,283,2026-02-01 12:30:48.098120,COMP,25.23,25.22,25.23,142600.0,135200.0,,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,284,2026-02-01 12:30:49.126413,RITC,10.05,10.05,10.07,185900.0,10000.0,152200.0,14000.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,284,2026-02-01 12:30:49.126413,COMP,25.23,25.22,25.23,142600.0,,135200.0,,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,285,2026-02-01 12:30:50.162935,RITC,10.05,10.05,10.06,184500.0,30000.0,130600.0,14000.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,285,2026-02-01 12:30:50.162935,COMP,25.23,25.22,25.23,142100.0,,135400.0,,0,0,0,0,0,0,0,0,0,0,0,0
