news_id,period,tick,ticker,headline,body,tick,timestamp,ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,BUY_LUIS-1,BUY_CHUL-2,SELL_CHUL-2,BUY_CNCD-1,SELL_CNCD-1,BUY_COLB-1,SELL_COLB-1,SELL_LUIS-1,SELL_BOST-3
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,242,2026-02-01 12:07:45.848431,RITC,9.74,9.74,9.76,158100.0,14000.0,156400.0,0,0,0,0,0,0,0,0
,,,,,,242,2026-02-01 12:07:45.848431,COMP,25.46,25.45,25.46,142300.0,,72700.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,243,2026-02-01 12:07:46.866682,RITC,9.74,9.74,9.76,159400.0,14000.0,156400.0,0,0,0,0,0,0,0,0
,,,,,,243,2026-02-01 12:07:46.866682,COMP,25.46,25.41,25.46,143200.0,,64700.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,244,2026-02-01 12:07:47.902128,RITC,9.74,9.74,9.75,149900.0,155000.0,14000.0,0,0,0,0,0,0,0,0
,,,,,,244,2026-02-01 12:07:47.902128,COMP,25.41,25.41,25.47,144100.0,66100.0,,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,245,2026-02-01 12:07:48.934705,RITC,9.74,9.74,9.75,149900.0,155400.0,14000.0,0,0,0,0,0,0,0,0
,,,,,,245,2026-02-01 12:07:48.934705,COMP,25.4,25.4,25.47,144400.0,66100.0,,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,246,2026-02-01 12:07:49.968389,RITC,9.74,9.74,9.75,139500.0,157700.0,14000.0,0,0,0,0,0,0,0,0
,,,,,,246,2026-02-01 12:07:49.968389,COMP,25.4,25.4,25.47,144400.0,66100.0,,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,247,2026-02-01 12:07:50.984462,RITC,9.74,9.74,9.75,118400.0,157700.0,14000.0,0,0,0,0,0,0,0,0
,,,,,,247,2026-02-01 12:07:50.984462,COMP,25.4,25.41,25.47,142800.0,66100.0,,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,248,2026-02-01 12:07:52.009357,RITC,9.73,9.71,9.73,106600.0,157800.0,14000.0,0,0,0,0,0,0,0,0
,,,,,,248,2026-02-01 12:07:52.009357,COMP,25.47,25.41,25.47,142800.0,72800.0,,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,249,2026-02-01 12:07:53.033423,RITC,9.7,9.7,9.73,107300.0,199200.0,0,0,0,0,0,0,0,0,0
,,,,,,249,2026-02-01 12:07:53.033423,COMP,25.47,25.41,25.44,142800.0,78400.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,250,2026-02-01 12:07:54.052515,RITC,9.7,9.7,9.72,107300.0,196800.0,0,0,0,0,0,0,0,0,0
,,,,,,250,2026-02-01 12:07:54.052515,COMP,25.44,25.45,25.47,146200.0,72800.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,251,2026-02-01 12:07:55.083846,RITC,9.68,9.61,9.68,104500.0,198900.0,0,0,0,0,0,0,0,0,0
,,,,,,251,2026-02-01 12:07:55.083846,COMP,25.44,25.45,25.47,146200.0,79100.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,252,2026-02-01 12:07:56.099171,RITC,9.68,9.61,9.64,104500.0,199900.0,0,0,0,0,0,0,0,0,0
,,,,,,252,2026-02-01 12:07:56.099171,COMP,25.48,25.45,25.46,146200.0,81200.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,253,2026-02-01 12:07:57.121167,RITC,9.61,9.61,9.62,104500.0,202300.0,0,0,0,0,0,0,0,0,0
,,,,,,253,2026-02-01 12:07:57.121167,COMP,25.41,25.41,25.46,145000.0,81200.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,254,2026-02-01 12:07:58.150168,RITC,9.58,9.58,9.62,102700.0,199900.0,0,0,0,0,0,0,0,0,0
,,,,,,254,2026-02-01 12:07:58.150168,COMP,25.41,25.41,25.46,147200.0,81200.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,255,2026-02-01 12:07:59.167504,RITC,9.6,9.58,9.6,102700.0,203600.0,0,0,0,0,0,0,0,0,0
,,,,,,255,2026-02-01 12:07:59.167504,COMP,25.41,25.41,25.46,149100.0,81200.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,256,2026-02-01 12:08:00.201901,RITC,9.6,9.58,9.59,102700.0,204800.0,0,0,0,0,0,0,0,0,0
,,,,,,256,2026-02-01 12:08:00.201901,COMP,25.41,25.45,25.46,151000.0,81200.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,257,2026-02-01 12:08:01.217535,RITC,9.56,9.56,9.58,103400.0,203800.0,0,0,0,0,0,0,0,0,0
,,,,,,257,2026-02-01 12:08:01.217535,COMP,25.45,25.45,25.46,151000.0,87200.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,258,2026-02-01 12:08:02.256400,RITC,9.56,9.56,9.58,103400.0,204100.0,0,0,0,0,0,0,0,0,0
,,,,,,258,2026-02-01 12:08:02.256400,COMP,25.45,25.45,25.46,151100.0,87200.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,259,2026-02-01 12:08:03.285032,RITC,9.54,9.54,9.58,104300.0,204100.0,0,0,0,0,0,0,0,0,0
,,,,,,259,2026-02-01 12:08:03.285032,COMP,25.46,25.45,25.46,149500.0,87200.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,260,2026-02-01 12:08:04.316380,RITC,9.54,9.54,9.58,125100.0,204100.0,0,0,0,0,0,0,0,0,0
,,,,,,260,2026-02-01 12:08:04.316380,COMP,25.46,25.45,25.46,149500.0,94600.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,261,2026-02-01 12:08:05.332082,RITC,9.54,9.54,9.58,125100.0,201600.0,0,0,0,0,0,0,0,0,0
,,,,,,261,2026-02-01 12:08:05.332082,COMP,25.48,25.47,25.48,147700.0,79100.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,262,2026-02-01 12:08:06.352878,RITC,9.54,9.54,9.58,113300.0,201600.0,0,0,0,0,0,0,0,0,0
,,,,,,262,2026-02-01 12:08:06.352878,COMP,25.5,25.47,25.5,146100.0,60900.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,264,2026-02-01 12:08:07.381993,RITC,9.77,9.54,9.57,113300.0,204900.0,0,0,0,0,0,0,0,0,0
,,,,,,264,2026-02-01 12:08:07.381993,COMP,25.57,25.41,25.57,147700.0,63200.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,265,2026-02-01 12:08:08.415469,RITC,9.54,9.53,9.54,101600.0,209400.0,0,0,0,0,0,0,0,0,0
,,,,,,265,2026-02-01 12:08:08.415469,COMP,25.64,25.46,25.64,145500.0,62900.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,266,2026-02-01 12:08:09.452559,RITC,9.52,9.52,9.53,101300.0,209700.0,0,0,0,0,0,0,0,0,0
,,,,,,266,2026-02-01 12:08:09.452559,COMP,25.67,25.46,25.57,145500.0,68200.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,267,2026-02-01 12:08:10.484937,RITC,9.52,9.51,9.52,99600.0,209600.0,0,0,0,0,0,0,0,0,0
,,,,,,267,2026-02-01 12:08:10.484937,COMP,25.67,25.46,25.53,145500.0,84100.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,268,2026-02-01 12:08:11.522395,RITC,9.52,9.51,9.52,99600.0,210600.0,,0,0,0,0,0,0,0,0
,,,,,,268,2026-02-01 12:08:11.522395,COMP,25.67,25.48,25.53,122800.0,91300.0,30000.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,269,2026-02-01 12:08:12.565204,RITC,9.5,9.5,9.52,102700.0,213300.0,,0,0,0,0,0,0,0,0
,,,,,,269,2026-02-01 12:08:12.565204,COMP,25.48,25.48,25.49,122800.0,97600.0,30000.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,270,2026-02-01 12:08:13.581866,RITC,9.5,9.51,9.52,114700.0,215700.0,,0,0,0,0,0,0,0,0
,,,,,,270,2026-02-01 12:08:13.581866,COMP,25.53,25.48,25.53,122800.0,91300.0,30000.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,271,2026-02-01 12:08:14.617881,RITC,9.51,9.51,9.52,114700.0,215100.0,,0,0,0,0,0,0,0,0
,,,,,,271,2026-02-01 12:08:14.617881,COMP,25.53,25.48,25.53,122800.0,98400.0,30000.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,272,2026-02-01 12:08:15.655571,RITC,9.51,9.51,9.52,114700.0,213600.0,,0,0,0,0,0,0,0,0
,,,,,,272,2026-02-01 12:08:15.655571,COMP,25.53,25.48,25.53,121000.0,98400.0,30000.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,273,2026-02-01 12:08:16.701274,RITC,9.51,9.51,9.52,114700.0,213200.0,,0,0,0,0,0,0,0,0
,,,,,,273,2026-02-01 12:08:16.701274,COMP,25.53,25.47,25.53,128600.0,90500.0,20000.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,274,2026-02-01 12:08:17.755499,RITC,9.47,9.44,9.47,104800.0,210600.0,,0,0,0,0,0,0,0,0
,,,,,,274,2026-02-01 12:08:17.755499,COMP,25.53,25.52,25.53,127600.0,90500.0,20000.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,275,2026-02-01 12:08:18.781449,RITC,9.47,9.44,9.47,104800.0,213200.0,,0,0,0,0,0,0,0,0
,,,,,,275,2026-02-01 12:08:18.781449,COMP,25.53,25.52,25.53,129200.0,90500.0,20000.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,276,2026-02-01 12:08:19.813101,RITC,9.44,9.44,9.47,107300.0,216300.0,,0,0,0,0,0,0,0,0
,,,,,,276,2026-02-01 12:08:19.813101,COMP,25.53,25.52,25.53,128500.0,90500.0,20000.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,277,2026-02-01 12:08:20.848169,RITC,9.42,9.42,9.45,109500.0,215300.0,,0,0,0,0,0,0,0,0
,,,,,,277,2026-02-01 12:08:20.848169,COMP,25.55,25.52,25.55,128500.0,83300.0,20000.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,278,2026-02-01 12:08:21.886602,RITC,9.42,9.42,9.43,119400.0,217900.0,,0,0,0,0,0,0,0,0
,,,,,,278,2026-02-01 12:08:21.886602,COMP,25.5,25.5,25.55,129400.0,83300.0,20000.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,279,2026-02-01 12:08:22.918314,RITC,9.45,9.42,9.45,119400.0,215300.0,,0,0,0,0,0,0,0,0
,,,,,,279,2026-02-01 12:08:22.918314,COMP,25.5,25.5,25.54,129200.0,89800.0,20000.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,280,2026-02-01 12:08:23.948101,RITC,9.48,9.42,9.48,119400.0,213200.0,,0,0,0,0,0,0,0,0
,,,,,,280,2026-02-01 12:08:23.948101,COMP,25.54,25.5,25.54,129200.0,89800.0,20000.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,281,2026-02-01 12:08:24.987144,RITC,9.48,9.42,9.48,139400.0,213200.0,,0,0,0,0,0,0,0,0
,,,,,,281,2026-02-01 12:08:24.987144,COMP,25.47,25.46,25.47,143800.0,96600.0,40000.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,282,2026-02-01 12:08:26.016659,RITC,9.48,9.48,9.49,159500.0,210800.0,,0,0,0,0,0,0,0,0
,,,,,,282,2026-02-01 12:08:26.016659,COMP,25.47,25.46,25.47,143800.0,96600.0,30000.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,283,2026-02-01 12:08:27.049185,RITC,9.52,9.48,9.52,168300.0,213400.0,,0,0,0,0,0,0,0,0
,,,,,,283,2026-02-01 12:08:27.049185,COMP,25.48,25.46,25.48,143800.0,96600.0,20000.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,284,2026-02-01 12:08:28.086491,RITC,9.5,9.5,9.52,178500.0,213400.0,0,0,0,0,0,0,0,0,0
,,,,,,284,2026-02-01 12:08:28.086491,COMP,25.55,25.46,25.55,143800.0,83300.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,285,2026-02-01 12:08:29.114465,RITC,9.5,9.5,9.52,187700.0,214300.0,0,0,0,0,0,0,0,0,0
,,,,,,285,2026-02-01 12:08:29.114465,COMP,25.45,25.45,25.55,144900.0,83300.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,286,2026-02-01 12:08:30.144204,RITC,9.52,9.51,9.52,196200.0,213800.0,0,0,0,0,0,0,0,0,0
,,,,,,286,2026-02-01 12:08:30.144204,COMP,25.45,25.45,25.52,144900.0,89900.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,287,2026-02-01 12:08:31.166837,RITC,9.48,9.48,9.52,177500.0,213900.0,0,0,0,0,0,0,0,0,0
,,,,,,287,2026-02-01 12:08:31.166837,COMP,25.47,25.47,25.52,145900.0,89900.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,288,2026-02-01 12:08:32.202144,RITC,9.48,9.48,9.52,198300.0,213900.0,0,0,0,0,0,0,0,0,0
,,,,,,288,2026-02-01 12:08:32.202144,COMP,25.47,25.45,25.47,144900.0,105100.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,289,2026-02-01 12:08:33.231444,RITC,9.48,9.5,9.52,196500.0,213900.0,0,0,0,0,0,0,0,0,0
,,,,,,289,2026-02-01 12:08:33.231444,COMP,25.45,25.45,25.47,144500.0,105100.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,290,2026-02-01 12:08:34.266413,RITC,9.52,9.5,9.52,207500.0,213600.0,0,0,0,0,0,0,0,0,0
,,,,,,290,2026-02-01 12:08:34.266413,COMP,25.44,25.44,25.47,145400.0,105100.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,291,2026-02-01 12:08:35.300205,RITC,9.52,9.52,9.53,209400.0,214500.0,0,0,0,0,0,0,0,0,0
,,,,,,291,2026-02-01 12:08:35.300205,COMP,25.44,25.44,25.47,145400.0,112500.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,292,2026-02-01 12:08:36.331557,RITC,9.52,9.52,9.53,207300.0,214500.0,0,0,0,0,0,0,0,0,0
,,,,,,292,2026-02-01 12:08:36.331557,COMP,25.44,25.44,25.47,145400.0,125000.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,293,2026-02-01 12:08:37.367918,RITC,9.52,9.52,9.53,208800.0,213100.0,0,0,0,0,0,0,0,0,0
,,,,,,293,2026-02-01 12:08:37.367918,COMP,25.4,25.4,25.47,148800.0,125000.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,294,2026-02-01 12:08:38.398767,RITC,9.52,9.52,9.53,210900.0,214900.0,0,0,0,0,0,0,0,0,0
,,,,,,294,2026-02-01 12:08:38.398767,COMP,25.4,25.4,25.47,147500.0,125000.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,295,2026-02-01 12:08:39.416504,RITC,9.53,9.52,9.53,210900.0,215300.0,0,0,0,0,0,0,0,0,0
,,,,,,295,2026-02-01 12:08:39.416504,COMP,25.4,25.4,25.47,148900.0,125000.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,296,2026-02-01 12:08:40.451741,RITC,9.53,9.52,9.53,210900.0,216000.0,0,0,0,0,0,0,0,0,0
,,,,,,296,2026-02-01 12:08:40.451741,COMP,25.4,25.42,25.46,149300.0,132600.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,297,2026-02-01 12:08:41.483679,RITC,9.53,9.52,9.53,210900.0,218000.0,0,0,0,0,0,0,0,0,0
,,,,,,297,2026-02-01 12:08:41.483679,COMP,25.4,25.43,25.46,146800.0,132600.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,298,2026-02-01 12:08:42.516331,RITC,9.53,9.52,9.53,211100.0,218000.0,0,0,0,0,0,0,0,0,0
,,,,,,298,2026-02-01 12:08:42.516331,COMP,25.43,25.42,25.43,149100.0,140700.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,300,2026-02-01 12:08:43.548253,RITC,9.51,9.51,9.53,207800.0,218000.0,0,0,0,0,0,0,0,0,0
,,,,,,300,2026-02-01 12:08:43.548253,COMP,25.46,25.42,25.46,149200.0,132600.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,301,2026-02-01 12:08:44.581519,RITC,9.53,9.51,9.53,207800.0,216200.0,0,0,0,0,0,0,0,0,0
,,,,,,301,2026-02-01 12:08:44.581519,COMP,25.42,25.42,25.46,147100.0,132600.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,302,2026-02-01 12:08:45.617035,RITC,9.51,9.5,9.51,209400.0,216500.0,0,0,0,0,0,0,0,0,0
,,,,,,302,2026-02-01 12:08:45.617035,COMP,25.42,25.42,25.46,146900.0,132600.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,303,2026-02-01 12:08:46.632488,RITC,9.5,9.5,9.51,209200.0,213000.0,0,0,0,0,0,0,0,0,0
,,,,,,303,2026-02-01 12:08:46.632488,COMP,25.46,25.46,25.47,146100.0,125000.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,304,2026-02-01 12:08:47.649317,RITC,9.51,9.51,9.53,211900.0,214500.0,0,0,0,0,0,0,0,0,0
,,,,,,304,2026-02-01 12:08:47.649317,COMP,25.47,25.46,25.47,146100.0,116800.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,305,2026-02-01 12:08:48.686769,RITC,9.51,9.5,9.51,209500.0,217700.0,0,0,0,0,0,0,0,0,0
,,,,,,305,2026-02-01 12:08:48.686769,COMP,25.49,25.46,25.49,146700.0,110700.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,306,2026-02-01 12:08:49.735163,RITC,9.51,9.5,9.51,209500.0,216500.0,0,0,0,0,0,0,0,0,0
,,,,,,306,2026-02-01 12:08:49.735163,COMP,25.5,25.48,25.5,146500.0,103300.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,307,2026-02-01 12:08:50.766626,RITC,9.51,9.52,9.53,209600.0,213900.0,0,0,0,0,0,0,0,0,0
,,,,,,307,2026-02-01 12:08:50.766626,COMP,25.52,25.48,25.52,146500.0,96900.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,308,2026-02-01 12:08:51.799787,RITC,9.5,9.5,9.51,211500.0,214700.0,0,0,0,0,0,0,0,0,0
,,,,,,308,2026-02-01 12:08:51.799787,COMP,25.48,25.48,25.51,146500.0,103900.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,309,2026-02-01 12:08:52.831682,RITC,9.51,9.5,9.51,211500.0,214700.0,0,0,0,0,0,0,0,0,0
,,,,,,309,2026-02-01 12:08:52.831682,COMP,25.51,25.48,25.51,146500.0,103900.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,310,2026-02-01 12:08:53.866600,RITC,9.5,9.49,9.5,209500.0,216600.0,0,0,0,0,0,0,0,0,0
,,,,,,310,2026-02-01 12:08:53.866600,COMP,25.55,25.48,25.55,146500.0,90300.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,311,2026-02-01 12:08:54.898389,RITC,9.5,9.5,9.51,212900.0,214700.0,0,0,0,0,0,0,0,0,0
,,,,,,311,2026-02-01 12:08:54.898389,COMP,25.55,25.51,25.55,149000.0,90300.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,312,2026-02-01 12:08:55.931694,RITC,9.53,9.5,9.53,214900.0,214900.0,0,0,0,0,0,0,0,0,0
,,,,,,312,2026-02-01 12:08:55.931694,COMP,25.56,25.51,25.56,149000.0,83200.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,313,2026-02-01 12:08:56.967143,RITC,9.53,9.51,9.53,215300.0,217200.0,0,0,0,0,0,0,0,0,0
,,,,,,313,2026-02-01 12:08:56.967143,COMP,25.57,25.51,25.57,148500.0,76200.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,314,2026-02-01 12:08:57.982546,RITC,9.53,9.52,9.53,217400.0,217200.0,0,0,0,0,0,0,0,0,0
,,,,,,314,2026-02-01 12:08:57.982546,COMP,25.57,25.51,25.57,148100.0,76200.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,315,2026-02-01 12:08:59.015488,RITC,9.53,9.52,9.53,216300.0,214300.0,0,0,0,0,0,0,0,0,0
,,,,,,315,2026-02-01 12:08:59.015488,COMP,25.36,25.51,25.57,148100.0,76200.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,316,2026-02-01 12:09:00.048583,RITC,9.53,9.52,9.53,212900.0,214600.0,0,0,0,0,0,0,0,0,0
,,,,,,316,2026-02-01 12:09:00.048583,COMP,25.53,25.53,25.57,147700.0,76200.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,317,2026-02-01 12:09:01.086231,RITC,9.53,9.52,9.53,212900.0,213300.0,0,0,0,0,0,0,0,0,0
,,,,,,317,2026-02-01 12:09:01.086231,COMP,25.53,25.53,25.57,148200.0,76200.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,318,2026-02-01 12:09:02.116832,RITC,9.53,9.52,9.53,212400.0,213300.0,0,0,0,0,0,0,0,0,0
,,,,,,318,2026-02-01 12:09:02.116832,COMP,25.51,25.51,25.57,146600.0,76200.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,319,2026-02-01 12:09:03.147794,RITC,9.54,9.52,9.54,212400.0,210500.0,0,0,0,0,0,0,0,0,0
,,,,,,319,2026-02-01 12:09:03.147794,COMP,25.57,25.51,25.57,146600.0,69900.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,320,2026-02-01 12:09:04.166725,RITC,9.52,9.52,9.54,212400.0,210800.0,0,0,0,0,0,0,0,0,0
,,,,,,320,2026-02-01 12:09:04.166725,COMP,25.57,25.59,25.69,144600.0,69500.0,0,0,0,0,0,0,0,0,0
