ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,SELL_CITY-3,BUY_LUIS-1,BUY_COLA-6,BUY_UOTA-1,SELL_GIOT-1,SELL_OTWA-1,SELL_UEBR-2,SELL_LUIS-1,BUY_GIOT-1,BUY_DUBL-6,SELL_UOTA-1,BUY_OTWA-1,BUY_UEBR-2,BUY_CITY-3,tick,timestamp
ATB,54.4,54.39,54.41,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,553,2026-02-05 13:28:48.506767
SPK,55.28,55.27,55.29,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,553,2026-02-05 13:28:48.506767
EEC,49.43,49.42,49.44,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,553,2026-02-05 13:28:48.506767
TGX,39.94,39.93,39.95,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,554,2026-02-05 13:28:49.571455
PHR,52.4,52.39,52.41,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,554,2026-02-05 13:28:49.571455
BYL,60.84,60.83,60.85,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,554,2026-02-05 13:28:49.571455
CLD,89.4,89.39,89.41,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,554,2026-02-05 13:28:49.571455
GGD,31.01,31.0,31.02,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,554,2026-02-05 13:28:49.571455
PNR,60.0,59.99,60.01,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,554,2026-02-05 13:28:49.571455
FSR,29.2,29.19,29.21,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,554,2026-02-05 13:28:49.571455
ATB,54.4,54.39,54.41,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,554,2026-02-05 13:28:49.571455
SPK,54.85,54.84,54.86,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,554,2026-02-05 13:28:49.571455
EEC,48.83,48.82,48.84,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,554,2026-02-05 13:28:49.571455
TGX,39.98,39.97,39.99,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,555,2026-02-05 13:28:50.650206
PHR,52.81,52.8,52.82,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,555,2026-02-05 13:28:50.650206
BYL,61.05,61.04,61.06,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,555,2026-02-05 13:28:50.650206
CLD,89.74,89.73,89.75,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,555,2026-02-05 13:28:50.650206
GGD,31.03,31.02,31.04,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,555,2026-02-05 13:28:50.650206
PNR,60.03,60.02,60.04,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,555,2026-02-05 13:28:50.650206
FSR,29.23,29.22,29.24,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,555,2026-02-05 13:28:50.650206
ATB,53.91,53.9,53.92,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,555,2026-02-05 13:28:50.650206
SPK,55.29,55.28,55.3,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,555,2026-02-05 13:28:50.650206
EEC,49.39,49.38,49.4,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,555,2026-02-05 13:28:50.650206
TGX,39.9,39.89,39.91,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556,2026-02-05 13:28:51.704566
PHR,52.62,52.61,52.63,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556,2026-02-05 13:28:51.704566
BYL,61.37,61.36,61.38,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556,2026-02-05 13:28:51.704566
CLD,90.23,90.22,90.24,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556,2026-02-05 13:28:51.704566
GGD,31.08,31.07,31.09,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556,2026-02-05 13:28:51.704566
PNR,60.02,60.01,60.03,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556,2026-02-05 13:28:51.704566
FSR,29.21,29.2,29.22,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556,2026-02-05 13:28:51.704566
ATB,53.34,53.33,53.35,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556,2026-02-05 13:28:51.704566
SPK,55.18,55.17,55.19,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556,2026-02-05 13:28:51.704566
EEC,49.23,49.22,49.24,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556,2026-02-05 13:28:51.704566
TGX,39.92,39.91,39.93,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,557,2026-02-05 13:28:52.755253
PHR,52.47,52.46,52.48,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,557,2026-02-05 13:28:52.755253
BYL,62.02,62.01,62.03,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,557,2026-02-05 13:28:52.755253
CLD,91.34,91.33,91.35,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,557,2026-02-05 13:28:52.755253
GGD,31.03,31.02,31.04,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,557,2026-02-05 13:28:52.755253
PNR,60.09,60.08,60.1,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,557,2026-02-05 13:28:52.755253
FSR,29.18,29.17,29.19,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,557,2026-02-05 13:28:52.755253
ATB,53.73,53.72,53.74,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,557,2026-02-05 13:28:52.755253
SPK,55.18,55.17,55.19,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,557,2026-02-05 13:28:52.755253
EEC,49.23,49.22,49.24,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,557,2026-02-05 13:28:52.755253
TGX,40.1,40.09,40.11,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,558,2026-02-05 13:28:53.318932
PHR,52.24,52.23,52.25,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,558,2026-02-05 13:28:53.318932
BYL,62.04,62.03,62.05,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,558,2026-02-05 13:28:53.318932
CLD,91.27,91.26,91.28,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,558,2026-02-05 13:28:53.318932
GGD,31.06,31.05,31.07,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,558,2026-02-05 13:28:53.318932
PNR,60.13,60.12,60.14,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,558,2026-02-05 13:28:53.318932
FSR,29.25,29.24,29.26,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,558,2026-02-05 13:28:53.318932
ATB,54.0,53.99,54.01,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,558,2026-02-05 13:28:53.318932
SPK,55.12,55.11,55.13,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,558,2026-02-05 13:28:53.318932
EEC,49.15,49.14,49.16,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,558,2026-02-05 13:28:53.318932
TGX,40.04,40.03,40.05,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,559,2026-02-05 13:28:54.377784
PHR,52.17,52.16,52.18,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,559,2026-02-05 13:28:54.377784
BYL,61.73,61.72,61.74,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,559,2026-02-05 13:28:54.377784
CLD,90.77,90.76,90.78,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,559,2026-02-05 13:28:54.377784
GGD,30.99,30.98,31.0,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,559,2026-02-05 13:28:54.377784
PNR,60.09,60.08,60.1,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,559,2026-02-05 13:28:54.377784
FSR,29.22,29.21,29.23,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,559,2026-02-05 13:28:54.377784
ATB,54.2,54.19,54.21,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,559,2026-02-05 13:28:54.377784
SPK,54.99,54.98,55.0,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,559,2026-02-05 13:28:54.377784
EEC,48.98,48.97,48.99,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,559,2026-02-05 13:28:54.377784
TGX,39.98,39.97,39.99,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560,2026-02-05 13:28:55.443902
PHR,52.02,52.01,52.03,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560,2026-02-05 13:28:55.443902
BYL,61.66,61.65,61.67,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560,2026-02-05 13:28:55.443902
CLD,90.66,90.65,90.67,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560,2026-02-05 13:28:55.443902
GGD,31.08,31.07,31.09,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560,2026-02-05 13:28:55.443902
PNR,60.13,60.12,60.14,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560,2026-02-05 13:28:55.443902
FSR,29.23,29.22,29.24,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560,2026-02-05 13:28:55.443902
ATB,53.71,53.7,53.72,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560,2026-02-05 13:28:55.443902
SPK,54.69,54.68,54.7,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560,2026-02-05 13:28:55.443902
EEC,48.61,48.6,48.62,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560,2026-02-05 13:28:55.443902
TGX,40.11,40.1,40.12,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,561,2026-02-05 13:28:56.528570
PHR,52.17,52.16,52.18,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,561,2026-02-05 13:28:56.528570
BYL,61.59,61.58,61.6,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,561,2026-02-05 13:28:56.528570
CLD,90.6,90.59,90.61,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,561,2026-02-05 13:28:56.528570
GGD,31.0,30.99,31.01,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,561,2026-02-05 13:28:56.528570
PNR,60.13,60.12,60.14,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,561,2026-02-05 13:28:56.528570
FSR,29.23,29.22,29.24,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,561,2026-02-05 13:28:56.528570
ATB,53.11,53.1,53.12,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,561,2026-02-05 13:28:56.528570
SPK,54.95,54.94,54.96,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,561,2026-02-05 13:28:56.528570
EEC,48.98,48.97,48.99,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,561,2026-02-05 13:28:56.528570
TGX,40.13,40.12,40.14,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,562,2026-02-05 13:28:57.598361
PHR,52.2,52.19,52.21,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,562,2026-02-05 13:28:57.598361
BYL,61.45,61.44,61.46,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,562,2026-02-05 13:28:57.598361
CLD,90.42,90.41,90.43,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,562,2026-02-05 13:28:57.598361
GGD,31.01,31.0,31.02,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,562,2026-02-05 13:28:57.598361
PNR,60.16,60.15,60.17,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,562,2026-02-05 13:28:57.598361
FSR,29.28,29.27,29.29,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,562,2026-02-05 13:28:57.598361
ATB,53.2,53.19,53.21,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,562,2026-02-05 13:28:57.598361
SPK,54.88,54.87,54.89,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,562,2026-02-05 13:28:57.598361
EEC,48.87,48.86,48.88,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,562,2026-02-05 13:28:57.598361
TGX,40.14,40.13,40.15,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,563,2026-02-05 13:28:58.658944,57.0,1.0,562.0,D1-TGX/PHR,Targenix Board Unanimously Reaffirms Support,"Following activist opposition, the TGX board issues a letter to shareholders unanimously reaffirming its recommendation and highlighting the certainty of the all-cash offer."
PHR,51.86,51.85,51.87,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,563,2026-02-05 13:28:58.658944,,,,,,
BYL,61.86,61.85,61.87,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,563,2026-02-05 13:28:58.658944,,,,,,
CLD,91.04,91.03,91.05,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,563,2026-02-05 13:28:58.658944,,,,,,
GGD,31.06,31.05,31.07,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,563,2026-02-05 13:28:58.658944,,,,,,
PNR,60.03,60.02,60.04,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,563,2026-02-05 13:28:58.658944,,,,,,
FSR,29.26,29.25,29.27,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,563,2026-02-05 13:28:58.658944,,,,,,
ATB,52.39,52.38,52.4,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,563,2026-02-05 13:28:58.658944,,,,,,
SPK,54.84,54.83,54.85,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,563,2026-02-05 13:28:58.658944,,,,,,
EEC,48.79,48.78,48.8,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,563,2026-02-05 13:28:58.658944,,,,,,
TGX,40.07,40.06,40.08,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,564,2026-02-05 13:28:59.712672
PHR,52.14,52.13,52.15,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,564,2026-02-05 13:28:59.712672
BYL,61.98,61.97,61.99,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,564,2026-02-05 13:28:59.712672
CLD,91.19,91.18,91.2,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,564,2026-02-05 13:28:59.712672
GGD,31.03,31.02,31.04,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,564,2026-02-05 13:28:59.712672
PNR,60.21,60.2,60.22,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,564,2026-02-05 13:28:59.712672
FSR,29.29,29.28,29.3,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,564,2026-02-05 13:28:59.712672
ATB,52.9,52.89,52.91,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,564,2026-02-05 13:28:59.712672
SPK,54.48,54.47,54.49,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,564,2026-02-05 13:28:59.712672
EEC,48.31,48.3,48.32,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,564,2026-02-05 13:28:59.712672
TGX,40.04,40.03,40.05,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,565,2026-02-05 13:29:00.767978
PHR,52.61,52.6,52.62,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,565,2026-02-05 13:29:00.767978
BYL,62.13,62.12,62.14,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,565,2026-02-05 13:29:00.767978
CLD,91.42,91.41,91.43,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,565,2026-02-05 13:29:00.767978
GGD,31.1,31.09,31.11,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,565,2026-02-05 13:29:00.767978
PNR,60.21,60.2,60.22,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,565,2026-02-05 13:29:00.767978
FSR,29.28,29.27,29.29,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,565,2026-02-05 13:29:00.767978
ATB,52.7,52.69,52.71,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,565,2026-02-05 13:29:00.767978
SPK,54.45,54.44,54.46,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,565,2026-02-05 13:29:00.767978
EEC,48.29,48.28,48.3,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,565,2026-02-05 13:29:00.767978
TGX,40.02,40.01,40.03,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,566,2026-02-05 13:29:01.384498
PHR,53.25,53.24,53.26,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,566,2026-02-05 13:29:01.384498
BYL,62.5,62.49,62.51,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,566,2026-02-05 13:29:01.384498
CLD,91.99,91.98,92.0,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,566,2026-02-05 13:29:01.384498
GGD,31.11,31.1,31.12,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,566,2026-02-05 13:29:01.384498
PNR,60.03,60.02,60.04,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,566,2026-02-05 13:29:01.384498
FSR,29.23,29.22,29.24,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,566,2026-02-05 13:29:01.384498
ATB,52.73,52.72,52.74,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,566,2026-02-05 13:29:01.384498
SPK,54.37,54.36,54.38,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,566,2026-02-05 13:29:01.384498
EEC,48.19,48.18,48.2,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,566,2026-02-05 13:29:01.384498
TGX,40.08,40.07,40.09,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,567,2026-02-05 13:29:02.476773
PHR,53.38,53.37,53.39,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,567,2026-02-05 13:29:02.476773
BYL,62.19,62.18,62.2,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,567,2026-02-05 13:29:02.476773
CLD,91.53,91.52,91.54,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,567,2026-02-05 13:29:02.476773
GGD,31.04,31.03,31.05,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,567,2026-02-05 13:29:02.476773
PNR,59.92,59.91,59.93,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,567,2026-02-05 13:29:02.476773
FSR,29.23,29.22,29.24,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,567,2026-02-05 13:29:02.476773
ATB,52.77,52.76,52.78,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,567,2026-02-05 13:29:02.476773
SPK,54.77,54.76,54.78,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,567,2026-02-05 13:29:02.476773
EEC,48.71,48.7,48.72,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,567,2026-02-05 13:29:02.476773
TGX,40.02,40.01,40.03,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,568,2026-02-05 13:29:03.590402
PHR,53.61,53.6,53.62,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,568,2026-02-05 13:29:03.590402
BYL,61.9,61.89,61.91,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,568,2026-02-05 13:29:03.590402
CLD,91.09,91.08,91.1,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,568,2026-02-05 13:29:03.590402
GGD,31.02,31.01,31.03,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,568,2026-02-05 13:29:03.590402
PNR,59.83,59.82,59.84,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,568,2026-02-05 13:29:03.590402
FSR,29.23,29.22,29.24,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,568,2026-02-05 13:29:03.590402
ATB,52.62,52.61,52.63,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,568,2026-02-05 13:29:03.590402
SPK,54.78,54.77,54.79,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,568,2026-02-05 13:29:03.590402
EEC,48.72,48.71,48.73,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,568,2026-02-05 13:29:03.590402
TGX,39.99,39.98,40.0,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,2026-02-05 13:29:04.678894
PHR,52.94,52.93,52.95,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,2026-02-05 13:29:04.678894
BYL,61.28,61.27,61.29,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,2026-02-05 13:29:04.678894
CLD,90.08,90.07,90.09,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,2026-02-05 13:29:04.678894
GGD,31.05,31.04,31.06,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,2026-02-05 13:29:04.678894
PNR,59.6,59.59,59.61,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,2026-02-05 13:29:04.678894
FSR,29.27,29.26,29.28,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,2026-02-05 13:29:04.678894
ATB,52.49,52.48,52.5,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,2026-02-05 13:29:04.678894
SPK,54.32,54.31,54.33,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,2026-02-05 13:29:04.678894
EEC,48.08,48.07,48.09,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,2026-02-05 13:29:04.678894
TGX,40.11,40.1,40.12,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570,2026-02-05 13:29:05.746442
PHR,53.38,53.37,53.39,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570,2026-02-05 13:29:05.746442
BYL,61.53,61.52,61.54,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570,2026-02-05 13:29:05.746442
CLD,90.48,90.47,90.49,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570,2026-02-05 13:29:05.746442
GGD,31.05,31.04,31.06,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570,2026-02-05 13:29:05.746442
PNR,59.5,59.49,59.51,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570,2026-02-05 13:29:05.746442
FSR,29.29,29.28,29.3,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570,2026-02-05 13:29:05.746442
ATB,52.4,52.39,52.41,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570,2026-02-05 13:29:05.746442
SPK,54.52,54.51,54.53,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570,2026-02-05 13:29:05.746442
EEC,48.35,48.34,48.36,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570,2026-02-05 13:29:05.746442
TGX,40.04,40.03,40.05,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,571,2026-02-05 13:29:06.816054,58.0,1.0,570.0,D4-FSR/ATB,DOJ Antitrust Clearance Granted,Justice Department issues clearance after review of deposit market concentration analysis.
PHR,53.01,53.0,53.02,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,571,2026-02-05 13:29:06.816054,,,,,,
BYL,61.64,61.63,61.65,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,571,2026-02-05 13:29:06.816054,,,,,,
CLD,90.65,90.64,90.66,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,571,2026-02-05 13:29:06.816054,,,,,,
GGD,31.03,31.02,31.04,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,571,2026-02-05 13:29:06.816054,,,,,,
PNR,59.42,59.41,59.43,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,571,2026-02-05 13:29:06.816054,,,,,,
FSR,29.24,29.23,29.25,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,571,2026-02-05 13:29:06.816054,,,,,,
ATB,52.38,52.37,52.39,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,571,2026-02-05 13:29:06.816054,,,,,,
SPK,54.44,54.43,54.45,50000000.0,50000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,571,2026-02-05 13:29:06.816054,,,,,,
