ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,BUY_ZUAI-5,SELL_ZUAI-5,SELL_WRSW-6,BUY_WRSW-6,tick,timestamp
PNR,61.49,61.48,61.5,50000000.0,50000000.0,0,0,0,0,528,2026-02-03 08:09:49.658517
FSR,39.92,39.91,39.93,50000000.0,50000000.0,0,0,0,0,528,2026-02-03 08:09:49.658517
ATB,65.76,65.75,65.77,50000000.0,50000000.0,0,0,0,0,528,2026-02-03 08:09:49.658517
SPK,52.3,52.29,52.31,50000000.0,50000000.0,0,0,0,0,528,2026-02-03 08:09:49.658517
EEC,46.0,45.99,46.01,50000000.0,50000000.0,0,0,0,0,528,2026-02-03 08:09:49.658517
TGX,45.73,45.72,45.74,50000000.0,50000000.0,0,0,0,0,529,2026-02-03 08:09:50.691473
PHR,43.14,43.13,43.15,50000000.0,50000000.0,0,0,0,0,529,2026-02-03 08:09:50.691473
BYL,50.51,50.5,50.52,50000000.0,50000000.0,0,0,0,0,529,2026-02-03 08:09:50.691473
CLD,82.27,82.26,82.28,50000000.0,50000000.0,0,0,0,0,529,2026-02-03 08:09:50.691473
GGD,41.22,41.21,41.23,50000000.0,50000000.0,0,0,0,0,529,2026-02-03 08:09:50.691473
PNR,61.62,61.61,61.63,50000000.0,50000000.0,0,0,0,0,529,2026-02-03 08:09:50.691473
FSR,39.98,39.97,39.99,50000000.0,50000000.0,0,0,0,0,529,2026-02-03 08:09:50.691473
ATB,65.72,65.71,65.73,50000000.0,50000000.0,0,0,0,0,529,2026-02-03 08:09:50.691473
SPK,52.25,52.24,52.26,50000000.0,50000000.0,0,0,0,0,529,2026-02-03 08:09:50.691473
EEC,45.87,45.86,45.88,50000000.0,50000000.0,0,0,0,0,529,2026-02-03 08:09:50.691473
TGX,45.71,45.7,45.72,50000000.0,50000000.0,0,0,0,0,530,2026-02-03 08:09:51.724863
PHR,43.11,43.1,43.12,50000000.0,50000000.0,0,0,0,0,530,2026-02-03 08:09:51.724863
BYL,50.58,50.57,50.59,50000000.0,50000000.0,0,0,0,0,530,2026-02-03 08:09:51.724863
CLD,82.38,82.37,82.39,50000000.0,50000000.0,0,0,0,0,530,2026-02-03 08:09:51.724863
GGD,41.21,41.2,41.22,50000000.0,50000000.0,0,0,0,0,530,2026-02-03 08:09:51.724863
PNR,61.62,61.61,61.63,50000000.0,50000000.0,0,0,0,0,530,2026-02-03 08:09:51.724863
FSR,39.95,39.94,39.96,50000000.0,50000000.0,0,0,0,0,530,2026-02-03 08:09:51.724863
ATB,65.73,65.72,65.74,50000000.0,50000000.0,0,0,0,0,530,2026-02-03 08:09:51.724863
SPK,52.28,52.27,52.29,50000000.0,50000000.0,0,0,0,0,530,2026-02-03 08:09:51.724863
EEC,45.9,45.89,45.91,50000000.0,50000000.0,0,0,0,0,530,2026-02-03 08:09:51.724863
TGX,45.66,45.65,45.67,50000000.0,50000000.0,0,0,0,0,531,2026-02-03 08:09:52.760109
PHR,43.51,43.5,43.52,50000000.0,50000000.0,0,0,0,0,531,2026-02-03 08:09:52.760109
BYL,50.8,50.79,50.81,50000000.0,50000000.0,0,0,0,0,531,2026-02-03 08:09:52.760109
CLD,82.78,82.77,82.79,50000000.0,50000000.0,0,0,0,0,531,2026-02-03 08:09:52.760109
GGD,41.19,41.18,41.2,50000000.0,50000000.0,0,0,0,0,531,2026-02-03 08:09:52.760109
PNR,61.63,61.62,61.64,50000000.0,50000000.0,0,0,0,0,531,2026-02-03 08:09:52.760109
FSR,39.97,39.96,39.98,50000000.0,50000000.0,0,0,0,0,531,2026-02-03 08:09:52.760109
ATB,65.11,65.1,65.12,50000000.0,50000000.0,0,0,0,0,531,2026-02-03 08:09:52.760109
SPK,52.09,52.08,52.1,50000000.0,50000000.0,0,0,0,0,531,2026-02-03 08:09:52.760109
EEC,45.66,45.65,45.67,50000000.0,50000000.0,0,0,0,0,531,2026-02-03 08:09:52.760109
TGX,45.64,45.63,45.65,50000000.0,50000000.0,0,0,0,0,532,2026-02-03 08:09:53.793860
PHR,43.4,43.39,43.41,50000000.0,50000000.0,0,0,0,0,532,2026-02-03 08:09:53.793860
BYL,50.73,50.72,50.74,50000000.0,50000000.0,0,0,0,0,532,2026-02-03 08:09:53.793860
CLD,82.63,82.62,82.64,50000000.0,50000000.0,0,0,0,0,532,2026-02-03 08:09:53.793860
GGD,41.19,41.18,41.2,50000000.0,50000000.0,0,0,0,0,532,2026-02-03 08:09:53.793860
PNR,61.66,61.65,61.67,50000000.0,50000000.0,0,0,0,0,532,2026-02-03 08:09:53.793860
FSR,39.97,39.96,39.98,50000000.0,50000000.0,0,0,0,0,532,2026-02-03 08:09:53.793860
ATB,65.01,65.0,65.02,50000000.0,50000000.0,0,0,0,0,532,2026-02-03 08:09:53.793860
SPK,52.01,52.0,52.02,50000000.0,50000000.0,0,0,0,0,532,2026-02-03 08:09:53.793860
EEC,45.58,45.57,45.59,50000000.0,50000000.0,0,0,0,0,532,2026-02-03 08:09:53.793860
TGX,45.68,45.67,45.69,50000000.0,50000000.0,0,0,0,0,533,2026-02-03 08:09:54.826031
PHR,43.43,43.42,43.44,50000000.0,50000000.0,0,0,0,0,533,2026-02-03 08:09:54.826031
BYL,50.69,50.68,50.7,50000000.0,50000000.0,0,0,0,0,533,2026-02-03 08:09:54.826031
CLD,82.56,82.55,82.57,50000000.0,50000000.0,0,0,0,0,533,2026-02-03 08:09:54.826031
GGD,41.13,41.12,41.14,50000000.0,50000000.0,0,0,0,0,533,2026-02-03 08:09:54.826031
PNR,61.69,61.68,61.7,50000000.0,50000000.0,0,0,0,0,533,2026-02-03 08:09:54.826031
FSR,39.99,39.98,40.0,50000000.0,50000000.0,0,0,0,0,533,2026-02-03 08:09:54.826031
ATB,65.52,65.51,65.53,50000000.0,50000000.0,0,0,0,0,533,2026-02-03 08:09:54.826031
SPK,52.2,52.19,52.21,50000000.0,50000000.0,0,0,0,0,533,2026-02-03 08:09:54.826031
EEC,45.82,45.81,45.83,50000000.0,50000000.0,0,0,0,0,533,2026-02-03 08:09:54.826031
TGX,45.67,45.66,45.68,50000000.0,50000000.0,0,0,0,0,534,2026-02-03 08:09:55.873775
PHR,43.4,43.39,43.41,50000000.0,50000000.0,0,0,0,0,534,2026-02-03 08:09:55.873775
BYL,50.61,50.6,50.62,50000000.0,50000000.0,0,0,0,0,534,2026-02-03 08:09:55.873775
CLD,82.32,82.31,82.33,50000000.0,50000000.0,0,0,0,0,534,2026-02-03 08:09:55.873775
GGD,41.06,41.05,41.07,50000000.0,50000000.0,0,0,0,0,534,2026-02-03 08:09:55.873775
PNR,61.4,61.39,61.41,50000000.0,50000000.0,0,0,0,0,534,2026-02-03 08:09:55.873775
FSR,40.04,40.03,40.05,50000000.0,50000000.0,0,0,0,0,534,2026-02-03 08:09:55.873775
ATB,65.92,65.91,65.93,50000000.0,50000000.0,0,0,0,0,534,2026-02-03 08:09:55.873775
SPK,52.29,52.28,52.3,50000000.0,50000000.0,0,0,0,0,534,2026-02-03 08:09:55.873775
EEC,45.93,45.92,45.94,50000000.0,50000000.0,0,0,0,0,534,2026-02-03 08:09:55.873775
TGX,45.63,45.62,45.64,50000000.0,50000000.0,0,0,0,0,535,2026-02-03 08:09:56.916935
PHR,43.39,43.38,43.4,50000000.0,50000000.0,0,0,0,0,535,2026-02-03 08:09:56.916935
BYL,50.48,50.47,50.49,50000000.0,50000000.0,0,0,0,0,535,2026-02-03 08:09:56.916935
CLD,82.16,82.15,82.17,50000000.0,50000000.0,0,0,0,0,535,2026-02-03 08:09:56.916935
GGD,41.05,41.04,41.06,50000000.0,50000000.0,0,0,0,0,535,2026-02-03 08:09:56.916935
PNR,61.62,61.61,61.63,50000000.0,50000000.0,0,0,0,0,535,2026-02-03 08:09:56.916935
FSR,40.11,40.1,40.12,50000000.0,50000000.0,0,0,0,0,535,2026-02-03 08:09:56.916935
ATB,65.91,65.9,65.92,50000000.0,50000000.0,0,0,0,0,535,2026-02-03 08:09:56.916935
SPK,52.36,52.35,52.37,50000000.0,50000000.0,0,0,0,0,535,2026-02-03 08:09:56.916935
EEC,46.0,45.99,46.01,50000000.0,50000000.0,0,0,0,0,535,2026-02-03 08:09:56.916935
TGX,45.59,45.58,45.6,50000000.0,50000000.0,0,0,0,0,536,2026-02-03 08:09:57.957338
PHR,44.06,44.05,44.07,50000000.0,50000000.0,0,0,0,0,536,2026-02-03 08:09:57.957338
BYL,50.53,50.52,50.54,50000000.0,50000000.0,0,0,0,0,536,2026-02-03 08:09:57.957338
CLD,82.3,82.29,82.31,50000000.0,50000000.0,0,0,0,0,536,2026-02-03 08:09:57.957338
GGD,42.24,42.23,42.25,50000000.0,50000000.0,0,0,0,0,536,2026-02-03 08:09:57.957338
PNR,61.87,61.86,61.88,50000000.0,50000000.0,0,0,0,0,536,2026-02-03 08:09:57.957338
FSR,40.08,40.07,40.09,50000000.0,50000000.0,0,0,0,0,536,2026-02-03 08:09:57.957338
ATB,66.23,66.22,66.24,50000000.0,50000000.0,0,0,0,0,536,2026-02-03 08:09:57.957338
SPK,52.2,52.19,52.21,50000000.0,50000000.0,0,0,0,0,536,2026-02-03 08:09:57.957338
EEC,45.7,45.69,45.71,50000000.0,50000000.0,0,0,0,0,536,2026-02-03 08:09:57.957338
TGX,45.63,45.62,45.64,50000000.0,50000000.0,0,0,0,0,537,2026-02-03 08:09:58.511599
PHR,44.66,44.65,44.67,50000000.0,50000000.0,0,0,0,0,537,2026-02-03 08:09:58.511599
BYL,50.5,50.49,50.51,50000000.0,50000000.0,0,0,0,0,537,2026-02-03 08:09:58.511599
CLD,82.15,82.14,82.16,50000000.0,50000000.0,0,0,0,0,537,2026-02-03 08:09:58.511599
GGD,42.18,42.17,42.19,50000000.0,50000000.0,0,0,0,0,537,2026-02-03 08:09:58.511599
PNR,61.57,61.56,61.58,50000000.0,50000000.0,0,0,0,0,537,2026-02-03 08:09:58.511599
FSR,39.93,39.92,39.94,50000000.0,50000000.0,0,0,0,0,537,2026-02-03 08:09:58.511599
ATB,66.97,66.96,66.98,50000000.0,50000000.0,0,0,0,0,537,2026-02-03 08:09:58.511599
SPK,52.09,52.08,52.1,50000000.0,50000000.0,0,0,0,0,537,2026-02-03 08:09:58.511599
EEC,45.49,45.48,45.5,50000000.0,50000000.0,0,0,0,0,537,2026-02-03 08:09:58.511599
TGX,45.66,45.65,45.67,50000000.0,50000000.0,0,0,0,0,538,2026-02-03 08:09:59.590034
PHR,45.13,45.12,45.14,50000000.0,50000000.0,0,0,0,0,538,2026-02-03 08:09:59.590034
BYL,50.6,50.59,50.61,50000000.0,50000000.0,0,0,0,0,538,2026-02-03 08:09:59.590034
CLD,82.36,82.35,82.37,50000000.0,50000000.0,0,0,0,0,538,2026-02-03 08:09:59.590034
GGD,42.26,42.25,42.27,50000000.0,50000000.0,0,0,0,0,538,2026-02-03 08:09:59.590034
PNR,61.89,61.88,61.9,50000000.0,50000000.0,0,0,0,0,538,2026-02-03 08:09:59.590034
FSR,39.95,39.94,39.96,50000000.0,50000000.0,0,0,0,0,538,2026-02-03 08:09:59.590034
ATB,66.85,66.84,66.86,50000000.0,50000000.0,0,0,0,0,538,2026-02-03 08:09:59.590034
SPK,51.98,51.97,51.99,50000000.0,50000000.0,0,0,0,0,538,2026-02-03 08:09:59.590034
EEC,45.39,45.38,45.4,50000000.0,50000000.0,0,0,0,0,538,2026-02-03 08:09:59.590034
TGX,45.64,45.63,45.65,50000000.0,50000000.0,0,0,0,0,539,2026-02-03 08:10:00.630465
PHR,45.3,45.29,45.31,50000000.0,50000000.0,0,0,0,0,539,2026-02-03 08:10:00.630465
BYL,50.6,50.59,50.61,50000000.0,50000000.0,0,0,0,0,539,2026-02-03 08:10:00.630465
CLD,82.46,82.45,82.47,50000000.0,50000000.0,0,0,0,0,539,2026-02-03 08:10:00.630465
GGD,42.31,42.3,42.32,50000000.0,50000000.0,0,0,0,0,539,2026-02-03 08:10:00.630465
PNR,61.99,61.98,62.0,50000000.0,50000000.0,0,0,0,0,539,2026-02-03 08:10:00.630465
FSR,39.95,39.94,39.96,50000000.0,50000000.0,0,0,0,0,539,2026-02-03 08:10:00.630465
ATB,66.64,66.63,66.65,50000000.0,50000000.0,0,0,0,0,539,2026-02-03 08:10:00.630465
SPK,51.89,51.88,51.9,50000000.0,50000000.0,0,0,0,0,539,2026-02-03 08:10:00.630465
EEC,45.3,45.29,45.31,50000000.0,50000000.0,0,0,0,0,539,2026-02-03 08:10:00.630465
TGX,45.6,45.59,45.61,50000000.0,50000000.0,0,0,0,0,540,2026-02-03 08:10:01.807248
PHR,45.24,45.23,45.25,50000000.0,50000000.0,0,0,0,0,540,2026-02-03 08:10:01.807248
BYL,50.61,50.6,50.62,50000000.0,50000000.0,0,0,0,0,540,2026-02-03 08:10:01.807248
CLD,82.39,82.38,82.4,50000000.0,50000000.0,0,0,0,0,540,2026-02-03 08:10:01.807248
GGD,42.31,42.3,42.32,50000000.0,50000000.0,0,0,0,0,540,2026-02-03 08:10:01.807248
PNR,61.98,61.97,61.99,50000000.0,50000000.0,0,0,0,0,540,2026-02-03 08:10:01.807248
FSR,39.87,39.86,39.88,50000000.0,50000000.0,0,0,0,0,540,2026-02-03 08:10:01.807248
ATB,66.42,66.41,66.43,50000000.0,50000000.0,0,0,0,0,540,2026-02-03 08:10:01.807248
SPK,51.9,51.89,51.91,50000000.0,50000000.0,0,0,0,0,540,2026-02-03 08:10:01.807248
EEC,45.19,45.18,45.2,50000000.0,50000000.0,0,0,0,0,540,2026-02-03 08:10:01.807248
TGX,45.64,45.63,45.65,50000000.0,50000000.0,0,0,0,0,541,2026-02-03 08:10:02.836577
PHR,45.12,45.11,45.13,50000000.0,50000000.0,0,0,0,0,541,2026-02-03 08:10:02.836577
BYL,50.55,50.54,50.56,50000000.0,50000000.0,0,0,0,0,541,2026-02-03 08:10:02.836577
CLD,82.33,82.32,82.34,50000000.0,50000000.0,0,0,0,0,541,2026-02-03 08:10:02.836577
GGD,42.43,42.42,42.44,50000000.0,50000000.0,0,0,0,0,541,2026-02-03 08:10:02.836577
PNR,62.43,62.42,62.44,50000000.0,50000000.0,0,0,0,0,541,2026-02-03 08:10:02.836577
FSR,39.98,39.97,39.99,50000000.0,50000000.0,0,0,0,0,541,2026-02-03 08:10:02.836577
ATB,65.83,65.82,65.84,50000000.0,50000000.0,0,0,0,0,541,2026-02-03 08:10:02.836577
SPK,51.91,51.9,51.92,50000000.0,50000000.0,0,0,0,0,541,2026-02-03 08:10:02.836577
EEC,45.23,45.22,45.24,50000000.0,50000000.0,0,0,0,0,541,2026-02-03 08:10:02.836577
TGX,45.71,45.7,45.72,50000000.0,50000000.0,0,0,0,0,542,2026-02-03 08:10:03.864727
PHR,45.17,45.16,45.18,50000000.0,50000000.0,0,0,0,0,542,2026-02-03 08:10:03.864727
BYL,50.64,50.63,50.65,50000000.0,50000000.0,0,0,0,0,542,2026-02-03 08:10:03.864727
CLD,82.54,82.53,82.55,50000000.0,50000000.0,0,0,0,0,542,2026-02-03 08:10:03.864727
GGD,42.41,42.4,42.42,50000000.0,50000000.0,0,0,0,0,542,2026-02-03 08:10:03.864727
PNR,62.4,62.39,62.41,50000000.0,50000000.0,0,0,0,0,542,2026-02-03 08:10:03.864727
FSR,40.03,40.02,40.04,50000000.0,50000000.0,0,0,0,0,542,2026-02-03 08:10:03.864727
ATB,66.03,66.02,66.04,50000000.0,50000000.0,0,0,0,0,542,2026-02-03 08:10:03.864727
SPK,51.93,51.92,51.94,50000000.0,50000000.0,0,0,0,0,542,2026-02-03 08:10:03.864727
EEC,45.26,45.25,45.27,50000000.0,50000000.0,0,0,0,0,542,2026-02-03 08:10:03.864727
TGX,45.66,45.65,45.67,50000000.0,50000000.0,0,0,0,0,543,2026-02-03 08:10:04.899303
PHR,45.15,45.14,45.16,50000000.0,50000000.0,0,0,0,0,543,2026-02-03 08:10:04.899303
BYL,50.48,50.47,50.49,50000000.0,50000000.0,0,0,0,0,543,2026-02-03 08:10:04.899303
CLD,82.17,82.16,82.18,50000000.0,50000000.0,0,0,0,0,543,2026-02-03 08:10:04.899303
GGD,42.3,42.29,42.31,50000000.0,50000000.0,0,0,0,0,543,2026-02-03 08:10:04.899303
PNR,62.04,62.03,62.05,50000000.0,50000000.0,0,0,0,0,543,2026-02-03 08:10:04.899303
FSR,39.99,39.98,40.0,50000000.0,50000000.0,0,0,0,0,543,2026-02-03 08:10:04.899303
ATB,65.98,65.97,65.99,50000000.0,50000000.0,0,0,0,0,543,2026-02-03 08:10:04.899303
SPK,51.41,51.4,51.42,50000000.0,50000000.0,0,0,0,0,543,2026-02-03 08:10:04.899303
EEC,45.14,45.13,45.15,50000000.0,50000000.0,0,0,0,0,543,2026-02-03 08:10:04.899303
TGX,45.66,45.65,45.67,50000000.0,50000000.0,0,0,0,0,544,2026-02-03 08:10:05.932142,56.0,1.0,543.0,D1-TGX/PHR,Pharmaco Waives MAC Clause,Pharmaco issues a statement confirming the clinical development does not constitute a Material Adverse Change and reaffirms its commitment to close.
PHR,44.94,44.93,44.95,50000000.0,50000000.0,0,0,0,0,544,2026-02-03 08:10:05.932142,,,,,,
BYL,50.58,50.57,50.59,50000000.0,50000000.0,0,0,0,0,544,2026-02-03 08:10:05.932142,,,,,,
CLD,82.18,82.17,82.19,50000000.0,50000000.0,0,0,0,0,544,2026-02-03 08:10:05.932142,,,,,,
GGD,42.32,42.31,42.33,50000000.0,50000000.0,0,0,0,0,544,2026-02-03 08:10:05.932142,,,,,,
PNR,62.21,62.2,62.22,50000000.0,50000000.0,0,0,0,0,544,2026-02-03 08:10:05.932142,,,,,,
FSR,40.05,40.04,40.06,50000000.0,50000000.0,0,0,0,0,544,2026-02-03 08:10:05.932142,,,,,,
ATB,65.61,65.6,65.62,50000000.0,50000000.0,0,0,0,0,544,2026-02-03 08:10:05.932142,,,,,,
SPK,51.29,51.28,51.3,50000000.0,50000000.0,0,0,0,0,544,2026-02-03 08:10:05.932142,,,,,,
EEC,44.92,44.91,44.93,50000000.0,50000000.0,0,0,0,0,544,2026-02-03 08:10:05.932142,,,,,,
TGX,45.66,45.65,45.67,50000000.0,50000000.0,0,0,0,0,545,2026-02-03 08:10:06.974875,57.0,1.0,544.0,ALL,Broad Market Sell-Off as Risk Sentiment Deteriorates,"A sharp sell-off has swept across global equity markets following a confluence of macroeconomic concerns, with the S&P 500 declining over two percent in early trading. Volatility indices have spiked to multi-month highs, and merger arbitrage spreads have widened across the board as risk capital retreats. Stock-for-stock transactions are experiencing particularly acute spread widening due to acquirer share price declines, while all-cash deals are seeing modest sympathy widening driven by general risk aversion. Deal completion timelines are not directly affected, but market conditions may influence board and shareholder sentiment."
PHR,44.84,44.83,44.85,50000000.0,50000000.0,0,0,0,0,545,2026-02-03 08:10:06.974875,,,,,,
BYL,50.24,50.23,50.25,50000000.0,50000000.0,0,0,0,0,545,2026-02-03 08:10:06.974875,,,,,,
CLD,81.47,81.46,81.48,50000000.0,50000000.0,0,0,0,0,545,2026-02-03 08:10:06.974875,,,,,,
GGD,42.3,42.29,42.31,50000000.0,50000000.0,0,0,0,0,545,2026-02-03 08:10:06.974875,,,,,,
PNR,62.27,62.26,62.28,50000000.0,50000000.0,0,0,0,0,545,2026-02-03 08:10:06.974875,,,,,,
FSR,40.02,40.01,40.03,50000000.0,50000000.0,0,0,0,0,545,2026-02-03 08:10:06.974875,,,,,,
ATB,66.07,66.06,66.08,50000000.0,50000000.0,0,0,0,0,545,2026-02-03 08:10:06.974875,,,,,,
SPK,51.37,51.36,51.38,50000000.0,50000000.0,0,0,0,0,545,2026-02-03 08:10:06.974875,,,,,,
EEC,45.06,45.05,45.07,50000000.0,50000000.0,0,0,0,0,545,2026-02-03 08:10:06.974875,,,,,,
TGX,45.63,45.62,45.64,50000000.0,50000000.0,0,0,0,0,546,2026-02-03 08:10:07.510922
PHR,44.74,44.73,44.75,50000000.0,50000000.0,0,0,0,0,546,2026-02-03 08:10:07.510922
BYL,51.24,51.23,51.25,50000000.0,50000000.0,0,0,0,0,546,2026-02-03 08:10:07.510922
CLD,81.6,81.59,81.61,50000000.0,50000000.0,0,0,0,0,546,2026-02-03 08:10:07.510922
GGD,42.26,42.25,42.27,50000000.0,50000000.0,0,0,0,0,546,2026-02-03 08:10:07.510922
PNR,62.16,62.15,62.17,50000000.0,50000000.0,0,0,0,0,546,2026-02-03 08:10:07.510922
FSR,40.12,40.11,40.13,50000000.0,50000000.0,0,0,0,0,546,2026-02-03 08:10:07.510922
ATB,66.23,66.22,66.24,50000000.0,50000000.0,0,0,0,0,546,2026-02-03 08:10:07.510922
SPK,51.3,51.29,51.31,50000000.0,50000000.0,0,0,0,0,546,2026-02-03 08:10:07.510922
EEC,44.97,44.96,44.98,50000000.0,50000000.0,0,0,0,0,546,2026-02-03 08:10:07.510922
TGX,45.69,45.68,45.7,50000000.0,50000000.0,0,0,0,0,547,2026-02-03 08:10:08.559790
PHR,44.83,44.82,44.84,50000000.0,50000000.0,0,0,0,0,547,2026-02-03 08:10:08.559790
BYL,51.29,51.28,51.3,50000000.0,50000000.0,0,0,0,0,547,2026-02-03 08:10:08.559790
CLD,81.58,81.57,81.59,50000000.0,50000000.0,0,0,0,0,547,2026-02-03 08:10:08.559790
GGD,42.31,42.3,42.32,50000000.0,50000000.0,0,0,0,0,547,2026-02-03 08:10:08.559790
PNR,62.07,62.06,62.08,50000000.0,50000000.0,0,0,0,0,547,2026-02-03 08:10:08.559790
FSR,40.1,40.09,40.11,50000000.0,50000000.0,0,0,0,0,547,2026-02-03 08:10:08.559790
ATB,66.1,66.09,66.11,50000000.0,50000000.0,0,0,0,0,547,2026-02-03 08:10:08.559790
SPK,51.53,51.52,51.54,50000000.0,50000000.0,0,0,0,0,547,2026-02-03 08:10:08.559790
EEC,45.33,45.32,45.34,50000000.0,50000000.0,0,0,0,0,547,2026-02-03 08:10:08.559790
TGX,45.68,45.67,45.69,50000000.0,50000000.0,0,0,0,0,548,2026-02-03 08:10:09.597316
PHR,44.76,44.75,44.77,50000000.0,50000000.0,0,0,0,0,548,2026-02-03 08:10:09.597316
BYL,51.27,51.26,51.28,50000000.0,50000000.0,0,0,0,0,548,2026-02-03 08:10:09.597316
CLD,81.64,81.63,81.65,50000000.0,50000000.0,0,0,0,0,548,2026-02-03 08:10:09.597316
GGD,42.36,42.35,42.37,50000000.0,50000000.0,0,0,0,0,548,2026-02-03 08:10:09.597316
PNR,62.6,62.59,62.61,50000000.0,50000000.0,0,0,0,0,548,2026-02-03 08:10:09.597316
FSR,39.98,39.97,39.99,50000000.0,50000000.0,0,0,0,0,548,2026-02-03 08:10:09.597316
ATB,66.5,66.49,66.51,50000000.0,50000000.0,0,0,0,0,548,2026-02-03 08:10:09.597316
SPK,51.67,51.66,51.68,50000000.0,50000000.0,0,0,0,0,548,2026-02-03 08:10:09.597316
EEC,45.6,45.59,45.61,50000000.0,50000000.0,0,0,0,0,548,2026-02-03 08:10:09.597316
TGX,45.65,45.64,45.66,50000000.0,50000000.0,0,0,0,0,549,2026-02-03 08:10:10.640686
PHR,44.95,44.94,44.96,50000000.0,50000000.0,0,0,0,0,549,2026-02-03 08:10:10.640686
BYL,51.1,51.09,51.11,50000000.0,50000000.0,0,0,0,0,549,2026-02-03 08:10:10.640686
CLD,81.41,81.4,81.42,50000000.0,50000000.0,0,0,0,0,549,2026-02-03 08:10:10.640686
GGD,42.39,42.38,42.4,50000000.0,50000000.0,0,0,0,0,549,2026-02-03 08:10:10.640686
PNR,62.98,62.97,62.99,50000000.0,50000000.0,0,0,0,0,549,2026-02-03 08:10:10.640686
FSR,40.02,40.01,40.03,50000000.0,50000000.0,0,0,0,0,549,2026-02-03 08:10:10.640686
ATB,66.82,66.81,66.83,50000000.0,50000000.0,0,0,0,0,549,2026-02-03 08:10:10.640686
SPK,51.73,51.72,51.74,50000000.0,50000000.0,0,0,0,0,549,2026-02-03 08:10:10.640686
EEC,45.7,45.69,45.71,50000000.0,50000000.0,0,0,0,0,549,2026-02-03 08:10:10.640686
TGX,45.65,45.64,45.66,50000000.0,50000000.0,0,0,0,0,550,2026-02-03 08:10:11.676956
PHR,45.29,45.28,45.3,50000000.0,50000000.0,0,0,0,0,550,2026-02-03 08:10:11.676956
BYL,51.05,51.04,51.06,50000000.0,50000000.0,0,0,0,0,550,2026-02-03 08:10:11.676956
CLD,81.31,81.3,81.32,50000000.0,50000000.0,0,0,0,0,550,2026-02-03 08:10:11.676956
GGD,42.41,42.4,42.42,50000000.0,50000000.0,0,0,0,0,550,2026-02-03 08:10:11.676956
PNR,62.7,62.69,62.71,50000000.0,50000000.0,0,0,0,0,550,2026-02-03 08:10:11.676956
FSR,39.93,39.92,39.94,50000000.0,50000000.0,0,0,0,0,550,2026-02-03 08:10:11.676956
ATB,66.98,66.97,66.99,50000000.0,50000000.0,0,0,0,0,550,2026-02-03 08:10:11.676956
SPK,51.8,51.79,51.81,50000000.0,50000000.0,0,0,0,0,550,2026-02-03 08:10:11.676956
EEC,45.78,45.77,45.79,50000000.0,50000000.0,0,0,0,0,550,2026-02-03 08:10:11.676956
TGX,45.68,45.67,45.69,50000000.0,50000000.0,0,0,0,0,551,2026-02-03 08:10:12.714899
PHR,44.88,44.87,44.89,50000000.0,50000000.0,0,0,0,0,551,2026-02-03 08:10:12.714899
BYL,50.97,50.96,50.98,50000000.0,50000000.0,0,0,0,0,551,2026-02-03 08:10:12.714899
CLD,81.18,81.17,81.19,50000000.0,50000000.0,0,0,0,0,551,2026-02-03 08:10:12.714899
GGD,42.43,42.42,42.44,50000000.0,50000000.0,0,0,0,0,551,2026-02-03 08:10:12.714899
PNR,62.83,62.82,62.84,50000000.0,50000000.0,0,0,0,0,551,2026-02-03 08:10:12.714899
FSR,39.97,39.96,39.98,50000000.0,50000000.0,0,0,0,0,551,2026-02-03 08:10:12.714899
ATB,67.69,67.68,67.7,50000000.0,50000000.0,0,0,0,0,551,2026-02-03 08:10:12.714899
SPK,51.62,51.61,51.63,50000000.0,50000000.0,0,0,0,0,551,2026-02-03 08:10:12.714899
EEC,45.56,45.55,45.57,50000000.0,50000000.0,0,0,0,0,551,2026-02-03 08:10:12.714899
TGX,45.68,45.67,45.69,50000000.0,50000000.0,0,0,0,0,552,2026-02-03 08:10:13.749364
PHR,44.89,44.88,44.9,50000000.0,50000000.0,0,0,0,0,552,2026-02-03 08:10:13.749364
BYL,50.92,50.91,50.93,50000000.0,50000000.0,0,0,0,0,552,2026-02-03 08:10:13.749364
CLD,81.1,81.09,81.11,50000000.0,50000000.0,0,0,0,0,552,2026-02-03 08:10:13.749364
GGD,42.41,42.4,42.42,50000000.0,50000000.0,0,0,0,0,552,2026-02-03 08:10:13.749364
PNR,62.79,62.78,62.8,50000000.0,50000000.0,0,0,0,0,552,2026-02-03 08:10:13.749364
FSR,40.03,40.02,40.04,50000000.0,50000000.0,0,0,0,0,552,2026-02-03 08:10:13.749364
ATB,67.5,67.49,67.51,50000000.0,50000000.0,0,0,0,0,552,2026-02-03 08:10:13.749364
SPK,51.62,51.61,51.63,50000000.0,50000000.0,0,0,0,0,552,2026-02-03 08:10:13.749364
EEC,45.48,45.47,45.49,50000000.0,50000000.0,0,0,0,0,552,2026-02-03 08:10:13.749364
TGX,45.62,45.61,45.63,50000000.0,50000000.0,0,0,0,0,553,2026-02-03 08:10:14.787773
PHR,44.83,44.82,44.84,50000000.0,50000000.0,0,0,0,0,553,2026-02-03 08:10:14.787773
BYL,50.92,50.91,50.93,50000000.0,50000000.0,0,0,0,0,553,2026-02-03 08:10:14.787773
CLD,81.08,81.07,81.09,50000000.0,50000000.0,0,0,0,0,553,2026-02-03 08:10:14.787773
