ticker,last_price,bid_price,ask_price,SELL_UOTB-T1,SELL_ANON,BUY_ANON,SELL_UOTB-P,BUY_UOTB-D,SELL_BABS-P,SELL_UOTB-D,BUY_UOTB-P,tick,timestamp
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,36,2026-02-04 17:04:43.435626
NG,2.17,2.15,2.19,800000.0,800000.0,0,0,0,0,0,0,37,2026-02-04 17:04:44.473326
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,37,2026-02-04 17:04:44.473326
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,37,2026-02-04 17:04:44.473326
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,37,2026-02-04 17:04:44.473326
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,37,2026-02-04 17:04:44.473326
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,37,2026-02-04 17:04:44.473326
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,37,2026-02-04 17:04:44.473326
NG,2.18,2.16,2.2,800000.0,800000.0,0,0,0,0,0,0,38,2026-02-04 17:04:45.509863
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,38,2026-02-04 17:04:45.509863
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,38,2026-02-04 17:04:45.509863
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,38,2026-02-04 17:04:45.509863
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,38,2026-02-04 17:04:45.509863
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,38,2026-02-04 17:04:45.509863
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,38,2026-02-04 17:04:45.509863
NG,2.17,2.15,2.19,800000.0,800000.0,0,0,0,0,0,0,39,2026-02-04 17:04:46.154231
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,39,2026-02-04 17:04:46.154231
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,39,2026-02-04 17:04:46.154231
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,39,2026-02-04 17:04:46.154231
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,39,2026-02-04 17:04:46.154231
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,39,2026-02-04 17:04:46.154231
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,39,2026-02-04 17:04:46.154231
NG,2.17,2.15,2.19,800000.0,800000.0,0,0,0,0,0,0,40,2026-02-04 17:04:47.287787
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,40,2026-02-04 17:04:47.287787
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,40,2026-02-04 17:04:47.287787
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,40,2026-02-04 17:04:47.287787
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,40,2026-02-04 17:04:47.287787
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,40,2026-02-04 17:04:47.287787
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,40,2026-02-04 17:04:47.287787
NG,2.16,2.14,2.18,800000.0,800000.0,0,0,0,0,0,0,41,2026-02-04 17:04:48.336978
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,41,2026-02-04 17:04:48.336978
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,41,2026-02-04 17:04:48.336978
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,41,2026-02-04 17:04:48.336978
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,41,2026-02-04 17:04:48.336978
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,41,2026-02-04 17:04:48.336978
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,41,2026-02-04 17:04:48.336978
NG,2.15,2.13,2.17,800000.0,800000.0,0,0,0,0,0,0,42,2026-02-04 17:04:49.371746
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,42,2026-02-04 17:04:49.371746
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,42,2026-02-04 17:04:49.371746
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,42,2026-02-04 17:04:49.371746
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,42,2026-02-04 17:04:49.371746
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,42,2026-02-04 17:04:49.371746
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,42,2026-02-04 17:04:49.371746
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,43,2026-02-04 17:04:50.442990
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,43,2026-02-04 17:04:50.442990
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,43,2026-02-04 17:04:50.442990
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,43,2026-02-04 17:04:50.442990
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,43,2026-02-04 17:04:50.442990
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,43,2026-02-04 17:04:50.442990
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,43,2026-02-04 17:04:50.442990
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,44,2026-02-04 17:04:51.499123
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,44,2026-02-04 17:04:51.499123
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,44,2026-02-04 17:04:51.499123
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,44,2026-02-04 17:04:51.499123
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,44,2026-02-04 17:04:51.499123
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,44,2026-02-04 17:04:51.499123
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,44,2026-02-04 17:04:51.499123
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,45,2026-02-04 17:04:52.532090
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,45,2026-02-04 17:04:52.532090
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,45,2026-02-04 17:04:52.532090
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,45,2026-02-04 17:04:52.532090
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,45,2026-02-04 17:04:52.532090
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,45,2026-02-04 17:04:52.532090
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,45,2026-02-04 17:04:52.532090
NG,2.13,2.11,2.15,800000.0,800000.0,0,0,0,0,0,0,46,2026-02-04 17:04:53.155430
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,46,2026-02-04 17:04:53.155430
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,46,2026-02-04 17:04:53.155430
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,46,2026-02-04 17:04:53.155430
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,46,2026-02-04 17:04:53.155430
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,46,2026-02-04 17:04:53.155430
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,46,2026-02-04 17:04:53.155430
NG,2.13,2.11,2.15,800000.0,800000.0,0,0,0,0,0,0,47,2026-02-04 17:04:54.328004
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,47,2026-02-04 17:04:54.328004
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,47,2026-02-04 17:04:54.328004
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,47,2026-02-04 17:04:54.328004
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,47,2026-02-04 17:04:54.328004
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,47,2026-02-04 17:04:54.328004
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,47,2026-02-04 17:04:54.328004
NG,2.12,2.1,2.14,800000.0,800000.0,0,0,0,0,0,0,48,2026-02-04 17:04:55.374629
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,48,2026-02-04 17:04:55.374629
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,48,2026-02-04 17:04:55.374629
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,48,2026-02-04 17:04:55.374629
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,48,2026-02-04 17:04:55.374629
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,48,2026-02-04 17:04:55.374629
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,48,2026-02-04 17:04:55.374629
NG,2.13,2.11,2.15,800000.0,800000.0,0,0,0,0,0,0,49,2026-02-04 17:04:56.422255
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,49,2026-02-04 17:04:56.422255
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,49,2026-02-04 17:04:56.422255
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,49,2026-02-04 17:04:56.422255
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,49,2026-02-04 17:04:56.422255
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,49,2026-02-04 17:04:56.422255
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,49,2026-02-04 17:04:56.422255
NG,2.13,2.11,2.15,800000.0,800000.0,0,0,0,0,0,0,50,2026-02-04 17:04:57.462126
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,50,2026-02-04 17:04:57.462126
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,50,2026-02-04 17:04:57.462126
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,50,2026-02-04 17:04:57.462126
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,50,2026-02-04 17:04:57.462126
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,50,2026-02-04 17:04:57.462126
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,50,2026-02-04 17:04:57.462126
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,51,2026-02-04 17:04:58.498310
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,51,2026-02-04 17:04:58.498310
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,51,2026-02-04 17:04:58.498310
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,51,2026-02-04 17:04:58.498310
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,51,2026-02-04 17:04:58.498310
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,51,2026-02-04 17:04:58.498310
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,51,2026-02-04 17:04:58.498310
NG,2.15,2.13,2.17,800000.0,800000.0,0,0,0,0,0,0,52,2026-02-04 17:04:59.546024
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,52,2026-02-04 17:04:59.546024
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,52,2026-02-04 17:04:59.546024
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,52,2026-02-04 17:04:59.546024
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,52,2026-02-04 17:04:59.546024
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,52,2026-02-04 17:04:59.546024
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,52,2026-02-04 17:04:59.546024
NG,2.15,2.13,2.17,800000.0,800000.0,0,0,0,0,0,0,53,2026-02-04 17:05:00.685704
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,53,2026-02-04 17:05:00.685704
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,53,2026-02-04 17:05:00.685704
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,53,2026-02-04 17:05:00.685704
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,53,2026-02-04 17:05:00.685704
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,53,2026-02-04 17:05:00.685704
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,53,2026-02-04 17:05:00.685704
NG,2.15,2.13,2.17,800000.0,800000.0,0,0,0,0,0,0,54,2026-02-04 17:05:01.724830
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,54,2026-02-04 17:05:01.724830
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,54,2026-02-04 17:05:01.724830
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,54,2026-02-04 17:05:01.724830
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,54,2026-02-04 17:05:01.724830
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,54,2026-02-04 17:05:01.724830
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,54,2026-02-04 17:05:01.724830
NG,2.16,2.14,2.18,800000.0,800000.0,0,0,0,0,0,0,55,2026-02-04 17:05:02.289347
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,55,2026-02-04 17:05:02.289347
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,55,2026-02-04 17:05:02.289347
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,55,2026-02-04 17:05:02.289347
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,55,2026-02-04 17:05:02.289347
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,55,2026-02-04 17:05:02.289347
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,55,2026-02-04 17:05:02.289347
NG,2.17,2.15,2.19,800000.0,800000.0,0,0,0,0,0,0,56,2026-02-04 17:05:03.397070
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,56,2026-02-04 17:05:03.397070
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,56,2026-02-04 17:05:03.397070
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,56,2026-02-04 17:05:03.397070
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,56,2026-02-04 17:05:03.397070
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,56,2026-02-04 17:05:03.397070
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,56,2026-02-04 17:05:03.397070
NG,2.18,2.16,2.2,800000.0,800000.0,0,0,0,0,0,0,57,2026-02-04 17:05:04.456196
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,57,2026-02-04 17:05:04.456196
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,57,2026-02-04 17:05:04.456196
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,57,2026-02-04 17:05:04.456196
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,57,2026-02-04 17:05:04.456196
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,57,2026-02-04 17:05:04.456196
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,57,2026-02-04 17:05:04.456196
NG,2.18,2.16,2.2,800000.0,800000.0,0,0,0,0,0,0,58,2026-02-04 17:05:05.513676
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,58,2026-02-04 17:05:05.513676
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,58,2026-02-04 17:05:05.513676
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,58,2026-02-04 17:05:05.513676
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,58,2026-02-04 17:05:05.513676
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,58,2026-02-04 17:05:05.513676
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,58,2026-02-04 17:05:05.513676
NG,2.18,2.16,2.2,800000.0,800000.0,0,0,0,0,0,0,59,2026-02-04 17:05:06.572487
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,59,2026-02-04 17:05:06.572487
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,59,2026-02-04 17:05:06.572487
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,59,2026-02-04 17:05:06.572487
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,59,2026-02-04 17:05:06.572487
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,59,2026-02-04 17:05:06.572487
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,59,2026-02-04 17:05:06.572487
NG,2.18,2.16,2.2,800000.0,800000.0,0,0,0,0,0,0,60,2026-02-04 17:05:07.620418
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,60,2026-02-04 17:05:07.620418
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,60,2026-02-04 17:05:07.620418
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,60,2026-02-04 17:05:07.620418
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,60,2026-02-04 17:05:07.620418
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,60,2026-02-04 17:05:07.620418
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,60,2026-02-04 17:05:07.620418
NG,2.17,2.15,2.19,800000.0,800000.0,0,0,0,0,0,0,61,2026-02-04 17:05:08.233793
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,61,2026-02-04 17:05:08.233793
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,61,2026-02-04 17:05:08.233793
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,61,2026-02-04 17:05:08.233793
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,61,2026-02-04 17:05:08.233793
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,61,2026-02-04 17:05:08.233793
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,61,2026-02-04 17:05:08.233793
NG,2.17,2.15,2.19,800000.0,800000.0,0,0,0,0,0,0,62,2026-02-04 17:05:09.367411
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,62,2026-02-04 17:05:09.367411
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,62,2026-02-04 17:05:09.367411
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,62,2026-02-04 17:05:09.367411
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,62,2026-02-04 17:05:09.367411
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,62,2026-02-04 17:05:09.367411
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,62,2026-02-04 17:05:09.367411
NG,2.17,2.15,2.19,800000.0,800000.0,0,0,0,0,0,0,63,2026-02-04 17:05:10.417354
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,63,2026-02-04 17:05:10.417354
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,63,2026-02-04 17:05:10.417354
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,63,2026-02-04 17:05:10.417354
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,63,2026-02-04 17:05:10.417354
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,63,2026-02-04 17:05:10.417354
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,63,2026-02-04 17:05:10.417354
NG,2.17,2.15,2.19,800000.0,800000.0,0,0,0,0,0,0,64,2026-02-04 17:05:11.454916
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,64,2026-02-04 17:05:11.454916
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,64,2026-02-04 17:05:11.454916
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,64,2026-02-04 17:05:11.454916
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,64,2026-02-04 17:05:11.454916
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,64,2026-02-04 17:05:11.454916
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,64,2026-02-04 17:05:11.454916
NG,2.17,2.15,2.19,800000.0,800000.0,0,0,0,0,0,0,65,2026-02-04 17:05:12.497965
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,65,2026-02-04 17:05:12.497965
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,65,2026-02-04 17:05:12.497965
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,65,2026-02-04 17:05:12.497965
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,65,2026-02-04 17:05:12.497965
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,65,2026-02-04 17:05:12.497965
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,65,2026-02-04 17:05:12.497965
NG,2.17,2.15,2.19,800000.0,800000.0,0,0,0,0,0,0,66,2026-02-04 17:05:13.540737
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,66,2026-02-04 17:05:13.540737
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,66,2026-02-04 17:05:13.540737
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,66,2026-02-04 17:05:13.540737
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,66,2026-02-04 17:05:13.540737
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,66,2026-02-04 17:05:13.540737
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,66,2026-02-04 17:05:13.540737
NG,2.17,2.15,2.19,800000.0,800000.0,0,0,0,0,0,0,67,2026-02-04 17:05:14.589684
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,67,2026-02-04 17:05:14.589684
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,67,2026-02-04 17:05:14.589684
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,67,2026-02-04 17:05:14.589684
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,67,2026-02-04 17:05:14.589684
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,67,2026-02-04 17:05:14.589684
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,67,2026-02-04 17:05:14.589684
NG,2.17,2.15,2.19,800000.0,800000.0,0,0,0,0,0,0,68,2026-02-04 17:05:15.641068
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,68,2026-02-04 17:05:15.641068
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,68,2026-02-04 17:05:15.641068
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,68,2026-02-04 17:05:15.641068
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,68,2026-02-04 17:05:15.641068
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,68,2026-02-04 17:05:15.641068
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,68,2026-02-04 17:05:15.641068
NG,2.17,2.15,2.19,800000.0,800000.0,0,0,0,0,0,0,69,2026-02-04 17:05:16.801876
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,69,2026-02-04 17:05:16.801876
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,69,2026-02-04 17:05:16.801876
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,69,2026-02-04 17:05:16.801876
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,69,2026-02-04 17:05:16.801876
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,69,2026-02-04 17:05:16.801876
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,69,2026-02-04 17:05:16.801876
NG,2.17,2.15,2.19,800000.0,800000.0,0,0,0,0,0,0,70,2026-02-04 17:05:17.365481
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,70,2026-02-04 17:05:17.365481
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,70,2026-02-04 17:05:17.365481
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,70,2026-02-04 17:05:17.365481
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,70,2026-02-04 17:05:17.365481
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,70,2026-02-04 17:05:17.365481
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,70,2026-02-04 17:05:17.365481
NG,2.16,2.14,2.18,800000.0,800000.0,0,0,0,0,0,0,71,2026-02-04 17:05:18.521851
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,71,2026-02-04 17:05:18.521851
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,71,2026-02-04 17:05:18.521851
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,71,2026-02-04 17:05:18.521851
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,71,2026-02-04 17:05:18.521851
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,71,2026-02-04 17:05:18.521851
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,71,2026-02-04 17:05:18.521851
NG,2.17,2.15,2.19,800000.0,800000.0,0,0,0,0,0,0,72,2026-02-04 17:05:19.580050
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,72,2026-02-04 17:05:19.580050
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,72,2026-02-04 17:05:19.580050
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,72,2026-02-04 17:05:19.580050
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,72,2026-02-04 17:05:19.580050
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,72,2026-02-04 17:05:19.580050
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,72,2026-02-04 17:05:19.580050
NG,2.16,2.14,2.18,800000.0,800000.0,0,0,0,0,0,0,73,2026-02-04 17:05:20.681543
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,73,2026-02-04 17:05:20.681543
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,73,2026-02-04 17:05:20.681543
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,73,2026-02-04 17:05:20.681543
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,73,2026-02-04 17:05:20.681543
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,73,2026-02-04 17:05:20.681543
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,73,2026-02-04 17:05:20.681543
NG,2.16,2.14,2.18,800000.0,800000.0,0,0,0,0,0,0,74,2026-02-04 17:05:21.355458
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,74,2026-02-04 17:05:21.355458
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,74,2026-02-04 17:05:21.355458
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,74,2026-02-04 17:05:21.355458
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,74,2026-02-04 17:05:21.355458
