ticker,last_price,bid_price,ask_price,BUY_LUIS-1,BUY_ANON,SELL_ANON,BUY_WRSW-2,SELL_WRSW-1,SELL_COLB-2,SELL_COLA-1,BUY_NAIT-1,BUY_WRSW-1,SELL_BRCH-1,BUY_GIOT-3,SELL_WRSW-3,SELL_UOTB-2,BUY_LAVL-1,SELL_UOTB-1,BUY_UEBR-1,BUY_COLA-3,SELL_LAVL-1,BUY_WRSW-3,BUY_BRCH-1,SELL_UEBR-1,BUY_UOTB-1,SELL_GIOT-3,BUY_UOTB-2,SELL_LUIS-1,BUY_UOTB-3,SELL_COLA-3,BUY_COLB-2,SELL_WRSW-2,BUY_COLA-1,SELL_UOTB-3,SELL_NAIT-1,tick,timestamp
ATMN,25.79,25.42,25.6,1002400.0,764500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,2026-02-05 06:41:52.386805
WNTR,25.68,25.68,25.98,784900.0,899900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,2026-02-05 06:41:52.386805
SPNG,23.61,23.61,23.98,925900.0,1119600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,2026-02-05 06:41:53.439482
SMMR,25.72,25.52,25.61,1128500.0,1219100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,2026-02-05 06:41:53.439482
ATMN,25.79,25.42,25.6,1349100.0,764500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,2026-02-05 06:41:53.439482
WNTR,25.75,25.83,25.98,883400.0,899900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,2026-02-05 06:41:53.439482
SPNG,23.17,23.17,23.18,1005500.0,1363000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,2026-02-05 06:41:54.486054
SMMR,25.46,25.46,25.6,1000500.0,1410400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,2026-02-05 06:41:54.486054
ATMN,25.67,25.42,25.56,1446300.0,840200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,2026-02-05 06:41:54.486054
WNTR,25.75,25.83,25.86,883400.0,1176600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,2026-02-05 06:41:54.486054
SPNG,23.04,23.04,23.18,1028600.0,1584500.0,4984.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,2026-02-05 06:41:55.523762
SMMR,25.46,25.48,25.49,1256200.0,1647600.0,,2494.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,2026-02-05 06:41:55.523762
ATMN,25.67,25.44,25.56,1749600.0,840200.0,,,2250.0,2250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,2026-02-05 06:41:55.523762
WNTR,25.46,25.56,25.57,878600.0,1272400.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,2026-02-05 06:41:55.523762
SPNG,23.31,22.88,23.03,2250.0,1019800.0,1588900.0,2250.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,2026-02-05 06:41:56.587676
SMMR,25.38,25.4,25.49,,1131000.0,1647600.0,,10000.0,4988.0,10000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,2026-02-05 06:41:56.587676
ATMN,25.55,25.75,25.81,4500.0,1568300.0,744700.0,2250.0,10000.0,,,4026.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,2026-02-05 06:41:56.587676
WNTR,25.57,25.76,25.79,,973000.0,1549500.0,,10000.0,,10000.0,2252.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,2026-02-05 06:41:56.587676
SPNG,22.93,22.88,22.93,4500.0,1152300.0,1551700.0,10000.0,2492.0,2250.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,2026-02-05 06:41:57.745968
SMMR,25.49,25.4,25.49,,1355900.0,1753500.0,,4988.0,,5000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,2026-02-05 06:41:57.745968
ATMN,25.82,25.93,26.07,6750.0,1443600.0,834000.0,,,2250.0,10000.0,4026.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,2026-02-05 06:41:57.745968
WNTR,25.69,25.56,25.69,,878600.0,1649500.0,10000.0,4504.0,,5000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,2026-02-05 06:41:57.745968
SPNG,23.41,23.46,23.97,1400000.0,6750.0,2500.0,4500.0,1352600.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,2026-02-05 06:41:58.312704
SMMR,25.49,25.51,25.6,1571700.0,,5000.0,,1626700.0,2594.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,2026-02-05 06:41:58.312704
ATMN,25.93,25.93,26.07,1443600.0,6750.0,10000.0,2250.0,935600.0,4026.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,2026-02-05 06:41:58.312704
WNTR,25.79,25.38,25.79,781200.0,,,,1625300.0,,4504.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,2026-02-05 06:41:58.312704
SPNG,23.28,22.94,23.28,1397900.0,9000.0,1462800.0,4500.0,100.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,2026-02-05 06:41:59.354592
SMMR,25.53,25.51,25.52,1695600.0,,1630500.0,,1250.0,10000.0,2594.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,2026-02-05 06:41:59.354592
ATMN,25.93,26.05,26.06,1229600.0,9000.0,1203300.0,4500.0,100.0,10000.0,4533.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,2026-02-05 06:41:59.354592
WNTR,25.45,25.38,25.45,781200.0,,1642700.0,,,10000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,2026-02-05 06:41:59.354592
SPNG,23.98,23.04,23.28,4984.0,1513700.0,10000.0,11250.0,10000.0,1477700.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,2026-02-05 06:42:00.395277
SMMR,25.54,25.54,25.61,2594.0,1795800.0,10000.0,,,1751000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,2026-02-05 06:42:00.395277
ATMN,25.48,25.48,26.06,,1888300.0,,4500.0,100.0,1203300.0,4500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,2026-02-05 06:42:00.395277
WNTR,25.64,25.75,25.86,,876200.0,10000.0,,,1624100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,2026-02-05 06:42:00.395277
SPNG,23.4,23.08,23.4,1290900.0,13500.0,4984.0,5000.0,1477700.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,2026-02-05 06:42:01.427867
SMMR,25.58,25.54,25.58,1924900.0,,1297.0,10000.0,1903000.0,500.0,1922.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,2026-02-05 06:42:01.427867
ATMN,25.48,25.84,25.96,1594500.0,6750.0,,10000.0,1292100.0,10000.0,,6750.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,2026-02-05 06:42:01.427867
WNTR,25.46,25.46,25.61,985600.0,,,,1710700.0,100.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,2026-02-05 06:42:01.427867
SPNG,23.8,23.08,23.8,1290900.0,10000.0,13500.0,4984.0,1473100.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,2026-02-05 06:42:02.468747
SMMR,25.58,25.58,25.61,2116500.0,10000.0,,1297.0,1876600.0,3844.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,2026-02-05 06:42:02.468747
ATMN,25.79,25.79,25.96,1604700.0,,9000.0,,1320500.0,3302.0,9000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,2026-02-05 06:42:02.468747
WNTR,25.86,25.55,25.61,1197200.0,,,3936.0,1624100.0,1968.0,,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,2026-02-05 06:42:02.468747
SPNG,23.0,23.32,23.36,1295.0,1606400.0,13500.0,1295.0,1792000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,2026-02-05 06:42:03.511664
SMMR,25.48,25.4,25.48,1297.0,1929800.0,,,1863200.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,2026-02-05 06:42:03.511664
ATMN,25.79,25.49,25.7,,1510600.0,11250.0,3302.0,1244500.0,11250.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,2026-02-05 06:42:03.511664
WNTR,25.68,25.55,25.6,3936.0,1197200.0,,,1914500.0,,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,2026-02-05 06:42:03.511664
SPNG,23.0,23.32,23.36,1295.0,1439600.0,15750.0,2590.0,2250.0,1788500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,2026-02-05 06:42:04.549969
SMMR,25.56,25.56,25.57,1297.0,2057300.0,,,,1861300.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,2026-02-05 06:42:04.549969
ATMN,25.96,25.91,25.96,4224.0,1196200.0,13500.0,3302.0,11250.0,1245000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,2026-02-05 06:42:04.549969
WNTR,25.55,25.53,25.55,3936.0,1194500.0,,,,1857300.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,2026-02-05 06:42:04.549969
SPNG,23.36,23.39,23.46,1457900.0,18000.0,2250.0,1965600.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,2026-02-05 06:42:05.584361
SMMR,25.6,25.56,25.59,2057300.0,,,1961700.0,10000.0,1297.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,2026-02-05 06:42:05.584361
ATMN,25.91,25.91,25.96,1075300.0,15750.0,13500.0,1162900.0,,4224.0,10000.0,1651.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,2026-02-05 06:42:05.584361
WNTR,25.58,25.53,25.55,1194500.0,,,1959200.0,10000.0,6472.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,2026-02-05 06:42:05.584361
SPNG,23.45,23.39,23.42,1457900.0,18000.0,1697700.0,4500.0,3788.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,2026-02-05 06:42:06.660445
SMMR,25.56,25.4,25.44,2167400.0,,2003300.0,,,1297.0,10000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,2026-02-05 06:42:06.660445
ATMN,25.89,26.01,26.03,984200.0,15750.0,1259900.0,15750.0,,4224.0,,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,2026-02-05 06:42:06.660445
WNTR,25.52,25.53,25.63,1194500.0,,1953400.0,,,,,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,2026-02-05 06:42:06.660445
SPNG,23.45,23.39,23.42,1316600.0,20250.0,1632000.0,6750.0,3788.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,2026-02-05 06:42:07.772163
SMMR,25.39,25.39,25.48,2179700.0,,1872700.0,,1922.0,1297.0,10000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,2026-02-05 06:42:07.772163
ATMN,25.89,25.57,25.59,1105100.0,18000.0,1099600.0,18000.0,,2112.0,10000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,2026-02-05 06:42:07.772163
WNTR,25.6,25.6,25.63,1496000.0,,1953400.0,,,,,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,2026-02-05 06:42:07.772163
SPNG,22.98,22.88,22.98,15750.0,1489200.0,1757100.0,6750.0,1894.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,2026-02-05 06:42:08.834225
SMMR,25.39,25.48,25.6,,2174700.0,1958800.0,,,10000.0,1297.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,2026-02-05 06:42:08.834225
ATMN,25.59,25.86,25.93,20250.0,986100.0,880200.0,20250.0,3034.0,,2112.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,2026-02-05 06:42:08.834225
WNTR,25.55,25.52,25.55,,1481600.0,1934400.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,2026-02-05 06:42:08.834225
SPNG,22.98,22.88,22.97,18000.0,1431800.0,9000.0,1386300.0,6366.0,10000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,2026-02-05 06:42:09.393840
SMMR,25.47,25.39,25.47,,2175300.0,,1984000.0,,100.0,10000.0,1297.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,2026-02-05 06:42:09.393840
ATMN,26.04,25.86,26.04,22500.0,800800.0,18000.0,992400.0,3034.0,,5000.0,2112.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,2026-02-05 06:42:09.393840
WNTR,25.47,25.47,25.55,,1366400.0,,1857900.0,,5000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,2026-02-05 06:42:09.393840
SPNG,22.99,23.16,23.41,1166400.0,20250.0,2500.0,6366.0,9000.0,1476100.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,2026-02-05 06:42:10.444542
SMMR,25.47,25.39,25.47,2150600.0,,10000.0,3844.0,,1772400.0,1297.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,2026-02-05 06:42:10.444542
ATMN,25.56,25.51,25.55,983600.0,22500.0,,3762.0,20250.0,756500.0,,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,2026-02-05 06:42:10.444542
WNTR,25.48,25.49,25.55,1573600.0,,2000.0,,,1857900.0,,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,2026-02-05 06:42:10.444542
SPNG,22.99,22.99,23.41,1285000.0,20250.0,6366.0,10000.0,11250.0,1262100.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,2026-02-05 06:42:11.499141
SMMR,25.47,25.39,25.47,2111300.0,,3844.0,5000.0,,1772400.0,10000.0,1297.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,2026-02-05 06:42:11.499141
ATMN,26.04,25.51,25.83,812400.0,24750.0,1517.0,,18000.0,1074200.0,2500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,2026-02-05 06:42:11.499141
WNTR,25.58,25.58,25.59,1685900.0,,3560.0,,,1761100.0,2000.0,3560.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,2026-02-05 06:42:11.499141
SPNG,23.31,23.31,23.41,22500.0,951000.0,2520.0,4130.0,13500.0,1334700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,2026-02-05 06:42:12.567970
SMMR,25.66,25.39,25.66,,2223600.0,1297.0,,,1866500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,2026-02-05 06:42:12.567970
ATMN,25.83,26.02,26.04,2250.0,1958900.0,,1517.0,20250.0,992400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,2026-02-05 06:42:12.567970
WNTR,25.59,25.58,25.59,,1792200.0,3560.0,3560.0,,1793100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,2026-02-05 06:42:12.567970
SPNG,22.87,22.87,23.41,1834900.0,4130.0,15750.0,1227100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,2026-02-05 06:42:13.625920
SMMR,25.66,25.53,25.66,1976200.0,,,1899500.0,5685.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,2026-02-05 06:42:13.625920
ATMN,26.02,26.0,26.01,1969700.0,1517.0,22500.0,856100.0,2287.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,2026-02-05 06:42:13.625920
WNTR,25.49,25.49,25.52,1875600.0,3560.0,,1783100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,2026-02-05 06:42:13.625920
SPNG,23.05,23.05,23.24,1952600.0,1983500.0,4130.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,2026-02-05 06:42:14.689809
SMMR,25.66,25.53,25.6,1936400.0,2020500.0,,5685.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,2026-02-05 06:42:14.689809
ATMN,26.0,25.44,25.81,2092200.0,1668200.0,6091.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,2026-02-05 06:42:14.689809
WNTR,25.52,25.46,25.52,1797100.0,1879900.0,1780.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,2026-02-05 06:42:14.689809
SPNG,23.45,23.09,23.12,2250.0,2520.0,2013200.0,4414.0,5000.0,1738900.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,2026-02-05 06:42:15.825482
SMMR,25.57,25.53,25.57,,5685.0,1842900.0,,,2150900.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,2026-02-05 06:42:15.825482
ATMN,25.76,25.44,25.76,,,1969700.0,6091.0,,1657600.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,2026-02-05 06:42:15.825482
WNTR,25.63,25.46,25.63,,,1897900.0,,,1959800.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,2026-02-05 06:42:15.825482
SPNG,23.53,23.09,23.53,2250.0,10000.0,2520.0,1858200.0,2127900.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,2026-02-05 06:42:16.874479
SMMR,25.57,25.42,25.54,,10000.0,1297.0,2047800.0,2064700.0,5000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,2026-02-05 06:42:16.874479
ATMN,25.66,25.74,25.76,2250.0,10000.0,2520.0,1602500.0,1632600.0,,2250.0,3804.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,2026-02-05 06:42:16.874479
WNTR,25.7,25.46,25.6,,10000.0,,1893700.0,1868300.0,5000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,2026-02-05 06:42:16.874479
SPNG,23.58,23.09,23.53,4500.0,10000.0,2520.0,1728800.0,2060600.0,2250.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,2026-02-05 06:42:17.476704
SMMR,25.66,25.42,25.61,,10000.0,1297.0,2047800.0,2100000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,2026-02-05 06:42:17.476704
ATMN,25.66,25.74,25.75,4500.0,10000.0,2520.0,1509300.0,1210000.0,4500.0,6324.0,1250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,2026-02-05 06:42:17.476704
WNTR,25.7,25.51,25.66,,10000.0,1550.0,1805200.0,1870600.0,,,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,2026-02-05 06:42:17.476704
SPNG,23.22,23.11,23.22,3540.0,6750.0,10000.0,1617700.0,2063900.0,2250.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,2026-02-05 06:42:18.526299
SMMR,25.51,25.51,25.61,1297.0,,10000.0,2077200.0,2013900.0,,1250.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,2026-02-05 06:42:18.526299
ATMN,25.66,25.74,25.75,2520.0,6750.0,10000.0,1415600.0,1196900.0,6750.0,100.0,4807.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,2026-02-05 06:42:18.526299
WNTR,25.7,25.51,25.54,3100.0,,10000.0,1735500.0,1682400.0,,5000.0,3100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,2026-02-05 06:42:18.526299
SPNG,23.58,23.21,23.58,1349900.0,9000.0,5820.0,10000.0,2149400.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,2026-02-05 06:42:19.573584
SMMR,25.66,25.58,25.61,1943600.0,,5297.0,,1995400.0,2000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,2026-02-05 06:42:19.573584
ATMN,25.66,25.74,25.75,1295300.0,9000.0,2520.0,10000.0,1170200.0,4807.0,6750.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,2026-02-05 06:42:19.573584
WNTR,25.72,25.54,25.72,1860100.0,,3100.0,,1954900.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,2026-02-05 06:42:19.573584
SPNG,23.61,23.13,23.61,1376400.0,11250.0,5820.0,2108000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,2026-02-05 06:42:20.632861
SMMR,25.39,25.48,25.55,2186700.0,,1297.0,1814100.0,10000.0,4000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,2026-02-05 06:42:20.632861
ATMN,25.74,25.68,25.75,1205300.0,11250.0,3780.0,1081700.0,,6067.0,9000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,2026-02-05 06:42:20.632861
WNTR,25.62,25.62,25.79,1867700.0,,3100.0,1957600.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,2026-02-05 06:42:20.632861
SPNG,23.13,23.14,23.62,13500.0,1364500.0,3540.0,2092000.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,2026-02-05 06:42:21.691645
SMMR,25.48,25.48,25.55,,2184300.0,1297.0,1814100.0,10000.0,4000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,2026-02-05 06:42:21.691645
ATMN,25.74,25.44,25.6,,2115700.0,,994900.0,10000.0,3780.0,11250.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,2026-02-05 06:42:21.691645
WNTR,25.62,25.78,25.79,,1659600.0,5964.0,1766100.0,,4414.0,,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,2026-02-05 06:42:21.691645
SPNG,23.67,23.33,23.38,6060.0,15750.0,999200.0,2520.0,1912900.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,2026-02-05 06:42:22.794337
SMMR,25.48,25.4,25.45,5455.0,,1914400.0,4000.0,1794200.0,10000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,2026-02-05 06:42:22.794337
ATMN,25.42,25.42,25.6,,,2144200.0,3780.0,884100.0,10000.0,13500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,2026-02-05 06:42:22.794337
