ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,BUY_WRSW-1,BUY_UEBR-1,BUY_CHUL-1,BUY_BRCH-1,BUY_LAVL-1,SELL_CALG-1,SELL_GIOT-3,SELL_CHUL-4,SELL_LAVL-1,BUY_GIOT-3,BUY_CHUL-4,SELL_UEBR-1,SELL_WRSW-1,BUY_WRSW-3,SELL_WRSW-3,SELL_COLA-1,BUY_CALG-1,BUY_COLA-1,SELL_BRCH-1,BUY_WRSW-4,SELL_LUIS-1,SELL_WRSW-4,SELL_CHUL-1,BUY_LUIS-1,tick,timestamp
WNTR,27.0,26.85,26.87,2074800.0,1973400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,2026-02-06 01:13:50.091083
SPNG,23.78,23.78,24.2,2081500.0,2219800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,2026-02-06 01:13:51.139471
SMMR,26.14,26.1,26.14,2046800.0,1897200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,2026-02-06 01:13:51.139471
ATMN,24.41,24.8,24.86,2267300.0,2234600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,2026-02-06 01:13:51.139471
WNTR,26.98,26.85,26.93,2100200.0,1948400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,2026-02-06 01:13:51.139471
SPNG,23.78,23.37,23.62,2198300.0,2262500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,2026-02-06 01:13:52.265114
SMMR,26.19,26.14,26.19,2042200.0,1882100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,2026-02-06 01:13:52.265114
ATMN,24.33,24.81,24.82,2004300.0,2283100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,2026-02-06 01:13:52.265114
WNTR,27.07,26.87,26.97,2127200.0,1847400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,2026-02-06 01:13:52.265114
SPNG,23.62,23.6,23.62,2421000.0,2262500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,2026-02-06 01:13:53.394677
SMMR,26.14,26.14,26.38,2042200.0,1900800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,2026-02-06 01:13:53.394677
ATMN,24.82,24.26,24.82,1790900.0,2283100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,2026-02-06 01:13:53.394677
WNTR,26.97,26.87,26.97,2128900.0,1847400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,2026-02-06 01:13:53.394677
SPNG,23.6,23.87,23.94,2516800.0,2249200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,2026-02-06 01:13:54.456285
SMMR,26.08,26.08,26.24,2055500.0,1912700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,2026-02-06 01:13:54.456285
ATMN,24.82,24.46,24.82,2174900.0,2283100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,2026-02-06 01:13:54.456285
WNTR,27.08,26.96,27.04,2114200.0,1883000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,2026-02-06 01:13:54.456285
SPNG,23.6,23.6,23.94,2544900.0,2249200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,2026-02-06 01:13:55.522647
SMMR,26.08,26.08,26.09,2070400.0,1906100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,2026-02-06 01:13:55.522647
ATMN,24.48,24.46,24.48,2174900.0,2281200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,2026-02-06 01:13:55.522647
WNTR,26.87,26.87,27.04,2120000.0,1883000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,2026-02-06 01:13:55.522647
SPNG,23.94,24.0,24.2,2531500.0,2257500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,2026-02-06 01:13:56.581886
SMMR,26.09,26.14,26.17,2075300.0,1895900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,2026-02-06 01:13:56.581886
ATMN,24.48,24.46,24.48,2599800.0,2281200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,2026-02-06 01:13:56.581886
WNTR,26.87,26.87,27.04,2129600.0,2062600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,2026-02-06 01:13:56.581886
SPNG,23.39,23.39,24.2,2548400.0,2268700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,2026-02-06 01:13:57.131545
SMMR,26.06,26.06,26.17,2047200.0,1895900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,2026-02-06 01:13:57.131545
ATMN,24.48,24.46,24.48,2514500.0,2281200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,2026-02-06 01:13:57.131545
WNTR,26.87,27.01,27.04,2121200.0,2062600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,2026-02-06 01:13:57.131545
SPNG,23.84,23.39,23.59,2670900.0,2278500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,2026-02-06 01:13:58.174333
SMMR,26.11,26.11,26.17,2050800.0,1895900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,2026-02-06 01:13:58.174333
ATMN,24.48,24.55,24.82,2524400.0,2286800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,2026-02-06 01:13:58.174333
WNTR,27.01,27.01,27.04,2121200.0,2075100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,2026-02-06 01:13:58.174333
SPNG,23.59,23.59,24.2,2522600.0,2257500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,2026-02-06 01:13:59.271792
SMMR,26.11,26.11,26.24,2024500.0,1892000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,2026-02-06 01:13:59.271792
ATMN,24.89,24.89,24.97,2524400.0,2331400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,2026-02-06 01:13:59.271792
WNTR,26.87,26.87,27.04,2112800.0,2075100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,2026-02-06 01:13:59.271792
SPNG,23.63,24.15,24.2,2421500.0,2257500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,2026-02-06 01:14:00.408470
SMMR,26.24,26.11,26.15,2024500.0,1944000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,2026-02-06 01:14:00.408470
ATMN,24.89,24.55,24.7,2507700.0,2342600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,2026-02-06 01:14:00.408470
WNTR,26.86,26.86,26.96,2123500.0,2109600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,2026-02-06 01:14:00.408470
SPNG,23.9,23.86,23.9,2399800.0,2301200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,2026-02-06 01:14:01.464227
SMMR,26.16,26.09,26.16,2044200.0,1920600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,2026-02-06 01:14:01.464227
ATMN,24.84,24.55,24.72,2500600.0,2311800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,2026-02-06 01:14:01.464227
WNTR,26.96,26.86,26.96,2123500.0,2105500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,2026-02-06 01:14:01.464227
SPNG,24.2,23.86,24.2,2399800.0,2284900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,2026-02-06 01:14:02.527805
SMMR,26.06,26.06,26.16,2036600.0,1920600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,2026-02-06 01:14:02.527805
ATMN,24.72,24.55,24.72,2484500.0,2311800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,2026-02-06 01:14:02.527805
WNTR,26.96,26.86,26.91,2117200.0,2087300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,2026-02-06 01:14:02.527805
SPNG,24.2,23.86,24.2,2399800.0,2319200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,2026-02-06 01:14:03.585733
SMMR,26.13,26.06,26.13,2036600.0,1882900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,2026-02-06 01:14:03.585733
ATMN,24.84,24.93,24.95,2471500.0,2315200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,2026-02-06 01:14:03.585733
WNTR,26.85,26.85,27.02,2119300.0,2121600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,2026-02-06 01:14:03.585733
SPNG,23.76,23.9,24.2,2407700.0,2319200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,2026-02-06 01:14:04.148777
SMMR,26.13,26.07,26.13,2042500.0,1882900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,2026-02-06 01:14:04.148777
ATMN,24.64,24.88,24.95,2449200.0,2315300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,2026-02-06 01:14:04.148777
WNTR,26.85,26.85,26.96,2119300.0,2148600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,2026-02-06 01:14:04.148777
SPNG,23.71,24.08,24.2,2404800.0,2319200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,2026-02-06 01:14:05.238703
SMMR,26.06,26.06,26.13,2039300.0,1882900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,2026-02-06 01:14:05.238703
ATMN,24.95,24.55,24.95,2472900.0,2305300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,2026-02-06 01:14:05.238703
WNTR,26.85,26.85,26.87,2108300.0,2109900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,2026-02-06 01:14:05.238703
SPNG,24.29,23.59,24.29,2447500.0,2324200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,2026-02-06 01:14:06.345004
SMMR,26.25,26.29,26.3,2044800.0,1914000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,2026-02-06 01:14:06.345004
ATMN,24.51,24.51,24.95,2492100.0,2305300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,2026-02-06 01:14:06.345004
WNTR,26.87,26.85,26.87,2099900.0,2105900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,2026-02-06 01:14:06.345004
SPNG,24.29,23.75,24.29,2405600.0,2324200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,2026-02-06 01:14:07.415697
SMMR,26.06,26.06,26.13,2046400.0,1900300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,2026-02-06 01:14:07.415697
ATMN,24.63,24.51,24.63,2508400.0,2332100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,2026-02-06 01:14:07.415697
WNTR,27.02,26.92,27.02,2069700.0,2112600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,2026-02-06 01:14:07.415697
SPNG,24.2,23.75,24.18,2407400.0,2313900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,2026-02-06 01:14:08.459811
SMMR,26.17,26.13,26.17,2016600.0,1907000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,2026-02-06 01:14:08.459811
ATMN,24.63,24.72,24.95,2446500.0,2305300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,2026-02-06 01:14:08.459811
WNTR,27.06,26.92,27.06,2069700.0,2143000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,2026-02-06 01:14:08.459811
SPNG,24.2,23.75,24.18,2401800.0,2342300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,2026-02-06 01:14:09.501830
SMMR,26.13,26.13,26.3,2029300.0,1914000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,2026-02-06 01:14:09.501830
ATMN,24.51,24.51,24.6,2458600.0,2325800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,2026-02-06 01:14:09.501830
WNTR,27.06,26.92,26.95,2070200.0,2124500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,2026-02-06 01:14:09.501830
SPNG,24.37,23.59,24.37,2400400.0,2297900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,2026-02-06 01:14:10.545408
SMMR,26.13,26.07,26.1,2028200.0,1921900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,2026-02-06 01:14:10.545408
ATMN,24.6,24.57,24.6,2415600.0,2325800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,2026-02-06 01:14:10.545408
WNTR,26.9,26.9,27.06,2099300.0,2186200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,2026-02-06 01:14:10.545408
SPNG,23.5,23.5,24.37,2411000.0,2297900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,2026-02-06 01:14:11.577706
SMMR,26.12,26.07,26.12,2028200.0,1929600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,2026-02-06 01:14:11.577706
ATMN,24.63,24.57,24.63,2415600.0,2301100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,2026-02-06 01:14:11.577706
WNTR,27.01,26.9,27.01,2099300.0,2187500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,2026-02-06 01:14:11.577706
SPNG,23.5,23.95,24.27,2382700.0,2312700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,2026-02-06 01:14:12.620787
SMMR,26.14,26.14,26.27,2055800.0,1928800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,2026-02-06 01:14:12.620787
ATMN,24.65,24.77,24.95,2442300.0,2335500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,2026-02-06 01:14:12.620787
WNTR,27.01,27.04,27.06,2099300.0,2184000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,2026-02-06 01:14:12.620787
SPNG,24.27,23.95,23.97,2382700.0,2319400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,2026-02-06 01:14:13.191522
SMMR,26.06,26.06,26.1,1998300.0,1987400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,2026-02-06 01:14:13.191522
ATMN,24.77,24.57,24.7,2421700.0,2318400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,2026-02-06 01:14:13.191522
WNTR,27.04,26.9,26.99,2096900.0,2184000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,2026-02-06 01:14:13.191522
SPNG,24.27,23.95,24.27,2382700.0,2338900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,2026-02-06 01:14:14.264419
SMMR,26.05,26.08,26.1,1977500.0,1987400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,2026-02-06 01:14:14.264419
ATMN,24.68,24.57,24.67,2421700.0,2363600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,2026-02-06 01:14:14.264419
WNTR,27.04,26.95,26.99,2096800.0,2184000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,2026-02-06 01:14:14.264419
SPNG,24.27,23.95,24.16,2349200.0,2291400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,2026-02-06 01:14:15.334708
SMMR,26.05,26.03,26.04,1965700.0,1969200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,2026-02-06 01:14:15.334708
ATMN,24.51,24.51,24.67,2436100.0,2385700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,2026-02-06 01:14:15.334708
WNTR,26.95,26.9,26.94,2111400.0,2201600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,2026-02-06 01:14:15.334708
SPNG,23.93,23.94,24.16,2374600.0,2311900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,2026-02-06 01:14:16.419923
SMMR,26.15,26.03,26.15,1973000.0,1961700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,2026-02-06 01:14:16.419923
ATMN,24.48,24.48,24.74,2450400.0,2330000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,2026-02-06 01:14:16.419923
WNTR,27.01,26.94,27.01,2097100.0,2161700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,2026-02-06 01:14:16.419923
SPNG,24.37,23.94,24.07,2374600.0,2342500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,2026-02-06 01:14:17.555298
SMMR,26.15,26.24,26.27,1987100.0,1961400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,2026-02-06 01:14:17.555298
ATMN,24.46,24.46,24.74,2460900.0,2367300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,2026-02-06 01:14:17.555298
WNTR,26.83,26.83,27.01,2096400.0,2173800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,2026-02-06 01:14:17.555298
SPNG,24.37,24.37,24.4,2365400.0,2323800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,2026-02-06 01:14:18.645984
SMMR,26.15,26.24,26.27,1987100.0,2004400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,2026-02-06 01:14:18.645984
ATMN,24.39,24.39,24.74,2492600.0,2355700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,2026-02-06 01:14:18.645984
WNTR,26.96,26.96,27.01,2106200.0,2173800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,2026-02-06 01:14:18.645984
SPNG,23.94,23.94,24.4,2385000.0,2323800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,2026-02-06 01:14:19.231014
SMMR,26.24,26.03,26.07,1967500.0,1975000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,2026-02-06 01:14:19.231014
ATMN,24.74,24.39,24.74,2492600.0,2355700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,2026-02-06 01:14:19.231014
WNTR,26.82,26.82,27.01,2132900.0,2184900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,2026-02-06 01:14:19.231014
SPNG,23.87,24.32,24.4,2372200.0,2321800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,2026-02-06 01:14:20.404591
SMMR,26.27,26.03,26.27,1978100.0,1982900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,2026-02-06 01:14:20.404591
ATMN,24.74,24.39,24.59,2485200.0,2334100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,2026-02-06 01:14:20.404591
WNTR,26.82,26.82,27.01,2162800.0,2184900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,2026-02-06 01:14:20.404591
SPNG,23.87,23.87,24.04,2390400.0,2324800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,2026-02-06 01:14:21.490615
SMMR,26.27,26.03,26.27,2003200.0,1963000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,2026-02-06 01:14:21.490615
ATMN,24.39,24.39,24.59,2485200.0,2326300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,2026-02-06 01:14:21.490615
WNTR,26.81,26.81,27.01,2188000.0,2187900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,2026-02-06 01:14:21.490615
SPNG,24.04,23.79,24.04,2376600.0,2324800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,2026-02-06 01:14:22.570667
SMMR,26.19,26.09,26.19,1986800.0,1985200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,2026-02-06 01:14:22.570667
ATMN,24.75,24.79,24.83,2445200.0,2351900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,2026-02-06 01:14:22.570667
WNTR,26.84,26.81,26.84,2190500.0,2201100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,2026-02-06 01:14:22.570667
SPNG,24.04,24.22,24.26,2341900.0,2351200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,2026-02-06 01:14:23.307562
SMMR,26.18,26.09,26.18,1992800.0,1985200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,2026-02-06 01:14:23.307562
ATMN,24.75,24.79,24.83,2445200.0,2320800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,2026-02-06 01:14:23.307562
WNTR,26.81,26.81,26.84,2159100.0,2231800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,2026-02-06 01:14:23.307562
SPNG,24.09,24.17,24.24,2336800.0,2353900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,2026-02-06 01:14:24.392607
SMMR,26.09,26.09,26.3,1992800.0,1984500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,2026-02-06 01:14:24.392607
ATMN,24.79,24.39,24.51,2446100.0,2357900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,2026-02-06 01:14:24.392607
WNTR,26.8,26.8,26.91,2177600.0,2228300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,2026-02-06 01:14:24.392607
SPNG,24.17,23.79,23.96,2376600.0,2413500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,2026-02-06 01:14:25.523305
SMMR,26.09,26.03,26.09,2017700.0,1981400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,2026-02-06 01:14:25.523305
ATMN,24.51,24.53,24.64,2425300.0,2355300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,2026-02-06 01:14:25.523305
WNTR,26.78,26.78,26.8,2229200.0,2242700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,2026-02-06 01:14:25.523305
SPNG,24.11,24.11,24.24,2341800.0,2383600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,2026-02-06 01:14:26.635919
SMMR,26.03,26.03,26.08,2017700.0,1997700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,2026-02-06 01:14:26.635919
ATMN,24.51,24.54,24.59,2419600.0,2347500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,2026-02-06 01:14:26.635919
