ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,SELL_CALG-1,BUY_UEBR-1,BUY_BRCH-1,BUY_LAVL-1,SELL_CHUL-2,SELL_GIOT-3,SELL_CHUL-4,BUY_CHUL-4,SELL_CHUL-3,BUY_CALG-1,SELL_ZUAI-3,BUY_WRSW-4,SELL_LUIS-1,SELL_WRSW-4,SELL_NAIT-4,BUY_CHUL-2,SELL_CHUL-1,BUY_WRSW-1,BUY_CHUL-1,SELL_LAVL-1,BUY_GIOT-3,SELL_UEBR-1,SELL_WRSW-1,BUY_WRSW-3,SELL_WRSW-3,BUY_NAIT-4,SELL_CALG-6,SELL_COLA-1,BUY_CALG-6,BUY_COLA-1,SELL_BRCH-1,BUY_ZUAI-3,BUY_CHUL-3,BUY_LUIS-1,tick,timestamp
SMMR,26.0,25.77,26.0,560.0,,1993300.0,2048600.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,2026-02-07 08:04:34.395663
ATMN,25.59,25.75,25.99,1920.0,16237.0,1690100.0,1881400.0,300.0,2221.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,2026-02-07 08:04:34.395663
WNTR,25.05,24.94,25.02,,9448.0,2263100.0,2050200.0,,9196.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,2026-02-07 08:04:34.395663
SPNG,24.48,24.49,24.5,5540.0,1407200.0,5395.0,1928800.0,350.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,2026-02-07 08:04:34.988482
SMMR,25.98,25.78,25.92,2100.0,1885300.0,,1957900.0,460.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,2026-02-07 08:04:34.988482
ATMN,25.54,25.55,25.99,,2242700.0,,1881400.0,300.0,2221.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,2026-02-07 08:04:34.988482
WNTR,25.05,25.01,25.02,,2244500.0,9448.0,2050200.0,,9196.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,2026-02-07 08:04:34.988482
SPNG,24.5,23.98,24.5,940.0,1984200.0,1727800.0,700.0,100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,2026-02-07 08:04:36.083911
SMMR,25.98,25.82,25.88,4160.0,1623100.0,1621600.0,2400.0,8700.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,2026-02-07 08:04:36.083911
ATMN,26.01,25.61,26.01,,2140600.0,2095700.0,,,7510.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,2026-02-07 08:04:36.083911
WNTR,25.05,25.06,25.09,,2396400.0,2080000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,2026-02-07 08:04:36.083911
SPNG,24.5,24.0,24.41,790.0,1837800.0,9341.0,3910.0,200.0,1394800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,2026-02-07 08:04:37.135684
SMMR,25.92,25.96,25.99,6870.0,1423900.0,,780.0,,1824300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,2026-02-07 08:04:37.135684
ATMN,25.85,25.85,25.99,560.0,1910000.0,7610.0,960.0,,1891000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,2026-02-07 08:04:37.135684
WNTR,24.97,24.91,24.96,,2392700.0,,,9196.0,2181900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,2026-02-07 08:04:37.135684
SPNG,24.5,24.36,24.4,1240.0,1605400.0,12821.0,1530.0,200.0,1727800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,2026-02-07 08:04:38.178582
SMMR,25.99,25.96,25.99,6870.0,1423900.0,,,,2007000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,2026-02-07 08:04:38.178582
ATMN,25.85,25.89,25.99,4100.0,1493900.0,13235.0,960.0,100.0,1795700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,2026-02-07 08:04:38.178582
WNTR,25.09,24.91,25.09,,2392700.0,,,,2258200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,2026-02-07 08:04:38.178582
SPNG,24.56,24.15,24.26,1340.0,1594300.0,12821.0,1940.0,1884700.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,2026-02-07 08:04:39.236167
SMMR,25.99,25.97,25.98,6870.0,1410100.0,,,1877500.0,6781.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,2026-02-07 08:04:39.236167
ATMN,25.85,25.62,25.85,560.0,1896100.0,7610.0,1950.0,1597500.0,1756.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,2026-02-07 08:04:39.236167
WNTR,24.96,24.91,24.96,,2392700.0,,,2271800.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,2026-02-07 08:04:39.236167
SPNG,24.25,24.31,24.55,100.0,2960.0,1548600.0,480.0,1872200.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2026-02-07 08:04:40.320355
SMMR,25.96,25.96,25.98,9423.0,6870.0,1328700.0,,1857100.0,201.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2026-02-07 08:04:40.320355
ATMN,25.61,25.59,25.8,,,2211400.0,4950.0,1477500.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2026-02-07 08:04:40.320355
WNTR,25.04,25.02,25.04,,,2439300.0,,2294200.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2026-02-07 08:04:40.320355
SPNG,24.25,24.33,24.38,8002.0,4480.0,1323400.0,1920.0,1484300.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,2026-02-07 08:04:41.384772
SMMR,25.77,25.85,25.87,,300.0,1993300.0,1430.0,1754500.0,201.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,2026-02-07 08:04:41.384772
ATMN,25.59,25.59,26.03,,,2211400.0,,2119300.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,2026-02-07 08:04:41.384772
WNTR,25.04,25.02,25.04,,,2439300.0,,2223300.0,9327.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,2026-02-07 08:04:41.384772
SPNG,24.38,24.35,24.38,7840.0,8002.0,1099900.0,1560.0,1383000.0,951.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,2026-02-07 08:04:42.437170
SMMR,25.87,25.87,25.89,470.0,,1943700.0,,1870500.0,201.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,2026-02-07 08:04:42.437170
ATMN,25.59,25.59,25.97,,,2194500.0,,2033900.0,9373.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,2026-02-07 08:04:42.437170
WNTR,25.04,25.02,25.04,,8604.0,2281600.0,,2339300.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,2026-02-07 08:04:42.437170
SPNG,24.29,24.29,24.42,1760800.0,1440.0,2960.0,1602000.0,100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,2026-02-07 08:04:43.004472
SMMR,25.98,25.87,25.98,1822400.0,1930.0,,1877100.0,201.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,2026-02-07 08:04:43.004472
ATMN,25.59,25.71,25.95,1994000.0,1860.0,2140.0,1806800.0,9373.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,2026-02-07 08:04:43.004472
WNTR,25.04,25.02,25.04,2240200.0,,,2339300.0,,8604.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,2026-02-07 08:04:43.004472
SPNG,24.26,24.26,24.38,1756700.0,1440.0,8960.0,1222600.0,2287.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,2026-02-07 08:04:44.129552
SMMR,25.99,25.92,25.97,1560100.0,5210.0,600.0,1796000.0,,8333.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,2026-02-07 08:04:44.129552
ATMN,25.7,25.7,25.88,2208600.0,,5520.0,1496300.0,18658.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,2026-02-07 08:04:44.129552
WNTR,24.97,24.99,25.02,2216200.0,,,2244100.0,8440.0,8323.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,2026-02-07 08:04:44.129552
SPNG,24.39,24.3,24.39,620.0,1979500.0,2046800.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,2026-02-07 08:04:45.226999
SMMR,25.95,25.95,25.97,7090.0,1560900.0,1796000.0,600.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,2026-02-07 08:04:45.226999
ATMN,26.07,25.86,26.07,2000.0,2105900.0,2053500.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,2026-02-07 08:04:45.226999
WNTR,24.97,24.97,25.0,,2345200.0,2266100.0,,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,2026-02-07 08:04:45.226999
SPNG,24.43,24.3,24.42,620.0,1979500.0,300.0,1895800.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,2026-02-07 08:04:46.298809
SMMR,25.95,25.95,25.97,7090.0,1560900.0,600.0,1798300.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,2026-02-07 08:04:46.298809
ATMN,25.7,25.71,25.9,580.0,2110300.0,2840.0,1786000.0,917.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,2026-02-07 08:04:46.298809
WNTR,25.05,24.94,25.05,,2262000.0,,2344600.0,,8423.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,2026-02-07 08:04:46.298809
SPNG,24.26,24.26,24.29,2091600.0,1060.0,1701200.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,2026-02-07 08:04:47.363581
SMMR,25.92,25.94,25.96,1534700.0,1790.0,1604000.0,6240.0,4380.0,7466.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,2026-02-07 08:04:47.363581
ATMN,26.04,25.73,26.04,2135100.0,,1986100.0,,580.0,917.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,2026-02-07 08:04:47.363581
WNTR,25.05,24.94,24.95,2262000.0,,2349500.0,8423.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,2026-02-07 08:04:47.363581
SPNG,24.21,24.23,24.3,1580.0,1861300.0,1816700.0,600.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,2026-02-07 08:04:48.427625
SMMR,25.87,25.89,25.94,1930.0,1737100.0,1432900.0,3790.0,6172.0,13638.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,2026-02-07 08:04:48.427625
ATMN,26.01,25.76,26.0,5620.0,1678400.0,1779000.0,640.0,7540.0,917.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,2026-02-07 08:04:48.427625
WNTR,25.05,24.94,24.95,,2249600.0,2350600.0,,8423.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,2026-02-07 08:04:48.427625
SPNG,24.14,24.14,24.46,2110300.0,670.0,1886000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,2026-02-07 08:04:49.476982
SMMR,25.87,25.89,25.92,1847500.0,5790.0,1250900.0,4990.0,470.0,19878.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,2026-02-07 08:04:49.476982
ATMN,26.07,25.76,26.07,2010800.0,,1841300.0,4177.0,580.0,917.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,2026-02-07 08:04:49.476982
WNTR,24.9,24.9,24.93,2389400.0,,2218200.0,,,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,2026-02-07 08:04:49.476982
SPNG,23.99,24.16,24.54,2028200.0,680.0,1900.0,1770700.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2026-02-07 08:04:50.086577
SMMR,25.85,25.85,25.92,1995100.0,470.0,5790.0,1246300.0,19878.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2026-02-07 08:04:50.086577
ATMN,25.98,26.03,26.06,1880800.0,900.0,1680.0,1890200.0,917.0,4177.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2026-02-07 08:04:50.086577
WNTR,24.9,24.9,24.93,2428600.0,,,2213500.0,10000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2026-02-07 08:04:50.086577
SPNG,24.26,24.25,24.26,1140.0,3773.0,1796300.0,1458700.0,4980.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,2026-02-07 08:04:51.173941
SMMR,25.95,25.87,25.95,470.0,1132.0,1880200.0,1786300.0,1790.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,2026-02-07 08:04:51.173941
ATMN,26.07,25.94,26.07,1060.0,,2020000.0,1960100.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,2026-02-07 08:04:51.173941
WNTR,24.9,24.9,24.92,,,2433600.0,2219100.0,,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,2026-02-07 08:04:51.173941
SPNG,24.29,24.32,24.4,2066700.0,490.0,4980.0,1485900.0,100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,2026-02-07 08:04:52.232309
SMMR,25.95,25.89,25.9,1578900.0,1610.0,7510.0,1265700.0,9296.0,4874.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,2026-02-07 08:04:52.232309
ATMN,25.8,25.81,26.08,2034400.0,1560.0,390.0,1935600.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,2026-02-07 08:04:52.232309
WNTR,24.89,24.89,24.91,2391700.0,,,2115200.0,20000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,2026-02-07 08:04:52.232309
SPNG,24.52,24.44,24.52,4100.0,7122.0,2012800.0,7222.0,1760900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,2026-02-07 08:04:53.344124
SMMR,25.79,25.8,25.85,,,2077200.0,21639.0,1791600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,2026-02-07 08:04:53.344124
ATMN,25.7,25.71,25.81,,5084.0,2110300.0,,1952400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,2026-02-07 08:04:53.344124
WNTR,24.92,24.93,24.95,,8935.0,2294800.0,,2339300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,2026-02-07 08:04:53.344124
SPNG,24.44,24.12,24.24,8972.0,2021200.0,1768300.0,7222.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,2026-02-07 08:04:54.464165
SMMR,25.9,25.92,25.93,7366.0,1994300.0,1987000.0,9296.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,2026-02-07 08:04:54.464165
ATMN,25.81,25.72,25.79,7721.0,2000100.0,1952400.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,2026-02-07 08:04:54.464165
WNTR,24.96,24.94,24.96,8821.0,2307200.0,2342000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,2026-02-07 08:04:54.464165
SPNG,24.44,24.12,24.24,8972.0,1957100.0,1672900.0,7322.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,2026-02-07 08:04:55.015980
SMMR,25.92,25.92,25.93,7366.0,1994300.0,1987000.0,9296.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,2026-02-07 08:04:55.015980
ATMN,26.13,25.72,26.02,7721.0,2000100.0,1858000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,2026-02-07 08:04:55.015980
WNTR,24.96,24.87,24.96,,2296400.0,2354200.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,2026-02-07 08:04:55.015980
SPNG,24.25,24.28,24.55,600.0,1720600.0,200.0,1700.0,1851100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,2026-02-07 08:04:56.093202
SMMR,25.92,25.92,25.94,500.0,1874800.0,100.0,1000.0,1966800.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,2026-02-07 08:04:56.093202
ATMN,25.59,25.79,25.91,,2179200.0,,,1858000.0,9393.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,2026-02-07 08:04:56.093202
WNTR,24.87,24.87,24.94,,2298500.0,,,2103200.0,16759.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,2026-02-07 08:04:56.093202
SPNG,24.56,24.32,24.56,7429.0,900.0,1510100.0,1936400.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,2026-02-07 08:04:57.177
SMMR,25.8,25.82,25.9,,1660.0,1837700.0,1577300.0,4510.0,7173.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,2026-02-07 08:04:57.177
ATMN,25.8,25.89,25.9,5126.0,600.0,1864700.0,1675800.0,1890.0,14682.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,2026-02-07 08:04:57.177
WNTR,24.85,24.85,24.86,,,2414900.0,2131800.0,,16759.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,2026-02-07 08:04:57.177
SPNG,24.57,24.28,24.52,1430.0,1716300.0,200.0,870.0,1840200.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,2026-02-07 08:04:58.260878
SMMR,25.97,25.78,25.97,520.0,1958500.0,,,2051300.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,2026-02-07 08:04:58.260878
ATMN,25.8,25.64,25.7,300.0,2059600.0,,3890.0,1393900.0,16505.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,2026-02-07 08:04:58.260878
WNTR,24.85,24.85,24.86,,2265000.0,5032.0,,2102300.0,16759.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,2026-02-07 08:04:58.260878
SPNG,24.08,24.32,24.49,1320.0,4269.0,1819600.0,2210.0,100.0,1684200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,2026-02-07 08:04:59.299520
SMMR,25.77,25.83,25.88,2350.0,8937.0,1759700.0,2390.0,8406.0,1659500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,2026-02-07 08:04:59.299520
ATMN,25.99,25.99,26.02,1540.0,,1964800.0,,,2058800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,2026-02-07 08:04:59.299520
WNTR,24.87,24.91,24.92,,9241.0,2109800.0,,16759.0,2113100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,2026-02-07 08:04:59.299520
SPNG,24.08,24.35,24.42,2640.0,1704900.0,6230.0,1500000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,2026-02-07 08:05:00.366763
SMMR,25.9,25.9,25.91,6470.0,1543600.0,740.0,1942800.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,2026-02-07 08:05:00.366763
ATMN,25.99,26.0,26.01,3410.0,1867900.0,,2081600.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,2026-02-07 08:05:00.366763
WNTR,24.85,24.83,24.84,,2273600.0,,2204300.0,4651.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,2026-02-07 08:05:00.366763
SPNG,24.43,24.01,24.43,2178200.0,1994700.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,2026-02-07 08:05:01.424407
SMMR,25.97,25.93,25.97,1965100.0,2051300.0,2830.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,2026-02-07 08:05:01.424407
ATMN,26.01,26.0,26.01,1967600.0,2107200.0,,6260.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,2026-02-07 08:05:01.424407
WNTR,24.9,24.95,24.96,2240800.0,2238500.0,,4651.0,9755.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,2026-02-07 08:05:01.424407
SPNG,24.57,24.02,24.57,2069.0,2053000.0,1956100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,2026-02-07 08:05:02.481486
SMMR,25.9,25.91,25.96,5472.0,1978500.0,1942800.0,7434.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,2026-02-07 08:05:02.481486
ATMN,25.66,26.0,26.01,100.0,2083300.0,2035600.0,8474.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,2026-02-07 08:05:02.481486
