ticker,last_price,bid_price,ask_price,BUY_COLA-1,BUY_ANON,SELL_ANON,SELL_COLA-1,BUY_GIOT-3,SELL_WRSW-3,BUY_LUIS-1,SELL_UOTB-2,SELL_BRCH-3,BUY_LAVL-1,BUY_BRCH-3,BUY_UEBR-1,SELL_BABS-4,SELL_LETH-1,BUY_UOTB-1,BUY_UOTB-2,SELL_LUIS-1,SELL_COLA-3,SELL_CNCD-1,BUY_CNCD-1,SELL_UOTB-3,SELL_NAIT-1,BUY_LETH-1,BUY_WRSW-2,SELL_WRSW-1,BUY_CNCD-5,SELL_COLB-2,BUY_NAIT-1,BUY_WRSW-1,SELL_BRCH-1,BUY_BRCH-2,SELL_UOTB-1,BUY_COLA-3,SELL_LAVL-1,BUY_WRSW-3,BUY_BRCH-1,SELL_UEBR-1,SELL_GIOT-3,BUY_UOTB-3,BUY_BABS-4,BUY_CAMN-1,SELL_CNCD-5,BUY_COLB-2,SELL_WRSW-2,SELL_CAMN-1,SELL_BRCH-2,tick,timestamp
SMMR,25.18,24.94,25.14,1840400.0,3500.0,1893300.0,,3500.0,13068.0,8918.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-05 21:37:59.036829
ATMN,24.89,24.89,25.08,1979700.0,3500.0,1916900.0,,3500.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-05 21:37:59.036829
WNTR,24.96,24.96,25.17,937100.0,3500.0,1422500.0,,3500.0,,3196.0,13500.0,2500.0,1200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-05 21:37:59.036829
SPNG,25.34,24.94,25.01,1887300.0,1895.0,3500.0,1895.0,600.0,1567800.0,5000.0,3500.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-05 21:38:00.120912
SMMR,24.97,24.97,25.1,1829800.0,13068.0,3500.0,12932.0,,1821800.0,,3500.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-05 21:38:00.120912
ATMN,24.77,24.77,24.97,1996400.0,,3500.0,16610.0,,1709300.0,,3500.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-05 21:38:00.120912
WNTR,24.96,24.96,25.11,614000.0,100.0,1750.0,13196.0,1200.0,1189700.0,,3500.0,16500.0,1200.0,4000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-05 21:38:00.120912
SPNG,24.94,24.94,25.41,1887300.0,1895.0,3500.0,1916800.0,3500.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-05 21:38:00.678089
SMMR,24.97,24.97,25.1,1705500.0,13068.0,3500.0,1776600.0,3500.0,800.0,12932.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-05 21:38:00.678089
ATMN,25.02,24.93,25.02,1881700.0,,3500.0,1709300.0,3500.0,1000.0,9110.0,1000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-05 21:38:00.678089
WNTR,24.91,24.91,25.11,1062100.0,,3500.0,1189700.0,3500.0,,13196.0,1200.0,12000.0,4000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-05 21:38:00.678089
SPNG,24.71,24.71,25.41,1872300.0,600.0,3500.0,1812400.0,600.0,3500.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-05 21:38:01.742845
SMMR,24.95,24.95,25.11,2066900.0,,3500.0,1883200.0,800.0,3500.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-05 21:38:01.742845
ATMN,25.08,24.77,25.02,1877700.0,1000.0,3500.0,1820200.0,1000.0,3500.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-05 21:38:01.742845
WNTR,25.13,25.13,25.17,957800.0,1200.0,3500.0,1189700.0,,3500.0,3424.0,10500.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-05 21:38:01.742845
SPNG,25.41,24.91,25.05,1887400.0,100.0,3500.0,1795900.0,8713.0,3500.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-05 21:38:02.847921
SMMR,25.11,25.03,25.11,1965700.0,8713.0,3500.0,1992500.0,,3500.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-05 21:38:02.847921
ATMN,25.08,24.79,25.06,1788700.0,6534.0,3500.0,1704900.0,8713.0,3500.0,1000.0,1000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-05 21:38:02.847921
WNTR,25.13,25.13,25.15,960600.0,4096.0,,1189700.0,10000.0,3500.0,1200.0,1200.0,12000.0,4000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-05 21:38:02.847921
SPNG,24.71,24.46,24.6,2020200.0,3500.0,1908500.0,3500.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2026-02-05 21:38:03.916638
SMMR,25.12,24.92,25.12,2049700.0,3500.0,2010300.0,3500.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2026-02-05 21:38:03.916638
ATMN,24.79,24.81,25.08,1917900.0,3500.0,1941400.0,3500.0,1000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2026-02-05 21:38:03.916638
WNTR,25.14,25.14,25.18,1165500.0,,1306300.0,3500.0,1200.0,12000.0,1200.0,4000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2026-02-05 21:38:03.916638
SPNG,25.44,24.47,25.44,5440.0,1899600.0,3500.0,1907500.0,3500.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2026-02-05 21:38:04.980022
SMMR,25.13,24.92,25.13,1931.0,1948600.0,3500.0,2025400.0,3500.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2026-02-05 21:38:04.980022
ATMN,24.79,24.91,25.02,731.0,1785800.0,3500.0,1710400.0,3500.0,1000.0,10000.0,1000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2026-02-05 21:38:04.980022
WNTR,25.12,25.07,25.1,7129.0,1090400.0,,1096600.0,3500.0,1200.0,13530.0,1200.0,12000.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2026-02-05 21:38:04.980022
SPNG,24.83,24.45,24.83,2035600.0,3500.0,1814300.0,289.0,3500.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2026-02-05 21:38:06.045432
SMMR,25.18,25.06,25.12,1726800.0,3500.0,1767100.0,8356.0,3500.0,8198.0,800.0,800.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2026-02-05 21:38:06.045432
ATMN,24.91,24.91,24.95,1671900.0,3500.0,1504100.0,15100.0,3500.0,1645.0,,1000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2026-02-05 21:38:06.045432
WNTR,25.01,25.04,25.16,1474900.0,3500.0,1093800.0,9119.0,3500.0,,,,6000.0,5500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2026-02-05 21:38:06.045432
SPNG,25.01,25.01,25.44,2026100.0,3500.0,1907500.0,3500.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2026-02-05 21:38:07.112771
SMMR,25.12,25.14,25.16,1977300.0,3500.0,1779800.0,3500.0,800.0,4832.0,800.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2026-02-05 21:38:07.112771
ATMN,24.91,24.91,24.92,1885400.0,3500.0,1723800.0,3500.0,1000.0,2043.0,1000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2026-02-05 21:38:07.112771
WNTR,25.01,25.13,25.14,1287500.0,,916100.0,3500.0,1200.0,9341.0,1200.0,100.0,9000.0,8500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2026-02-05 21:38:07.112771
SPNG,24.74,24.85,24.93,100.0,1830800.0,600.0,3500.0,1669100.0,600.0,5552.0,3500.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2026-02-05 21:38:08.173140
SMMR,24.86,24.86,25.16,,2062100.0,,3500.0,1779800.0,800.0,4832.0,3500.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2026-02-05 21:38:08.173140
ATMN,24.91,24.91,24.92,994.0,1785800.0,1000.0,3500.0,1708900.0,1000.0,2043.0,3500.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2026-02-05 21:38:08.173140
WNTR,25.17,25.13,25.14,8810.0,1179100.0,1200.0,,1027200.0,,8710.0,3500.0,9000.0,10500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2026-02-05 21:38:08.173140
SPNG,25.13,24.85,25.1,100.0,1954600.0,3500.0,1693600.0,600.0,5552.0,3500.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2026-02-05 21:38:08.726178
SMMR,24.86,24.86,25.05,,1932700.0,3500.0,1769500.0,800.0,4832.0,3500.0,800.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2026-02-05 21:38:08.726178
ATMN,25.19,24.91,25.19,994.0,1885300.0,3500.0,1893200.0,,,3500.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2026-02-05 21:38:08.726178
WNTR,25.1,25.09,25.1,,1491100.0,,959000.0,,8710.0,3500.0,,9000.0,12000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2026-02-05 21:38:08.726178
SPNG,25.44,24.87,25.44,2085400.0,3500.0,1879800.0,3500.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2026-02-05 21:38:09.902458
SMMR,25.05,24.88,25.05,2027300.0,3500.0,2010600.0,3500.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2026-02-05 21:38:09.902458
ATMN,24.87,24.87,25.15,1884700.0,3500.0,1794500.0,3500.0,1000.0,1000.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2026-02-05 21:38:09.902458
WNTR,25.13,25.13,25.14,1293800.0,,846200.0,3500.0,1200.0,,6748.0,9000.0,5363.0,12500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2026-02-05 21:38:09.902458
SPNG,24.8,24.8,25.21,2085400.0,3500.0,1783500.0,582.0,3500.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2026-02-05 21:38:10.976070
SMMR,24.82,24.82,24.96,2052000.0,3500.0,1813800.0,6678.0,3500.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2026-02-05 21:38:10.976070
ATMN,24.74,24.74,24.8,1910700.0,3500.0,1681900.0,100.0,3500.0,1000.0,1000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2026-02-05 21:38:10.976070
WNTR,25.09,25.09,25.12,1301000.0,,754300.0,12568.0,3500.0,1200.0,1200.0,3118.0,9000.0,11000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2026-02-05 21:38:10.976070
SPNG,25.16,24.83,24.89,2596.0,1961600.0,3500.0,1664600.0,5775.0,3500.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2026-02-05 21:38:12.032351
SMMR,24.82,24.82,24.96,,2054800.0,3500.0,1813800.0,6678.0,3500.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2026-02-05 21:38:12.032351
ATMN,25.08,25.12,25.15,931.0,1795300.0,3500.0,1787300.0,,3500.0,1000.0,1000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2026-02-05 21:38:12.032351
WNTR,25.14,25.02,25.08,1520.0,1681100.0,,842900.0,9987.0,3500.0,1200.0,,3000.0,12500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2026-02-05 21:38:12.032351
SPNG,25.21,25.02,25.21,2088200.0,3500.0,1894200.0,3500.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2026-02-05 21:38:13.094588
SMMR,25.06,25.11,25.18,2110500.0,3500.0,2018300.0,3500.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2026-02-05 21:38:13.094588
ATMN,25.12,24.74,25.12,2017100.0,3500.0,1864400.0,3500.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2026-02-05 21:38:13.094588
WNTR,25.12,25.12,25.14,1491300.0,,1139500.0,3500.0,8045.0,1200.0,6000.0,8000.0,1619.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2026-02-05 21:38:13.094588
SPNG,25.07,24.43,24.52,2071000.0,3500.0,1862600.0,3500.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2026-02-05 21:38:14.168115
SMMR,25.11,25.14,25.18,1875100.0,3500.0,1868700.0,3500.0,11296.0,2998.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2026-02-05 21:38:14.168115
ATMN,25.15,24.74,25.15,1910700.0,3500.0,1892300.0,3500.0,,,1000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2026-02-05 21:38:14.168115
WNTR,25.17,25.1,25.13,1275900.0,,1050900.0,3500.0,7406.0,7406.0,1200.0,9000.0,1200.0,9000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2026-02-05 21:38:14.168115
SPNG,25.39,24.44,24.5,6295.0,1981600.0,3500.0,1494.0,1773800.0,3500.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2026-02-05 21:38:15.231397
SMMR,25.02,25.02,25.18,2205.0,1819900.0,3500.0,2998.0,1868700.0,3500.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2026-02-05 21:38:15.231397
ATMN,24.8,24.76,24.77,2384.0,1764000.0,3500.0,10100.0,1638400.0,3500.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2026-02-05 21:38:15.231397
WNTR,25.04,25.04,25.17,,1602000.0,,,1144200.0,3500.0,7500.0,9500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2026-02-05 21:38:15.231397
SPNG,24.5,24.44,24.5,6295.0,1992300.0,3500.0,1494.0,1773800.0,3500.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,2026-02-05 21:38:15.787148
SMMR,25.02,25.02,25.06,2205.0,1819900.0,3500.0,2998.0,1758500.0,3500.0,800.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,2026-02-05 21:38:15.787148
ATMN,24.74,24.74,24.8,2384.0,1798200.0,3500.0,10000.0,1764600.0,3500.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,2026-02-05 21:38:15.787148
WNTR,25.0,25.0,25.17,,1697900.0,1750.0,,963200.0,3500.0,,4500.0,12500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,2026-02-05 21:38:15.787148
SPNG,25.44,24.55,25.44,1978200.0,7330.0,3500.0,1892900.0,3500.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2026-02-05 21:38:16.879015
SMMR,24.96,24.95,24.96,2058100.0,,3500.0,1874200.0,3500.0,1251.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2026-02-05 21:38:16.879015
ATMN,24.73,24.73,25.15,1909200.0,1832.0,3500.0,1892300.0,3500.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2026-02-05 21:38:16.879015
WNTR,25.02,25.0,25.02,1697900.0,,,859600.0,1750.0,5282.0,6000.0,1200.0,12500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2026-02-05 21:38:16.879015
SPNG,25.44,24.74,25.05,1930300.0,600.0,7430.0,1757000.0,298.0,3500.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2026-02-05 21:38:17.998418
SMMR,25.07,24.99,25.07,1707300.0,800.0,11948.0,1644900.0,3389.0,3500.0,3500.0,800.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2026-02-05 21:38:17.998418
ATMN,24.69,24.73,25.06,1809900.0,1000.0,1832.0,1628600.0,7500.0,3500.0,3500.0,1000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2026-02-05 21:38:17.998418
WNTR,25.02,25.0,25.02,1416700.0,1200.0,12682.0,882400.0,13318.0,1750.0,,1200.0,6000.0,11500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2026-02-05 21:38:17.998418
SPNG,25.16,25.42,25.44,2237900.0,1892900.0,3500.0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,2026-02-05 21:38:19.081754
SMMR,25.07,25.01,25.04,1841300.0,1739700.0,3500.0,2547.0,800.0,3500.0,800.0,100.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,2026-02-05 21:38:19.081754
ATMN,24.52,24.64,24.75,1950400.0,1855800.0,1750.0,525.0,,3500.0,1000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,2026-02-05 21:38:19.081754
WNTR,25.2,25.02,25.2,1602000.0,1667600.0,1750.0,4965.0,1200.0,,,,4500.0,4500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,2026-02-05 21:38:19.081754
SPNG,24.74,24.74,25.23,2133200.0,1750.0,1767100.0,600.0,3500.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,2026-02-05 21:38:20.158880
SMMR,25.04,25.05,25.06,1749700.0,3500.0,1644900.0,800.0,3500.0,7642.0,800.0,2085.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,2026-02-05 21:38:20.158880
ATMN,24.52,24.7,24.75,1823800.0,3500.0,1943200.0,1000.0,,1050.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,2026-02-05 21:38:20.158880
WNTR,25.2,25.12,25.17,887400.0,,1071800.0,1200.0,1750.0,9930.0,1200.0,2225.0,13500.0,9500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,2026-02-05 21:38:20.158880
SPNG,24.74,24.85,25.06,5306.0,600.0,2000700.0,1604800.0,600.0,610.0,3500.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,2026-02-05 21:38:21.262496
SMMR,24.97,24.97,25.06,,800.0,1971700.0,1644900.0,800.0,2085.0,3500.0,3500.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,2026-02-05 21:38:21.262496
ATMN,24.7,24.7,24.72,1050.0,,1829600.0,1859600.0,1000.0,6596.0,,3500.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,2026-02-05 21:38:21.262496
WNTR,25.06,25.02,25.06,4965.0,,1297500.0,1267600.0,1200.0,2225.0,1750.0,,10500.0,6500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,2026-02-05 21:38:21.262496
SPNG,24.64,24.64,25.06,2138900.0,1750.0,1733300.0,610.0,3500.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,2026-02-05 21:38:21.824149
SMMR,24.95,24.95,24.96,2100300.0,3500.0,1778800.0,2085.0,3500.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,2026-02-05 21:38:21.824149
