ticker,last_price,bid_price,ask_price,BUY_WRSW-3,BUY_ANON,SELL_WRSW-3,SELL_ANON,BUY_UEBR-2,BUY_GIOT-3,SELL_WRSW-5,BUY_LUIS-1,SELL_UOTB-2,SELL_DUBL-5,SELL_BRCH-3,BUY_LAVL-1,BUY_BRCH-3,BUY_UEBR-1,BUY_WRSW-6,SELL_BABS-4,SELL_LETH-1,BUY_UOTB-1,BUY_UOTB-2,SELL_LUIS-1,SELL_WRSW-6,SELL_COLA-3,BUY_WRSW-5,SELL_CNCD-1,BUY_CNCD-1,BUY_COLA-1,BUY_WRSW-4,SELL_UOTB-3,SELL_HECM-3,SELL_NAIT-1,BUY_LETH-1,BUY_WRSW-2,SELL_WRSW-1,BUY_CNCD-5,SELL_COLB-2,SELL_COLA-1,BUY_NAIT-1,BUY_WRSW-1,SELL_BRCH-1,BUY_BRCH-2,SELL_UOTB-1,BUY_COLA-3,SELL_LAVL-1,BUY_BRCH-1,SELL_UEBR-1,SELL_GIOT-3,BUY_UOTB-3,BUY_DUBL-5,BUY_BABS-4,BUY_CAMN-1,SELL_CNCD-5,BUY_COLB-2,SELL_WRSW-2,SELL_UEBR-2,SELL_CAMN-1,SELL_WRSW-4,BUY_HECM-3,SELL_BRCH-2,tick,timestamp
SPNG,24.37,24.38,24.51,4967.0,974400.0,679.0,5600.0,4000.0,6000.0,3196.0,4967.0,2054900.0,607.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,2026-02-06 11:00:39.680098
SMMR,25.87,25.86,25.87,6276.0,1185300.0,740.0,2800.0,4000.0,6000.0,1597.0,6276.0,1151100.0,740.0,2000.0,2800.0,4000.0,1834.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,2026-02-06 11:00:39.680098
ATMN,23.49,23.49,23.7,,2095000.0,,,4000.0,,1620.0,3030.0,1625100.0,609.0,,4200.0,,1580.0,2000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,2026-02-06 11:00:39.680098
WNTR,25.03,25.03,25.04,6493.0,1334200.0,770.0,,2000.0,6000.0,1620.0,6493.0,1152700.0,770.0,4000.0,,6000.0,1620.0,,2788.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,2026-02-06 11:00:39.680098
SPNG,24.14,24.09,24.14,4200.0,6000.0,3196.0,1460600.0,2000.0,2069400.0,4967.0,607.0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,2026-02-06 11:00:40.230767
SMMR,25.84,25.84,25.87,,6000.0,1597.0,1782700.0,4000.0,904900.0,6276.0,740.0,740.0,2800.0,4000.0,5060.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,2026-02-06 11:00:40.230767
ATMN,23.56,23.49,23.56,,,810.0,2242800.0,2000.0,1147700.0,3030.0,710.0,,9800.0,,1580.0,6000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,2026-02-06 11:00:40.230767
WNTR,25.03,25.03,25.04,,6000.0,1620.0,1435500.0,2000.0,1510800.0,6493.0,,770.0,,4000.0,1620.0,2788.0,3000.0,6493.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,2026-02-06 11:00:40.230767
SPNG,24.13,24.33,24.47,828300.0,452.0,7000.0,1213.0,4000.0,6000.0,3196.0,2084200.0,2800.0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,2026-02-06 11:00:41.311087
SMMR,25.94,25.85,25.94,1056000.0,740.0,,6134.0,4000.0,6000.0,1597.0,1836100.0,,5000.0,740.0,1834.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,2026-02-06 11:00:41.311087
ATMN,23.55,23.55,23.56,2178100.0,,2800.0,,,,810.0,1147700.0,7000.0,,,3702.0,6000.0,3030.0,2000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,2026-02-06 11:00:41.311087
WNTR,25.03,25.03,25.04,2008100.0,,,,,,2802.0,1061900.0,,1000.0,,3984.0,2788.0,12381.0,,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,2026-02-06 11:00:41.311087
SPNG,23.69,23.69,24.1,2465400.0,5000.0,5600.0,617.0,1618100.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,2026-02-06 11:00:42.402811
SMMR,25.84,25.78,25.79,1677600.0,6000.0,,,1633100.0,2822.0,3000.0,740.0,1000.0,2366.0,2000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,2026-02-06 11:00:42.402811
ATMN,23.6,23.6,23.64,1314700.0,6000.0,1400.0,,1954200.0,810.0,,623.0,,,4000.0,3890.0,7000.0,2000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,2026-02-06 11:00:42.402811
WNTR,24.91,24.91,25.05,2289200.0,6000.0,,770.0,1270000.0,1620.0,,,4000.0,3984.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,2026-02-06 11:00:42.402811
SPNG,23.69,23.69,24.46,2465400.0,4508.0,2204100.0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,2026-02-06 11:00:43.481329
SMMR,25.7,25.71,25.74,1687100.0,5487.0,746600.0,2800.0,4000.0,5600.0,4000.0,6000.0,630.0,955.0,2000.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,2026-02-06 11:00:43.481329
ATMN,23.6,23.6,23.76,1467900.0,,2218900.0,4200.0,,1400.0,,,,,2000.0,710.0,6000.0,810.0,2000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,2026-02-06 11:00:43.481329
WNTR,25.02,24.97,25.02,1577300.0,5487.0,923800.0,1400.0,2000.0,,8000.0,6000.0,,2699.0,,651.0,5087.0,1620.0,,5321.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,2026-02-06 11:00:43.481329
SPNG,24.6,24.6,24.66,2069100.0,2800.0,6000.0,2286600.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,2026-02-06 11:00:44.565852
SMMR,25.78,25.79,25.81,715100.0,5600.0,,870300.0,6518.0,1540.0,6000.0,740.0,11033.0,4200.0,740.0,3000.0,6000.0,955.0,2000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,2026-02-06 11:00:44.565852
ATMN,23.76,23.52,23.76,2071100.0,,,2196300.0,5355.0,810.0,,710.0,,,697.0,,6000.0,,,2000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,2026-02-06 11:00:44.565852
WNTR,25.05,24.97,24.98,1582800.0,1400.0,913.0,963700.0,5738.0,1620.0,2000.0,668.0,11225.0,1400.0,770.0,4000.0,6000.0,4216.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,2026-02-06 11:00:44.565852
SPNG,24.11,23.69,24.09,2465400.0,1966600.0,3489.0,2000.0,679.0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,2026-02-06 11:00:45.624670
SMMR,25.9,25.81,25.83,505800.0,1850800.0,,2000.0,,3552.0,8000.0,5600.0,3080.0,740.0,1000.0,955.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,2026-02-06 11:00:45.624670
ATMN,23.56,23.56,23.59,1476900.0,1852300.0,179.0,,,5510.0,,1400.0,4014.0,,,,5500.0,4000.0,6000.0,4200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,2026-02-06 11:00:45.624670
WNTR,25.05,25.05,25.07,1349300.0,1709200.0,,2000.0,,3438.0,3000.0,2800.0,2430.0,,1000.0,2802.0,5087.0,,,1400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,2026-02-06 11:00:45.624670
SPNG,24.08,24.02,24.05,1878500.0,659.0,2524.0,138.0,9800.0,1262.0,939800.0,679.0,2176.0,3489.0,2000.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,2026-02-06 11:00:46.687351
SMMR,25.96,25.96,25.97,1082200.0,740.0,3080.0,3552.0,,955.0,1751700.0,630.0,,660.0,2000.0,7000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,2026-02-06 11:00:46.687351
ATMN,23.59,23.59,23.6,1311300.0,710.0,4014.0,9936.0,1400.0,,2258800.0,,,2046.0,,,6000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,2026-02-06 11:00:46.687351
WNTR,25.07,24.96,25.07,2065000.0,,2430.0,,2800.0,2802.0,1369700.0,,,,,,,5087.0,4000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,2026-02-06 11:00:46.687351
SPNG,24.14,24.02,24.14,1655700.0,659.0,4163.0,2524.0,2000.0,4200.0,679.0,6000.0,3489.0,1518700.0,2000.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,2026-02-06 11:00:47.732115
SMMR,25.76,25.69,25.76,2270700.0,,,1620.0,,,,,5746.0,1547500.0,,3000.0,955.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,2026-02-06 11:00:47.732115
ATMN,23.7,23.6,23.61,1049900.0,710.0,15678.0,2412.0,6000.0,1400.0,698.0,,2095.0,2144100.0,,,,1400.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,2026-02-06 11:00:47.732115
WNTR,25.04,25.05,25.06,2168500.0,,,1620.0,,5600.0,,,,1038000.0,2000.0,5000.0,1182.0,1400.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,2026-02-06 11:00:47.732115
SPNG,24.29,24.29,24.56,1280100.0,2800.0,6000.0,659.0,4163.0,2524.0,2000.0,3489.0,2078200.0,2000.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,2026-02-06 11:00:48.289247
SMMR,25.76,25.74,25.76,1692900.0,4200.0,,,,,,5746.0,1118900.0,2000.0,3000.0,6000.0,955.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,2026-02-06 11:00:48.289247
ATMN,23.59,23.55,23.59,1787900.0,,6000.0,,,2412.0,6000.0,2095.0,1759200.0,,,,2050.0,6000.0,1400.0,600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,2026-02-06 11:00:48.289247
WNTR,25.05,25.0,25.04,1921600.0,1400.0,4587.0,668.0,,1620.0,,,1610900.0,2000.0,,2000.0,2802.0,5087.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,2026-02-06 11:00:48.289247
SPNG,24.04,24.03,24.04,2800.0,1878500.0,1262.0,2000.0,1708500.0,6000.0,1400.0,3901.0,2000.0,606.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,2026-02-06 11:00:49.344861
SMMR,25.75,25.74,25.75,4200.0,1217300.0,,,1328700.0,6000.0,,,2000.0,740.0,6000.0,1196.0,4000.0,955.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,2026-02-06 11:00:49.344861
ATMN,23.52,23.44,23.52,,2157800.0,,2000.0,1742000.0,6000.0,1400.0,4759.0,,701.0,,,,2050.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,2026-02-06 11:00:49.344861
WNTR,25.1,25.02,25.08,4200.0,1111200.0,1620.0,2000.0,1899800.0,,1400.0,,2000.0,,2000.0,4781.0,,1620.0,770.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,2026-02-06 11:00:49.344861
SPNG,24.44,24.44,24.53,1820100.0,1400.0,4568.0,659.0,2000.0,1400.0,2070900.0,2000.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,2026-02-06 11:00:50.394757
SMMR,25.91,25.92,25.97,1202400.0,1400.0,,740.0,,,1772300.0,2000.0,8000.0,740.0,1941.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,2026-02-06 11:00:50.394757
ATMN,23.46,23.45,23.46,1827200.0,5600.0,,617.0,2000.0,5600.0,1539000.0,,,710.0,1025.0,3764.0,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,2026-02-06 11:00:50.394757
WNTR,24.92,24.9,24.92,1926000.0,,1620.0,770.0,,4200.0,1154300.0,4000.0,2000.0,,1620.0,,6000.0,3000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,2026-02-06 11:00:50.394757
SPNG,24.0,23.97,24.0,2250100.0,2000.0,1756000.0,2000.0,500.0,1400.0,476.0,606.0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,2026-02-06 11:00:51.439232
SMMR,25.93,25.82,25.93,1312000.0,,1328700.0,2000.0,,,183.0,740.0,740.0,6000.0,5000.0,4032.0,5973.0,1000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,2026-02-06 11:00:51.439232
ATMN,23.46,23.47,23.58,1258500.0,2000.0,1870600.0,,6000.0,2800.0,,701.0,710.0,,,4232.0,1025.0,,8400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,2026-02-06 11:00:51.439232
WNTR,25.1,24.9,25.1,1688200.0,,1910300.0,4000.0,,,,,770.0,,4000.0,1620.0,1620.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,2026-02-06 11:00:51.439232
SPNG,24.45,24.0,24.05,4200.0,1909300.0,659.0,2800.0,2103400.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,2026-02-06 11:00:52.490357
SMMR,25.82,25.82,25.93,,1542400.0,740.0,,1328700.0,4000.0,4032.0,5973.0,2000.0,2000.0,740.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,2026-02-06 11:00:52.490357
ATMN,23.64,23.45,23.64,1400.0,2242300.0,,,2389300.0,,4232.0,1025.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,2026-02-06 11:00:52.490357
WNTR,24.98,24.97,24.98,,1350200.0,,,1436000.0,5000.0,6278.0,6278.0,1000.0,2000.0,637.0,6000.0,5900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,2026-02-06 11:00:52.490357
SPNG,24.28,24.28,24.44,2377700.0,2800.0,2103400.0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,2026-02-06 11:00:53.538380
SMMR,25.95,25.95,25.97,1568400.0,,1998300.0,5000.0,740.0,6000.0,1000.0,740.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,2026-02-06 11:00:53.538380
ATMN,23.46,23.46,23.56,1651000.0,,2475300.0,,710.0,3969.0,,,7000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,2026-02-06 11:00:53.538380
WNTR,24.93,24.91,24.93,1674400.0,2800.0,1498400.0,5000.0,770.0,,3000.0,,,5900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,2026-02-06 11:00:53.538380
SPNG,24.05,24.06,24.1,464.0,4200.0,1901900.0,2800.0,2103400.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,2026-02-06 11:00:54.590942
SMMR,25.75,25.76,25.97,,1400.0,2026700.0,1400.0,2016300.0,2000.0,1000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,2026-02-06 11:00:54.590942
ATMN,23.43,23.43,23.7,,,2447500.0,,2475300.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,2026-02-06 11:00:54.590942
WNTR,24.93,24.91,24.93,770.0,,1572800.0,2800.0,1186500.0,6000.0,5000.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,2026-02-06 11:00:54.590942
SPNG,24.13,24.14,24.15,9800.0,2000.0,1308400.0,679.0,8400.0,1494100.0,2000.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,2026-02-06 11:00:55.644345
SMMR,25.75,25.75,25.88,,2000.0,2155600.0,,8400.0,894800.0,2000.0,1000.0,740.0,4000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,2026-02-06 11:00:55.644345
ATMN,23.7,23.41,23.45,1400.0,2000.0,2325400.0,,1400.0,2374200.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,2026-02-06 11:00:55.644345
WNTR,25.06,24.94,24.98,1400.0,,1665400.0,,,1899400.0,,4000.0,,1000.0,6000.0,3428.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,2026-02-06 11:00:55.644345
SPNG,23.98,23.98,24.11,2124700.0,679.0,2000.0,1416900.0,8400.0,2000.0,616.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,2026-02-06 11:00:56.719927
SMMR,25.87,25.79,25.86,1216100.0,630.0,2000.0,985400.0,7000.0,,740.0,5600.0,4000.0,5000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,2026-02-06 11:00:56.719927
ATMN,23.46,23.41,23.46,2325400.0,,2000.0,2226700.0,2800.0,,,2800.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,2026-02-06 11:00:56.719927
WNTR,25.13,24.96,25.13,1160700.0,770.0,2000.0,2249800.0,,,,1400.0,6000.0,,183.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,2026-02-06 11:00:56.719927
SPNG,24.31,24.0,24.05,1400.0,464.0,2020500.0,2000.0,1400.0,2189800.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,2026-02-06 11:00:57.786878
SMMR,25.97,25.81,25.85,9800.0,,885100.0,2000.0,1400.0,1780700.0,5000.0,970.0,1000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,2026-02-06 11:00:57.786878
ATMN,23.54,23.41,23.45,5600.0,710.0,1688000.0,4000.0,2800.0,2124900.0,,,,705.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,2026-02-06 11:00:57.786878
WNTR,25.12,25.12,25.13,1400.0,770.0,1295100.0,2000.0,,2231700.0,6000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,2026-02-06 11:00:57.786878
