ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,BUY_GIOT-3,SELL_WRSW-3,BUY_LUIS-1,SELL_UOTB-2,SELL_BRCH-3,BUY_LAVL-1,BUY_BRCH-3,BUY_UEBR-1,SELL_BABS-4,BUY_UOTB-1,BUY_UOTB-2,SELL_LUIS-1,SELL_COLA-3,BUY_COLA-1,SELL_UOTB-3,SELL_NAIT-1,BUY_WRSW-2,SELL_WRSW-1,BUY_CNCD-5,SELL_COLB-2,SELL_COLA-1,BUY_NAIT-1,BUY_WRSW-1,SELL_BRCH-1,BUY_BRCH-2,SELL_UOTB-1,BUY_COLA-3,SELL_LAVL-1,BUY_WRSW-3,BUY_BRCH-1,SELL_UEBR-1,SELL_GIOT-3,BUY_UOTB-3,BUY_BABS-4,BUY_CAMN-1,SELL_CNCD-5,BUY_COLB-2,SELL_WRSW-2,SELL_CAMN-1,SELL_BRCH-2,tick,timestamp
ATMN,24.42,24.49,24.62,1951900.0,,,1181100.0,18000.0,,146.0,5020.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-05 20:11:14.229899
WNTR,25.08,24.98,25.08,2078500.0,118.0,,2226800.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-05 20:11:14.229899
SPNG,25.11,24.87,24.91,147.0,6000.0,200.0,1504500.0,100.0,1872300.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-05 20:11:15.277769
SMMR,25.07,25.07,25.08,110.0,,9666.0,2043300.0,11285.0,1853500.0,110.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-05 20:11:15.277769
ATMN,24.42,24.51,24.58,148.0,2250.0,6690.0,1651900.0,9659.0,986300.0,148.0,18000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-05 20:11:15.277769
WNTR,25.12,24.98,24.99,121.0,,10000.0,1922100.0,10000.0,1993800.0,121.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-05 20:11:15.277769
SPNG,24.69,24.69,25.11,2018100.0,1954800.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-05 20:11:15.816750
SMMR,25.06,24.97,25.0,2272400.0,1848000.0,11285.0,110.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-05 20:11:15.816750
ATMN,24.8,24.51,24.8,1768900.0,1796700.0,,,6690.0,148.0,6750.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-05 20:11:15.816750
WNTR,24.9,24.9,24.99,2183000.0,1993800.0,10000.0,121.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-05 20:11:15.816750
SPNG,24.57,24.72,25.08,9000.0,1500300.0,3000.0,5127.0,12500.0,3000.0,1199700.0,147.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2026-02-05 20:11:16.861278
SMMR,25.08,24.97,24.98,,2075600.0,,17288.0,,,1791900.0,114.0,114.0,2700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2026-02-05 20:11:16.861278
ATMN,24.42,24.43,24.62,,1876600.0,2250.0,1776.0,,11250.0,1372300.0,146.0,146.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2026-02-05 20:11:16.861278
WNTR,24.99,24.98,24.99,,1952600.0,,10000.0,,,1993800.0,118.0,118.0,1536.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2026-02-05 20:11:16.861278
SPNG,24.55,24.55,25.05,2058400.0,100.0,5000.0,3000.0,1550600.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2026-02-05 20:11:17.922238
SMMR,24.97,25.04,25.06,2271200.0,,,,2090300.0,114.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2026-02-05 20:11:17.922238
ATMN,24.82,24.45,24.61,1691600.0,,,6750.0,1672500.0,146.0,6750.0,146.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2026-02-05 20:11:17.922238
WNTR,24.99,24.98,24.99,1941300.0,7586.0,,,1993400.0,118.0,,118.0,6878.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2026-02-05 20:11:17.922238
SPNG,25.15,24.59,25.15,100.0,22500.0,143.0,3000.0,833400.0,1932600.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2026-02-05 20:11:18.970323
SMMR,24.97,25.04,25.06,7638.0,,121.0,,2062100.0,2030200.0,7638.0,121.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2026-02-05 20:11:18.970323
ATMN,24.82,24.58,24.6,100.0,,142.0,6750.0,1584100.0,1773000.0,7638.0,142.0,2250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2026-02-05 20:11:18.970323
WNTR,24.98,24.98,24.99,,,114.0,,2071100.0,1998000.0,7586.0,114.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2026-02-05 20:11:18.970323
SPNG,24.9,24.91,25.14,6000.0,1315300.0,10000.0,100.0,7500.0,1562800.0,3000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2026-02-05 20:11:20.022853
SMMR,25.04,24.89,24.98,,2159000.0,,,,1948900.0,,124.0,9896.0,124.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2026-02-05 20:11:20.022853
ATMN,24.82,24.59,24.6,11250.0,1277500.0,,6874.0,,1901500.0,,142.0,7638.0,142.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2026-02-05 20:11:20.022853
WNTR,24.98,25.09,25.12,,1971300.0,,9032.0,,2095000.0,,118.0,,118.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2026-02-05 20:11:20.022853
SPNG,24.51,24.89,24.95,147.0,3000.0,1855000.0,147.0,12000.0,798900.0,15000.0,764.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2026-02-05 20:11:21.081419
SMMR,24.97,24.97,24.98,124.0,,2069600.0,124.0,,2146200.0,,,6627.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2026-02-05 20:11:21.081419
ATMN,24.58,24.69,24.79,,11250.0,1584100.0,138.0,,2000400.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2026-02-05 20:11:21.081419
WNTR,25.12,24.93,25.11,,,2067500.0,,,2095000.0,,6308.0,8051.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2026-02-05 20:11:21.081419
SPNG,24.96,24.91,24.95,3338.0,10000.0,147.0,1431000.0,18000.0,12000.0,7441.0,147.0,509600.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2026-02-05 20:11:22.177105
SMMR,24.98,24.89,24.98,,,,2234000.0,,,,,2262400.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2026-02-05 20:11:22.177105
ATMN,24.67,24.46,24.6,,,,1667900.0,,2250.0,7856.0,142.0,1786500.0,9000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2026-02-05 20:11:22.177105
WNTR,25.13,24.99,25.03,13119.0,,118.0,1818000.0,,,,,2166600.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2026-02-05 20:11:22.177105
SPNG,24.63,24.63,24.95,2063900.0,18000.0,142.0,1296300.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2026-02-05 20:11:23.221414
SMMR,24.87,24.9,24.93,2014900.0,,,2146200.0,128.0,2777.0,6621.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2026-02-05 20:11:23.221414
ATMN,24.62,24.46,24.55,1389500.0,2250.0,,1970200.0,146.0,,,13500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2026-02-05 20:11:23.221414
WNTR,25.01,25.01,25.13,2045700.0,,,2190400.0,121.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2026-02-05 20:11:23.221414
SPNG,24.99,24.79,24.93,138.0,1637300.0,100.0,3000.0,2500.0,1881300.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2026-02-05 20:11:24.272209
SMMR,24.87,24.89,24.91,132.0,2004600.0,2017.0,,,1948900.0,16621.0,132.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2026-02-05 20:11:24.272209
ATMN,24.43,24.43,24.79,,1766500.0,4080.0,,,2092600.0,,,4500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2026-02-05 20:11:24.272209
WNTR,24.86,25.07,25.11,125.0,1950200.0,8658.0,,,1990500.0,7956.0,125.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2026-02-05 20:11:24.272209
SPNG,25.15,24.79,25.15,25000.0,1939.0,3000.0,447600.0,142.0,1932600.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2026-02-05 20:11:25.317238
SMMR,25.06,25.07,25.08,,9845.0,,1922600.0,132.0,2125200.0,132.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2026-02-05 20:11:25.317238
ATMN,24.42,24.42,24.79,,4080.0,4500.0,1664300.0,142.0,2031300.0,,4329.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2026-02-05 20:11:25.317238
WNTR,24.96,24.88,24.94,,7806.0,,2046200.0,,1896700.0,121.0,15762.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2026-02-05 20:11:25.317238
SPNG,25.24,24.81,24.94,147.0,24500.0,9000.0,447600.0,147.0,1819200.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2026-02-05 20:11:26.358742
SMMR,25.06,24.89,24.9,136.0,,,2028000.0,136.0,2033800.0,6510.0,6510.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2026-02-05 20:11:26.358742
ATMN,24.61,24.42,24.6,142.0,,9000.0,1556600.0,142.0,1788800.0,,,4500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2026-02-05 20:11:26.358742
WNTR,24.85,24.94,25.13,,,,2069400.0,,2093200.0,8927.0,852.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2026-02-05 20:11:26.358742
SPNG,24.78,24.78,24.93,2022100.0,1500.0,100.0,147.0,1724200.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2026-02-05 20:11:26.920929
SMMR,24.9,24.99,25.08,2030200.0,,,,2233200.0,6510.0,136.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2026-02-05 20:11:26.920929
ATMN,24.4,24.4,24.78,2086500.0,,,,1999200.0,,,2250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2026-02-05 20:11:26.920929
WNTR,25.14,25.07,25.12,1933800.0,,852.0,114.0,1961900.0,8927.0,114.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2026-02-05 20:11:26.920929
SPNG,24.77,24.65,24.67,1500.0,1985500.0,895600.0,22500.0,2697.0,147.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2026-02-05 20:11:27.988262
SMMR,24.99,24.91,24.96,,2019100.0,2040200.0,,6348.0,136.0,6510.0,136.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2026-02-05 20:11:27.988262
ATMN,24.82,24.46,24.82,,1953900.0,2089600.0,,,,4883.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2026-02-05 20:11:27.988262
WNTR,25.07,25.08,25.1,,1833500.0,1862400.0,,9557.0,114.0,10806.0,114.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2026-02-05 20:11:27.988262
SPNG,25.26,25.02,25.12,1398700.0,12500.0,3000.0,147.0,1847200.0,147.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,2026-02-05 20:11:29.037469
SMMR,25.09,24.99,25.08,2125900.0,,,131.0,2126400.0,131.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,2026-02-05 20:11:29.037469
ATMN,24.35,24.4,24.82,1974700.0,,,142.0,1964900.0,142.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,2026-02-05 20:11:29.037469
WNTR,24.84,24.84,25.11,2161400.0,,,,2180300.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,2026-02-05 20:11:29.037469
SPNG,25.02,25.02,25.11,759400.0,27500.0,147.0,3000.0,1758900.0,147.0,1691.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2026-02-05 20:11:30.093165
SMMR,24.91,24.91,25.1,2206700.0,,,,2101500.0,128.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2026-02-05 20:11:30.093165
ATMN,24.32,24.33,24.79,1960900.0,,146.0,,1757000.0,146.0,1989.0,2250.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2026-02-05 20:11:30.093165
WNTR,25.08,24.84,25.08,2049500.0,,,,2077700.0,,7958.0,,6384.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2026-02-05 20:11:30.093165
SPNG,25.11,24.65,24.77,6000.0,10000.0,1387700.0,142.0,142.0,12500.0,1264600.0,1691.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2026-02-05 20:11:31.134115
SMMR,25.11,24.93,25.08,,,1975100.0,131.0,131.0,,2076900.0,,1895.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2026-02-05 20:11:31.134115
ATMN,24.32,24.32,24.68,,,1878300.0,146.0,146.0,,1672400.0,11989.0,1375.0,2250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2026-02-05 20:11:31.134115
WNTR,25.02,25.07,25.08,,,1941900.0,114.0,114.0,,1982900.0,7958.0,6384.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2026-02-05 20:11:31.134115
SPNG,24.85,24.91,25.1,744900.0,9000.0,22500.0,142.0,3000.0,1665200.0,5000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,2026-02-05 20:11:32.219792
SMMR,25.11,24.99,25.1,2088400.0,,,128.0,,2114200.0,,128.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,2026-02-05 20:11:32.219792
ATMN,24.3,24.3,24.56,2082000.0,,,,4500.0,1765900.0,,146.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,2026-02-05 20:11:32.219792
WNTR,25.11,24.91,25.11,1936100.0,,,117.0,,2180300.0,,,5874.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,2026-02-05 20:11:32.219792
SPNG,25.1,25.1,25.11,399300.0,4671.0,148.0,12000.0,22500.0,1553600.0,5000.0,4571.0,148.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,2026-02-05 20:11:33.339905
SMMR,24.85,24.85,25.08,2099100.0,,131.0,,,1901000.0,,5478.0,131.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,2026-02-05 20:11:33.339905
ATMN,24.3,24.31,24.54,1770300.0,2132.0,,2250.0,,1686000.0,,7412.0,146.0,4500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,2026-02-05 20:11:33.339905
WNTR,24.99,24.95,24.99,1815300.0,13538.0,117.0,,,2182300.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,2026-02-05 20:11:33.339905
SPNG,24.85,24.85,25.11,868500.0,25000.0,6000.0,1553600.0,5000.0,4571.0,148.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,2026-02-05 20:11:34.384586
SMMR,24.96,25.03,25.08,2135000.0,,,1901000.0,,5478.0,131.0,131.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,2026-02-05 20:11:34.384586
ATMN,24.28,24.28,24.51,1858700.0,,,1505400.0,,7412.0,149.0,,2132.0,9000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,2026-02-05 20:11:34.384586
WNTR,24.91,24.89,24.9,2152600.0,,,2100400.0,,,121.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,2026-02-05 20:11:34.384586
SPNG,24.85,24.98,25.09,621300.0,9000.0,25000.0,146.0,1427600.0,3000.0,5000.0,4571.0,146.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,2026-02-05 20:11:34.927655
SMMR,24.96,25.04,25.08,2108200.0,,,131.0,1901000.0,,,5478.0,131.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,2026-02-05 20:11:34.927655
ATMN,24.18,24.18,24.44,2115600.0,,,,1515500.0,9000.0,,7412.0,144.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,2026-02-05 20:11:34.927655
WNTR,24.99,25.02,25.11,2161100.0,,,,2180300.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,2026-02-05 20:11:34.927655
SPNG,24.98,24.98,25.08,621300.0,146.0,9000.0,25000.0,6000.0,1427600.0,146.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,2026-02-05 20:11:35.972354
SMMR,25.01,25.01,25.06,2106100.0,135.0,,,,2098800.0,135.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,2026-02-05 20:11:35.972354
ATMN,24.16,24.19,24.43,2020600.0,144.0,,,11250.0,1505400.0,144.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,2026-02-05 20:11:35.972354
WNTR,25.11,25.04,25.11,2195400.0,,,,,2180300.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,2026-02-05 20:11:35.972354
SPNG,25.11,24.87,25.11,1385000.0,142.0,6000.0,10000.0,1774900.0,5000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,2026-02-05 20:11:37.029966
SMMR,24.85,24.85,25.06,2197400.0,,,,2098800.0,,135.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,2026-02-05 20:11:37.029966
ATMN,24.26,24.17,24.25,1988600.0,144.0,,,1422300.0,,144.0,13500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,2026-02-05 20:11:37.029966
WNTR,25.05,25.04,25.05,2082700.0,121.0,,,2169700.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,2026-02-05 20:11:37.029966
SPNG,24.87,24.88,25.1,9000.0,973800.0,17500.0,146.0,146.0,1559400.0,5000.0,3000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2026-02-05 20:11:38.084895
SMMR,24.91,24.91,25.06,,2201000.0,,,139.0,2098800.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2026-02-05 20:11:38.084895
ATMN,24.26,24.17,24.25,,2061200.0,,,,1533100.0,,13500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2026-02-05 20:11:38.084895
WNTR,24.99,24.99,25.05,,2154700.0,,,121.0,2074900.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2026-02-05 20:11:38.084895
SPNG,24.87,24.9,25.1,867700.0,146.0,12000.0,17500.0,12500.0,1088200.0,9000.0,146.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,2026-02-05 20:11:39.149192
SMMR,25.1,24.94,25.1,2088200.0,144.0,,,,2214500.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,2026-02-05 20:11:39.149192
ATMN,24.57,24.57,24.61,1979300.0,149.0,,,,1796900.0,6750.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,2026-02-05 20:11:39.149192
WNTR,24.98,24.98,25.05,2065200.0,117.0,,,,2046600.0,,117.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,2026-02-05 20:11:39.149192
