ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,BUY_WRSW-2,SELL_WRSW-1,SELL_COLB-2,SELL_COLA-1,BUY_NAIT-1,BUY_WRSW-1,SELL_BRCH-1,BUY_GIOT-3,SELL_WRSW-3,BUY_LUIS-1,SELL_UOTB-2,BUY_BRCH-2,BUY_LAVL-1,SELL_UOTB-1,BUY_UEBR-1,BUY_COLA-3,SELL_LAVL-1,BUY_WRSW-3,BUY_BRCH-1,SELL_UEBR-1,BUY_UOTB-1,SELL_GIOT-3,BUY_UOTB-2,SELL_LUIS-1,BUY_UOTB-3,SELL_COLA-3,BUY_COLB-2,SELL_WRSW-2,SELL_BRCH-2,BUY_COLA-1,SELL_UOTB-3,SELL_NAIT-1,tick,timestamp
ATMN,26.52,26.45,26.52,,9500.0,1952200.0,2123300.0,,,2500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,2026-02-05 08:32:05.883961
WNTR,24.53,24.49,24.53,,,2086600.0,2120900.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,2026-02-05 08:32:05.883961
SPNG,25.19,25.19,25.79,2470700.0,2259600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,2026-02-05 08:32:06.950297
SMMR,23.74,23.74,23.8,2091000.0,2352300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,2026-02-05 08:32:06.950297
ATMN,26.41,26.41,26.52,2148900.0,2146300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,2026-02-05 08:32:06.950297
WNTR,24.49,24.49,24.53,2116100.0,2128900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,2026-02-05 08:32:06.950297
SPNG,25.08,25.25,25.44,7000.0,2348500.0,2142500.0,750.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,2026-02-05 08:32:08.008195
SMMR,23.74,23.75,23.79,8000.0,2362200.0,2225400.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,2026-02-05 08:32:08.008195
ATMN,26.34,26.34,26.51,,2156200.0,2025600.0,5500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,2026-02-05 08:32:08.008195
WNTR,24.54,24.44,24.54,,2126900.0,2160500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,2026-02-05 08:32:08.008195
SPNG,25.08,25.08,25.75,2456300.0,2274000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,2026-02-05 08:32:09.061308
SMMR,23.7,23.7,23.72,2085000.0,2316400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,2026-02-05 08:32:09.061308
ATMN,26.57,26.34,26.57,2161300.0,2157200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,2026-02-05 08:32:09.061308
WNTR,24.54,24.44,24.48,2132200.0,2142600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,2026-02-05 08:32:09.061308
SPNG,25.08,23.27,23.78,1099800.0,876500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,2026-02-05 08:32:10.226558
SMMR,23.66,25.69,0.0,200000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,2026-02-05 08:32:10.226558
ATMN,26.31,25.47,0.0,200000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,2026-02-05 08:32:10.226558
WNTR,24.44,23.37,0.0,200000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,2026-02-05 08:32:10.226558
SPNG,23.27,22.83,23.13,1519600.0,1002700.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,2026-02-05 08:32:11.314907
SMMR,25.69,24.8,24.84,1053300.0,894900.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,2026-02-05 08:32:11.314907
ATMN,26.31,25.53,25.71,948900.0,1045600.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,2026-02-05 08:32:11.314907
WNTR,24.44,23.47,23.51,1019600.0,997100.0,2000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,2026-02-05 08:32:11.314907
SPNG,23.78,22.83,23.03,1825600.0,2500.0,3500.0,876500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,2026-02-05 08:32:11.886896
SMMR,24.84,24.8,24.84,1296900.0,10000.0,8000.0,894900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,2026-02-05 08:32:11.886896
ATMN,25.47,25.47,25.61,1061300.0,,9500.0,1151900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,2026-02-05 08:32:11.886896
WNTR,23.37,23.37,23.51,919800.0,,2000.0,1106600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,2026-02-05 08:32:11.886896
SPNG,23.78,22.97,23.01,2212000.0,100.0,975900.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,2026-02-05 08:32:12.945631
SMMR,24.85,24.94,25.08,1530700.0,,855300.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,2026-02-05 08:32:12.945631
ATMN,25.47,25.34,25.47,983700.0,100.0,1382300.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,2026-02-05 08:32:12.945631
WNTR,23.23,23.23,23.36,949400.0,2000.0,1369600.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,2026-02-05 08:32:12.945631
SPNG,22.97,22.97,23.41,2212000.0,2500.0,2500.0,1112500.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,2026-02-05 08:32:14.013497
SMMR,24.85,24.96,25.07,1885800.0,10000.0,2500.0,855300.0,2500.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,2026-02-05 08:32:14.013497
ATMN,25.51,25.35,25.51,983700.0,2000.0,,1279000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,2026-02-05 08:32:14.013497
WNTR,23.23,23.23,23.35,1085600.0,,,1369600.0,,2000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,2026-02-05 08:32:14.013497
SPNG,23.78,24.1,24.5,2181800.0,2500.0,870600.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,2026-02-05 08:32:15.071384
SMMR,24.85,24.98,25.07,2223700.0,2500.0,855300.0,2500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,2026-02-05 08:32:15.071384
ATMN,25.61,25.5,25.61,1347600.0,,1151900.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,2026-02-05 08:32:15.071384
WNTR,23.38,23.32,23.38,1391700.0,2500.0,1237800.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,2026-02-05 08:32:15.071384
SPNG,23.9,22.73,23.9,2053400.0,2500.0,986300.0,2500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,2026-02-05 08:32:16.119386
SMMR,25.44,25.44,25.46,2181800.0,2500.0,842800.0,2500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,2026-02-05 08:32:16.119386
ATMN,25.61,25.61,25.71,1448700.0,2500.0,1175200.0,,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,2026-02-05 08:32:16.119386
WNTR,23.39,23.39,23.43,1511700.0,,1103100.0,2500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,2026-02-05 08:32:16.119386
SPNG,23.89,22.92,23.53,2166700.0,2500.0,1242800.0,2500.0,6000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,2026-02-05 08:32:17.207777
SMMR,25.49,25.44,25.49,2157700.0,,818500.0,,,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,2026-02-05 08:32:17.207777
ATMN,25.5,25.46,25.5,1318600.0,,1266000.0,2500.0,6000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,2026-02-05 08:32:17.207777
WNTR,23.43,23.33,23.43,1617600.0,2500.0,1103100.0,2500.0,,6000.0,2000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,2026-02-05 08:32:17.207777
SPNG,23.89,23.31,23.5,2500.0,2285200.0,1603300.0,2500.0,6000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,2026-02-05 08:32:18.302640
SMMR,26.15,25.54,25.73,2500.0,1924600.0,850100.0,,,10000.0,6000.0,1000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,2026-02-05 08:32:18.302640
ATMN,25.87,25.61,25.62,2500.0,1318600.0,1157000.0,2500.0,6000.0,3750.0,3750.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,2026-02-05 08:32:18.302640
WNTR,23.59,23.54,23.57,2500.0,1941800.0,1005900.0,2500.0,,,6000.0,2000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,2026-02-05 08:32:18.302640
SPNG,23.5,23.3,23.5,2285200.0,1603300.0,6000.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,2026-02-05 08:32:19.367285
SMMR,25.53,25.44,25.5,2157700.0,1088200.0,,6000.0,8000.0,2500.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,2026-02-05 08:32:19.367285
ATMN,25.67,25.51,25.67,1454900.0,1157000.0,,,,,3750.0,2500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,2026-02-05 08:32:19.367285
WNTR,23.53,23.53,23.58,1948500.0,890900.0,,6000.0,2000.0,2500.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,2026-02-05 08:32:19.367285
SPNG,23.5,23.32,23.34,3000.0,2500.0,2285200.0,100.0,2500.0,1731800.0,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,2026-02-05 08:32:19.947790
SMMR,25.53,25.45,25.5,,2500.0,2030600.0,8000.0,,1088200.0,,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,2026-02-05 08:32:19.947790
ATMN,25.4,25.4,25.65,,,1333500.0,,2500.0,1288600.0,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,2026-02-05 08:32:19.947790
WNTR,23.53,23.34,23.52,,,1833600.0,2000.0,,1125400.0,,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,2026-02-05 08:32:19.947790
SPNG,23.17,23.17,23.34,2297800.0,250.0,1750.0,1848400.0,6000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,2026-02-05 08:32:21.073575
SMMR,25.88,25.69,25.78,1914700.0,2500.0,,953400.0,,5000.0,6000.0,2500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,2026-02-05 08:32:21.073575
ATMN,25.74,25.61,25.73,1333500.0,,,1434900.0,,100.0,500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,2026-02-05 08:32:21.073575
WNTR,23.52,23.39,23.41,1739300.0,2500.0,,1223500.0,5750.0,,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,2026-02-05 08:32:21.073575
SPNG,23.14,22.92,23.14,2318500.0,1861200.0,1750.0,2500.0,6000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,2026-02-05 08:32:22.124534
SMMR,25.88,25.7,25.72,1888000.0,1083300.0,8000.0,,,10000.0,2500.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,2026-02-05 08:32:22.124534
ATMN,25.61,25.61,25.72,1197200.0,1548100.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,2026-02-05 08:32:22.124534
WNTR,23.41,23.28,23.4,1980700.0,1125400.0,,,5750.0,,2500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,2026-02-05 08:32:22.124534
SPNG,23.14,22.92,23.14,2779900.0,1861200.0,6000.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,2026-02-05 08:32:23.323240
SMMR,25.72,25.78,25.81,1895700.0,1163700.0,,2500.0,5000.0,6000.0,2500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,2026-02-05 08:32:23.323240
ATMN,25.34,25.34,25.72,1096100.0,1737900.0,,,,,2500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,2026-02-05 08:32:23.323240
WNTR,23.46,23.35,23.44,1984100.0,1337300.0,6000.0,2500.0,,,250.0,2000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,2026-02-05 08:32:23.323240
SPNG,23.53,23.59,23.79,100.0,2500.0,2799800.0,2500.0,1719200.0,6000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,2026-02-05 08:32:24.416686
SMMR,25.77,25.77,25.81,,,2087300.0,,1163700.0,,6000.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,2026-02-05 08:32:24.416686
ATMN,25.47,25.52,25.6,,2500.0,1221000.0,,1948500.0,5063.0,,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,2026-02-05 08:32:24.416686
WNTR,23.42,23.27,23.42,,,1867800.0,250.0,1335500.0,6000.0,,2000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,2026-02-05 08:32:24.416686
SPNG,23.57,23.57,23.75,3053800.0,1856600.0,100.0,2500.0,6000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,2026-02-05 08:32:25.051788
SMMR,25.77,25.77,25.81,2096300.0,1163700.0,100.0,,,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,2026-02-05 08:32:25.051788
ATMN,25.34,25.53,25.6,1096100.0,1863800.0,100.0,2500.0,5063.0,,2500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,2026-02-05 08:32:25.051788
WNTR,23.42,23.39,23.42,2075300.0,1335500.0,2000.0,,6000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,2026-02-05 08:32:25.051788
SPNG,22.92,22.92,23.73,2909000.0,3500.0,2500.0,2071100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,2026-02-05 08:32:26.106200
SMMR,25.71,25.75,25.8,2224500.0,2000.0,2500.0,1163700.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,2026-02-05 08:32:26.106200
ATMN,25.16,25.3,25.42,1193100.0,4750.0,,2044900.0,2500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,2026-02-05 08:32:26.106200
WNTR,23.43,23.39,23.43,2166800.0,,,1460300.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,2026-02-05 08:32:26.106200
SPNG,22.92,23.41,23.49,3056400.0,250.0,2035600.0,6000.0,100.0,2500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,2026-02-05 08:32:27.164214
SMMR,25.81,25.75,25.81,2112100.0,,1163700.0,,,,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,2026-02-05 08:32:27.164214
ATMN,25.42,25.44,25.6,1316700.0,2500.0,1954200.0,6000.0,,2500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,2026-02-05 08:32:27.164214
WNTR,23.51,23.48,23.51,2172000.0,2500.0,1431100.0,6000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,2026-02-05 08:32:27.164214
SPNG,23.41,22.92,22.97,2909000.0,2086500.0,100.0,2500.0,6000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,2026-02-05 08:32:28.214542
SMMR,25.96,25.76,25.96,1989800.0,947700.0,,,,2500.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,2026-02-05 08:32:28.214542
ATMN,25.42,25.44,25.54,1515400.0,1859800.0,9500.0,2500.0,6000.0,2500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,2026-02-05 08:32:28.214542
WNTR,23.53,23.53,23.56,2142500.0,1546900.0,,,,,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,2026-02-05 08:32:28.214542
SPNG,23.43,23.44,23.49,2895900.0,250.0,2341300.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,2026-02-05 08:32:29.260897
SMMR,25.96,25.76,25.8,1964200.0,2500.0,1310500.0,6000.0,100.0,2500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,2026-02-05 08:32:29.260897
ATMN,25.54,25.44,25.54,1515400.0,2500.0,2188500.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,2026-02-05 08:32:29.260897
WNTR,23.53,23.48,23.53,2176300.0,,1780000.0,6000.0,1000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,2026-02-05 08:32:29.260897
SPNG,23.49,23.16,23.49,250.0,6000.0,2794700.0,2387200.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,2026-02-05 08:32:30.322843
SMMR,25.72,25.72,25.79,,6000.0,2094800.0,1547300.0,100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,2026-02-05 08:32:30.322843
ATMN,25.4,25.4,25.51,,6000.0,1523300.0,2117800.0,,2500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,2026-02-05 08:32:30.322843
WNTR,23.53,23.49,23.5,2500.0,6000.0,2060000.0,1901300.0,1000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,2026-02-05 08:32:30.322843
SPNG,22.9,22.9,23.36,3260500.0,2500.0,6000.0,2182400.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,2026-02-05 08:32:31.433890
SMMR,25.75,25.73,25.75,1970700.0,2500.0,,1662600.0,2500.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,2026-02-05 08:32:31.433890
ATMN,25.4,25.41,25.43,1640200.0,2500.0,,2095100.0,2400.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,2026-02-05 08:32:31.433890
WNTR,23.48,23.48,23.5,2176300.0,,,2169400.0,,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,2026-02-05 08:32:31.433890
SPNG,23.14,22.91,23.08,2500.0,3006500.0,2160000.0,2500.0,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,2026-02-05 08:32:31.999884
SMMR,25.75,25.73,25.75,2500.0,1964600.0,1760700.0,,,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,2026-02-05 08:32:31.999884
ATMN,25.3,25.31,25.42,2400.0,1675800.0,2095100.0,2500.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,2026-02-05 08:32:31.999884
WNTR,23.45,23.4,23.44,2500.0,2176100.0,2045600.0,2500.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,2026-02-05 08:32:31.999884
SPNG,23.08,23.2,23.41,3039200.0,6000.0,2279800.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,2026-02-05 08:32:33.053178
SMMR,25.75,25.73,25.75,1975700.0,,1877800.0,2500.0,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,2026-02-05 08:32:33.053178
ATMN,25.24,25.24,25.42,1561900.0,6000.0,2095100.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,2026-02-05 08:32:33.053178
WNTR,23.39,23.4,23.44,2152500.0,6000.0,1917400.0,2500.0,,2500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,2026-02-05 08:32:33.053178
SPNG,23.61,22.97,23.42,2500.0,2913600.0,2274800.0,2500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,2026-02-05 08:32:34.099745
SMMR,25.7,25.71,25.74,2500.0,2114700.0,1984000.0,2500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,2026-02-05 08:32:34.099745
ATMN,25.24,25.25,25.39,2500.0,1671800.0,1988800.0,2500.0,1900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,2026-02-05 08:32:34.099745
WNTR,23.48,23.4,23.47,2500.0,2191900.0,2031600.0,2500.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,2026-02-05 08:32:34.099745
SPNG,23.42,23.1,23.38,2500.0,6000.0,2666800.0,2500.0,2500.0,6000.0,2026900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,2026-02-05 08:32:35.135579
SMMR,25.75,25.77,25.78,,,2202800.0,,,,1963100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,2026-02-05 08:32:35.135579
ATMN,25.4,25.25,25.4,2500.0,,1671800.0,,,,2190000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,2026-02-05 08:32:35.135579
WNTR,23.48,23.4,23.48,2500.0,,2191900.0,,2000.0,,2125500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,2026-02-05 08:32:35.135579
SPNG,22.96,22.96,23.23,3026700.0,2500.0,2164500.0,100.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,2026-02-05 08:32:36.177246
