ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,BUY_GIOT-3,SELL_WRSW-3,BUY_LUIS-1,SELL_UOTB-2,SELL_BRCH-3,BUY_LAVL-1,BUY_BRCH-3,BUY_UEBR-1,SELL_BABS-4,BUY_UOTB-1,BUY_UOTB-2,SELL_LUIS-1,SELL_COLA-3,BUY_COLA-1,SELL_UOTB-3,SELL_NAIT-1,BUY_WRSW-2,SELL_WRSW-1,BUY_CNCD-5,SELL_COLB-2,SELL_COLA-1,BUY_NAIT-1,BUY_WRSW-1,SELL_BRCH-1,BUY_BRCH-2,SELL_UOTB-1,BUY_COLA-3,SELL_LAVL-1,BUY_WRSW-3,BUY_BRCH-1,SELL_UEBR-1,SELL_GIOT-3,BUY_UOTB-3,BUY_BABS-4,BUY_CAMN-1,SELL_CNCD-5,BUY_COLB-2,SELL_WRSW-2,SELL_BRCH-2,tick,timestamp
SMMR,25.17,25.0,25.17,2012000.0,1969000.0,8470.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-05 19:58:52.147963
ATMN,24.95,24.95,25.05,1565200.0,1803500.0,867.0,11250.0,6797.0,4500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-05 19:58:52.147963
WNTR,25.01,24.88,24.93,2115700.0,2131100.0,6415.0,,12282.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-05 19:58:52.147963
SPNG,24.87,24.9,25.12,6220.0,9000.0,1453800.0,1740300.0,3060.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-05 19:58:53.221215
SMMR,25.0,24.96,25.0,8470.0,,2018400.0,1808500.0,1735.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-05 19:58:53.221215
ATMN,24.95,24.95,25.02,4915.0,15750.0,1161600.0,1472300.0,13793.0,9000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-05 19:58:53.221215
WNTR,24.96,24.92,24.94,12645.0,,1979200.0,2342500.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-05 19:58:53.221215
SPNG,25.26,24.92,25.11,6220.0,9000.0,1453800.0,3000.0,1947600.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2026-02-05 19:58:53.815833
SMMR,25.11,25.12,25.15,8470.0,,2000100.0,,1812400.0,1735.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2026-02-05 19:58:53.815833
ATMN,24.92,24.92,25.11,867.0,13500.0,1512000.0,2250.0,2004500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2026-02-05 19:58:53.815833
WNTR,24.92,24.92,25.01,12645.0,,1979200.0,,2342500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2026-02-05 19:58:53.815833
SPNG,24.88,24.83,24.85,2007100.0,1610400.0,100.0,9000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2026-02-05 19:58:54.935673
SMMR,24.89,24.89,25.15,2133500.0,1925300.0,696.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2026-02-05 19:58:54.935673
ATMN,24.79,24.94,25.09,1795400.0,1803500.0,100.0,4500.0,7069.0,6750.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2026-02-05 19:58:54.935673
WNTR,24.89,24.89,24.99,2324800.0,2195000.0,5301.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2026-02-05 19:58:54.935673
SPNG,24.88,24.83,24.84,1879900.0,100.0,12000.0,1390100.0,200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2026-02-05 19:58:56.021006
SMMR,24.91,24.89,24.9,2127200.0,,,1824600.0,7945.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2026-02-05 19:58:56.021006
ATMN,24.79,24.96,25.07,2041100.0,16088.0,9000.0,1472300.0,200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2026-02-05 19:58:56.021006
WNTR,24.97,24.98,24.99,2215200.0,10000.0,,2195000.0,5301.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2026-02-05 19:58:56.021006
SPNG,25.27,25.27,25.3,1917100.0,3000.0,1759800.0,9000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2026-02-05 19:58:57.086290
SMMR,25.13,25.11,25.13,2007200.0,,1940400.0,,6926.0,6603.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2026-02-05 19:58:57.086290
ATMN,24.93,24.93,25.11,2232100.0,,1374000.0,15750.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2026-02-05 19:58:57.086290
WNTR,24.98,25.01,25.09,2193500.0,,2196200.0,,6926.0,6870.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2026-02-05 19:58:57.086290
SPNG,25.29,25.27,25.29,1679100.0,9000.0,15000.0,1427400.0,100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2026-02-05 19:58:58.181093
SMMR,25.13,25.11,25.13,1888700.0,,,1848200.0,13382.0,9772.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2026-02-05 19:58:58.181093
ATMN,24.79,24.79,25.06,2134000.0,,20250.0,1071900.0,10000.0,778.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2026-02-05 19:58:58.181093
WNTR,24.99,24.96,24.99,2287500.0,,,2011300.0,13796.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2026-02-05 19:58:58.181093
SPNG,24.86,25.23,25.29,1425000.0,15000.0,18000.0,200.0,1198900.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2026-02-05 19:58:59.234580
SMMR,25.06,25.06,25.13,2098000.0,,,13382.0,1846900.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2026-02-05 19:58:59.234580
ATMN,24.79,24.79,24.95,2199300.0,,20250.0,12600.0,866200.0,778.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2026-02-05 19:58:59.234580
WNTR,24.99,25.03,25.05,2276400.0,,,21347.0,1918500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2026-02-05 19:58:59.234580
SPNG,24.86,25.24,25.29,21000.0,1238200.0,21000.0,1311500.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2026-02-05 19:59:00.301101
SMMR,24.99,24.89,24.94,,2041700.0,,1968200.0,2210.0,7329.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2026-02-05 19:59:00.301101
ATMN,25.26,24.82,25.16,,2202200.0,4500.0,1946400.0,7485.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2026-02-05 19:59:00.301101
WNTR,25.04,25.04,25.06,,2183500.0,,2262200.0,7485.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2026-02-05 19:59:00.301101
SPNG,25.3,24.84,25.3,15000.0,1452900.0,1726400.0,9000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2026-02-05 19:59:00.855688
SMMR,25.19,24.89,25.19,,2041700.0,2062100.0,,2210.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2026-02-05 19:59:00.855688
ATMN,25.26,25.13,25.16,2250.0,2088200.0,2036700.0,,7485.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2026-02-05 19:59:00.855688
WNTR,24.87,24.87,24.96,,2307000.0,2251700.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2026-02-05 19:59:00.855688
SPNG,24.83,24.9,24.98,1635100.0,100.0,6000.0,1826900.0,7650.0,3000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2026-02-05 19:59:01.942620
SMMR,24.97,24.97,25.17,1942200.0,4201.0,,1962000.0,9666.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2026-02-05 19:59:01.942620
ATMN,25.13,24.97,25.07,2112500.0,7485.0,2250.0,1930100.0,9433.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2026-02-05 19:59:01.942620
WNTR,24.87,24.9,24.94,2022900.0,10822.0,,2142700.0,10000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2026-02-05 19:59:01.942620
SPNG,24.98,25.03,25.32,1501100.0,12000.0,3000.0,1907100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2026-02-05 19:59:03.019255
SMMR,25.16,24.97,25.13,2157300.0,,,2086600.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2026-02-05 19:59:03.019255
ATMN,25.16,24.98,25.16,2001200.0,6750.0,,2123500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2026-02-05 19:59:03.019255
WNTR,24.97,24.93,24.97,2148300.0,,,2268100.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2026-02-05 19:59:03.019255
SPNG,24.98,25.13,25.2,18000.0,1262900.0,100.0,1762500.0,9000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2026-02-05 19:59:04.090342
SMMR,25.13,25.03,25.13,,2132400.0,,2044000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2026-02-05 19:59:04.090342
ATMN,24.97,24.98,25.16,6750.0,2001200.0,,2130100.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2026-02-05 19:59:04.090342
WNTR,24.97,24.95,24.97,,2017600.0,20000.0,2153500.0,,4255.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2026-02-05 19:59:04.090342
SPNG,25.12,25.15,25.19,1239100.0,18000.0,100.0,12000.0,1528200.0,4332.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2026-02-05 19:59:05.157325
SMMR,25.13,25.18,25.19,1964400.0,,16047.0,,2023700.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2026-02-05 19:59:05.157325
ATMN,24.97,25.0,25.14,1656100.0,11250.0,2166.0,4500.0,1803800.0,8665.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2026-02-05 19:59:05.157325
WNTR,24.87,24.87,24.97,2136200.0,,1745.0,,2153500.0,4255.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2026-02-05 19:59:05.157325
SPNG,25.03,25.16,25.19,18000.0,1349500.0,12000.0,1646900.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,2026-02-05 19:59:06.210674
SMMR,24.97,24.97,25.11,,2157300.0,,2037300.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,2026-02-05 19:59:06.210674
ATMN,24.97,24.79,24.92,11250.0,1740900.0,6750.0,1782500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,2026-02-05 19:59:06.210674
WNTR,24.97,25.01,25.06,,2115200.0,,2244300.0,9541.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,2026-02-05 19:59:06.210674
SPNG,24.9,25.14,25.18,1632100.0,9000.0,100.0,18000.0,1310700.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2026-02-05 19:59:07.277201
SMMR,24.89,24.87,24.89,2019100.0,,,,2040700.0,2000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2026-02-05 19:59:07.277201
ATMN,25.22,24.81,24.91,1478200.0,13500.0,,9000.0,1679800.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2026-02-05 19:59:07.277201
WNTR,25.12,24.89,25.09,2141200.0,,8065.0,,2126700.0,8065.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2026-02-05 19:59:07.277201
SPNG,25.04,24.94,25.03,2250.0,1838700.0,8265.0,1004300.0,21000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2026-02-05 19:59:08.343484
SMMR,25.22,24.99,25.17,11467.0,1927900.0,4733.0,1899400.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2026-02-05 19:59:08.343484
ATMN,24.91,25.0,25.18,4616.0,972100.0,1578.0,1542700.0,9000.0,18000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2026-02-05 19:59:08.343484
WNTR,25.04,25.05,25.06,11745.0,1997500.0,14255.0,2015400.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2026-02-05 19:59:08.343484
SPNG,25.04,24.94,25.03,2250.0,1838700.0,8265.0,917100.0,24000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,2026-02-05 19:59:08.902861
SMMR,25.22,24.99,25.17,11467.0,1927900.0,4733.0,1899400.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,2026-02-05 19:59:08.902861
ATMN,25.18,25.0,25.18,4616.0,884200.0,1578.0,1542700.0,9000.0,20250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,2026-02-05 19:59:08.902861
WNTR,25.04,24.89,25.0,8065.0,2141200.0,,2245400.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,2026-02-05 19:59:08.902861
SPNG,25.22,24.95,25.1,100.0,3000.0,1733600.0,1529300.0,15000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,2026-02-05 19:59:09.973997
SMMR,25.22,25.01,25.15,728.0,,2046200.0,1951700.0,,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,2026-02-05 19:59:09.973997
ATMN,24.79,25.05,25.21,4113.0,2250.0,2060100.0,1666000.0,6750.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,2026-02-05 19:59:09.973997
WNTR,25.11,25.07,25.11,8879.0,,2107700.0,2241000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,2026-02-05 19:59:09.973997
SPNG,25.2,24.99,25.09,6681.0,9000.0,1425300.0,18000.0,1383400.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,2026-02-05 19:59:11.018498
SMMR,25.22,25.05,25.13,7026.0,,1978600.0,,1865500.0,6398.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,2026-02-05 19:59:11.018498
ATMN,24.78,24.78,25.06,,,2272600.0,11250.0,1373700.0,200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,2026-02-05 19:59:11.018498
WNTR,24.93,24.92,24.93,,,2234600.0,,2250600.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,2026-02-05 19:59:11.018498
SPNG,25.33,24.99,25.33,6681.0,15000.0,1241000.0,2021100.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,2026-02-05 19:59:12.086204
SMMR,25.22,25.08,25.22,7026.0,,1953200.0,2028900.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,2026-02-05 19:59:12.086204
ATMN,24.94,24.94,25.06,,,2282300.0,1072600.0,18000.0,200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,2026-02-05 19:59:12.086204
WNTR,24.93,24.92,24.93,,,2204100.0,2250600.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,2026-02-05 19:59:12.086204
SPNG,24.9,24.94,25.33,3000.0,1840800.0,2021100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,2026-02-05 19:59:13.164998
SMMR,25.05,25.05,25.19,,2178900.0,2010700.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,2026-02-05 19:59:13.164998
ATMN,25.02,25.02,25.06,,2272600.0,1272600.0,18000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,2026-02-05 19:59:13.164998
WNTR,24.93,25.0,25.08,,2204100.0,2274000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,2026-02-05 19:59:13.164998
SPNG,25.21,25.21,25.32,1754500.0,6000.0,6000.0,1864400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,2026-02-05 19:59:14.260244
SMMR,25.19,25.15,25.19,2164600.0,,,2030200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,2026-02-05 19:59:14.260244
ATMN,25.07,25.02,25.07,2264900.0,,2250.0,1957600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,2026-02-05 19:59:14.260244
WNTR,25.08,24.95,24.96,2211900.0,,,2287500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,2026-02-05 19:59:14.260244
SPNG,25.21,24.94,25.14,9000.0,1620100.0,1710200.0,9000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2026-02-05 19:59:15.313658
SMMR,25.15,25.05,25.1,,2178900.0,2032000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2026-02-05 19:59:15.313658
ATMN,25.02,24.79,24.96,2250.0,2164300.0,2046200.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2026-02-05 19:59:15.313658
WNTR,24.96,25.0,25.08,,2252600.0,2283900.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2026-02-05 19:59:15.313658
SPNG,25.33,24.95,25.13,1600.0,15000.0,1332700.0,3000.0,1600.0,1853100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,2026-02-05 19:59:16.400086
SMMR,25.05,25.05,25.1,,,2178900.0,,2080.0,1919800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,2026-02-05 19:59:16.400086
ATMN,25.09,24.81,24.95,1839.0,6750.0,1861500.0,,1839.0,1956200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,2026-02-05 19:59:16.400086
WNTR,24.96,25.0,25.05,,,2252600.0,,,2294400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,2026-02-05 19:59:16.400086
SPNG,24.82,24.83,25.12,3000.0,1913500.0,1600.0,3000.0,1853100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2026-02-05 19:59:16.975706
SMMR,25.12,25.12,25.14,,2076700.0,,,2012800.0,1539.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2026-02-05 19:59:16.975706
ATMN,25.09,24.82,24.85,9000.0,1738000.0,1839.0,,1969200.0,1839.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2026-02-05 19:59:16.975706
WNTR,25.06,25.01,25.04,,2129700.0,2320.0,,2159400.0,2320.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2026-02-05 19:59:16.975706
SPNG,25.12,25.12,25.29,2002000.0,1600.0,9000.0,1615800.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,2026-02-05 19:59:18.050677
SMMR,25.02,25.02,25.17,2181400.0,,,2032700.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,2026-02-05 19:59:18.050677
