ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_COLA-1,SELL_ANON,BUY_COLA-1,BUY_WRSW-2,SELL_WRSW-1,SELL_COLB-2,BUY_NAIT-1,BUY_WRSW-1,SELL_BRCH-1,SELL_WRSW-3,BUY_LUIS-1,SELL_UOTB-2,BUY_LAVL-1,SELL_UOTB-1,BUY_UEBR-1,BUY_COLA-3,SELL_LAVL-1,BUY_WRSW-3,BUY_BRCH-1,SELL_UEBR-1,BUY_UOTB-1,BUY_UOTB-2,SELL_LUIS-1,BUY_UOTB-3,SELL_COLA-3,BUY_COLB-2,SELL_WRSW-2,SELL_UOTB-3,SELL_NAIT-1,tick,timestamp
SMMR,25.7,25.69,25.7,939900.0,2018.0,5000.0,1027700.0,2018.0,5000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,2026-02-04 21:08:08.322933
ATMN,26.25,26.25,26.3,884700.0,2763.0,5000.0,1008000.0,2763.0,10000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,2026-02-04 21:08:08.322933
WNTR,26.52,26.52,26.67,1008400.0,3553.0,,874300.0,3553.0,10000.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,2026-02-04 21:08:08.322933
SPNG,25.19,25.81,25.89,1364600.0,2126.0,20000.0,1083700.0,2126.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,2026-02-04 21:08:09.367745
SMMR,25.29,25.49,25.84,1096500.0,2437.0,20000.0,937800.0,2437.0,10000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,2026-02-04 21:08:09.367745
ATMN,26.31,26.25,26.31,884700.0,2897.0,5000.0,1194300.0,2897.0,,5000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,2026-02-04 21:08:09.367745
WNTR,26.73,26.52,26.74,1184100.0,3707.0,,773200.0,3707.0,10000.0,5000.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,2026-02-04 21:08:09.367745
SPNG,26.22,26.22,26.3,1500400.0,40000.0,1828.0,980900.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,2026-02-04 21:08:10.419205
SMMR,25.58,25.58,25.84,1228700.0,20000.0,2096.0,937800.0,8422.0,4192.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,2026-02-04 21:08:10.419205
ATMN,26.45,26.45,26.48,980700.0,15000.0,3598.0,1177600.0,,3598.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,2026-02-04 21:08:10.419205
WNTR,26.66,26.52,26.66,1297800.0,,6376.0,889400.0,10000.0,6376.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,2026-02-04 21:08:10.419205
SPNG,25.82,26.22,26.3,50000.0,4408.0,1225100.0,1249200.0,4408.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,2026-02-04 21:08:11.474237
SMMR,25.49,25.58,25.88,20000.0,3934.0,1096500.0,933600.0,3934.0,10000.0,2000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,2026-02-04 21:08:11.474237
ATMN,26.22,26.0,26.22,5000.0,,876800.0,1458400.0,4816.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,2026-02-04 21:08:11.474237
WNTR,26.66,26.52,26.66,,3475.0,1578600.0,889400.0,3475.0,10000.0,10000.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,2026-02-04 21:08:11.474237
SPNG,25.82,25.86,26.3,1495600.0,20000.0,1291.0,1362200.0,4200.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,2026-02-04 21:08:12.514405
SMMR,25.81,25.81,25.83,1214800.0,20000.0,1944.0,1036300.0,,8422.0,1944.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,2026-02-04 21:08:12.514405
ATMN,26.0,26.0,26.22,1099300.0,5000.0,2094.0,1458400.0,,,2094.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,2026-02-04 21:08:12.514405
WNTR,26.64,26.64,26.66,1758800.0,,3038.0,889400.0,5000.0,10000.0,3038.0,7578.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,2026-02-04 21:08:12.514405
SPNG,25.52,25.51,25.52,1386500.0,20000.0,1483700.0,4200.0,2416.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,2026-02-04 21:08:13.566399
SMMR,25.79,25.79,25.81,1211500.0,20000.0,1242400.0,,3314.0,10000.0,3314.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,2026-02-04 21:08:13.566399
ATMN,25.97,26.16,26.22,1150000.0,5000.0,1458400.0,,3570.0,8000.0,3570.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,2026-02-04 21:08:13.566399
WNTR,26.66,26.56,26.65,1652100.0,,889400.0,5000.0,3602.0,2000.0,3602.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,2026-02-04 21:08:13.566399
SPNG,25.52,25.51,25.52,1595800.0,20000.0,922.0,1483700.0,8400.0,922.0,10000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,2026-02-04 21:08:14.129947
SMMR,25.83,25.79,25.83,1211500.0,20000.0,1518.0,1227900.0,,1518.0,,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,2026-02-04 21:08:14.129947
ATMN,25.97,26.18,26.22,1263000.0,5000.0,1635.0,1540500.0,,1635.0,10000.0,8000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,2026-02-04 21:08:14.129947
WNTR,26.55,26.55,26.65,1854900.0,,1650.0,889400.0,5000.0,,10000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,2026-02-04 21:08:14.129947
SPNG,25.55,25.68,26.3,1748000.0,1373.0,20000.0,1362200.0,4200.0,1373.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,2026-02-04 21:08:15.234787
SMMR,25.5,25.79,25.83,1217700.0,1698.0,20000.0,1227900.0,,1698.0,3000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,2026-02-04 21:08:15.234787
ATMN,26.18,26.18,26.3,1355600.0,2105.0,5000.0,1539200.0,,2105.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,2026-02-04 21:08:15.234787
WNTR,26.65,26.65,26.66,1832900.0,,,978900.0,5000.0,,2000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,2026-02-04 21:08:15.234787
SPNG,25.7,25.76,26.01,1664200.0,1606.0,20000.0,1606.0,1362200.0,4200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,2026-02-04 21:08:16.295262
SMMR,25.83,25.5,25.83,1217700.0,2729.0,20000.0,,1227900.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,2026-02-04 21:08:16.295262
ATMN,26.17,26.29,26.3,1444900.0,2462.0,5000.0,2462.0,1539200.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,2026-02-04 21:08:16.295262
WNTR,26.66,26.64,26.66,1825600.0,2388.0,,2388.0,1095100.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,2026-02-04 21:08:16.295262
SPNG,25.76,25.87,26.3,1928.0,1664200.0,20000.0,1465200.0,4200.0,1928.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,2026-02-04 21:08:17.340508
SMMR,25.88,25.56,25.88,2070.0,1445700.0,20000.0,1125200.0,,2070.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,2026-02-04 21:08:17.340508
ATMN,26.27,26.17,26.27,1597.0,1357300.0,5000.0,1728700.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,2026-02-04 21:08:17.340508
WNTR,26.66,26.64,26.66,2722.0,1838100.0,,1193300.0,5000.0,2722.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,2026-02-04 21:08:17.340508
SPNG,26.31,25.76,25.91,1664200.0,2180.0,20000.0,1524600.0,2180.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,2026-02-04 21:08:18.387248
SMMR,25.88,25.73,25.88,1677400.0,2340.0,20000.0,1323800.0,2340.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,2026-02-04 21:08:18.387248
ATMN,26.27,26.17,26.27,1357300.0,1806.0,5000.0,1728400.0,1806.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,2026-02-04 21:08:18.387248
WNTR,26.53,26.59,26.66,1748100.0,3124.0,,1287700.0,3124.0,2000.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,2026-02-04 21:08:18.387248
SPNG,26.31,25.76,26.15,1638800.0,1719.0,20000.0,1719.0,1430100.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,2026-02-04 21:08:19.430120
SMMR,25.78,25.73,25.78,1677400.0,2164.0,20000.0,2164.0,1564600.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,2026-02-04 21:08:19.430120
ATMN,26.16,26.16,26.29,1361100.0,,5000.0,2052.0,1706900.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,2026-02-04 21:08:19.430120
WNTR,26.59,26.64,26.73,1741400.0,2424.0,,2424.0,1287200.0,10000.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,2026-02-04 21:08:19.430120
SPNG,26.57,25.85,26.53,1653400.0,1393.0,20000.0,1393.0,1311500.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,2026-02-04 21:08:20.475299
SMMR,25.86,25.85,25.86,1788100.0,1933.0,20000.0,1933.0,1670800.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,2026-02-04 21:08:20.475299
ATMN,26.22,26.22,26.29,1558000.0,1622.0,5000.0,1622.0,1706900.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,2026-02-04 21:08:20.475299
WNTR,26.64,26.64,26.68,1741400.0,2166.0,,2166.0,1512600.0,10000.0,3900.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,2026-02-04 21:08:20.475299
SPNG,25.96,25.85,25.96,1757000.0,1495.0,10000.0,1489300.0,1495.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,2026-02-04 21:08:21.523861
SMMR,25.73,25.73,25.84,1788100.0,2308.0,20000.0,1892000.0,2308.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,2026-02-04 21:08:21.523861
ATMN,26.15,26.15,26.29,1355600.0,1561.0,5000.0,1706900.0,1561.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,2026-02-04 21:08:21.523861
WNTR,26.52,26.52,26.64,1781700.0,2618.0,,1677900.0,2618.0,2000.0,10000.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,2026-02-04 21:08:21.523861
SPNG,25.96,26.02,26.37,1621600.0,2848.0,10000.0,1578200.0,2848.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,2026-02-04 21:08:22.575616
SMMR,25.6,25.83,25.84,1539500.0,4398.0,20000.0,1927100.0,4398.0,10000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,2026-02-04 21:08:22.575616
ATMN,26.14,25.97,26.14,1177900.0,2644.0,5000.0,1608700.0,2644.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,2026-02-04 21:08:22.575616
WNTR,26.54,26.52,26.54,1688900.0,4988.0,,1677900.0,2494.0,2000.0,3900.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,2026-02-04 21:08:22.575616
SPNG,25.66,25.98,26.37,2051.0,1682400.0,20000.0,1688900.0,2000.0,2051.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,2026-02-04 21:08:23.622825
SMMR,25.56,25.68,25.84,2908.0,1556400.0,20000.0,1937400.0,10000.0,2908.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,2026-02-04 21:08:23.622825
ATMN,26.3,25.97,26.16,1560.0,1392600.0,5000.0,1631500.0,10000.0,1560.0,7100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,2026-02-04 21:08:23.622825
WNTR,26.55,26.56,26.64,2943.0,1760400.0,,1677900.0,,,2000.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,2026-02-04 21:08:23.622825
SPNG,26.0,25.66,26.0,1776700.0,20000.0,1775400.0,2000.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,2026-02-04 21:08:24.199428
SMMR,25.56,25.56,25.68,1651200.0,20000.0,1924500.0,10000.0,2244.0,2244.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,2026-02-04 21:08:24.199428
ATMN,26.3,25.97,26.16,1573900.0,5000.0,1631500.0,10000.0,1346.0,1346.0,7100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,2026-02-04 21:08:24.199428
WNTR,26.68,26.56,26.67,1760400.0,,1593500.0,,2132.0,4264.0,2000.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,2026-02-04 21:08:24.199428
SPNG,26.37,25.89,26.37,1542100.0,4416.0,20000.0,1754400.0,4416.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,2026-02-04 21:08:25.251062
SMMR,25.84,25.75,25.84,1503200.0,5876.0,20000.0,1937400.0,5876.0,2000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,2026-02-04 21:08:25.251062
ATMN,25.93,25.93,26.33,1570900.0,3460.0,5000.0,1609100.0,3460.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,2026-02-04 21:08:25.251062
WNTR,26.68,26.63,26.67,1627900.0,4948.0,,1613500.0,4948.0,10000.0,10000.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,2026-02-04 21:08:25.251062
SPNG,26.14,25.9,26.14,1625600.0,4676.0,10000.0,1780900.0,4676.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,2026-02-04 21:08:26.296069
SMMR,25.72,25.62,25.72,1867500.0,,20000.0,1843900.0,6222.0,10000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,2026-02-04 21:08:26.296069
ATMN,26.48,26.23,26.48,1660500.0,2123.0,5000.0,1704300.0,2123.0,,2000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,2026-02-04 21:08:26.296069
WNTR,26.63,26.63,26.67,1760400.0,2620.0,,1687700.0,2620.0,10000.0,10000.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,2026-02-04 21:08:26.296069
SPNG,25.82,25.66,25.82,1776700.0,20000.0,1891300.0,1898.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,2026-02-04 21:08:27.330621
SMMR,25.73,25.74,25.84,1623600.0,20000.0,2040800.0,2019.0,2000.0,2019.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,2026-02-04 21:08:27.330621
ATMN,26.23,26.19,26.23,1570900.0,5000.0,1778900.0,1723.0,,1723.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,2026-02-04 21:08:27.330621
WNTR,26.62,26.62,26.75,1877000.0,,1786200.0,1675.0,,1675.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,2026-02-04 21:08:27.330621
SPNG,26.14,25.81,25.86,1556700.0,3000.0,1296.0,20000.0,1892100.0,1296.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,2026-02-04 21:08:28.365569
SMMR,25.73,25.76,25.84,1630600.0,5000.0,3604.0,15000.0,1804700.0,3604.0,10000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,2026-02-04 21:08:28.365569
ATMN,26.48,26.19,26.24,1663700.0,5000.0,3344.0,5000.0,1723900.0,1672.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,2026-02-04 21:08:28.365569
WNTR,26.75,26.62,26.75,1675100.0,5000.0,2988.0,,1573400.0,2988.0,10000.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,2026-02-04 21:08:28.365569
SPNG,25.96,25.95,25.96,1749.0,1674600.0,20000.0,1771100.0,3498.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,2026-02-04 21:08:29.401094
SMMR,25.74,25.74,25.86,,1834900.0,20000.0,2108300.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,2026-02-04 21:08:29.401094
ATMN,26.52,26.19,26.52,2428.0,1663700.0,5000.0,1695800.0,2428.0,4000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,2026-02-04 21:08:29.401094
WNTR,26.75,26.62,26.75,1839.0,1786700.0,,1664200.0,1839.0,5000.0,6000.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,2026-02-04 21:08:29.401094
SPNG,25.95,25.81,25.91,1782700.0,1430.0,10000.0,1882200.0,1430.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,2026-02-04 21:08:30.441607
SMMR,25.88,25.74,25.87,1598800.0,1788.0,20000.0,2020800.0,1788.0,2000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,2026-02-04 21:08:30.441607
ATMN,25.89,25.89,26.52,1457500.0,1591.0,5000.0,1621900.0,1591.0,,5000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,2026-02-04 21:08:30.441607
WNTR,26.52,26.52,26.69,1860000.0,1722.0,,1688800.0,1722.0,,10000.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,2026-02-04 21:08:30.441607
SPNG,25.91,25.83,25.91,1795200.0,1493.0,10000.0,1867000.0,1493.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,2026-02-04 21:08:31.475980
SMMR,25.88,25.62,25.88,1714800.0,2020.0,20000.0,1999500.0,2020.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,2026-02-04 21:08:31.475980
ATMN,26.53,26.33,26.53,1629500.0,1662.0,5000.0,1716700.0,1662.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,2026-02-04 21:08:31.475980
WNTR,26.74,26.52,26.59,1860000.0,1799.0,,1888000.0,,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,2026-02-04 21:08:31.475980
SPNG,25.93,25.93,26.16,1792300.0,1888.0,10000.0,1848600.0,1888.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,2026-02-04 21:08:32.514714
SMMR,25.9,25.62,25.72,1714800.0,2450.0,20000.0,2005800.0,2450.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,2026-02-04 21:08:32.514714
ATMN,26.33,26.21,26.23,1632600.0,1792.0,5000.0,1742300.0,1792.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,2026-02-04 21:08:32.514714
WNTR,26.72,26.72,26.73,1866300.0,1561.0,,1789700.0,1561.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,2026-02-04 21:08:32.514714
SPNG,26.07,25.93,26.07,1663800.0,3688.0,10000.0,1758300.0,3688.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,2026-02-04 21:08:33.555715
SMMR,25.6,25.6,25.72,1498500.0,4178.0,20000.0,1821800.0,4178.0,10000.0,10000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,2026-02-04 21:08:33.555715
ATMN,26.21,26.51,26.54,1711700.0,,5000.0,1712000.0,1933.0,10000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,2026-02-04 21:08:33.555715
WNTR,26.72,26.72,26.73,1769800.0,1525.0,,1815100.0,,10000.0,10000.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,2026-02-04 21:08:33.555715
SPNG,25.85,25.96,26.07,1730200.0,1635.0,10000.0,1859000.0,1635.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,2026-02-04 21:08:34.597222
SMMR,25.53,25.53,25.72,1771900.0,1530.0,20000.0,1915500.0,1530.0,10000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,2026-02-04 21:08:34.597222
ATMN,26.21,26.39,26.51,1711700.0,2084.0,5000.0,1638100.0,2084.0,1000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,2026-02-04 21:08:34.597222
WNTR,26.48,26.67,26.73,1880200.0,1910.0,,1613300.0,3820.0,10000.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,2026-02-04 21:08:34.597222
SPNG,25.98,25.85,25.98,1647100.0,3898.0,10000.0,1775000.0,3898.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,2026-02-04 21:08:35.641034
SMMR,25.45,25.45,25.72,1554000.0,3646.0,20000.0,1813700.0,3646.0,10000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,2026-02-04 21:08:35.641034
ATMN,26.19,26.19,26.51,1622500.0,4940.0,5000.0,1620200.0,4940.0,,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,2026-02-04 21:08:35.641034
WNTR,26.46,26.46,26.63,1786400.0,6526.0,,1627600.0,6526.0,10000.0,,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,2026-02-04 21:08:35.641034
SPNG,26.16,25.85,25.98,1625900.0,4214.0,10000.0,1000.0,1761600.0,2107.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,2026-02-04 21:08:36.678819
SMMR,25.84,25.51,25.84,1720400.0,1792.0,20000.0,,2123900.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,2026-02-04 21:08:36.678819
ATMN,25.89,25.89,26.12,1457500.0,2122.0,5000.0,10000.0,1668700.0,2122.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,2026-02-04 21:08:36.678819
WNTR,26.46,26.57,26.63,1848800.0,3207.0,,10000.0,1728300.0,3207.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,2026-02-04 21:08:36.678819
SPNG,26.04,26.04,26.16,1736000.0,2025.0,10000.0,1859800.0,2025.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,2026-02-04 21:08:37.256918
SMMR,25.84,25.59,25.84,1692600.0,2005.0,20000.0,2027300.0,2005.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,2026-02-04 21:08:37.256918
ATMN,26.12,25.89,26.12,1550300.0,2081.0,5000.0,1668700.0,2081.0,10000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,2026-02-04 21:08:37.256918
WNTR,26.46,26.46,26.62,1884700.0,2819.0,,1816400.0,,10000.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,2026-02-04 21:08:37.256918
SPNG,25.81,25.81,25.85,1793200.0,2243.0,10000.0,1852000.0,2243.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,2026-02-04 21:08:38.325225
SMMR,25.84,25.84,25.85,1580100.0,2155.0,20000.0,1997300.0,2038.0,9000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,2026-02-04 21:08:38.325225
ATMN,26.13,26.41,26.42,1764300.0,4628.0,5000.0,1635800.0,4628.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,2026-02-04 21:08:38.325225
