ticker,last_price,bid_price,ask_price,BUY_COLA-1,BUY_ANON,SELL_ANON,SELL_COLA-1,BUY_GIOT-3,SELL_WRSW-3,BUY_LUIS-1,SELL_UOTB-2,SELL_BRCH-3,BUY_LAVL-1,BUY_BRCH-3,BUY_UEBR-1,BUY_UOTB-1,BUY_UOTB-2,SELL_LUIS-1,SELL_COLA-3,SELL_UOTB-3,SELL_NAIT-1,BUY_WRSW-2,SELL_WRSW-1,BUY_CNCD-5,SELL_COLB-2,BUY_NAIT-1,BUY_WRSW-1,SELL_BRCH-1,BUY_BRCH-2,SELL_UOTB-1,BUY_COLA-3,SELL_LAVL-1,BUY_WRSW-3,BUY_BRCH-1,SELL_UEBR-1,SELL_GIOT-3,BUY_UOTB-3,BUY_CAMN-1,SELL_CNCD-5,BUY_COLB-2,SELL_WRSW-2,SELL_BRCH-2,tick,timestamp
WNTR,24.97,24.89,24.94,,1980900.0,208.0,,6766.0,,2500.0,1666500.0,208.0,13137.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-05 19:40:20.318552
SPNG,24.93,24.86,24.87,1000.0,144000.0,100.0,128000.0,2500.0,3000.0,136000.0,100.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-05 19:40:21.362423
SMMR,24.92,24.81,24.92,,,,,,,2154400.0,,2328400.0,1000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-05 19:40:21.362423
ATMN,24.99,25.08,25.56,,,,,,6750.0,1712200.0,419.0,2160000.0,,2250.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-05 19:40:21.362423
WNTR,25.2,24.98,25.08,500.0,,13359.0,,2500.0,,1773300.0,303.0,1737800.0,500.0,,2500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-05 19:40:21.362423
SPNG,24.86,24.85,24.86,152000.0,100.0,7524.0,104000.0,372000.0,9000.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2026-02-05 19:40:22.547132
SMMR,24.89,24.91,24.92,,,,,2276300.0,,2155700.0,462.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2026-02-05 19:40:22.547132
ATMN,25.39,25.08,25.39,,,3997.0,,1444500.0,9000.0,2176200.0,,2250.0,231.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2026-02-05 19:40:22.547132
WNTR,24.87,25.0,25.07,,,346.0,,1897600.0,,2075100.0,231.0,,231.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2026-02-05 19:40:22.547132
SPNG,24.86,24.85,24.86,152000.0,100.0,7524.0,203.0,12000.0,88000.0,372000.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2026-02-05 19:40:23.150797
SMMR,24.83,24.83,24.92,,,,407.0,,,2135800.0,2315700.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2026-02-05 19:40:23.150797
ATMN,25.39,25.09,25.38,,,3997.0,203.0,11250.0,,1350900.0,1830200.0,2500.0,203.0,4500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2026-02-05 19:40:23.150797
WNTR,25.08,25.07,25.08,,,346.0,203.0,,,1889800.0,1945300.0,2500.0,203.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2026-02-05 19:40:23.150797
SPNG,24.95,24.95,24.97,94600.0,2500.0,120000.0,100.0,3000.0,195.0,12000.0,104000.0,372000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2026-02-05 19:40:24.209021
SMMR,24.8,24.85,24.86,2076000.0,2500.0,,,,391.0,,,1959900.0,2500.0,391.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2026-02-05 19:40:24.209021
ATMN,25.57,25.14,25.56,1537300.0,2500.0,,6929.0,9000.0,195.0,4500.0,,1912300.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2026-02-05 19:40:24.209021
WNTR,25.17,25.04,25.05,2075100.0,,,,,209.0,,,2078700.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2026-02-05 19:40:24.209021
SPNG,24.78,24.92,24.97,193.0,80000.0,1107100.0,15000.0,3939.0,80000.0,464400.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2026-02-05 19:40:25.253541
SMMR,24.83,24.81,24.82,,,2179300.0,,20000.0,,1927400.0,2500.0,2500.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2026-02-05 19:40:25.253541
ATMN,25.33,25.45,25.54,175.0,,1182500.0,,529.0,,1899800.0,2500.0,,16929.0,13500.0,175.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2026-02-05 19:40:25.253541
WNTR,25.04,24.88,24.99,,,2075100.0,,,,1983300.0,2500.0,2500.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2026-02-05 19:40:25.253541
SPNG,24.99,24.94,24.99,2500.0,100.0,186.0,1317900.0,48000.0,112000.0,6000.0,430400.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2026-02-05 19:40:26.290275
SMMR,24.86,24.81,24.84,,,372.0,2185200.0,,,,2071600.0,2500.0,372.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2026-02-05 19:40:26.290275
ATMN,25.33,25.5,25.51,2500.0,100.0,186.0,1086700.0,,,,1864000.0,,186.0,18000.0,385.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2026-02-05 19:40:26.290275
WNTR,25.21,24.98,25.17,2500.0,16339.0,186.0,1718600.0,,,,2071600.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2026-02-05 19:40:26.290275
SPNG,24.86,24.78,24.86,6000.0,1435900.0,48000.0,531100.0,120000.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2026-02-05 19:40:27.337747
SMMR,24.83,24.83,24.84,,2063100.0,,2174000.0,,665.0,336.0,336.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2026-02-05 19:40:27.337747
ATMN,25.51,25.48,25.51,20250.0,1086700.0,,1781700.0,,100.0,168.0,168.0,810.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2026-02-05 19:40:27.337747
WNTR,24.98,24.98,25.17,,1947400.0,,1961000.0,,16339.0,,,1553.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2026-02-05 19:40:27.337747
SPNG,24.86,24.87,24.99,173.0,938800.0,2500.0,12000.0,48000.0,173.0,430400.0,120000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2026-02-05 19:40:28.389015
SMMR,24.86,24.87,24.89,382.0,2077900.0,2500.0,,,,2296000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2026-02-05 19:40:28.389015
ATMN,25.02,25.02,25.4,,1310500.0,,20250.0,,191.0,1901200.0,,2500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2026-02-05 19:40:28.389015
WNTR,25.12,25.06,25.12,,2149100.0,,,,,1971400.0,,2500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2026-02-05 19:40:28.389015
SPNG,24.76,24.78,24.97,167.0,2500.0,3000.0,2047600.0,167.0,2500.0,1869.0,430400.0,104000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2026-02-05 19:40:29.112977
SMMR,24.83,24.83,24.89,,,,2293400.0,334.0,,159.0,2082000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2026-02-05 19:40:29.112977
ATMN,25.4,25.41,25.5,167.0,,22500.0,960600.0,167.0,,,1987700.0,,911.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2026-02-05 19:40:29.112977
WNTR,25.12,25.08,25.1,167.0,2500.0,,1922400.0,,2500.0,7478.0,1868500.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2026-02-05 19:40:29.112977
SPNG,24.76,24.8,24.94,2500.0,172.0,9000.0,1799200.0,2500.0,172.0,1969.0,430400.0,6000.0,80000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2026-02-05 19:40:30.190493
SMMR,24.89,24.85,24.89,2500.0,344.0,,1947500.0,,344.0,159.0,2101000.0,,,9666.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2026-02-05 19:40:30.190493
ATMN,25.0,25.38,25.45,2500.0,178.0,2250.0,1737100.0,2500.0,178.0,8175.0,1757200.0,,,7984.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2026-02-05 19:40:30.190493
WNTR,25.06,25.06,25.08,,178.0,,1921700.0,2500.0,178.0,21433.0,1570100.0,,,763.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2026-02-05 19:40:30.190493
SPNG,24.76,24.77,25.02,2500.0,2309200.0,299200.0,166.0,128000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2026-02-05 19:40:31.258749
SMMR,24.89,24.87,24.89,2500.0,2059800.0,2199400.0,332.0,,332.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2026-02-05 19:40:31.258749
ATMN,25.51,25.09,25.17,2500.0,2075300.0,1637100.0,166.0,,166.0,2500.0,4500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2026-02-05 19:40:31.258749
WNTR,24.89,24.87,24.89,,2162800.0,2023300.0,166.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2026-02-05 19:40:31.258749
SPNG,24.79,24.78,24.79,100.0,3000.0,2047600.0,206.0,413900.0,206.0,100.0,3000.0,104000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2026-02-05 19:40:32.314811
SMMR,24.77,24.8,24.87,10000.0,,2077500.0,412.0,1912800.0,412.0,209.0,,,2500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2026-02-05 19:40:32.314811
ATMN,25.53,25.1,25.12,1781.0,4500.0,1840700.0,,1746700.0,,,4500.0,,2500.0,2500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2026-02-05 19:40:32.314811
WNTR,25.09,25.04,25.07,11867.0,,1802900.0,189.0,1991100.0,,10000.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2026-02-05 19:40:32.314811
SPNG,24.79,24.78,24.79,2350.0,3000.0,1897200.0,206.0,413900.0,2350.0,206.0,3000.0,96000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2026-02-05 19:40:33.364194
SMMR,24.77,24.83,24.85,13583.0,,1959500.0,412.0,1824000.0,6355.0,412.0,,,2500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2026-02-05 19:40:33.364194
ATMN,25.09,25.28,25.49,1781.0,2250.0,2048100.0,,1440400.0,,206.0,11250.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2026-02-05 19:40:33.364194
WNTR,25.15,25.09,25.13,18442.0,,1807800.0,206.0,1954000.0,4437.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2026-02-05 19:40:33.364194
SPNG,24.67,24.67,25.0,2450300.0,2500.0,213.0,3000.0,299200.0,112000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,2026-02-05 19:40:34.417836
SMMR,24.91,24.81,24.85,2175700.0,,426.0,,2181500.0,,426.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,2026-02-05 19:40:34.417836
ATMN,25.01,25.07,25.2,2157000.0,,213.0,15750.0,1253000.0,,213.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,2026-02-05 19:40:34.417836
WNTR,25.07,24.98,25.05,1936100.0,,,,1903300.0,,213.0,4437.0,9552.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,2026-02-05 19:40:34.417836
SPNG,25.01,25.01,25.02,2308500.0,226.0,299200.0,120000.0,6000.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2026-02-05 19:40:35.477895
SMMR,24.84,24.87,24.88,1894800.0,469.0,1923900.0,,,9666.0,2500.0,10184.0,2500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2026-02-05 19:40:35.477895
ATMN,25.22,25.46,25.5,2023300.0,234.0,1440400.0,,13500.0,1983.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2026-02-05 19:40:35.477895
WNTR,25.07,25.03,25.04,1866600.0,234.0,1690100.0,,,12879.0,,13121.0,,234.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2026-02-05 19:40:35.477895
SPNG,25.01,25.01,25.02,2175200.0,173.0,100.0,299200.0,173.0,112000.0,6000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2026-02-05 19:40:36.587124
SMMR,24.91,24.89,24.91,1775600.0,346.0,18152.0,2052400.0,346.0,,,2500.0,263.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2026-02-05 19:40:36.587124
ATMN,25.0,25.49,25.51,2125700.0,,6505.0,1373800.0,173.0,,13500.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2026-02-05 19:40:36.587124
WNTR,25.23,25.15,25.22,1624900.0,173.0,21365.0,1968100.0,,,,2500.0,,2500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2026-02-05 19:40:36.587124
SPNG,24.98,24.58,24.83,2470900.0,400500.0,100.0,178.0,96000.0,6000.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,2026-02-05 19:40:37.149778
SMMR,24.85,24.77,24.83,2252800.0,2099500.0,263.0,357.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,2026-02-05 19:40:37.149778
ATMN,24.99,25.0,25.5,2006200.0,1182200.0,856.0,178.0,,13500.0,2500.0,178.0,2500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,2026-02-05 19:40:37.149778
WNTR,25.23,25.16,25.21,1633000.0,1968100.0,,,,,2500.0,178.0,2500.0,21365.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,2026-02-05 19:40:37.149778
SPNG,24.77,25.03,25.07,2056700.0,196.0,2500.0,3000.0,112000.0,9000.0,324700.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,2026-02-05 19:40:38.200778
SMMR,24.76,24.79,24.81,2044500.0,392.0,2500.0,,,,2090900.0,7340.0,392.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,2026-02-05 19:40:38.200778
ATMN,24.99,25.02,25.38,1910100.0,196.0,2500.0,,,13500.0,1182200.0,4884.0,196.0,377.0,2500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,2026-02-05 19:40:38.200778
WNTR,25.23,25.2,25.22,1869000.0,196.0,2500.0,,,,1854000.0,,196.0,2317.0,2500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,2026-02-05 19:40:38.200778
SPNG,24.81,24.66,24.8,2500.0,189.0,1869000.0,6000.0,189.0,312700.0,5789.0,88000.0,12000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,2026-02-05 19:40:39.249970
SMMR,24.98,24.78,24.98,,378.0,2082600.0,,,2307200.0,,,,527.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,2026-02-05 19:40:39.249970
ATMN,25.53,25.04,25.3,2500.0,201.0,1709800.0,2250.0,201.0,1675700.0,9670.0,,4500.0,3367.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,2026-02-05 19:40:39.249970
WNTR,25.19,25.18,25.19,,201.0,1970000.0,,201.0,1830200.0,8000.0,,,6732.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,2026-02-05 19:40:39.249970
SPNG,25.09,24.68,24.79,2500.0,162.0,12000.0,1620600.0,162.0,120000.0,456700.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,2026-02-05 19:40:40.303662
SMMR,24.78,24.78,24.82,,,,2179200.0,162.0,,2135900.0,527.0,2500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,2026-02-05 19:40:40.303662
ATMN,25.48,25.17,25.28,2500.0,162.0,4500.0,1562100.0,162.0,,1675700.0,3367.0,,6750.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,2026-02-05 19:40:40.303662
WNTR,25.24,25.21,25.23,,162.0,,1969600.0,,,1970000.0,6732.0,2500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,2026-02-05 19:40:40.303662
SPNG,25.09,24.71,25.08,150.0,2500.0,15000.0,1500800.0,150.0,485500.0,120000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,2026-02-05 19:40:41.343262
SMMR,24.88,24.78,24.88,150.0,,,2182600.0,,2337100.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,2026-02-05 19:40:41.343262
ATMN,25.27,25.46,25.47,150.0,2500.0,9000.0,1606400.0,150.0,1573100.0,,9000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,2026-02-05 19:40:41.343262
WNTR,25.29,25.22,25.29,155.0,2500.0,,1955800.0,,2069600.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,2026-02-05 19:40:41.343262
SPNG,24.86,24.87,25.07,24000.0,1315200.0,150.0,150.0,485500.0,120000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,2026-02-05 19:40:42.391681
SMMR,24.98,24.92,24.97,,2041900.0,150.0,150.0,2217300.0,,2500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,2026-02-05 19:40:42.391681
ATMN,25.21,25.21,25.46,11250.0,1474800.0,150.0,150.0,1389300.0,,1195.0,13500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,2026-02-05 19:40:42.391681
WNTR,25.23,25.21,25.23,,2076600.0,150.0,150.0,1926100.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,2026-02-05 19:40:42.391681
SPNG,24.6,24.6,25.05,2260300.0,3000.0,2500.0,150.0,485500.0,112000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2026-02-05 19:40:43.447285
SMMR,24.78,24.76,24.78,2161700.0,,,150.0,2228100.0,,150.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2026-02-05 19:40:43.447285
ATMN,25.58,25.25,25.56,1224600.0,15750.0,,,1963000.0,,150.0,1195.0,2250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2026-02-05 19:40:43.447285
WNTR,25.18,25.17,25.18,2094800.0,,2500.0,150.0,1802100.0,,150.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2026-02-05 19:40:43.447285
SPNG,25.12,24.63,25.12,144.0,2500.0,2015100.0,3000.0,1591600.0,48000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,2026-02-05 19:40:44.509390
SMMR,24.8,24.92,24.96,144.0,,2179100.0,,2217300.0,,144.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,2026-02-05 19:40:44.509390
ATMN,25.09,25.11,25.55,144.0,2500.0,1695900.0,6750.0,1935100.0,,,2500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,2026-02-05 19:40:44.509390
WNTR,25.16,25.16,25.2,,,2223100.0,,1926100.0,,,2500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,2026-02-05 19:40:44.509390
SPNG,25.01,24.66,25.01,2500.0,140.0,1641800.0,12000.0,1291100.0,140.0,6000.0,48000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2026-02-05 19:40:45.589797
SMMR,24.92,24.92,24.94,,140.0,2179100.0,,2109800.0,140.0,,,2500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2026-02-05 19:40:45.589797
ATMN,25.63,25.13,25.15,2500.0,140.0,1509200.0,11250.0,1971200.0,140.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2026-02-05 19:40:45.589797
WNTR,25.29,25.18,25.29,2500.0,140.0,1995300.0,,2069400.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2026-02-05 19:40:45.589797
SPNG,25.09,25.02,25.09,2365700.0,6000.0,1399900.0,48000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,2026-02-05 19:40:46.671571
SMMR,24.99,24.76,24.99,2261900.0,,2293200.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,2026-02-05 19:40:46.671571
ATMN,25.64,25.14,25.64,1606000.0,,2085600.0,,13500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,2026-02-05 19:40:46.671571
WNTR,25.32,25.2,25.32,2093700.0,,2065100.0,,,2500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,2026-02-05 19:40:46.671571
SPNG,24.57,24.57,25.08,2380900.0,2500.0,12000.0,1079100.0,48000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,2026-02-05 19:40:47.217660
