word,avg_effect,std_effect,count,total_impact
adverse,-0.00610215895263859,0.023714950485060823,120,-0.7322590743166308
challenge,-0.006230010094794752,0.0387561904263843,54,-0.3364205451189166
five,-0.006308087688894646,0.02083607394541992,38,-0.23970733217799653
selloff,-0.006313446584740679,0.033315824725131386,77,-0.4861353870250323
material,-0.006347773902022132,0.022212224123056117,152,-0.964861633107364
alleged,-0.006356967770812699,0.015207057529945948,65,-0.4132029051028254
novapharma,-0.0064226235018667215,0.0,3,-0.019267870505600165
rather,-0.006487645318040669,0.017955917382614425,83,-0.5384745613973755
provision,-0.0065065367445199095,0.019901099689444392,64,-0.4164183516492742
change,-0.006526472877135999,0.02689596236931231,160,-1.04423566034176
investigation,-0.006575084348770759,0.028583037492294436,144,-0.9468121462229893
opposes,-0.006677111232368687,0.02113585090479763,217,-1.448933137424005
raising,-0.0067351971707772,0.02302101155215952,118,-0.7947532661517096
affects,-0.006741416631281511,0.03661339680979043,56,-0.3775193313517646
impacting,-0.006741416631281511,0.03661339680979043,56,-0.3775193313517646
raise,-0.0067852702567325765,0.024860165218077764,244,-1.6556059426427487
act,-0.007022669469302272,0.026842277621922712,57,-0.4002921597502295
settled,-0.007148288815024696,0.02882140379991571,40,-0.28593155260098785
voiced,-0.00718740204101338,0.02314485903222707,34,-0.24437166939445493
senators,-0.00718740204101338,0.02314485903222707,34,-0.24437166939445493
invoke,-0.0072688299622104095,0.015280655124346744,16,-0.11630127939536655
representations,-0.0072688299622104095,0.015280655124346744,16,-0.11630127939536655
covenants,-0.0072688299622104095,0.015280655124346744,16,-0.11630127939536655
possibility,-0.0072688299622104095,0.015280655124346744,16,-0.11630127939536655
breaching,-0.0072688299622104095,0.015280655124346744,16,-0.11630127939536655
discussions,-0.0072688299622104095,0.015280655124346744,16,-0.11630127939536655
specific,-0.0072688299622104095,0.015280655124346744,16,-0.11630127939536655
nature,-0.0072688299622104095,0.015280655124346744,16,-0.11630127939536655
relates,-0.0072688299622104095,0.015280655124346744,16,-0.11630127939536655
engaged,-0.0072688299622104095,0.015280655124346744,16,-0.11630127939536655
urgent,-0.0072688299622104095,0.015280655124346744,16,-0.11630127939536655
scope,-0.0072688299622104095,0.015280655124346744,16,-0.11630127939536655
fall,-0.0073659280666204035,0.021306619012101232,38,-0.2799052665315753
standstill,-0.007480522746917136,0.015385562711275688,46,-0.34410404635818825
engaging,-0.007480522746917137,0.015385562711275688,23,-0.17205202317909415
climate,-0.007489982567893804,0.029952985046311956,74,-0.5542587100241415
anti,-0.007605426603163934,0.03338914480982654,58,-0.44111474298350817
files,-0.007668147126953912,0.03644059932005495,116,-0.8895050667266537
attorneys,-0.007705804916836882,0.02192617706248419,33,-0.2542915622556171
general,-0.007705804916836882,0.02192617706248419,33,-0.2542915622556171
highlighting,-0.008058970785543433,0.033405339232855394,59,-0.47547927634706255
clause,-0.008080086936967715,0.023114962283985553,87,-0.7029675635161913
occ,-0.008094900644339837,0.02615012582518111,78,-0.6314022502585073
evaluating,-0.008097989927756248,0.03337144095914061,122,-0.9879547711862624
drug,-0.008167050813502807,0.02160465306473294,38,-0.3103479309131067
slippage,-0.008287992090570724,0.01987749782662936,49,-0.40611161243796545
international,-0.008287992090570724,0.01987749782662936,49,-0.40611161243796545
deterioration,-0.00842128851398796,0.022271884008823142,23,-0.1936896358217231
loans,-0.00842128851398796,0.022271884008823142,23,-0.1936896358217231
noted,-0.00842128851398796,0.022271884008823142,23,-0.1936896358217231
performing,-0.00842128851398796,0.022271884008823142,23,-0.1936896358217231
member,-0.008494487041696202,0.028073295449278238,50,-0.4247243520848101
mac,-0.008795190467258318,0.022728215209411307,115,-1.0114469037347067
now,-0.0088935899412621,0.02003036465137502,159,-1.414080800660674
complexity,-0.008982193226293697,0.016093793966844443,45,-0.4041986951832163
provisions,-0.008985013439546925,0.03359859230097383,104,-0.9344413977128803
moody,-0.009190888237833726,0.01942862276638451,57,-0.5238806295565224
clinical,-0.009211599565530935,0.021349790106708184,32,-0.29477118609698993
quality,-0.00923098291254114,0.021043535598820825,73,-0.6738617526155032
challenged,-0.009277300701073788,0.012437961730129439,7,-0.06494110490751652
should,-0.009277300701073788,0.012437961730129439,7,-0.06494110490751652
organizations,-0.009448004211985273,0.031009525783257202,73,-0.689704307474925
requested,-0.009667787574786393,0.02319250219162816,91,-0.8797686693055617
potentially,-0.009795537789837237,0.017559760388233255,42,-0.411412587173164
eu,-0.009942546311524069,0.027931683609388854,48,-0.4772422229531553
crude,-0.010075835932841632,0.019803782333498696,17,-0.17128921085830776
collapse,-0.010075835932841632,0.019803782333498696,17,-0.17128921085830776
advocacy,-0.010119067801746142,0.02094879957724468,47,-0.47559618668206866
oppose,-0.010119067801746142,0.02094879957724468,47,-0.47559618668206866
relations,-0.010169546675972967,0.027703078397549572,27,-0.2745777602512701
plans,-0.010316925811332558,0.02546766503291073,56,-0.5777478454346232
typically,-0.010338477698311857,0.028457016951948584,46,-0.4755699741223454
alleviates,-0.010338477698311857,0.028457016951948584,46,-0.4755699741223454
if,-0.010338477698311857,0.028457016951948584,46,-0.4755699741223454
overlap,-0.010338477698311857,0.028457016951948584,46,-0.4755699741223454
lead,-0.010338477698311857,0.028457016951948584,46,-0.4755699741223454
they,-0.010338477698311857,0.028457016951948584,46,-0.4755699741223454
investigations,-0.010338477698311857,0.028457016951948584,46,-0.4755699741223454
covers,-0.010338477698311857,0.028457016951948584,46,-0.4755699741223454
questioning,-0.010457971538054294,0.03142359606430209,60,-0.6274782922832576
european,-0.01046913635163541,0.027250532067727328,211,-2.2089877701950718
obligations,-0.010506288658799979,0.02110344418174973,36,-0.3782263917167992
alleges,-0.010506288658799979,0.02110344418174973,36,-0.3782263917167992
groups,-0.011280530185716736,0.025983563604405256,201,-2.267386567329064
under,-0.011364834779051562,0.030748318915464326,154,-1.7501845559739406
areas,-0.011870629487160677,0.0211895657861789,26,-0.3086363666661776
harm,-0.011870629487160677,0.0211895657861789,26,-0.3086363666661776
consumers,-0.011870629487160677,0.0211895657861789,26,-0.3086363666661776
higher,-0.011870629487160677,0.0211895657861789,26,-0.3086363666661776
therapeutic,-0.011870629487160677,0.0211895657861789,26,-0.3086363666661776
sharply,-0.011928878777171015,0.03295806689360251,62,-0.7395904841846029
lending,-0.012120888086996096,0.02536925395945118,46,-0.5575608520018204
cra,-0.012120888086996096,0.02536925395945118,46,-0.5575608520018204
opposing,-0.012650880796861098,0.02979320053368379,71,-0.898212536577138
effects,-0.013393889561331205,0.02710198838925249,80,-1.0715111649064963
raises,-0.013739772022866081,0.02854573797073353,171,-2.3495010159101
trigger,-0.013884540810257529,0.018162349944434407,25,-0.3471135202564382
walk,-0.013884540810257529,0.018162349944434407,25,-0.3471135202564382
away,-0.013884540810257529,0.018162349944434407,25,-0.3471135202564382
setback,-0.013884540810257529,0.018162349944434407,25,-0.3471135202564382
recent,-0.013884540810257529,0.018162349944434407,25,-0.3471135202564382
ec,-0.013961135407404665,0.028304560582415407,48,-0.6701344995554239
triggered,-0.01407543027953298,0.03057768440778783,78,-1.0978835618035725
ii,-0.01455389758457362,0.02515988378402751,136,-1.9793300715020123
right,-0.0158595668105927,0.027742241900330155,13,-0.2061743685377051
terminate,-0.0158595668105927,0.027742241900330155,13,-0.2061743685377051
exercises,-0.0158595668105927,0.027742241900330155,13,-0.2061743685377051
escalated,-0.016708445526440747,0.02299869724423957,45,-0.7518800486898336
path,-0.01683322542508396,0.041185996610645446,36,-0.6059961153030226
innovation,-0.01739176761177549,0.03289167876436805,25,-0.43479419029438726
smaller,-0.01739176761177549,0.03289167876436805,25,-0.43479419029438726
coalition,-0.01747995577878375,0.03045922905116319,146,-2.5520735437024276
places,-0.017585938923591306,0.018670377098618515,48,-0.8441250683323827
proceed,-0.017600224534755154,0.033672153044927426,43,-0.7568096549944716
miss,-0.01828178108016715,0.02089857036202848,25,-0.4570445270041788
shortfall,-0.01828178108016715,0.02089857036202848,25,-0.4570445270041788
closures,-0.018426173132058864,0.0255227901652264,34,-0.6264898864900014
reinvestment,-0.018426173132058864,0.0255227901652264,34,-0.6264898864900014
experts,-0.019066070563522292,0.035898287889872385,35,-0.6673124697232802
economists,-0.019066070563522292,0.035898287889872385,35,-0.6673124697232802
sides,-0.020118286282015018,0.03258811908232795,38,-0.7644948787165707
comments,-0.020759969721040942,0.03586328992377911,36,-0.7473589099574739
growing,-0.020840656498104005,0.03712725428832222,33,-0.6877416644374321
situation,-0.020840656498104005,0.03712725428832222,33,-0.6877416644374321
surrounds,-0.020840656498104005,0.03712725428832222,33,-0.6877416644374321
fluid,-0.020840656498104005,0.03712725428832222,33,-0.6877416644374321
suggests,-0.020840656498104005,0.03712725428832222,33,-0.6877416644374321
viability,-0.020840656498104005,0.03712725428832222,33,-0.6877416644374321
mounting,-0.020840656498104005,0.03712725428832222,33,-0.6877416644374321
neither,-0.020840656498104005,0.03712725428832222,33,-0.6877416644374321
intensified,-0.020840656498104005,0.03712725428832222,33,-0.6877416644374321
future,-0.020840656498104005,0.03712725428832222,33,-0.6877416644374321
negotiations,-0.020840656498104005,0.03712725428832222,33,-0.6877416644374321
commentary,-0.020840656498104005,0.03712725428832222,33,-0.6877416644374321
desk,-0.020840656498104005,0.03712725428832222,33,-0.6877416644374321
options,-0.020840656498104005,0.03712725428832222,33,-0.6877416644374321
understood,-0.020840656498104005,0.03712725428832222,33,-0.6877416644374321
increasingly,-0.020840656498104005,0.03712725428832222,33,-0.6877416644374321
complex,-0.020840656498104005,0.03712725428832222,33,-0.6877416644374321
probability,-0.020840656498104005,0.03712725428832222,33,-0.6877416644374321
unresolved,-0.020840656498104005,0.03712725428832222,33,-0.6877416644374321
diminished,-0.020840656498104005,0.03712725428832222,33,-0.6877416644374321
fatigue,-0.020840656498104005,0.03712725428832222,33,-0.6877416644374321
affect,-0.02459085186995589,0.034890585430971004,29,-0.7131347042287208
currency,-0.026885676501442635,0.02712922933116635,24,-0.6452562360346232
comptroller,-0.026885676501442635,0.02712922933116635,24,-0.6452562360346232
majeure,-0.02946334542369108,0.03817214307608217,44,-1.2963871986424076
force,-0.02946334542369108,0.03817214307608217,44,-1.2963871986424076
event,-0.02946334542369109,0.038172143076082174,66,-1.944580797963612
contractual,-0.029463345423691098,0.038172143076082174,22,-0.6481935993212041
introduced,-0.029463345423691098,0.038172143076082174,22,-0.6481935993212041
unforeseen,-0.029463345423691098,0.038172143076082174,22,-0.6481935993212041
disrupted,-0.029463345423691098,0.038172143076082174,22,-0.6481935993212041
underlying,-0.029463345423691098,0.038172143076082174,22,-0.6481935993212041
repriced,-0.029463345423691098,0.038172143076082174,22,-0.6481935993212041
reflecting,-0.029463345423691098,0.038172143076082174,22,-0.6481935993212041
